et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,dJ_raw,iters,on_bound,wmean,method,traj,order,scan,view,ndist,in_support,nearest_d
195.93542611515204,3.193240830018347,0.07862116060546093,0.012581312201326694,0.006090402388573051,0.006490909812753643,40,0,1.0,M3_global_corr,v,1743,1743,oracle,2.8250915991417047,False,2.8250915991417047
160.8843548154265,3.2420875157181532,0.06797101447918058,0.012581312201326694,0.006655741835408509,0.005925570365918185,40,0,1.0,M4_patch_corr,v,1743,1743,oracle,2.8250915991417047,False,2.8250915991417047
145.03695001243793,4.376226575227586,0.054839838489644625,0.012581312201326694,0.0071337557588830106,0.005447556442443683,40,0,1.0,M5_full_corr,v,1743,1743,oracle,2.8250915991417047,False,2.8250915991417047
188.65496086648233,2.8371258424053085,0.06843765886914718,0.012700966414388682,0.006171952567202881,0.006529013847185802,40,0,1.0,M0_raw_p2p,v,1744,1744,oracle,2.825870562401297,False,2.825870562401297
188.24403300842056,2.6973845511819463,0.05373468008430934,0.012700966414388682,0.006179770167973104,0.006521196246415578,40,0,1.0,M1_raw_p2l,v,1744,1744,oracle,2.825870562401297,False,2.825870562401297
185.44518324611744,1.8169224301592355,0.02745289062512093,0.012700966414388682,0.006512198025612672,0.00618876838877601,40,0,0.7818701620166414,M2_raw_huber,v,1744,1744,oracle,2.825870562401297,False,2.825870562401297
194.75013989713239,2.8370940143290992,0.078102862888382,0.012700966414388682,0.006339900319594045,0.006361066094794638,40,0,1.0,M3_global_corr,v,1744,1744,oracle,2.825870562401297,False,2.825870562401297
160.3589288451039,2.8535313313877793,0.0679544504831927,0.012700966414388682,0.00678904652991599,0.005911919884472692,40,0,1.0,M4_patch_corr,v,1744,1744,oracle,2.825870562401297,False,2.825870562401297
146.4395602021354,3.967302563771545,0.0547952303688844,0.012700966414388682,0.007225099688089775,0.0054758667262989075,40,0,1.0,M5_full_corr,v,1744,1744,oracle,2.825870562401297,False,2.825870562401297
182.098398457715,2.896696431842929,0.06859858117210772,0.012765344829674953,0.006524038763935808,0.006241306065739145,40,0,1.0,M0_raw_p2p,v,1745,1745,oracle,2.8268946476803345,False,2.8268946476803345
