et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,dJ_raw,iters,on_bound,wmean,method,traj,order,scan,view,ndist,in_support,nearest_d
110.37879083363607,2.467040917133906,0.04334451989930675,0.004559405934214384,0.002352348638559327,0.0022070572956550565,40,0,1.0,M3_global_corr,iv,15,15,oracle,1.1334875594736167,False,1.1334875594736167
105.5331483360744,2.3265858702322615,0.04188316143431707,0.004559405934214384,0.0022666341681732505,0.002292771766041133,40,0,1.0,M4_patch_corr,iv,15,15,oracle,1.1334875594736167,False,1.1334875594736167
127.9068016195416,2.452327120404145,0.0426673425199588,0.004559405934214384,0.002402464205707143,0.0021569417285072405,40,0,1.0,M5_full_corr,iv,15,15,oracle,1.1334875594736167,False,1.1334875594736167
117.28567447945551,2.381583885279049,0.06155664877712846,0.004682875115135957,0.002193382985510882,0.002489492129625075,40,0,1.0,M0_raw_p2p,iv,16,16,oracle,1.1338734612477936,False,1.1338734612477936
118.37052062577088,2.602631914637484,0.05809834421338937,0.004682875115135957,0.0021944843018980756,0.002488390813237881,40,0,1.0,M1_raw_p2l,iv,16,16,oracle,1.1338734612477936,False,1.1338734612477936
85.93893916831907,1.4817948922003776,0.02526832940913873,0.004682875115135957,0.0023098354009209185,0.002373039714215038,40,0,0.7472425524265658,M2_raw_huber,iv,16,16,oracle,1.1338734612477936,False,1.1338734612477936
109.91184167412392,2.3815838852790496,0.04409618412932388,0.004682875115135957,0.0024224016313098835,0.002260473483826073,40,0,1.0,M3_global_corr,iv,16,16,oracle,1.1338734612477936,False,1.1338734612477936
107.12837110056803,2.1792904397050314,0.042554317258560105,0.004682875115135957,0.002347536169800758,0.0023353389453351987,40,0,1.0,M4_patch_corr,iv,16,16,oracle,1.1338734612477936,False,1.1338734612477936
131.21210770513153,2.423758731523312,0.04341700250923619,0.004682875115135957,0.002514464615559036,0.0021684104995769206,40,0,1.0,M5_full_corr,iv,16,16,oracle,1.1338734612477936,False,1.1338734612477936
120.92091212328273,2.376598599939673,0.06122731265891706,0.00470864751314931,0.0021536940366085693,0.002554953476540741,40,0,1.0,M0_raw_p2p,iv,17,17,oracle,1.1343173063116354,False,1.1343173063116354
124.22842746996375,2.331922950426166,0.0548870590913934,0.00470864751314931,0.002155798260669425,0.0025528492524798854,40,0,1.0,M1_raw_p2l,iv,17,17,oracle,1.1343173063116354,False,1.1343173063116354
