trajectory,order,kind,idempotence_P2_rel,normal_eq_resid_rel,pjw_identity_abs_diff_mm,factor2_grad_maxdiff,fd_step_vs_cached_maxdiff
II,290,p2l,1.0977795491699502e-14,3.352230769903385e-16,1.942890293094024e-13,0.002225302560499777,0.0
II,291,p2p,4.785769320194903e-15,4.556269584220837e-16,3.469446951953614e-15,0.00012551384095353928,0.0
II,291,p2l,1.7127669373630546e-14,7.365507373251676e-16,3.0531133177191805e-13,0.001415070175203731,0.0
II,292,p2p,5.971939782121473e-16,7.818468490136382e-16,6.938893903907228e-15,0.00010925703270656464,0.0
II,292,p2l,1.363258784095166e-14,6.738903688607377e-16,2.498001805406602e-13,0.003858497396040765,0.0
II,293,p2p,1.3856076860586114e-15,2.409327203291976e-16,3.469446951953614e-15,0.00011457395990510611,0.0
II,293,p2l,1.52230638343288e-14,6.876533160478359e-16,3.191891195797325e-13,0.001074100625424207,0.0
II,294,p2p,2.192832211399921e-15,7.063121767748485e-16,1.3877787807814457e-14,9.467682831086795e-05,0.0
II,294,p2l,1.590498118314301e-14,7.422802314496369e-16,2.706168622523819e-13,0.001475336312508864,0.0
II,295,p2p,3.0039441729086336e-15,9.174711922920068e-16,1.3877787807814457e-14,0.00018020982558710017,0.0
II,295,p2l,1.7314821571509213e-14,8.861017223409278e-16,2.7755575615628914e-13,0.0023992366849908894,0.0
II,296,p2p,1.98027942132608e-15,1.0384232619136707e-15,1.0408340855860843e-14,0.00015071621062782287,0.0
II,296,p2l,1.2125325487080098e-14,6.56565919485847e-16,2.498001805406602e-13,0.002258038273040299,0.0
II,297,p2p,1.546540281047907e-15,3.447104512724596e-16,0.0,0.00010600242425832379,0.0
II,297,p2l,1.508878331912236e-14,1.1251645745103245e-15,2.498001805406602e-13,0.0013595775364151283,0.0
II,298,p2p,2.65290477319709e-15,7.706561214305467e-16,1.0408340855860843e-14,0.00013257153040600184,0.0
II,298,p2l,9.955073623923773e-15,5.102644309826212e-16,2.0122792321330962e-13,0.001720711235154923,0.0
II,299,p2p,3.25953608270657e-15,4.13306527737935e-16,3.469446951953614e-15,0.00020872472552497384,0.0
II,299,p2l,1.8675651490697572e-14,8.636696893847517e-16,2.914335439641036e-13,0.0012908083523330074,0.0
II,300,p2p,3.0767458279795952e-15,1.3423238743411033e-15,1.3877787807814457e-14,0.00014212950853086104,0.0
II,300,p2l,1.2905190090627378e-14,5.854887980146699e-16,2.8449465006019636e-13,0.0017046723172799774,0.0
II,301,p2p,3.390991595770426e-15,3.589122969748605e-16,1.3877787807814457e-14,8.837115417226205e-05,0.0
II,301,p2l,1.7676302765264482e-14,5.295643863302076e-16,2.7755575615628914e-13,0.0012562365832321822,0.0
II,302,p2p,2.107544483051648e-15,1.0080840728879589e-15,1.3877787807814457e-14,6.242499637772181e-05,0.0
II,302,p2l,1.0455230496215377e-14,1.3467006408399797e-15,2.498001805406602e-13,0.0015293400567415322,0.0
II,303,p2p,4.891278898022503e-15,6.404915928926984e-16,0.0,0.00010862631881311362,0.0
II,303,p2l,1.6075490995998358e-14,4.2906572599758755e-16,2.914335439641036e-13,0.0007576307887796308,0.0
II,304,p2p,3.3888595063659526e-15,4.240791338298124e-16,6.938893903907228e-15,0.00012796630518968621,0.0
II,304,p2l,1.2071229989594278e-14,8.101509898371029e-16,2.3592239273284576e-13,0.0015662083995802815,0.0
II,305,p2p,1.7499686578983538e-15,7.169731362292195e-16,6.938893903907228e-15,3.523072169482437e-05,0.0
II,305,p2l,1.7263585687616776e-14,5.906034027727758e-16,2.5673907444456745e-13,0.001381902780294271,0.0
II,306,p2p,9.093249292092883e-16,5.001210748081055e-16,0.0,0.00011308787176208743,0.0
II,306,p2l,1.5578207584965023e-14,2.9265952613058193e-16,2.8449465006019636e-13,0.001026072589686046,0.0
II,307,p2p,2.3506212777900205e-15,7.861509596785192e-16,1.3877787807814457e-14,0.00010361953488035192,0.0
II,307,p2l,1.4926267605257808e-14,8.932633949888307e-16,2.706168622523819e-13,0.0010886762291150822,0.0
II,308,p2p,1.8787363317044327e-15,1.0315743679887675e-15,1.3877787807814457e-14,5.3900829123352395e-05,0.0
II,308,p2l,1.6046378825073108e-14,3.9052576645820064e-16,2.7755575615628914e-13,0.00096569792642371,0.0
II,309,p2p,3.63168563743434e-15,5.404495578882905e-16,0.0,9.00886781284296e-05,0.0
II,309,p2l,1.472361457020091e-14,4.569120953704389e-16,2.498001805406602e-13,0.001905781396582748,0.0
II,310,p2p,2.460249177547204e-15,6.874200154988174e-16,0.0,9.359197770507366e-05,0.0
II,310,p2l,1.5913329728062236e-14,2.3612574137359185e-16,3.0531133177191805e-13,0.012631568945955133,0.0
II,311,p2p,3.1596841017005693e-15,4.816135706532023e-16,6.938893903907228e-15,7.061730149422307e-05,0.0
II,311,p2l,1.5588448884389608e-14,5.882913101703742e-16,2.42861286636753e-13,0.023910440289774317,0.0
II,312,p2p,1.6308027280266927e-15,5.276354916168302e-16,6.938893903907228e-15,6.601769933439489e-05,0.0
II,312,p2l,1.1615257170582527e-14,4.274628870882366e-16,3.122502256758253e-13,0.009671477117362062,0.0
II,313,p2p,2.1929341973121793e-15,6.935190393883924e-16,0.0,0.00015459080096900078,0.0
II,313,p2l,1.4227531365215796e-14,6.414315318953461e-16,2.8449465006019636e-13,0.025005856571622798,0.0
II,314,p2p,1.3695628770809535e-15,1.0678663827548936e-15,6.938893903907228e-15,3.4688826424109434e-05,0.0
II,314,p2l,1.6441690067502754e-14,7.41857382003729e-17,3.7470027081099033e-13,0.0118545072961503,0.0
II,315,p2p,6.484288086139309e-16,1.9696601669069064e-16,0.0,8.061190249578597e-05,0.0
II,315,p2l,1.3107730962836296e-14,7.031604857990824e-16,3.400058012914542e-13,0.027009288681722865,0.0
II,316,p2p,1.4061882998068385e-15,4.3054559060357397e-16,6.938893903907228e-15,8.894040192018379e-05,0.0
II,316,p2l,1.084221833050302e-14,7.196353332162487e-16,3.5388358909926865e-13,0.021945532316919657,0.0
II,317,p2p,3.9232451954449626e-15,3.801384617711084e-16,2.0816681711721685e-14,0.00014808644294710474,0.0
II,317,p2l,1.084060090262654e-14,2.7933717514496994e-16,3.3306690738754696e-13,0.018528630604237737,0.0
II,318,p2p,9.096786341342761e-16,8.24021703584993e-16,6.938893903907228e-15,9.16665946552736e-05,0.0
II,318,p2l,1.186154318711444e-14,5.882973665389379e-16,3.0531133177191805e-13,0.02190126549928146,0.0
II,319,p2p,7.0979488103731804e-15,4.696533878677388e-16,6.938893903907228e-15,9.583780395661795e-05,0.0
II,319,p2l,1.1735710103046436e-14,2.8023298848639555e-16,2.7755575615628914e-13,0.049542849912680154,0.0
II,320,p2p,2.9740048434145187e-15,5.33294073887111e-16,0.0,0.0001850581773495362,0.0
II,320,p2l,8.449342093358555e-15,9.642782386132443e-16,2.7755575615628914e-13,0.10238477236863273,0.0
II,321,p2p,2.151621000519789e-15,3.418206679343288e-16,6.938893903907228e-15,8.932879214215705e-05,0.0
II,321,p2l,1.4185035190996811e-14,3.448294412020648e-16,3.7470027081099033e-13,0.07000638605715104,0.0
II,322,p2p,2.756681314932443e-15,4.468614431495652e-16,6.938893903907228e-15,8.752307045102603e-05,0.0
II,322,p2l,1.0412144918101805e-14,3.227168403513378e-16,2.914335439641036e-13,0.031080220226430706,0.0
II,323,p2p,2.2260430472673117e-15,3.408213138843093e-16,6.938893903907228e-15,4.723458551233496e-05,0.0
II,323,p2l,9.255646658768054e-15,1.031818004458791e-15,3.469446951953614e-13,0.038473776446033725,0.0
II,324,p2p,1.1738377257633584e-15,6.997128634474507e-16,1.3877787807814457e-14,0.00016017465193476563,0.0
II,324,p2l,1.075947838744845e-14,8.794263832018453e-16,4.440892098500626e-13,0.022996873915851916,0.0
II,325,p2p,4.593169005556482e-15,7.12305804026613e-16,1.3877787807814457e-14,0.000132019127315983,0.0
II,325,p2l,1.0922205400165561e-14,4.690419752475455e-16,4.996003610813204e-13,0.06253353393096227,0.0
II,326,p2p,4.3078033561507884e-15,7.376243053530406e-16,0.0,0.0001277636119677919,0.0
II,326,p2l,1.0532001594965635e-14,1.4797641030129655e-15,4.718447854656915e-13,0.05960208359694713,0.0
II,327,p2p,4.0325642160734435e-15,6.649681906819076e-16,0.0,9.165661907501853e-05,0.0
II,327,p2l,1.0640424027970959e-14,6.97837903623601e-15,4.718447854656915e-13,0.06703293332177221,0.0
II,328,p2p,1.7309129626930692e-15,4.542767227546143e-16,0.0,0.00012744120664811773,0.0
II,328,p2l,1.3691088481963436e-14,7.058355253142517e-16,8.326672684688674e-13,0.013739781993987562,0.0
II,329,p2p,3.783788731950596e-15,7.434350557190939e-16,1.3877787807814457e-14,8.797359831403274e-05,0.0
II,329,p2l,9.838007713742423e-15,5.620677722872332e-15,4.996003610813204e-13,0.07392718360805009,0.0
II,330,p2p,2.5247639788441927e-15,1.2790762964547247e-15,1.3877787807814457e-14,0.00011912313086905046,0.0
II,330,p2l,1.0686951663680692e-14,5.130756121439329e-15,3.885780586188048e-13,0.10204875200977045,0.0
II,331,p2p,4.862457530818071e-15,1.239248647809967e-15,3.469446951953614e-14,0.00014024076560521792,0.0
II,331,p2l,7.29505698249921e-15,2.1335195600246157e-15,4.163336342344337e-13,0.028570642287095497,0.0
II,332,p2p,2.0912328142537594e-15,1.2949398370385697e-15,3.469446951953614e-14,0.00012768951907476955,0.0
II,332,p2l,7.598393208820452e-15,1.0674920911992332e-15,4.163336342344337e-13,0.051200517237010246,0.0
II,333,p2p,2.6106255061628543e-15,1.4688055945843712e-15,4.163336342344337e-14,7.298357066901377e-05,0.0
II,333,p2l,1.054779331415495e-14,2.382171565220475e-15,3.191891195797325e-13,0.006104636644059032,0.0
II,334,p2p,4.096676960256484e-15,3.8842902954016895e-16,0.0,5.419945117828007e-05,0.0
II,334,p2l,1.0182919519473234e-14,3.5464001814995697e-16,2.636779683484747e-13,0.04482992288468771,0.0
II,335,p2p,3.8307230485374e-15,4.1807155756346866e-16,6.938893903907228e-15,4.767526911697052e-05,0.0
II,335,p2l,8.828533257157543e-15,3.575604199556977e-16,3.191891195797325e-13,0.015194584377000765,0.0
II,336,p2p,1.4460908700321294e-15,3.4791407796741584e-16,6.938893903907228e-15,7.660636530149034e-05,0.0
II,336,p2l,8.892828359199107e-15,8.012001966469337e-16,2.498001805406602e-13,0.0011936991007416822,0.0
II,337,p2p,2.561149539359221e-15,7.354136139219394e-16,0.0,0.00010372082508416924,0.0
II,337,p2l,8.2560710533033e-15,6.857048875098796e-16,2.7755575615628914e-13,0.0011386249722093005,0.0
II,338,p2p,2.3578581640502083e-15,8.081476945442167e-16,1.3877787807814457e-14,7.561587852222829e-05,0.0
II,338,p2l,8.32534711161575e-15,2.3196199031963575e-16,2.0816681711721685e-13,0.0004448797440075314,0.0
II,339,p2p,1.8798568039877518e-15,8.338588915356248e-16,2.0816681711721685e-14,0.00012143947537790814,0.0
II,339,p2l,8.809289705052617e-15,3.0309952109588495e-16,3.469446951953614e-13,0.0019997149086615333,0.0
II,340,p2p,2.291088883283238e-15,5.190461813233598e-16,0.0,8.770797514065856e-05,0.0
II,340,p2l,5.551332579902703e-15,1.6581942836124693e-16,1.734723475976807e-13,0.0005540739523905505,0.0
II,341,p2p,3.5208875835833643e-15,4.980793352865234e-16,1.3877787807814457e-14,3.3729064745722376e-05,0.0
II,341,p2l,1.4008045413271474e-14,5.730069868722946e-16,3.469446951953614e-13,0.0011701115217234888,0.0
II,342,p2p,1.851571603107113e-15,5.667613842839019e-16,0.0,8.330916313382952e-05,0.0
II,342,p2l,4.8618406967027515e-15,3.983745010288463e-16,1.8041124150158794e-13,0.0008255374255017878,0.0
II,343,p2p,2.7083221763645493e-15,1.7928532043999196e-15,6.938893903907228e-15,5.9103182200595126e-05,0.0
II,343,p2l,1.4551183985454187e-14,9.667280004378665e-16,2.0816681711721685e-13,0.001249859384529514,0.0
II,344,p2p,3.5498735684507774e-15,9.568714560497818e-16,6.938893903907228e-15,0.00010882940966556315,0.0
II,344,p2l,7.522599322413461e-15,9.062039760571991e-16,2.8449465006019636e-13,0.0017731644400580567,0.0
II,345,p2p,8.72347917348255e-16,6.01148417081095e-16,6.938893903907228e-15,8.955565582045855e-05,0.0
II,345,p2l,9.93861753575035e-15,6.368333823022209e-16,1.3877787807814457e-13,0.0008517172184953209,0.0
II,346,p2p,4.179376570818834e-15,3.8158943313401866e-16,6.938893903907228e-15,4.275412758311323e-05,0.0
II,346,p2l,1.1332103213064616e-14,3.2191131873118276e-16,1.5959455978986625e-13,0.0057117432128437565,0.0
II,347,p2p,1.809301787886588e-15,4.815478966845891e-16,0.0,0.00010945352157659682,0.0
II,347,p2l,4.269911247919284e-15,4.1200952245632043e-16,1.249000902703301e-13,0.006211162421027936,0.0
II,348,p2p,6.3373713128587456e-15,7.642915489464244e-16,6.938893903907228e-15,0.00010051064810275706,0.0
II,348,p2l,8.254499592304765e-15,3.4526281696299186e-16,1.457167719820518e-13,0.016184073191844645,0.0
II,349,p2p,3.1616390188425805e-15,1.5057051931984618e-15,1.3877787807814457e-14,9.18497523100378e-05,0.0
II,349,p2l,8.369708644487003e-15,1.7862248182595687e-16,1.734723475976807e-13,0.0005623049892204755,0.0
II,350,p2p,6.360150879921966e-15,1.6822229690344392e-15,2.7755575615628914e-14,7.482230749524324e-05,0.0
II,350,p2l,1.0284943290142375e-14,4.646116044480249e-16,1.5959455978986625e-13,0.006294725953700642,0.0
II,351,p2p,4.370214332889932e-15,5.124074954618151e-16,6.938893903907228e-15,6.621797291601894e-05,0.0
II,351,p2l,7.936927609629936e-15,6.030325453161476e-16,1.8735013540549517e-13,0.0004982583170206646,0.0
II,352,p2p,1.7081947146824957e-15,7.030042265318659e-16,0.0,7.739450735345932e-05,0.0
II,352,p2l,5.640007395021292e-15,2.3215990733279716e-16,1.1102230246251565e-13,0.000920171161769524,0.0
II,353,p2p,3.955310077563315e-15,5.684421575089935e-16,6.938893903907228e-15,0.00011933696821412199,0.0
II,353,p2l,5.386211778517225e-15,4.63702696181276e-16,7.632783294297951e-14,0.0007608769374761598,0.0
II,354,p2p,4.614409110357893e-15,2.9341070044413615e-15,0.0,0.00012178108899724323,0.0
II,354,p2l,9.158512894707004e-15,2.528438562713041e-16,1.5959455978986625e-13,0.000354181497329846,0.0
II,355,p2p,1.1988377448922244e-15,4.4159699345985485e-16,1.3877787807814457e-14,0.00013456162525842842,0.0
II,355,p2l,1.2534048824100022e-14,3.0282902128164477e-16,2.0122792321330962e-13,0.0003668128041472752,0.0
II,356,p2p,6.767408241058998e-15,7.660259632230757e-16,0.0,0.00010557308915719495,0.0
II,356,p2l,6.973255853899822e-15,6.770007549017126e-16,1.5265566588595902e-13,0.0008802857391859466,0.0
II,357,p2p,8.543413739727379e-16,3.8134558457967137e-16,0.0,7.89397052352106e-05,0.0
II,357,p2l,6.912425808473072e-15,3.694906013310489e-16,1.1102230246251565e-13,0.0007100158603268619,0.0
II,358,p2p,4.700510529605052e-15,2.968565402043716e-16,0.0,8.433048392304278e-05,0.0
II,358,p2l,5.076877136998329e-15,4.951837713099785e-16,6.938893903907228e-14,0.0004598525845973759,0.0
II,359,p2p,1.4029587240452297e-15,1.0133197836827397e-15,1.3877787807814457e-14,9.090581357073212e-05,0.0
II,359,p2l,7.549212414618951e-15,2.486552378472082e-16,1.1796119636642288e-13,0.0007749169308961072,0.0
II,360,p2p,3.0659841286468285e-15,3.3447946196924685e-16,6.938893903907228e-15,0.00012627625230211131,0.0
II,360,p2l,9.115347884368232e-15,6.840943092638635e-16,1.0408340855860843e-13,0.0005353742120502744,0.0
II,361,p2p,5.840630324946774e-15,1.1801475346480384e-15,1.3877787807814457e-14,4.7632953261076555e-05,0.0
II,361,p2l,8.997176708063501e-15,6.368735410425531e-16,1.3877787807814457e-13,0.0008443253082379564,0.0
II,362,p2p,5.326953789980704e-15,3.1199440350909443e-15,6.938893903907228e-15,9.877400538268327e-05,0.0
II,362,p2l,1.0308761501857556e-14,6.462362492716098e-16,1.734723475976807e-13,0.0007722744438558291,0.0
II,363,p2p,7.884396780493159e-15,8.525490434401065e-16,1.3877787807814457e-14,0.00010768444877972544,0.0
II,363,p2l,4.753855851520887e-15,2.415489901745904e-16,9.71445146547012e-14,0.0004104692450755249,0.0
II,364,p2p,2.9907835501891055e-15,8.121613728693188e-16,1.3877787807814457e-14,8.01257720307411e-05,0.0
II,364,p2l,6.564149035344375e-15,8.179045289906115e-16,1.1796119636642288e-13,0.000400074614437744,0.0
II,365,p2p,5.257090407176254e-15,9.247462557899252e-16,6.938893903907228e-15,5.891536134537689e-05,0.0
II,365,p2l,3.624788000521338e-15,5.188776756572206e-16,8.326672684688674e-14,0.0006804248815541081,0.0
II,366,p2p,5.569525716938827e-16,8.546708650633733e-16,1.0408340855860843e-14,6.378993940839989e-05,0.0
II,366,p2l,7.8241142462636e-15,7.735819236084663e-16,1.5959455978986625e-13,0.00024553588170973546,0.0
II,367,p2p,5.959200303798615e-15,3.5373698906715133e-15,3.469446951953614e-15,0.00019599010128299073,0.0
II,367,p2l,6.413856879678511e-15,6.153832096976993e-16,8.326672684688674e-14,0.0008936211662684251,0.0
II,368,p2p,3.821986583846725e-15,5.921067711823432e-16,3.469446951953614e-15,0.00010743156167268217,0.0
II,368,p2l,4.7493435826561256e-15,6.768423318645511e-16,6.245004513516506e-14,0.000818106476078332,0.0
II,369,p2p,5.5046978961577355e-15,2.9150845005529982e-15,0.0,5.2324501257854095e-05,0.0
II,369,p2l,3.728563670949308e-15,3.802081152313871e-16,7.632783294297951e-14,0.0004386079943459805,0.0
II,370,p2p,2.4627475025556546e-15,6.586766426010557e-16,3.469446951953614e-15,4.369492525115189e-05,0.0
II,370,p2l,7.091817452449954e-15,1.7165748879820973e-16,1.1102230246251565e-13,0.00029626913299410015,0.0
II,371,p2p,2.3884644848221337e-15,1.3818034508621795e-15,0.0,8.401013425078912e-05,0.0
II,371,p2l,9.57214224578604e-15,1.6561258123821555e-16,1.5265566588595902e-13,0.0004985558856487535,0.0
II,372,p2p,4.8815239173148356e-15,2.9818790089251715e-15,3.469446951953614e-15,0.00019690721639774246,0.0
II,372,p2l,8.522476092991225e-15,7.069057764081431e-16,1.249000902703301e-13,0.0005054693272742673,0.0
II,373,p2p,2.2391788634110224e-15,1.093587413223486e-15,3.469446951953614e-15,0.00011112843347016823,0.0
II,373,p2l,9.637937037193516e-15,1.7461116559025504e-16,1.1796119636642288e-13,0.0004580914105503306,0.0
II,374,p2p,6.5960603712811125e-15,3.0041827217175026e-15,0.0,5.1139688277911186e-05,0.0
II,374,p2l,1.0335933413578294e-14,9.3817056353919e-16,1.249000902703301e-13,0.0006465780161783348,0.0
II,375,p2p,4.0787788211763366e-15,1.7298586928465232e-15,1.3877787807814457e-14,0.00011432503861687616,0.0
II,375,p2l,6.316571583286899e-15,8.565768401816864e-16,8.326672684688674e-14,0.0006068490333392303,0.0
II,376,p2p,2.079945977501236e-15,1.2454269205655355e-15,3.469446951953614e-15,5.276507684819315e-05,0.0
II,376,p2l,7.471388797061229e-15,3.191189321563625e-16,1.1796119636642288e-13,0.0003918800487371502,0.0
II,377,p2p,2.489646229096767e-15,1.3924347459430662e-15,1.0408340855860843e-14,2.2801130412636664e-05,0.0
II,377,p2l,6.845602868224696e-15,9.07156045101736e-16,9.020562075079397e-14,0.0008756359412798505,0.0
II,378,p2p,4.387561245014133e-15,2.3841313848935784e-15,6.938893903907228e-15,0.00015421352329228477,0.0
II,378,p2l,2.8767907856276262e-15,2.9059682860589815e-16,5.551115123125783e-14,0.00033904859598545695,0.0
II,379,p2p,1.4939653181970021e-15,9.929985550434797e-16,6.938893903907228e-15,6.0176538460056384e-05,0.0
II,379,p2l,1.0519940669037916e-14,2.2030040766029659e-16,1.1102230246251565e-13,0.0004235620972935102,0.0
II,380,p2p,2.632461559730835e-15,1.257079313995024e-15,0.0,5.129422164991404e-05,0.0
II,380,p2l,2.979737780809509e-15,8.525387174329934e-17,4.163336342344337e-14,0.0005426338602840877,0.0
II,381,p2p,3.18620155383238e-15,2.2644228053294844e-15,1.3877787807814457e-14,3.8372491279895404e-05,0.0
II,381,p2l,6.961462104529023e-15,7.757139054691917e-16,1.457167719820518e-13,0.00016931570559107836,0.0
II,382,p2p,3.476509149903126e-15,1.3667493860159902e-15,0.0,0.0001119132035461573,0.0
II,382,p2l,5.085698717215714e-15,4.542261781923492e-16,7.632783294297951e-14,0.0005901300477853134,0.0
II,383,p2p,5.2944047483340695e-15,1.1274396320220334e-15,3.469446951953614e-15,6.17599447602802e-05,0.0
II,383,p2l,9.477879133422652e-15,4.674068992935745e-16,1.0408340855860843e-13,0.000667383542551624,0.0
II,384,p2p,1.7282095454982454e-15,1.0615562189403978e-15,1.0408340855860843e-14,8.648906576093351e-05,0.0
II,384,p2l,8.546728274327367e-15,5.952323814867793e-16,1.457167719820518e-13,0.0003158975341231926,0.0
II,385,p2p,4.980428568026604e-15,1.342354397309273e-15,0.0,0.00010174878035025536,0.0
II,385,p2l,9.098612346747138e-15,3.771550306419088e-16,1.1102230246251565e-13,0.0006381950986285648,0.0
II,386,p2p,2.900023133104356e-15,1.7580876680457174e-15,0.0,4.2003043367216594e-05,0.0
II,386,p2l,7.947788331025583e-15,1.2620033818557921e-15,1.0408340855860843e-13,0.00022882000234883502,0.0
II,387,p2p,2.0210961780123308e-15,9.356508177011143e-16,6.938893903907228e-15,4.1997220899848975e-05,0.0
II,387,p2l,6.398699939437162e-15,4.012413309329978e-16,6.245004513516506e-14,0.0002647383506039439,0.0
II,388,p2p,2.166533067766277e-15,1.2168161028109453e-15,6.938893903907228e-15,0.0001607017290174914,0.0
II,388,p2l,7.184732241076311e-15,2.7767369107242195e-16,4.85722573273506e-14,0.0003388547193158443,0.0
II,389,p2p,2.8478896135261135e-15,2.2516119460337197e-15,6.938893903907228e-15,0.00019467739943467705,0.0
II,389,p2l,1.0682429560407008e-14,7.630331720839197e-16,7.632783294297951e-14,0.0003521306056606527,0.0
II,390,p2p,3.914635026320395e-15,1.244084452240342e-15,3.469446951953614e-15,9.73759623871123e-05,0.0
II,390,p2l,8.996084007445205e-15,6.262106300538414e-16,1.0408340855860843e-13,0.0002550830129582372,0.0
II,391,p2p,5.7799469720955066e-15,2.6600800748407803e-15,3.469446951953614e-15,0.00012418599832084154,0.0
II,391,p2l,5.1994896371050995e-15,7.947755965190517e-16,6.245004513516506e-14,0.0007005060352916828,0.0
II,392,p2p,4.3569215320821584e-15,1.9344047440576046e-15,3.469446951953614e-15,6.503420772179148e-05,0.0
II,392,p2l,7.957954199663048e-15,4.49909487296247e-16,1.0408340855860843e-13,0.0004605801561180303,0.0
II,393,p2p,5.774165811352535e-15,2.343478200214113e-15,1.3877787807814457e-14,0.0001238561733558352,0.0
II,393,p2l,6.955162131381007e-15,2.482716381423469e-16,7.979727989493313e-14,0.000330619561641267,0.0
II,394,p2p,3.81587638403774e-15,1.544508031568909e-15,3.469446951953614e-15,4.9757771046749985e-05,0.0
II,394,p2l,1.0367883830524705e-14,4.0357473758440393e-16,8.326672684688674e-14,0.00024068052336653073,0.0
II,395,p2p,3.4230958099940965e-15,1.5063313114088503e-15,6.938893903907228e-15,7.77587964042245e-05,0.0
II,395,p2l,8.129152133471537e-15,1.584544202308531e-16,6.591949208711867e-14,0.00018017876115128048,0.0
