scan_id,range_m,point_count,down_count,converged,ransac_fitness,icp_fitness,ransac_iters,n_corr,translation_error_m,attitude_error_deg,terr_vec_target_x,terr_vec_target_y,terr_vec_target_z,rot_err_axis_x,rot_err_axis_y,rot_err_axis_z,symmetry_equivalent_rotation_k,runtime_s,icp_rmse,angular_rate_deg_s,excess_return_fraction,r4_structured_frac,sps,z_range_m,z_point_count,z_excess_return_fraction,z_r4_structured_frac,z_sps
305,11.16072597613054,9464,3284,0,0.0015021459227467,0.677038626609442,4096,96,0.1392953906712963,6.427729492957031,0.020643959913602,-0.1369056221722631,0.0152932468423219,0.7566321552078199,-0.0868589489654876,-0.6480457581762111,2,0.6221440999652259,0.0417391526757166,6.760900470735379,0.0029585798816568,0.6752958579881657,0.44415584415584414,-0.49295667364241325,-0.8647307571055396,-0.8625576710892104,-1.9167773853908676,0.49413111407412774
310,11.072923597612556,10253,3464,0,0.0021459227467811,0.657725321888412,6144,120,0.1460177199573291,51.20177146838515,0.0354425016536132,-0.1197129273642976,0.0757219825410097,0.8119388472728749,-0.0285368380079961,-0.5830445584736217,1,0.6391328999889083,0.0436052958396258,6.067285048410024,0.0020481810201892,0.7040866087974251,0.3804511278195489,-0.5350855794455099,0.35893528158791815,-2.053527590387815,-0.3843281719177574,0.11293656045382808
315,10.998917782717488,9635,3383,0,0.0010729613733905,0.0905579399141631,20480,103,2.080521329469668,101.1835463381759,0.4511446360903678,1.7147423534986497,-1.0884374951383455,-0.0419549014755952,0.7214895200485548,-0.6911531369402002,0,0.8194430000148714,0.0393973468407228,10.787771088360564,0.0025947067981318,0.7111572392319668,0.08872180451127819,-0.5705946858868256,-0.5995255700122807,-1.3385708948119497,-0.007978763041359093,-1.6327054511893473
320,10.925514507602696,9195,3185,0,0.0008583690987124,0.0991416309012875,12288,96,2.041672127284152,117.568509503052,0.6915722006079473,0.7215527146015934,-1.780313075480362,-0.0166637407880259,0.7300085938682106,-0.683234785869036,0,0.6866021000314504,0.0472941088205516,10.795859474529754,0.0032626427406199,0.7165851005981512,0.07171089779785433,-0.6058146846516256,-1.2819248818311924,-0.46478727184110646,0.2809307529541438,-1.7344948533596494
325,10.85225051004947,9832,3335,0,0.0010729613733905,0.5465665236051502,12288,92,0.1576196062941242,24.36872354192988,0.0275623006209553,0.1550711893244599,-0.0060980418408154,0.7143062284475254,0.0184262831354029,-0.6995906546623429,0,0.7232240000157617,0.0536318703306731,10.786474239736918,0.0030512611879576,0.708706265256306,0.26616541353383455,-0.6409678559412387,-0.2939967872206315,-0.7413133983232987,-0.1384370885684783,-0.5709231966847357
330,10.77873636432634,9630,3340,0,0.0012875536480686,0.6763948497854078,4096,113,0.1360210348881578,59.51643249044391,0.0303576974484823,0.1209760441349286,0.0542671989615795,0.8249163841231076,-0.0661603601293298,-0.5613695449103155,2,0.6510571000399068,0.0434666073311847,10.860704286556516,0.0022845275181723,0.69865005192108,0.44060150375939844,-0.6762410520965181,-0.6072801076465865,-1.7443427028148224,-0.6737005250165702,0.47286274842149273
335,10.705198902188132,9740,3205,0,0.0010729613733905,0.6600858369098712,8192,130,0.1382304160140783,5.273130628606831,0.0284852309065078,0.134380923960768,-0.0154274692376405,0.7804501510805475,-0.059824014521409,-0.6223492981958707,0,0.654976700025145,0.0410588454049983,11.001964625887558,0.0037987679671457,0.7059548254620123,0.5181818181818182,-0.711525435819504,-0.4366802796918585,0.23656358083908666,-0.28488834913539474,0.9370857294934247
340,10.6314023517766,9917,3231,0,0.0006437768240343,0.2253218884120171,8192,98,1.3514562218844246,127.58263005342532,1.1813742255308204,-0.2953055385821131,-0.5861599592298214,0.4712844116604436,0.1581222641055301,0.8676913926736916,1,0.731638600002043,0.0579115829159937,10.800658418523527,0.0020167389331451,0.7248159725723505,0.5493506493506494,-0.7469341340046463,-0.16216964743743265,-2.094659649592202,0.7190364962403896,1.1235929359857604
345,10.557857350121282,10510,3288,0,0.0006437768240343,0.1946351931330472,36864,89,1.2947759358874893,82.79205300240002,0.7418131878172787,-0.8631501516671021,0.6173570556904235,-0.2862707905322711,0.7284495912180887,0.6224228687493961,1,1.0511255000019446,0.0563453891563126,10.790009704269467,0.0027592768791627,0.7213130352045671,0.5285714285714286,-0.7822221353016832,0.7575185159912371,-1.1232828222759417,0.532585172005427,0.9992547983242033
350,10.484496197668108,9603,3253,0,0.0012875536480686,0.1510729613733905,30720,123,1.7355548878487184,149.31732807451252,1.5424970698855816,-0.0285091588987514,0.7950099282328844,0.4608626978723081,0.4413624268093004,0.7699381675893607,1,0.9922316999873146,0.0483817248503193,10.788269338616937,0.0027074872435697,0.715609705300427,0.5279503105590062,-0.8174219229779746,-0.6491546108718379,-1.1910332344669987,0.22901325463235478,0.9955381692093197
355,10.411148654969583,10362,3453,0,0.0010729613733905,0.0914163090128755,14336,103,2.073215373611808,96.47696081115052,0.4511105307989561,0.1039405954299785,2.020870512181395,-0.0245228600495443,0.9470186412219004,-0.3202410381466062,2,0.7442530999542214,0.0398877173732744,10.859856535442786,0.0030882069098629,0.6944605288554333,0.3207792207792208,-0.8526151804886679,0.5279842020157849,-0.6929815678495084,-0.896696839677211,-0.2441265782913669
360,10.337039903011064,10115,3333,0,0.0008583690987124,0.2008583690987124,38912,94,0.8058409500826988,101.28094229810758,0.0855945522573363,0.1308914557094838,-0.7905192194224661,0.8212151291745459,-0.3357404211081365,0.4613936293978982,1,0.8929440000210889,0.055025318900164,10.799328279951498,0.0023727137913989,0.6839347503707365,0.512781954887218,-0.8881736776859399,0.14491004288107764,-1.6289787638281017,-1.456953884272178,0.9047741739826909
365,10.262657765452037,10010,3342,0,0.0015021459227467,0.2761802575107296,12288,108,0.9633958831474244,152.33527067657138,0.9250117625852596,-0.2610806208788012,0.0657402171114232,0.0659231142326961,0.9749142418265694,0.2125943651501332,1,0.6761289999703877,0.0592222579767879,10.802181636109887,0.0035964035964035,0.6868131868131868,0.45714285714285713,-0.9238633494186416,-0.01793524743934449,-0.028166405645335277,-1.3037429558219649,0.5718424501126009
370,10.182783372811484,9637,3292,0,0.0015021459227467,0.3049356223175966,38912,121,0.6102616873457153,56.648318890440095,0.1160538366267071,0.2549397659318997,-0.5421775998626734,0.8523817890962189,0.3270427994660382,-0.4080297696670498,2,1.0367033000220545,0.0556800632320008,9.612092659289804,0.0036318356334959,0.6874546020545813,0.6496240601503759,-0.9621882879958377,-0.5964237549585584,0.018185245419446595,-1.2696022594331604,1.7236062516091286
375,10.103383384978963,9978,3308,0,0.0010729613733905,0.4261802575107296,4096,107,0.1963167657888966,41.26180020553892,0.0647242363660583,0.0774564268355372,-0.1683791783401801,0.6943540522492896,-0.231029045808434,-0.681540923289156,1,0.6889694000128657,0.0556119978203287,9.60933828402543,0.003407496492283,0.6605532170775706,0.30977443609022554,-1.0002855999892497,-0.06756428829890171,-0.27529180097661254,-2.701485940497113,-0.3099767104081785
380,10.017017752989611,9762,3395,0,0.001931330472103,0.6648068669527897,6144,103,0.139814792001712,3.7592043952079552,0.0246727521014909,0.0049061314927239,0.1375331277910761,0.7775062694182586,-0.200120744366721,-0.5961842741044178,1,0.6634999999660067,0.0414487290100252,6.396737383338078,0.0023560745748821,0.7023150993648842,0.11688311688311687,-1.0417251331330941,-0.4025603141009129,-1.650745933352303,-0.47862054569233786,-1.4641945540953951
385,9.937411951900806,10076,3314,0,0.0010729613733905,0.6575107296137339,10240,104,0.140131801578146,2.219896590473121,0.0323218030738477,0.0843146558668206,0.1071599816426444,-0.5773823061787123,0.4095689162069494,0.706316483871654,2,0.6782927000313066,0.0405230110113099,9.603450383019172,0.0030766177054386,0.676756649464073,0.36103896103896105,-1.0799211974317786,0.08442464933349228,-0.7081423884987053,-1.839023638601382,-0.0032214365721001306
390,9.84437302329148,10717,3275,0,0.0008583690987124,0.2555793991416309,34816,109,0.6850855861667509,77.46051640062993,-0.2454594362886405,0.4149406418493706,-0.4867403715040864,0.900257473916648,-0.3590949385620633,0.246144887731441,1,0.9520018000039272,0.0560843078325429,5.710145303382558,0.0040123168797238,0.6688438928804703,0.4636363636363636,-1.1245626789675045,1.0785563740514978,0.5159250145401939,-2.260197010677747,0.6106981181318375
395,9.794695758694395,8486,2902,0,0.0006437768240343,0.2510729613733906,14336,110,1.283123284071003,119.65043724805236,0.936111050077188,0.8768099797353027,-0.036134796043669,-0.4392424107874713,0.8860641913040059,-0.148176764218916,2,0.6676918999874033,0.0584374247926814,8.238462612990446,0.0030638699033702,0.7063398538769738,0.5376623376623377,-1.1483985799543717,-2.381518318375757,-0.7248188689329652,-0.2643943892667656,1.0536527335511348
400,9.80037485813956,10790,3271,0,0.0010729613733905,0.0989270386266094,32768,106,2.056581016895839,99.5247965363856,0.4795966221611857,-0.7424104835549553,1.8569704448309352,0.3439521326807996,0.896853845520409,0.2781188778195106,2,0.9631104000145568,0.0489550979898594,8.237601197799789,0.0037071362372567,0.72483781278962,0.5142857142857143,-1.1456736623654615,1.1917726235123627,0.11669234794324274,0.720198988458756,0.9137723286818831
405,9.805254117685784,10012,3065,0,0.0017167381974248,0.2225321888412017,16384,115,0.8849900561294344,99.58669818659357,0.179634846026514,-0.074286519232401,-0.8633772261308169,0.6177431097994964,0.7514571316027768,0.2317447510917435,1,0.7402642000233755,0.0534333869479989,8.220690077884658,0.004194966040751,0.7120455453455853,0.5978260869565217,-1.1433325200264803,-0.014833432385622163,0.7548638640658358,0.03930322741997165,1.413658944633713
410,9.808912672754202,9795,3038,0,0.0023605150214592,0.6412017167381975,10240,110,0.1370577682779939,8.171302178189439,0.0361326110722639,-0.0831249548740576,-0.1028081131994488,0.7811055529186757,-0.0581705239007186,-0.6216834446474557,0,0.6702032000175677,0.0423901032684124,6.066990034067925,0.003062787136294,0.7096477794793262,0.437593984962406,-1.1415770901115465,-0.35138036571449455,-0.7262353283244923,-0.08832298282320214,0.45486643902310964
415,9.811317664666658,9526,3089,0,0.0017167381974248,0.4150214592274678,6144,113,0.3239679013362824,38.07961472048767,0.0507116056131064,-0.0777888836214309,-0.3103746506036011,0.8974261237567918,-0.0616263891652992,-0.43683926169394,1,0.6517259000102058,0.0532072731917229,9.20644727950605,0.0034642032332563,0.7174049968507243,0.4948051948051948,-1.1404231387101464,-0.7685744904401475,-0.20110890644642013,0.32457148242693057,0.797205324624173
420,9.812287898866554,8940,2980,0,0.0021459227467811,0.0841201716738197,182272,120,2.0833308289533115,93.53733223584008,0.0646181614883254,1.766309056271019,1.1028345994790607,-0.2673953351133897,0.9592851093802126,-0.0909495117138706,1,2.25828490004642,0.0337982198595277,8.127784646490438,0.0040268456375838,0.7043624161073826,0.5482778091473745,-1.1399576057040448,-1.677406301180789,0.5349313142055294,-0.3696477386767278,1.1171733038782348
425,9.81233610316035,10907,3299,0,0.0021459227467811,0.6545064377682404,155648,108,0.1299126047245851,5.877919073984192,0.0320507764656135,-0.068531952739171,0.1056096778142685,0.7932372452130431,-0.0801915056708703,-0.6036091411046234,0,1.9885288999648765,0.0415905968901024,8.11944040814061,0.0035756853396901,0.7020262216924911,0.35639097744360904,-1.1399344765566697,1.3732288041551188,-0.0552697134045178,-0.4939966768943928,-0.031033914733237855
430,9.811598594870103,10076,3291,0,0.0021459227467811,0.6418454935622318,10240,133,0.1366344760771529,8.631592520775884,0.0351444154221745,0.0073296497437643,0.1318337071926046,0.8428458860546398,-0.0282621956708651,-0.5374123748636896,1,0.7387790000066161,0.0472212090556299,8.119440099970712,0.0031758634378721,0.7056371576022231,0.27724449463579903,-1.1402883441604093,0.08442464933349228,-0.5783106334847382,-0.3017968995620479,-0.5046284917072917
435,9.8101705482017,9362,3052,0,0.0017167381974248,0.5843347639484978,14336,113,0.1909805349592405,39.83509822015423,0.0317640932530474,0.0641732977905316,0.1770491314969298,0.8099668384277857,-0.0006030690040977,-0.5864753677308823,0,0.7439760999986902,0.0511328604221265,9.017489694030834,0.0036317026276436,0.6897030549027986,0.38571428571428573,-1.1409735424954779,-1.0229233248453782,0.018011249190008332,-1.1499235535317567,0.14443010190099886
440,9.808141759350187,11862,3299,0,0.0017167381974248,0.6469957081545065,10240,138,0.1367960792419278,50.53525517106857,0.0301251667168019,0.1301698666019558,0.0293504251260134,0.8201742565875452,-0.0370375737578354,-0.5709136598131109,0,0.6927686000126414,0.0420929554999786,6.398327639134053,0.0031192041814196,0.7034226943179902,0.548051948051948,-1.141946985992823,2.8543454923075298,-0.6524314094883167,-0.4196664383132363,1.1158218023819126
445,9.807085757607153,9729,2930,0,0.0010729613733905,0.1937768240343347,12288,114,1.2615787131276328,68.2517968635097,0.5682000922512094,-0.9950808071252296,-0.5277723864257139,-0.5545037191784049,0.7974445727941892,0.2379238927438972,2,0.7497255000052974,0.0553299023485943,8.267025115233874,0.0034947065474355,0.7089115016959605,0.6824561403508772,-1.142453671560015,-0.45374026248733135,-0.16120493560030263,-0.1275129406499927,1.9200659625414795
450,9.750321095056409,10650,3236,0,0.0006437768240343,0.6244635193133047,20480,115,0.138537133106387,21.513164462882827,0.0256427994664776,0.0730976197060693,-0.1148552222502993,0.8257541018680465,-0.0386865859789162,-0.5627019737955359,2,0.8099724000203423,0.050172875937293,8.265208262057383,0.0031924882629107,0.6906103286384977,0.5818181818181818,-1.1696902130058153,0.9746455697518,-0.5565622906730422,-1.1016319708673081,1.3178712760819429
455,9.641368365851914,10133,3117,0,0.0012875536480686,0.651931330472103,26624,117,0.1509304763592878,58.53872484948926,0.0326437197197891,-0.0436318626182943,-0.140750335066584,0.837166874892267,-0.0689779572345822,-0.5425805608376139,2,0.7796898999949917,0.0431037722565815,8.237365497627133,0.0043422481002664,0.688542386262706,0.5533834586466165,-1.2219673761433303,0.17282637836457856,0.9475360102638467,-1.211702621274607,1.147724350860865
460,9.541552303477356,9706,2606,0,0.0012875536480686,0.609656652360515,47104,103,0.1482218839342856,4.401317961930872,0.0309931807868463,-0.1089216171280409,-0.0956307008442119,-0.6923904906299617,0.171946825271463,0.7007351124100074,2,0.8798254000139423,0.0436176053240856,8.224042258407728,0.0042241912219245,0.7065732536575314,0.5526315789473685,-1.2698606286997232,-0.48941113560513805,0.7930958007881433,-0.2519711873673126,1.1432252735112696
465,9.437228850705116,10747,3003,0,0.0010729613733905,0.0849785407725321,51200,114,2.0508248206202864,90.96860890731284,-0.0314293830134382,1.8271232569881024,0.9308680048904976,-0.0264122770243005,0.997897894947447,-0.0591792436741622,2,1.024073500011582,0.0339413744233762,5.616289143074467,0.0032567228063645,0.7071740950963059,0.393984962406015,-1.3199165951675944,1.1250835998573328,-0.4725316396350658,-0.21999011829509246,0.19391995274655244
470,9.340085627267076,9166,2757,0,0.0012875536480686,0.3401287553648068,16384,108,0.4388412025948225,55.674611874099874,0.0905699404330588,0.1022770440395885,-0.4170348825306419,-0.5555257087071013,0.127037282147642,0.8217376198702439,0,0.7345131000038236,0.0583145865679231,8.224739904976317,0.0051276456469561,0.7238708269692341,0.544360902255639,-1.366527379279692,-1.326901200110166,1.974981114149934,0.6687291025322852,1.093735422665715
475,9.245319846505907,9091,2586,0,0.0006437768240343,0.217381974248927,16384,109,1.2413883146383229,125.97507128020492,1.0171987441765071,-0.4200743784997395,0.5743597993369397,-0.1741874983992563,0.9798979840838096,0.0972556229217377,1,0.6668969000456855,0.0602860791864476,8.264461509011687,0.0041799582004179,0.7173028269717303,0.27368421052631575,-1.4119974305292318,-1.4432192646247535,0.7352308360087213,0.31913327236626454,-0.5259324231887775
480,9.131199615487278,11025,2830,0,0.0015021459227467,0.617381974248927,26624,130,0.1423811530859469,7.342010386873186,0.0243944839797509,0.0600569240000253,0.126769348760261,0.8922181307551957,-0.0499590038737152,-0.4488328253187932,0,0.7659005000023171,0.0429623834181989,7.9570208726237714,0.0048979591836734,0.6926984126984127,0.14624505928853757,-1.4667540389943063,1.5562358923247361,1.6745087824965244,-0.9904892362966842,-1.2884993595736296
485,9.030787230575028,9265,2488,0,0.0008583690987124,0.2032188841201716,14336,119,0.857013411457939,76.61168036357938,-0.1942723586328883,0.5451249980056054,0.6321146847205638,0.1567488960434674,0.9800408712147172,-0.1222688608675658,0,0.6142007999587804,0.0580797941948324,7.953350547868371,0.0055045871559633,0.6963842417701025,0.5263157894736842,-1.5149334161004295,-1.173361354950911,2.468090252971694,-0.7943031104353614,0.9857575662754156
490,8.937197289567015,9149,2418,0,0.0017167381974248,0.5920600858369098,8192,126,0.1475557504807431,12.442641507090134,0.0299637908345517,0.1428926450012185,-0.0213673288764478,0.81448002289107,-0.0768330579184015,-0.5750817103006055,0,0.5637163000064902,0.0477390586236268,8.789017769015496,0.0048092687725434,0.7317739643676905,0.5548872180451127,-1.5598392816976399,-1.353266628066806,1.5584853379858625,1.0893904729311192,1.1567225055600558
495,8.837939325471634,10329,2762,0,0.0021459227467811,0.6111587982832618,2048,134,0.1321437089722245,6.119334521921613,0.0263050662895568,0.0820735862890882,-0.1001695050506171,0.8045994172218802,-0.0467611237277416,-0.591973964895357,2,0.5282343000289984,0.0429536827054019,8.42151300719699,0.0041630361119179,0.7575757575757576,0.3969924812030075,-1.6074647502801909,0.47680425362936657,0.7130936176660698,2.462746033189095,0.2119162621449359
500,8.74651829842418,9491,2554,0,0.0008583690987124,0.5736051502145922,8192,109,0.1606706099880148,56.73851866586763,0.0379343595252816,-0.0022919384346302,-0.1561114227067941,0.8227901720284652,-0.0759235543370249,-0.5632512287693667,0,0.5905728000216186,0.04715940760752,0.0,0.0045306079443683,0.6990833421135813,0.48164878599661215,-1.6513299382388034,-0.8228562538802882,1.1939454883771061,-0.6506377289435121,0.7184803624634594
