trajectory,error_deg,ecdf,n_valid
IV,6.1496653932021275,0.1346153846153846,156
IV,6.565647233855356,0.14102564102564102,156
IV,6.565715705370902,0.14743589743589744,156
IV,6.8172510065878615,0.15384615384615385,156
IV,6.84324470672345,0.16025641025641027,156
IV,7.100544786787365,0.16666666666666666,156
IV,7.416187518242336,0.17307692307692307,156
IV,7.906002697270542,0.1794871794871795,156
IV,7.9560964815513,0.1858974358974359,156
IV,8.064076186573455,0.19230769230769232,156
IV,8.147833198026873,0.1987179487179487,156
IV,8.163746429021884,0.20512820512820512,156
IV,8.192403758933894,0.21153846153846154,156
IV,8.310076702893285,0.21794871794871795,156
IV,8.429795425904688,0.22435897435897437,156
IV,8.614415268876812,0.23076923076923078,156
IV,8.618331409917525,0.23717948717948717,156
IV,8.680462547821282,0.24358974358974358,156
IV,8.712021598004323,0.25,156
IV,8.784544439800024,0.2564102564102564,156
IV,8.818974783376506,0.26282051282051283,156
IV,8.819137669573713,0.2692307692307692,156
IV,9.033249492808562,0.27564102564102566,156
IV,9.067752348000296,0.28205128205128205,156
