trajectory,error_deg,ecdf,n_valid
VI,17.55214988373998,0.43912175648702595,501
VI,17.5897136592749,0.4411177644710579,501
VI,17.706139396996395,0.4431137724550898,501
VI,17.735023973997265,0.44510978043912175,501
VI,17.854264234669827,0.4471057884231537,501
VI,17.87634391262004,0.4491017964071856,501
VI,17.936404676883594,0.45109780439121755,501
VI,18.333555156135418,0.4530938123752495,501
VI,18.389011649942805,0.4550898203592814,501
VI,18.4396783514392,0.45708582834331335,501
VI,18.558342224987673,0.4590818363273453,501
VI,18.581246926985195,0.46107784431137727,501
VI,18.639108570244538,0.4630738522954092,501
VI,18.680384083114756,0.46506986027944114,501
VI,18.690104711589175,0.46706586826347307,501
VI,18.744897736308303,0.469061876247505,501
VI,18.760361795972837,0.47105788423153694,501
VI,18.796073833142145,0.47305389221556887,501
VI,18.85674689394186,0.4750499001996008,501
VI,18.897684024315904,0.47704590818363274,501
VI,18.92213867414701,0.47904191616766467,501
VI,18.944359038545254,0.4810379241516966,501
VI,18.94682978735204,0.48303393213572854,501
VI,19.021961862781687,0.48502994011976047,501
VI,19.05982290927109,0.4870259481037924,501
VI,19.08841531830674,0.48902195608782434,501
VI,19.113037958719808,0.49101796407185627,501
VI,19.136911870543393,0.4930139720558882,501
VI,19.21672960299812,0.49500998003992014,501
VI,19.33102620670226,0.49700598802395207,501
VI,19.40629922098308,0.499001996007984,501
VI,19.555449434614285,0.500998003992016,501
VI,19.665275313391408,0.5029940119760479,501
VI,19.679492807738107,0.5049900199600799,501
VI,19.6835058950395,0.5069860279441117,501
VI,19.781927422741582,0.5089820359281437,501
VI,19.79193483290869,0.5109780439121756,501
VI,19.799512106791497,0.5129740518962076,501
VI,19.801786603141423,0.5149700598802395,501
VI,19.87777660373286,0.5169660678642715,501
VI,19.9168602444222,0.5189620758483033,501
VI,19.93206013004821,0.5209580838323353,501
VI,19.943340333211214,0.5229540918163673,501
VI,19.976815717850528,0.5249500998003992,501
VI,20.001845443228202,0.5269461077844312,501
VI,20.006854774483713,0.5289421157684631,501
VI,20.071394790965396,0.530938123752495,501
VI,20.079012142972516,0.5329341317365269,501
VI,20.151270015666693,0.5349301397205589,501
VI,20.21797407668144,0.5369261477045908,501
VI,20.24804105190941,0.5389221556886228,501
VI,20.283292517371525,0.5409181636726547,501
VI,20.4420908938907,0.5429141716566867,501
VI,20.47446022068479,0.5449101796407185,501
VI,20.478593484221392,0.5469061876247505,501
VI,20.526852985521263,0.5489021956087824,501
VI,20.5325245789399,0.5508982035928144,501
VI,20.559673889705707,0.5528942115768463,501
VI,20.800282072107088,0.5548902195608783,501
VI,21.025030618427124,0.5568862275449101,501
VI,21.039167915214655,0.5588822355289421,501
VI,21.06776686386846,0.5608782435129741,501
VI,21.070091115515787,0.562874251497006,501
VI,21.11332423095687,0.564870259481038,501
VI,21.17596315531341,0.5668662674650699,501
VI,21.27872497940027,0.5688622754491018,501
VI,21.290846474342384,0.5708582834331337,501
VI,21.36797028490077,0.5728542914171657,501
VI,21.430462949151714,0.5748502994011976,501
VI,21.469855766207964,0.5768463073852296,501
VI,21.488072048170217,0.5788423153692615,501
VI,21.528986968829315,0.5808383233532934,501
VI,21.54936392934094,0.5828343313373253,501
VI,21.563487740290885,0.5848303393213573,501
VI,21.596249464266005,0.5868263473053892,501
VI,21.602143829359083,0.5888223552894212,501
VI,21.676679297314,0.590818363273453,501
VI,21.771948210797756,0.592814371257485,501
VI,21.802307880674576,0.5948103792415169,501
VI,21.905452740591503,0.5968063872255489,501
VI,21.906850796215302,0.5988023952095808,501
VI,21.991698486911165,0.6007984031936128,501
VI,21.999192049745897,0.6027944111776448,501
VI,22.033792085399398,0.6047904191616766,501
VI,22.053739828424145,0.6067864271457086,501
VI,22.054528723482164,0.6087824351297405,501
VI,22.061541236307782,0.6107784431137725,501
VI,22.093490974687647,0.6127744510978044,501
VI,22.1583405413014,0.6147704590818364,501
VI,22.163695029373375,0.6167664670658682,501
VI,22.212809008385662,0.6187624750499002,501
VI,22.220441973510262,0.6207584830339321,501
VI,22.26832795049174,0.6227544910179641,501
VI,22.32636435900229,0.624750499001996,501
VI,22.330513891154713,0.626746506986028,501
VI,22.35065400751499,0.6287425149700598,501
VI,22.38341787695592,0.6307385229540918,501
VI,22.3865167382555,0.6327345309381237,501
VI,22.4309982790794,0.6347305389221557,501
VI,22.440181490435123,0.6367265469061876,501
VI,22.46437214009341,0.6387225548902196,501
VI,22.562821051621604,0.6407185628742516,501
VI,22.58935545569097,0.6427145708582834,501
VI,22.63008256354388,0.6447105788423154,501
VI,22.678070503588394,0.6467065868263473,501
VI,22.70443442278222,0.6487025948103793,501
VI,22.713388068669946,0.6506986027944112,501
VI,22.724991202992868,0.6526946107784432,501
VI,22.7698191309108,0.654690618762475,501
VI,23.01573471218975,0.656686626746507,501
VI,23.141303794184815,0.6586826347305389,501
VI,23.148213863025166,0.6606786427145709,501
VI,23.162038098190685,0.6626746506986028,501
VI,23.32744979997141,0.6646706586826348,501
VI,23.33601769512469,0.6666666666666666,501
VI,23.376635385380222,0.6686626746506986,501
VI,23.399225827231525,0.6706586826347305,501
VI,23.44519131678058,0.6726546906187625,501
VI,23.45990091092995,0.6746506986027944,501
VI,23.51494203470874,0.6766467065868264,501
VI,23.586118704719052,0.6786427145708582,501
VI,23.6030202362676,0.6806387225548902,501
VI,23.661139239013362,0.6826347305389222,501
VI,23.682141035773984,0.6846307385229541,501
VI,23.682370713144724,0.6866267465069861,501
VI,23.684502577059575,0.688622754491018,501
VI,23.713463685005376,0.6906187624750499,501
VI,23.71909884840025,0.6926147704590818,501
VI,23.750431344947625,0.6946107784431138,501
VI,23.820453583485893,0.6966067864271457,501
VI,23.822057615200144,0.6986027944111777,501
VI,23.852175799967153,0.7005988023952096,501
VI,23.862882748524832,0.7025948103792415,501
VI,23.89932149120545,0.7045908183632734,501
VI,23.973373515552048,0.7065868263473054,501
VI,24.018032466246396,0.7085828343313373,501
VI,24.05685281539159,0.7105788423153693,501
VI,24.10574516075688,0.7125748502994012,501
VI,24.109312155855534,0.7145708582834331,501
VI,24.176859079169216,0.716566866267465,501
VI,24.179979072893488,0.718562874251497,501
VI,24.191686101199355,0.720558882235529,501
VI,24.20184655185831,0.7225548902195609,501
VI,24.24860817893785,0.7245508982035929,501
VI,24.27056041762566,0.7265469061876247,501
VI,24.284719250428232,0.7285429141716567,501
VI,24.297487761846202,0.7305389221556886,501
VI,24.303070220302132,0.7325349301397206,501
VI,24.3794054509243,0.7345309381237525,501
VI,24.417067042971038,0.7365269461077845,501
VI,24.525432476194972,0.7385229540918163,501
VI,24.598034479632567,0.7405189620758483,501
VI,24.609870600749694,0.7425149700598802,501
VI,24.661921129285176,0.7445109780439122,501
VI,24.695765757291365,0.7465069860279441,501
VI,24.70416289590593,0.7485029940119761,501
VI,24.725441083741842,0.7504990019960079,501
VI,24.736624394369684,0.7524950099800399,501
VI,24.75048705902645,0.7544910179640718,501
VI,24.814878720155402,0.7564870259481038,501
VI,24.818173453031523,0.7584830339321357,501
VI,24.89441081097846,0.7604790419161677,501
