kind,form,real,g_gt,et_mm,eR_deg,J_gt,J_star,dJ,iters,on_bound,wmean,keep,traj,order,scan,ndist,in_support,block,n
p2l,trim,0,6.1007968602132085e-06,0.0,0.0,,0.0,,2,0,0.8000422520333791,0.8000422520333791,iv,7,7,1.1309943353085379,False,0,9467
p2p,ls,1,0.059653756579927934,107.08684470323989,0.947035261979181,0.004458709692037559,0.0021822398647653595,0.0022764698272721997,40,0,1.0,,iv,8,8,1.1312885515495905,False,0,9455
p2p,ls,0,1.956548923326997e-05,1.3927993808505232e-13,9.526941052708836e-15,,1.5259643245337212e-31,,2,0,1.0,,iv,8,8,1.1312885515495905,False,0,9455
p2p,huber,1,0.02321007394906772,81.53159467094221,0.7892217068820301,0.0012156716995071067,0.000515787066753384,0.0006998846327537227,40,0,0.7564884537621326,,iv,8,8,1.1312885515495905,False,0,9455
p2p,huber,0,9.782744616634843e-06,1.3927993808505232e-13,9.526941052708836e-15,,1.5259643245337212e-31,,2,0,1.0,,iv,8,8,1.1312885515495905,False,0,9455
p2p,trim,1,0.048688655332982896,62.73109789748102,0.48363735696041377,0.0016025720539459757,0.00029442085991968433,0.0013081511940262914,40,0,0.8,0.8,iv,8,8,1.1312885515495905,False,0,9455
p2p,trim,0,2.3870781651587647e-05,1.332868605050751e-13,1.6081077301789507e-14,,2.3066507242412073e-31,,2,0,0.8,0.8,iv,8,8,1.1312885515495905,False,0,9455
p2l,ls,1,0.05570801730806565,107.40898930121256,0.6964065575945106,0.004066268199146145,0.0020558349908693617,0.0020104332082767837,16,0,1.0,,iv,8,8,1.1312885515495905,False,0,9455
p2l,ls,0,8.769708113246335e-06,0.0,0.0,,0.0,,2,0,1.0,,iv,8,8,1.1312885515495905,False,0,9455
p2l,huber,1,0.022060830554220496,108.77734337768567,0.8395427320826676,0.001107119318678927,0.00041547512026937974,0.0006916441984095472,40,0,0.8101380423234481,,iv,8,8,1.1312885515495905,False,0,9455
p2l,huber,0,4.384854056623213e-06,0.0,0.0,,0.0,,2,0,1.0,,iv,8,8,1.1312885515495905,False,0,9455
p2l,trim,1,0.04546544865440497,109.6700218497357,2.035389573568625,0.0013973911416093746,0.0001406054516388323,0.0012567856899705424,38,0,0.8,0.8,iv,8,8,1.1312885515495905,False,0,9455
p2l,trim,0,5.59366762333866e-06,0.0,0.0,,0.0,,2,0,0.8,0.8,iv,8,8,1.1312885515495905,False,0,9455
