kind,form,real,g_gt,et_mm,eR_deg,J_gt,J_star,dJ,iters,on_bound,wmean,keep,traj,order,scan,ndist,in_support,block,n
p2p,trim,1,0.047712339833735,129.82031119807976,4.081472539700982,0.0044747113859061,0.0008811392314979,0.0035935721544081,38,0,0.8,0.8,vi,11,11,0.0,True,0,11500
p2p,trim,0,1.4839306895247498e-05,5.402939617521224e-14,1.1030764856521812e-14,,2.7921445857776945e-31,,2,0,0.8,0.8,vi,11,11,0.0,True,0,11500
p2l,ls,1,0.0852140670886782,153.71196759760898,3.19078538792463,0.0102866205466846,0.00424791683979,0.0060387037068946,40,0,1.0,,vi,11,11,0.0,True,0,11500
p2l,ls,0,4.0246126748484335e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,11,11,0.0,True,0,11500
p2l,huber,1,0.0341094358369929,144.1098315647359,4.270445744791126,0.0037885133380722,0.0017426172446828,0.0020458960933893,40,0,0.8369762179065835,,vi,11,11,0.0,True,0,11500
p2l,huber,0,2.012306337424226e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,11,11,0.0,True,0,11500
p2l,trim,1,0.0427617201719018,131.15198648763814,4.058729536367562,0.0039110703524337,0.0007179703439002,0.0031931000085335,40,0,0.8,0.8,vi,11,11,0.0,True,0,11500
p2l,trim,0,2.53746209362549e-06,0.0,0.0,,0.0,,2,0,0.8,0.8,vi,11,11,0.0,True,0,11500
p2p,ls,1,0.0844907697816808,151.08436946473967,5.506534194407443,0.0100771718511319,0.0041189473699802,0.0059582244811516,40,0,1.0,,vi,12,12,0.0,True,0,10142
p2p,ls,0,8.468732288150465e-06,7.337285634122434e-14,6.290874835302263e-15,,8.519627907223415e-32,,2,0,1.0,,vi,12,12,0.0,True,0,10142
p2p,huber,1,0.0359718859498216,141.6340205181665,5.54878632142511,0.0037587990359621,0.0018141290395641,0.0019446699963979,40,0,0.8235365368751318,,vi,12,12,0.0,True,0,10142
p2p,huber,0,4.23436614407543e-06,7.337285634122434e-14,6.290874835302263e-15,,8.519627907223415e-32,,2,0,1.0,,vi,12,12,0.0,True,0,10142
p2p,trim,1,0.0481172781144538,130.6516691836889,5.135052195374278,0.0044226954579718,0.0008472208005466,0.0035754746574252,40,0,0.800039439952672,0.800039439952672,vi,12,12,0.0,True,0,10142
p2p,trim,0,9.3549749013767e-06,9.078688197227741e-13,3.7873824801791693e-13,,1.6884609942901576e-29,,2,0,0.800039439952672,0.800039439952672,vi,12,12,0.0,True,0,10142
p2l,ls,1,0.0834471273105002,149.78171625070922,5.23388351023906,0.0092486879246822,0.0034793825227608,0.0057693054019214,40,0,1.0,,vi,12,12,0.0,True,0,10142
p2l,ls,0,5.080958486927076e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,12,12,0.0,True,0,10142
p2l,huber,1,0.0361269457721935,143.02380671922936,5.496360034875094,0.0035419321023598,0.0015430585734419,0.0019988735289178,40,0,0.835101809287292,,vi,12,12,0.0,True,0,10142
p2l,huber,0,2.5404792434635886e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,12,12,0.0,True,0,10142
p2l,trim,1,0.0453077093320599,130.74373878352336,5.344375218515032,0.0038738416118403,0.0006940193986455,0.0031798222131948,40,0,0.800039439952672,0.800039439952672,vi,12,12,0.0,True,0,10142
p2l,trim,0,4.88508093980167e-06,0.0,0.0,,0.0,,2,0,0.800039439952672,0.800039439952672,vi,12,12,0.0,True,0,10142
p2p,ls,1,0.0957579411146462,163.08384629251057,5.743751682491509,0.0124421829018063,0.0048783663756825,0.0075638165261237,38,0,1.0,,vi,13,13,0.0,True,0,9300
p2p,ls,0,8.996566967785864e-06,6.838419880509865e-14,5.185361342131107e-15,,1.290962312718743e-31,,2,0,1.0,,vi,13,13,0.0,True,0,9300
p2p,huber,1,0.0408354354235644,151.15764452242652,5.234953298238778,0.0045015770858577,0.0022405472289395,0.0022610298569181,40,0,0.8230574905390055,,vi,13,13,0.0,True,0,9300
p2p,huber,0,4.4982834838927245e-06,6.838419880509865e-14,5.185361342131107e-15,,1.290962312718743e-31,,2,0,1.0,,vi,13,13,0.0,True,0,9300
p2p,trim,1,0.0539634972146949,134.08100141266516,4.4730772476500285,0.0051005604783145,0.0009662681227843,0.0041342923555302,34,0,0.8,0.8,vi,13,13,0.0,True,0,9300
p2p,trim,0,1.1739575662060888e-05,8.512526896143693e-14,5.7449578640147535e-15,,2.248249071217385e-31,,2,0,0.8,0.8,vi,13,13,0.0,True,0,9300
p2l,ls,1,0.0879723193904949,164.55683418078038,5.28636641887671,0.0115091927694738,0.0039630292720162,0.0075461634974576,40,0,1.0,,vi,13,13,0.0,True,0,9300
p2l,ls,0,6.16659251277743e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,13,13,0.0,True,0,9300
