trajectory,order,scan,arm,et_mm,eR_deg,iters,on_bound,n_points,wmean,sumw,ess_w,keep_ratio,n_retain,block,in_support
V,1629,1629,PatchTrim,155.11740859477266,2.1512631504858635,40,0,18551,0.8000107810899681,14841.0,14841.0,0.8000107810899681,14841,32,False
V,1629,1629,Full,182.44690156038916,3.452076886785489,40,0,18551,1.0,18551.0,18551.0,1.0,18551,32,False
V,1630,1630,Raw,187.86109829054394,1.5137501972907657,40,0,18353,1.0,18353.0,18353.0,1.0,18353,32,False
V,1630,1630,Huber,185.64888742015168,1.4357818126446518,40,0,18353,0.7705346029743015,14141.621568387356,15836.629749966982,,18353,32,False
V,1630,1630,Trim,185.3044169769896,1.6072819487472443,40,0,18353,0.7999782051980603,14682.0,14682.0,0.7999782051980603,14682,32,False
V,1630,1630,Patch,163.043103762182,1.5915290883569302,40,0,18353,1.0,18353.0,18353.0,1.0,18353,32,False
V,1630,1630,PatchHuber,165.46359696704934,1.692390571808124,40,0,18353,0.813428700614014,14928.856942368999,16576.537307544146,,18353,32,False
V,1630,1630,PatchTrim,155.99848828187578,2.2248003903334532,40,0,18353,0.7999782051980603,14682.0,14682.0,0.7999782051980603,14682,32,False
V,1630,1630,Full,175.38125376302222,3.4002309421002894,40,0,18353,1.0,18353.0,18353.0,1.0,18353,32,False
V,1631,1631,Raw,187.61965156514438,1.3837953921972075,40,0,18595,1.0,18595.0,18595.0,1.0,18595,32,False
V,1631,1631,Huber,184.4968769255807,1.1676688049975963,40,0,18595,0.7687240510186707,14294.423728692182,15994.093286233332,,18595,32,False
V,1631,1631,Trim,183.9330377232364,1.2192287572356257,40,0,18595,0.8,14876.0,14876.0,0.8,14876,32,False
V,1631,1631,Patch,161.15038943184535,1.0808269052936734,39,0,18595,1.0,18595.0,18595.0,1.0,18595,32,False
V,1631,1631,PatchHuber,157.74711082884943,1.7013368424874153,40,0,18595,0.807369999383622,15013.045138538451,16690.000433682413,,18595,32,False
V,1631,1631,PatchTrim,151.8671228216773,2.226325691523246,40,0,18595,0.8,14876.0,14876.0,0.8,14876,32,False
V,1631,1631,Full,178.37989129780115,2.4351574026084397,40,0,18595,1.0,18595.0,18595.0,1.0,18595,32,False
V,1632,1632,Raw,187.0509788300521,2.0970129168043536,40,0,18516,1.0,18516.0,18516.0,1.0,18516,32,False
V,1632,1632,Huber,186.22939704110837,1.1653556944550592,40,0,18516,0.7691989760158257,14242.488239909027,15905.171813555218,,18516,32,False
V,1632,1632,Trim,185.8593658273169,1.2441473612786824,40,0,18516,0.8000108014689998,14813.0,14813.0,0.8000108014689998,14813,32,False
V,1632,1632,Patch,161.3302819956698,1.9513965344597268,40,0,18516,1.0,18516.0,18516.0,1.0,18516,32,False
V,1632,1632,PatchHuber,162.2326728239282,1.3586219821835595,40,0,18516,0.8048829598750771,14903.212885046927,16562.98259677051,,18516,32,False
V,1632,1632,PatchTrim,159.21124618140615,1.7694429040591424,40,0,18516,0.8000108014689998,14813.0,14813.0,0.8000108014689998,14813,32,False
V,1632,1632,Full,172.29504344025838,3.447185076352299,40,0,18516,1.0,18516.0,18516.0,1.0,18516,32,False
V,1633,1633,Raw,186.73035047360247,1.5739672888163747,40,0,18491,1.0,18491.0,18491.0,1.0,18491,32,False
V,1633,1633,Huber,185.4029753029681,1.2127604154719347,40,0,18491,0.7702002327108468,14241.772503056269,15929.548833522036,,18491,32,False
V,1633,1633,Trim,186.55524361614795,1.352437841012351,40,0,18491,0.800010816072684,14793.0,14793.0,0.800010816072684,14793,32,False
V,1633,1633,Patch,162.3533507128286,1.018647619126757,40,0,18491,1.0,18491.0,18491.0,1.0,18491,32,False
V,1633,1633,PatchHuber,161.28467946718854,1.5621521788661203,40,0,18491,0.8079856561827211,14940.462768474696,16597.64778754895,,18491,32,False
V,1633,1633,PatchTrim,157.46981774002626,1.9662087384465334,40,0,18491,0.800010816072684,14793.0,14793.0,0.800010816072684,14793,32,False
V,1633,1633,Full,175.35616335550714,2.4085688988748046,40,0,18491,1.0,18491.0,18491.0,1.0,18491,32,False
V,1634,1634,Raw,180.31455054088661,1.3622518520254965,40,0,18963,1.0,18963.0,18963.0,1.0,18963,32,False
V,1634,1634,Huber,184.0033736746932,1.2236674309110374,40,0,18963,0.7718288638993086,14636.19074612259,16346.888696709486,,18963,32,False
V,1634,1634,Trim,184.8179467214272,1.4541440621693222,40,0,18963,0.7999789062911986,15170.0,15170.0,0.7999789062911986,15170,32,False
V,1634,1634,Patch,155.3793967977885,1.605727480561577,40,0,18963,1.0,18963.0,18963.0,1.0,18963,32,False
V,1634,1634,PatchHuber,156.3150536643326,1.9445281024865206,40,0,18963,0.802557498251994,15218.897839352561,16913.77424863081,,18963,32,False
V,1634,1634,PatchTrim,154.34921003680958,2.1859301517149476,40,0,18963,0.7999789062911986,15170.0,15170.0,0.7999789062911986,15170,32,False
V,1634,1634,Full,165.30436051011927,2.2633494805439462,40,0,18963,1.0,18963.0,18963.0,1.0,18963,32,False
V,1635,1635,Raw,183.72057962038528,1.0976480288904458,40,0,18631,1.0,18631.0,18631.0,1.0,18631,32,False
V,1635,1635,Huber,184.35045008160034,0.8517109026493315,40,0,18631,0.771623482017443,14376.11709346698,16063.845697107685,,18631,32,False
V,1635,1635,Trim,185.79620214790415,0.8906448130305097,40,0,18631,0.8000107347968439,14905.0,14905.0,0.8000107347968439,14905,32,False
V,1635,1635,Patch,161.82119752184934,0.9684357760137791,40,0,18631,1.0,18631.0,18631.0,1.0,18631,32,False
V,1635,1635,PatchHuber,157.06810738734907,1.763458257725862,40,0,18631,0.7975573324325657,14859.29066055113,16565.53321963498,,18631,32,False
V,1635,1635,PatchTrim,154.51753588939087,2.1553835545875217,40,0,18631,0.8000107347968439,14905.0,14905.0,0.8000107347968439,14905,32,False
V,1635,1635,Full,171.38959024095237,2.8185621725132632,40,0,18631,1.0,18631.0,18631.0,1.0,18631,32,False
V,1636,1636,Raw,180.2223510056386,1.0594735355199283,40,0,18428,1.0,18428.0,18428.0,1.0,18428,32,False
V,1636,1636,Huber,182.69040845684688,1.0419272845634338,40,0,18428,0.7714339466584009,14215.984769021012,15888.445419571957,,18428,32,False
V,1636,1636,Trim,184.07992431000395,1.1244018467316208,40,0,18428,0.7999782939005861,14742.0,14742.0,0.7999782939005861,14742,32,False
V,1636,1636,Patch,158.246766534715,0.9227849341596391,40,0,18428,1.0,18428.0,18428.0,1.0,18428,32,False
V,1636,1636,PatchHuber,153.9180032579779,1.6762748758463024,40,0,18428,0.8031070922699899,14799.657496351374,16437.840764914832,,18428,32,False
V,1636,1636,PatchTrim,152.15251939418812,1.9670386779815008,40,0,18428,0.7999782939005861,14742.0,14742.0,0.7999782939005861,14742,32,False
V,1636,1636,Full,170.88793595658376,2.255832812858779,40,0,18428,1.0,18428.0,18428.0,1.0,18428,32,False
V,1637,1637,Raw,171.90272931383333,0.7810448940587688,40,0,18630,1.0,18630.0,18630.0,1.0,18630,32,False
V,1637,1637,Huber,182.0023823699678,1.0292454708972025,40,0,18630,0.7716353454820948,14375.566486331425,16049.868667382065,,18630,32,False
V,1637,1637,Trim,184.04661449446576,1.174703521258191,40,0,18630,0.8,14904.0,14904.0,0.8,14904,32,False
V,1637,1637,Patch,150.31422715522064,2.078718252257926,40,0,18630,1.0,18630.0,18630.0,1.0,18630,32,False
V,1637,1637,PatchHuber,150.18473600349287,2.0931782730091752,38,0,18630,0.7975653733661578,14858.64290581152,16512.66359028116,,18630,32,False
V,1637,1637,PatchTrim,149.4688409292301,2.250279161551634,40,0,18630,0.8,14904.0,14904.0,0.8,14904,32,False
V,1637,1637,Full,155.74090044502583,1.6844659119072702,40,0,18630,1.0,18630.0,18630.0,1.0,18630,32,False
V,1638,1638,Raw,177.67608566707779,1.1156583783515701,40,0,18023,1.0,18023.0,18023.0,1.0,18023,32,False
V,1638,1638,Huber,183.4688681023432,1.0627420844233941,40,0,18023,0.7746561572011221,13961.627921235824,15588.401650178814,,18023,32,False
V,1638,1638,Trim,185.81158436396026,1.08409000897359,40,0,18023,0.7999778061366032,14418.0,14418.0,0.7999778061366032,14418,32,False
V,1638,1638,Patch,156.51854925864853,2.2219408638130966,40,0,18023,1.0,18023.0,18023.0,1.0,18023,32,False
V,1638,1638,PatchHuber,153.56843797569277,2.223414059460994,36,0,18023,0.7980367039885444,14383.015515985537,15995.254071611223,,18023,32,False
V,1638,1638,PatchTrim,151.95030713319352,2.1914745618016314,40,0,18023,0.7999778061366032,14418.0,14418.0,0.7999778061366032,14418,32,False
V,1638,1638,Full,162.5722688443416,2.1849624711218145,40,0,18023,1.0,18023.0,18023.0,1.0,18023,32,False
V,1639,1639,Raw,169.23036372867787,0.8592230607783362,40,0,17772,1.0,17772.0,17772.0,1.0,17772,32,False
V,1639,1639,Huber,181.04892344256552,0.9572998420007943,40,0,17772,0.7737401671737881,13750.910251012563,15345.689941659535,,17772,32,False
V,1639,1639,Trim,183.58742917730922,0.9798012762401183,40,0,17772,0.8000225073148773,14218.0,14218.0,0.8000225073148773,14218,32,False
V,1639,1639,Patch,149.0064106465734,2.3431815006318577,40,0,17772,1.0,17772.0,17772.0,1.0,17772,32,False
V,1639,1639,PatchHuber,150.0611313274121,2.0047573047926837,40,0,17772,0.800710839610098,14230.233041550662,15797.94971341144,,17772,32,False
V,1639,1639,PatchTrim,150.4753377867146,2.075019456359114,40,0,17772,0.8000225073148773,14218.0,14218.0,0.8000225073148773,14218,32,False
V,1639,1639,Full,157.70454108301925,2.140331389850917,40,0,17772,1.0,17772.0,17772.0,1.0,17772,32,False
V,1640,1640,Raw,174.43914961408336,1.6637872622114058,40,0,18118,1.0,18118.0,18118.0,1.0,18118,32,False
V,1640,1640,Huber,184.2378005415609,1.1710724913347188,40,0,18118,0.765967826568044,13877.805081759821,15516.923729896844,,18118,32,False
V,1640,1640,Trim,185.99410474724635,1.105065111836634,40,0,18118,0.799977922508003,14494.0,14494.0,0.799977922508003,14494,32,False
V,1640,1640,Patch,151.03247341884432,3.1004092790702757,40,0,18118,1.0,18118.0,18118.0,1.0,18118,32,False
V,1640,1640,PatchHuber,152.23357578629597,2.192463193289714,40,0,18118,0.7982205667713714,14462.160228763707,16057.62876110337,,18118,32,False
V,1640,1640,PatchTrim,152.98664269024107,2.0557889543705796,40,0,18118,0.799977922508003,14494.0,14494.0,0.799977922508003,14494,32,False
V,1640,1640,Full,152.95786377387256,2.3731391176038494,40,0,18118,1.0,18118.0,18118.0,1.0,18118,32,False
V,1641,1641,Raw,175.75664022375247,1.1377693724125326,40,0,17347,1.0,17347.0,17347.0,1.0,17347,32,False
V,1641,1641,Huber,183.11851112612396,0.9373393484593873,40,0,17347,0.7705698225364279,13367.074711539415,14927.53231219739,,17347,32,False
V,1641,1641,Trim,185.6685783209106,0.9234375720436591,40,0,17347,0.8000230587421456,13878.0,13878.0,0.8000230587421456,13878,32,False
V,1641,1641,Patch,155.14543491856818,2.512516261938295,40,0,17347,1.0,17347.0,17347.0,1.0,17347,32,False
V,1641,1641,PatchHuber,155.29258294478797,2.3437351765782974,40,0,17347,0.8011112720844104,13896.877236848266,15426.984670972968,,17347,32,False
V,1641,1641,PatchTrim,154.9253462127378,2.3390049745851487,40,0,17347,0.8000230587421456,13878.0,13878.0,0.8000230587421456,13878,32,False
V,1641,1641,Full,160.83031170496204,2.0299285280884822,40,0,17347,1.0,17347.0,17347.0,1.0,17347,32,False
V,1642,1642,Raw,176.3360049381874,1.315113573366938,40,0,17445,1.0,17445.0,17445.0,1.0,17445,32,False
V,1642,1642,Huber,183.48572109293474,1.1873067181291665,40,0,17445,0.7666734798927828,13374.618856729596,14978.57804857132,,17445,32,False
V,1642,1642,Trim,185.27860216344914,1.207450421258375,40,0,17445,0.8,13956.0,13956.0,0.8,13956,32,False
V,1642,1642,Patch,155.43345270209215,2.9229589308376935,40,0,17445,1.0,17445.0,17445.0,1.0,17445,32,False
V,1642,1642,PatchHuber,153.51180021843146,2.3329020945949304,40,0,17445,0.8084557258815025,14103.510138002812,15611.896412486756,,17445,32,False
V,1642,1642,PatchTrim,151.43037574189077,2.2047801295364415,40,0,17445,0.8,13956.0,13956.0,0.8,13956,32,False
V,1642,1642,Full,152.6744892442225,1.9836536781304785,40,0,17445,1.0,17445.0,17445.0,1.0,17445,32,False
V,1643,1643,Raw,178.19893367777766,2.0200464112019443,40,0,17980,1.0,17980.0,17980.0,1.0,17980,32,False
V,1643,1643,Huber,184.690885689479,1.3138011388657524,40,0,17980,0.7632566987586782,13723.355443681034,15361.067127555725,,17980,32,False
V,1643,1643,Trim,185.61256328473317,1.072394697477557,40,0,17980,0.8,14384.0,14384.0,0.8,14384,32,False
V,1643,1643,Patch,155.0013196620433,3.67812906766854,40,0,17980,1.0,17980.0,17980.0,1.0,17980,32,False
V,1643,1643,PatchHuber,153.27984164331772,2.692340338329454,40,0,17980,0.8067359533182532,14505.112440662193,16034.08902823519,,17980,32,False
V,1643,1643,PatchTrim,150.09338167460376,2.506373442470947,40,0,17980,0.8,14384.0,14384.0,0.8,14384,32,False
V,1643,1643,Full,146.51120527298113,3.6424852425078256,40,0,17980,1.0,17980.0,17980.0,1.0,17980,32,False
V,1644,1644,Raw,181.1772639246327,1.2840427978013564,40,0,17379,1.0,17379.0,17379.0,1.0,17379,32,False
V,1644,1644,Huber,185.34660311383018,1.2171096098170706,40,0,17379,0.764194082003718,13280.928951142614,14881.136236262579,,17379,32,False
V,1644,1644,Trim,186.15606367507525,1.1349138779405217,40,0,17379,0.7999884918579895,13903.0,13903.0,0.7999884918579895,13903,32,False
V,1644,1644,Patch,161.21679241184816,2.552704125602221,40,0,17379,1.0,17379.0,17379.0,1.0,17379,32,False
V,1644,1644,PatchHuber,159.20599291887999,2.3980188108624714,40,0,17379,0.8047505604528506,13985.759990110091,15523.355113206095,,17379,32,False
V,1644,1644,PatchTrim,155.9317283651372,2.4792032474003087,40,0,17379,0.7999884918579895,13903.0,13903.0,0.7999884918579895,13903,32,False
V,1644,1644,Full,155.65105674541934,1.7592035969106534,40,0,17379,1.0,17379.0,17379.0,1.0,17379,32,False
V,1645,1645,Raw,180.73485939415636,1.5138790830257158,40,0,17446,1.0,17446.0,17446.0,1.0,17446,32,False
V,1645,1645,Huber,185.1439104028336,1.1184571814517525,40,0,17446,0.7709038706830134,13449.188927935851,15056.392743016899,,17446,32,False
V,1645,1645,Trim,185.34606654635513,0.9997352691498687,40,0,17446,0.8000114639458902,13957.0,13957.0,0.8000114639458902,13957,32,False
V,1645,1645,Patch,158.44890161810932,2.923987494039207,40,0,17446,1.0,17446.0,17446.0,1.0,17446,32,False
V,1645,1645,PatchHuber,155.60717842402508,2.4937600307740104,40,0,17446,0.8078627022824955,14093.972704020416,15614.177040979755,,17446,32,False
V,1645,1645,PatchTrim,149.0130822232317,2.3480944205585756,40,0,17446,0.8000114639458902,13957.0,13957.0,0.8000114639458902,13957,32,False
V,1645,1645,Full,157.42032612713177,2.3978010095656663,40,0,17446,1.0,17446.0,17446.0,1.0,17446,32,False
V,1646,1646,Raw,185.65236337267882,2.049046565140981,40,0,17931,1.0,17931.0,17931.0,1.0,17931,32,False
V,1646,1646,Huber,186.59880740942012,1.3380359346335586,40,0,17931,0.7705143235483359,13816.092335545212,15452.465043495555,,17931,32,False
V,1646,1646,Trim,187.8032900830467,1.333220072588294,40,0,17931,0.8000111538676036,14345.0,14345.0,0.8000111538676036,14345,32,False
V,1646,1646,Patch,162.64563505350205,3.489975634256405,39,0,17931,1.0,17931.0,17931.0,1.0,17931,32,False
V,1646,1646,PatchHuber,158.43061408238583,2.7590638567363066,40,0,17931,0.8083582308490167,14494.671437353718,16056.413586943077,,17931,32,False
V,1646,1646,PatchTrim,151.09906314587238,2.60212800092503,40,0,17931,0.8000111538676036,14345.0,14345.0,0.8000111538676036,14345,32,False
V,1646,1646,Full,156.0145942778554,2.0643633124794616,40,0,17931,1.0,17931.0,17931.0,1.0,17931,32,False
V,1647,1647,Raw,184.74372553266426,1.3613157013042083,40,0,17513,1.0,17513.0,17513.0,1.0,17513,32,False
V,1647,1647,Huber,185.8365560238431,1.10874119304844,40,0,17513,0.7652625097509353,13402.042333268131,14992.21099254492,,17513,32,False
V,1647,1647,Trim,186.96106094164148,1.122100911433182,40,0,17513,0.7999771598241306,14010.0,14010.0,0.7999771598241306,14010,32,False
V,1647,1647,Patch,163.10180689399354,3.044907488472054,40,0,17513,1.0,17513.0,17513.0,1.0,17513,32,False
V,1647,1647,PatchHuber,160.3274928149355,2.7728478456100847,40,0,17513,0.8065270221445761,14124.70773881796,15645.308877416772,,17513,32,False
V,1647,1647,PatchTrim,154.5018882697901,2.659514378537035,40,0,17513,0.7999771598241306,14010.0,14010.0,0.7999771598241306,14010,32,False
V,1647,1647,Full,168.19928695853886,2.12202735753558,40,0,17513,1.0,17513.0,17513.0,1.0,17513,32,False
V,1648,1648,Raw,180.7562028717848,1.8772476846600883,40,0,17514,1.0,17514.0,17514.0,1.0,17514,32,False
V,1648,1648,Huber,183.53850999387836,1.5153372245904015,40,0,17514,0.7645414484859938,13390.178928783696,14984.138424405686,,17514,32,False
V,1648,1648,Trim,186.05308721117606,1.5447052816422535,40,0,17514,0.7999885805641201,14011.0,14011.0,0.7999885805641201,14011,32,False
V,1648,1648,Patch,157.28139386473632,3.443721169943447,40,0,17514,1.0,17514.0,17514.0,1.0,17514,32,False
V,1648,1648,PatchHuber,152.11955302318592,2.9203780856095864,40,0,17514,0.8077710907034732,14147.302882580629,15659.652588023911,,17514,32,False
V,1648,1648,PatchTrim,147.38977051200195,2.7417708352993717,40,0,17514,0.7999885805641201,14011.0,14011.0,0.7999885805641201,14011,32,False
V,1648,1648,Full,161.75632779684597,2.805094132703252,40,0,17514,1.0,17514.0,17514.0,1.0,17514,32,False
V,1649,1649,Raw,179.80545546095667,3.0646761081133302,40,0,17901,1.0,17901.0,17901.0,1.0,17901,32,False
V,1649,1649,Huber,181.8893213399868,1.4538796230969038,40,0,17901,0.761016039312584,13622.948119734567,15225.201927658447,,17901,32,False
V,1649,1649,Trim,185.5286121340282,1.4003000227182991,40,0,17901,0.8000111725601922,14321.0,14321.0,0.8000111725601922,14321,32,False
V,1649,1649,Patch,158.67349564073004,5.088930788018342,36,0,17901,1.0,17901.0,17901.0,1.0,17901,32,False
V,1649,1649,PatchHuber,153.31543461986644,3.193101787918943,40,0,17901,0.8030947727988631,14376.199527872448,15912.507506486681,,17901,32,False
V,1649,1649,PatchTrim,150.68140884255402,2.784546944372391,40,0,17901,0.8000111725601922,14321.0,14321.0,0.8000111725601922,14321,32,False
V,1649,1649,Full,157.14908457131787,3.0451469123013193,40,0,17901,1.0,17901.0,17901.0,1.0,17901,32,False
V,1650,1650,Raw,181.1491802444482,2.4043099249237225,40,0,17552,1.0,17552.0,17552.0,1.0,17552,33,False
V,1650,1650,Huber,182.0947939741886,1.291965881242925,40,0,17552,0.763843703635384,13406.98468620826,14988.190600758848,,17552,33,False
V,1650,1650,Trim,184.6055970431637,1.2755366464720341,40,0,17552,0.8000227894257065,14042.0,14042.0,0.8000227894257065,14042,33,False
V,1650,1650,Patch,158.899103547996,3.95638702373923,40,0,17552,1.0,17552.0,17552.0,1.0,17552,33,False
V,1650,1650,PatchHuber,153.3135795777954,2.8148015410378453,40,0,17552,0.8042627533106261,14116.41984610811,15653.876239675932,,17552,33,False
V,1650,1650,PatchTrim,152.02779766347078,2.5002927030793054,40,0,17552,0.8000227894257065,14042.0,14042.0,0.8000227894257065,14042,33,False
V,1650,1650,Full,171.8940005443684,3.3203268424086594,40,0,17552,1.0,17552.0,17552.0,1.0,17552,33,False
V,1651,1651,Raw,182.84445195967018,2.0774735515318334,40,0,17609,1.0,17609.0,17609.0,1.0,17609,33,False
V,1651,1651,Huber,182.1118566780814,1.5794666906090866,40,0,17609,0.7665745659782341,13498.611532310724,15097.48144274504,,17609,33,False
V,1651,1651,Trim,183.2219013185053,1.5533433960945564,40,0,17609,0.7999886421716168,14087.0,14087.0,0.7999886421716168,14087,33,False
V,1651,1651,Patch,165.50275432795308,3.4266942482170246,40,0,17609,1.0,17609.0,17609.0,1.0,17609,33,False
V,1651,1651,PatchHuber,160.02943243482014,3.018008282633109,40,0,17609,0.8028908630402263,14138.105207275345,15700.368730634578,,17609,33,False
V,1651,1651,PatchTrim,152.86351991873997,3.0692490710066087,40,0,17609,0.7999886421716168,14087.0,14087.0,0.7999886421716168,14087,33,False
V,1651,1651,Full,173.07948917501236,2.8700342547858106,40,0,17609,1.0,17609.0,17609.0,1.0,17609,33,False
V,1652,1652,Raw,182.71985192926655,2.6750165969110107,40,0,17885,1.0,17885.0,17885.0,1.0,17885,33,False
V,1652,1652,Huber,181.9646216909821,1.4303734171532603,40,0,17885,0.7605876754850974,13603.110576050967,15220.367182406811,,17885,33,False
V,1652,1652,Trim,184.50740192966907,1.4102490698178205,40,0,17885,0.8,14308.0,14308.0,0.8,14308,33,False
V,1652,1652,Patch,155.87512401900997,3.5891172577361017,40,0,17885,1.0,17885.0,17885.0,1.0,17885,33,False
V,1652,1652,PatchHuber,153.99035498798278,2.9917043673073196,40,0,17885,0.8000066598231453,14308.119110936954,15895.241312525493,,17885,33,False
V,1652,1652,PatchTrim,150.64793674632168,2.603903708084965,40,0,17885,0.8,14308.0,14308.0,0.8,14308,33,False
V,1652,1652,Full,164.3416970771645,2.520604136113262,40,0,17885,1.0,17885.0,17885.0,1.0,17885,33,False
V,1653,1653,Raw,183.85460884122415,2.291022690839144,40,0,17551,1.0,17551.0,17551.0,1.0,17551,33,False
V,1653,1653,Huber,184.0835434440527,1.281592542528368,40,0,17551,0.7648638771106994,13424.125907169884,15018.187474381564,,17551,33,False
V,1653,1653,Trim,185.80814579708561,1.2764145926101689,40,0,17551,0.8000113953620877,14041.0,14041.0,0.8000113953620877,14041,33,False
V,1653,1653,Patch,167.09932607715385,3.4172604452589708,40,0,17551,1.0,17551.0,17551.0,1.0,17551,33,False
V,1653,1653,PatchHuber,165.26684890453188,2.68226845398884,40,0,17551,0.8074464248690986,14171.492202877549,15717.453950066529,,17551,33,False
V,1653,1653,PatchTrim,161.2377347243334,2.3661470843809895,40,0,17551,0.8000113953620877,14041.0,14041.0,0.8000113953620877,14041,33,False
V,1653,1653,Full,169.70810980198615,2.5039632812739003,40,0,17551,1.0,17551.0,17551.0,1.0,17551,33,False
V,1654,1654,Raw,186.2614598348768,1.8428665116673901,40,0,17364,1.0,17364.0,17364.0,1.0,17364,33,False
V,1654,1654,Huber,184.27069002189194,1.2940808813369968,40,0,17364,0.7617370627740955,13226.802358009394,14820.3062934711,,17364,33,False
V,1654,1654,Trim,183.71047141353537,1.3197548449692245,40,0,17364,0.7999884819166091,13891.0,13891.0,0.7999884819166091,13891,33,False
V,1654,1654,Patch,171.25788914394326,3.112253181592047,40,0,17364,1.0,17364.0,17364.0,1.0,17364,33,False
V,1654,1654,PatchHuber,163.49206277313684,2.8307251483010325,40,0,17364,0.8063164775426186,14000.87931605003,15548.71586885826,,17364,33,False
V,1654,1654,PatchTrim,155.76848002270435,2.6106803095801463,40,0,17364,0.7999884819166091,13891.0,13891.0,0.7999884819166091,13891,33,False
V,1654,1654,Full,177.58671522582787,2.757873295474336,40,0,17364,1.0,17364.0,17364.0,1.0,17364,33,False
V,1655,1655,Raw,179.80965504262832,2.315128404387712,40,0,17820,1.0,17820.0,17820.0,1.0,17820,33,False
V,1655,1655,Huber,183.419832371243,1.404413141086707,40,0,17820,0.7585562131381143,13517.471718121196,15143.797982524526,,17820,33,False
V,1655,1655,Trim,184.6972732297274,1.3265867657516692,40,0,17820,0.8,14256.0,14256.0,0.8,14256,33,False
V,1655,1655,Patch,162.09565275254957,3.5430662527971357,40,0,17820,1.0,17820.0,17820.0,1.0,17820,33,False
V,1655,1655,PatchHuber,160.99690579020213,3.0743009682406077,40,0,17820,0.8031497331072074,14312.128243970436,15888.504853866414,,17820,33,False
V,1655,1655,PatchTrim,156.39412142317033,3.0107136029387473,40,0,17820,0.8,14256.0,14256.0,0.8,14256,33,False
V,1655,1655,Full,164.52320664975397,2.539913857807367,40,0,17820,1.0,17820.0,17820.0,1.0,17820,33,False
V,1656,1656,Raw,181.19769359049428,1.7620211273917707,40,0,17599,1.0,17599.0,17599.0,1.0,17599,33,False
V,1656,1656,Huber,182.56413903093224,1.2665097405880614,40,0,17599,0.7625983086236964,13420.967633468432,15025.25562218581,,17599,33,False
V,1656,1656,Trim,184.15935137725722,1.2594324750395314,40,0,17599,0.7999886357179385,14079.0,14079.0,0.7999886357179385,14079,33,False
V,1656,1656,Patch,162.9789344020725,2.9729905698957806,40,0,17599,1.0,17599.0,17599.0,1.0,17599,33,False
V,1656,1656,PatchHuber,160.79367614626298,2.739664534501274,40,0,17599,0.8055871393826874,14177.528065995917,15725.755049435322,,17599,33,False
V,1656,1656,PatchTrim,160.21323189499932,2.493843723797965,40,0,17599,0.7999886357179385,14079.0,14079.0,0.7999886357179385,14079,33,False
V,1656,1656,Full,160.88423681476746,1.9497454402527172,34,0,17599,1.0,17599.0,17599.0,1.0,17599,33,False
V,1657,1657,Raw,179.77560982059876,1.8619260904959478,40,0,18198,1.0,18198.0,18198.0,1.0,18198,33,False
V,1657,1657,Huber,184.0687106986044,1.3125981569833407,40,0,18198,0.7616757772974044,13860.975795258166,15509.729454698234,,18198,33,False
V,1657,1657,Trim,186.02474580770584,1.3945668341203306,40,0,18198,0.7999780195625893,14558.0,14558.0,0.7999780195625893,14558,33,False
V,1657,1657,Patch,161.67906516056567,3.3760290209006416,40,0,18198,1.0,18198.0,18198.0,1.0,18198,33,False
V,1657,1657,PatchHuber,159.86140491387474,3.077427991173424,40,0,18198,0.8028608051395488,14610.46093192951,16220.4737586863,,18198,33,False
V,1657,1657,PatchTrim,157.46095012923357,3.085535427264476,40,0,18198,0.7999780195625893,14558.0,14558.0,0.7999780195625893,14558,33,False
V,1657,1657,Full,168.44872687670255,3.3414747325160183,40,0,18198,1.0,18198.0,18198.0,1.0,18198,33,False
V,1658,1658,Raw,176.8242255085816,2.1208985352719343,40,0,18585,1.0,18585.0,18585.0,1.0,18585,33,False
V,1658,1658,Huber,181.82368812767888,1.2660915554911374,40,0,18585,0.7628315396959323,14177.224165248903,15864.045220048789,,18585,33,False
V,1658,1658,Trim,184.38767945193283,1.348621509758774,40,0,18585,0.8,14868.0,14868.0,0.8,14868,33,False
V,1658,1658,Patch,160.21595243610122,3.166380012618529,40,0,18585,1.0,18585.0,18585.0,1.0,18585,33,False
V,1658,1658,PatchHuber,158.68835433833118,2.7721593612793516,40,0,18585,0.8012251539095412,14890.769485408822,16539.274869852452,,18585,33,False
V,1658,1658,PatchTrim,156.8163494314404,2.5640678710362037,40,0,18585,0.8,14868.0,14868.0,0.8,14868,33,False
V,1658,1658,Full,158.05870964878508,2.296341162204991,40,0,18585,1.0,18585.0,18585.0,1.0,18585,33,False
V,1659,1659,Raw,181.46106848273206,1.7561619150582373,40,0,18376,1.0,18376.0,18376.0,1.0,18376,33,False
V,1659,1659,Huber,183.21825140348696,1.4291225305253157,40,0,18376,0.7724519162593698,14194.57641318218,15849.177315856257,,18376,33,False
V,1659,1659,Trim,183.8475379265486,1.4373055221655284,40,0,18376,0.8000108837614279,14701.0,14701.0,0.8000108837614279,14701,33,False
V,1659,1659,Patch,163.2257780946163,2.8770026715377917,40,0,18376,1.0,18376.0,18376.0,1.0,18376,33,False
V,1659,1659,PatchHuber,161.3144681697918,2.631039373270824,35,0,18376,0.8093667740810571,14872.923840513504,16474.538713764334,,18376,33,False
V,1659,1659,PatchTrim,158.65510237836708,2.512753367239238,40,0,18376,0.8000108837614279,14701.0,14701.0,0.8000108837614279,14701,33,False
