traj,scan,ptype,magnitude,axis,et_mm,eR_deg,dir_cos
ii,145,translation,100.0,"[0.0, 1.0, 0.0]",65.46814358097713,2.3867076049155718,0.9999996229386919
ii,145,rotation,0.25,"[0.0, 1.0, 0.0]",65.52946554805489,2.3897109592419334,0.9999999999997671
ii,145,rotation,0.5,"[0.0, 1.0, 0.0]",65.52946554805489,2.3897109592419334,0.9999999999997671
ii,145,rotation,1.0,"[0.0, 1.0, 0.0]",65.52946554805489,2.3897109592419334,0.9999999999997671
ii,145,rotation,2.0,"[0.0, 1.0, 0.0]",65.52946554805561,2.3897109592419294,0.9999999999997673
ii,145,combined,25.0,"[0.0, 1.0, 0.0]",65.54204506309763,2.3891591482801076,0.9999999861950535
ii,145,combined,50.0,"[0.0, 1.0, 0.0]",65.50957179053397,2.387444739349094,0.999999913184624
ii,145,combined,100.0,"[0.0, 1.0, 0.0]",65.46814358097721,2.3867076049155767,0.9999996229386919
ii,145,translation,10.0,"[0.0, 0.0, 1.0]",65.53033505036888,2.389805563240703,0.9999999993114007
ii,145,translation,25.0,"[0.0, 0.0, 1.0]",65.52600497009948,2.3895996993123467,0.999999998075483
ii,145,translation,50.0,"[0.0, 0.0, 1.0]",65.5460973225556,2.3905759727633,0.9999999928791683
ii,145,translation,100.0,"[0.0, 0.0, 1.0]",65.5462673462309,2.389448046767469,0.9999999898535364
ii,145,rotation,0.25,"[0.0, 0.0, 1.0]",65.52946554805554,2.3897109592419348,0.9999999999997673
ii,145,rotation,0.5,"[0.0, 0.0, 1.0]",65.52946554805489,2.3897109592419334,0.9999999999997671
ii,145,rotation,1.0,"[0.0, 0.0, 1.0]",65.52946554805533,2.389710959241925,0.9999999999997671
ii,145,rotation,2.0,"[0.0, 0.0, 1.0]",65.52946554805533,2.389710959241925,0.9999999999997671
ii,145,combined,25.0,"[0.0, 0.0, 1.0]",65.52600497009948,2.3895996993123467,0.999999998075483
ii,145,combined,50.0,"[0.0, 0.0, 1.0]",65.5460973225556,2.3905759727633,0.9999999928791683
ii,145,combined,100.0,"[0.0, 0.0, 1.0]",65.54626734623092,2.3894480467674706,0.9999999898535364
ii,147,oracle,0.0,all,62.61059295268647,2.4178504021362466,1.0
ii,147,translation,10.0,"[1.0, 0.0, 0.0]",62.61161132600995,2.417230708899647,0.9999999990726884
ii,147,translation,25.0,"[1.0, 0.0, 0.0]",62.593029679970726,2.4174356692630243,0.9999999966240584
ii,147,translation,50.0,"[1.0, 0.0, 0.0]",62.59854690040206,2.416583465407357,0.99999999831048
ii,147,translation,100.0,"[1.0, 0.0, 0.0]",62.586096948797895,2.4150528064121226,0.9999999847838843
ii,147,rotation,0.25,"[1.0, 0.0, 0.0]",62.610592952686076,2.417850402136254,0.9999999999997451
ii,147,rotation,0.5,"[1.0, 0.0, 0.0]",62.610592952686076,2.417850402136254,0.9999999999997451
ii,147,rotation,1.0,"[1.0, 0.0, 0.0]",62.61059295268647,2.4178504021362466,0.9999999999997446
ii,147,rotation,2.0,"[1.0, 0.0, 0.0]",62.610592952686076,2.417850402136254,0.9999999999997451
ii,147,combined,25.0,"[1.0, 0.0, 0.0]",62.59302967997059,2.41743566926303,0.9999999966240588
ii,147,combined,50.0,"[1.0, 0.0, 0.0]",62.59854690040206,2.416583465407357,0.99999999831048
ii,147,combined,100.0,"[1.0, 0.0, 0.0]",62.58609694879865,2.4150528064121524,0.9999999847838843
ii,147,translation,10.0,"[0.0, 1.0, 0.0]",62.588763997181374,2.4170650886984597,0.9999999580874791
ii,147,translation,25.0,"[0.0, 1.0, 0.0]",62.57472099856454,2.416132206036134,0.9999998881630836
ii,147,translation,50.0,"[0.0, 1.0, 0.0]",62.559915917889356,2.4162367651409533,0.9999995257970533
ii,147,translation,100.0,"[0.0, 1.0, 0.0]",62.536471766248034,2.4135930002040604,0.9999986455512222
ii,147,rotation,0.25,"[0.0, 1.0, 0.0]",62.61059295268652,2.4178504021362497,0.9999999999997446
ii,147,rotation,0.5,"[0.0, 1.0, 0.0]",62.61059295268647,2.4178504021362466,0.9999999999997446
ii,147,rotation,1.0,"[0.0, 1.0, 0.0]",62.61059295268644,2.4178504021362484,0.9999999999997451
ii,147,rotation,2.0,"[0.0, 1.0, 0.0]",62.61059295268645,2.417850402136253,0.9999999999997449
ii,147,combined,25.0,"[0.0, 1.0, 0.0]",62.57472099856454,2.416132206036134,0.9999998881630836
ii,147,combined,50.0,"[0.0, 1.0, 0.0]",62.55991591788886,2.4162367651409413,0.9999995257970533
ii,147,combined,100.0,"[0.0, 1.0, 0.0]",62.536471766248006,2.4135930002040644,0.999998645551222
ii,147,translation,10.0,"[0.0, 0.0, 1.0]",62.60343430145055,2.4177850236729213,0.9999999969473093
ii,147,translation,25.0,"[0.0, 0.0, 1.0]",62.60405371011621,2.4164930222215273,0.999999993949237
ii,147,translation,50.0,"[0.0, 0.0, 1.0]",62.589867283797616,2.416904154294063,0.999999983828768
ii,147,translation,100.0,"[0.0, 0.0, 1.0]",62.58290237177587,2.4169150378559983,0.9999999311261177
ii,147,rotation,0.25,"[0.0, 0.0, 1.0]",62.61059295268647,2.4178504021362466,0.9999999999997446
ii,147,rotation,0.5,"[0.0, 0.0, 1.0]",62.61059295268652,2.4178504021362497,0.9999999999997446
ii,147,rotation,1.0,"[0.0, 0.0, 1.0]",62.610592952686076,2.417850402136254,0.9999999999997451
ii,147,rotation,2.0,"[0.0, 0.0, 1.0]",62.61059295268647,2.4178504021362466,0.9999999999997446
ii,147,combined,25.0,"[0.0, 0.0, 1.0]",62.60405371011639,2.416493022221533,0.9999999939492368
ii,147,combined,50.0,"[0.0, 0.0, 1.0]",62.58986728379745,2.4169041542940453,0.999999983828768
ii,147,combined,100.0,"[0.0, 0.0, 1.0]",62.58290237177587,2.4169150378559983,0.9999999311261177
ii,149,oracle,0.0,all,59.122550746194804,2.2414104905998595,1.0
ii,149,translation,10.0,"[1.0, 0.0, 0.0]",59.08341181196943,2.238873815000354,0.9999986489665129
ii,149,translation,25.0,"[1.0, 0.0, 0.0]",59.0805928421947,2.2361669831918873,0.9999988829448969
ii,149,translation,50.0,"[1.0, 0.0, 0.0]",59.15184713977489,2.237431603141882,0.9999996772271331
ii,149,translation,100.0,"[1.0, 0.0, 0.0]",59.15699881442091,2.232364517138797,0.9999991378046241
ii,149,rotation,0.25,"[1.0, 0.0, 0.0]",59.1225507461942,2.241410490599871,0.9999999999997139
ii,149,rotation,0.5,"[1.0, 0.0, 0.0]",59.122550746194804,2.2414104905998595,0.9999999999997139
ii,149,rotation,1.0,"[1.0, 0.0, 0.0]",59.1225507461942,2.241410490599871,0.9999999999997139
ii,149,rotation,2.0,"[1.0, 0.0, 0.0]",59.122550746194804,2.2414104905998595,0.9999999999997139
ii,149,combined,25.0,"[1.0, 0.0, 0.0]",59.0805928421944,2.2361669831918958,0.9999988829448969
