trajectory,frame_id,method,rep,model_build_ms,query_ms,kdtree_ms,registration1_ms,registration2_ms,total_ms,et_mm,eR_deg,iters
III,467,Full,3,0.821699999505654,0.11840001388918608,10.601000001770444,385.7142000051681,0.0,397.26539999537636,71.17011173765395,3.4738180090462345,40
III,467,Full,4,0.8404000109294429,0.15180000627879053,10.575400010566227,390.842499997234,0.0,402.4219999992056,71.17011173765395,3.4738180090462345,40
III,467,EstimatedFull,0,0.8536000095773488,0.12369999603834003,10.305200004950166,247.4789999978384,405.2345000091009,664.039999988745,70.25620244880758,3.4100357738012415,40
III,467,EstimatedFull,1,0.8344999951077625,0.11629999789875001,10.471800007508136,246.15069999708794,399.8135000001639,657.4238000030164,70.25620244880758,3.4100357738012415,40
III,467,EstimatedFull,2,0.8292999991681427,0.11699998867698014,10.683100001187995,245.87109999265522,391.05999999446794,648.5959999990882,70.25620244880758,3.4100357738012415,40
III,467,EstimatedFull,3,0.8761000062804669,0.1264000020455569,10.32689999556169,245.25819999689702,396.73349999065977,653.35779999441,70.25620244880758,3.4100357738012415,40
III,467,EstimatedFull,4,0.8301000052597374,0.1188000023830682,10.845500000868924,248.03930000052787,397.01980000245385,656.8962000019383,70.25620244880758,3.4100357738012415,40
III,534,Raw,0,0.0,0.0,0.0,1004.95580000279,0.0,1004.9628000124358,164.7914299692109,12.495012700950912,40
III,534,Raw,1,0.0,0.0,0.0,997.412999990047,0.0,997.4201000004541,164.7914299692109,12.495012700950912,40
III,534,Raw,2,0.0,0.0,0.0,999.5939999935217,0.0,999.6057999960613,164.7914299692109,12.495012700950912,40
III,534,Raw,3,0.0,0.0,0.0,994.5556000020588,0.0,994.5630000001984,164.7914299692109,12.495012700950912,40
III,534,Raw,4,0.0,0.0,0.0,1006.119799989392,0.0,1006.1272000020836,164.7914299692109,12.495012700950912,40
III,534,Huber,0,0.0,0.0,0.0,1047.366900005727,0.0,1047.3738000000594,31.8156416235755,0.8587765737165617,40
III,534,Huber,1,0.0,0.0,0.0,1042.9939000023296,0.0,1043.0188000027556,31.8156416235755,0.8587765737165617,40
III,534,Huber,2,0.0,0.0,0.0,1053.5035000066273,0.0,1053.5109000047669,31.8156416235755,0.8587765737165617,40
III,534,Huber,3,0.0,0.0,0.0,1040.292399993632,0.0,1040.2994000032777,31.8156416235755,0.8587765737165617,40
III,534,Huber,4,0.0,0.0,0.0,1051.3285000051837,0.0,1051.335399999516,31.8156416235755,0.8587765737165617,40
III,534,Patch,0,0.0,0.0,0.0,741.2679999979446,0.0,741.2761000014143,160.6294803455638,13.02051240969865,40
III,534,Patch,1,0.0,0.0,0.0,747.3064999940107,0.0,747.3136999906274,160.6294803455638,13.02051240969865,40
III,534,Patch,2,0.0,0.0,0.0,739.9403999879723,0.0,739.947399997618,160.6294803455638,13.02051240969865,40
III,534,Patch,3,0.0,0.0,0.0,743.7855000025593,0.0,743.792500012205,160.6294803455638,13.02051240969865,40
III,534,Patch,4,0.0,0.0,0.0,735.1150000031339,0.0,735.1225000020349,160.6294803455638,13.02051240969865,40
III,534,PatchHuber,0,0.0,0.0,0.0,773.8443999987794,0.0,773.8520999992033,25.01744549516306,1.7220266592182127,40
III,534,PatchHuber,1,0.0,0.0,0.0,769.6807000029366,0.0,769.6878999995533,25.01744549516306,1.7220266592182127,40
III,534,PatchHuber,2,0.0,0.0,0.0,773.7894000019878,0.0,773.7962999963202,25.01744549516306,1.7220266592182127,40
III,534,PatchHuber,3,0.0,0.0,0.0,766.3564999966184,0.0,766.3632000039797,25.01744549516306,1.7220266592182127,40
III,534,PatchHuber,4,0.0,0.0,0.0,765.346000000136,0.0,765.3532999975141,25.01744549516306,1.7220266592182127,40
III,534,Full,0,0.836499995784834,0.08959999831859022,11.17869999143295,35.482300008879974,0.0,47.597199998563156,208.46619569773628,11.724305729151332,2
III,534,Full,1,0.8328999974764884,0.09169999975711107,10.840000002644956,34.82099999382626,0.0,46.595100007834844,208.46619569773628,11.724305729151332,2
III,534,Full,2,0.8248000085586682,0.0889999937498942,10.740700003225356,35.43020000506658,0.0,47.09500000171829,208.46619569773628,11.724305729151332,2
III,534,Full,3,0.8386999979848042,0.09299999510403723,10.700300001190044,36.520800000289455,0.0,48.16280001250561,208.46619569773628,11.724305729151332,2
III,534,Full,4,0.8397000055992976,0.09529999806545675,10.638899999321438,35.61579999222886,0.0,47.19969999860041,208.46619569773628,11.724305729151332,2
III,534,EstimatedFull,0,0.839899992570281,0.08420000085607171,10.95789999817498,1000.0567999959458,725.6358999875374,1737.611399992602,230.8636289732488,50.59435744594396,40
III,534,EstimatedFull,1,0.8219000010285527,0.07970001024659723,10.513200002606027,999.9416999926325,728.3205999992788,1739.7134000057122,230.8636289732488,50.59435744594396,40
III,534,EstimatedFull,2,0.8424000116065145,0.08000001253094524,10.864399999263696,1017.6895999902626,727.7355000114767,1757.2527000011178,230.8636289732488,50.59435744594396,40
III,534,EstimatedFull,3,1.0254000080749393,0.08669999078847468,10.740900004748255,993.0522000067867,736.722000001464,1741.6680000023916,230.8636289732488,50.59435744594396,40
III,534,EstimatedFull,4,0.8545000018784776,0.083099992480129,10.544899996602908,994.152800005395,732.3183000116842,1737.9925999994157,230.8636289732488,50.59435744594396,40
III,600,Raw,0,0.0,0.0,0.0,634.763699999894,0.0,634.7709999972722,66.66789506313567,1.6989115688954133,40
III,600,Raw,1,0.0,0.0,0.0,638.7651000113692,0.0,638.7722000072245,66.66789506313567,1.6989115688954133,40
III,600,Raw,2,0.0,0.0,0.0,637.6785000029486,0.0,637.6854999980424,66.66789506313567,1.6989115688954133,40
III,600,Raw,3,0.0,0.0,0.0,635.900599998422,0.0,635.9081999980845,66.66789506313567,1.6989115688954133,40
III,600,Raw,4,0.0,0.0,0.0,636.3332999899285,0.0,636.3442000001669,66.66789506313567,1.6989115688954133,40
III,600,Huber,0,0.0,0.0,0.0,669.756100003724,0.0,669.7635999880731,22.729147103814835,0.6808338618918579,40
III,600,Huber,1,0.0,0.0,0.0,673.1118000025162,0.0,673.1185999960871,22.729147103814835,0.6808338618918579,40
III,600,Huber,2,0.0,0.0,0.0,678.0216999904951,0.0,678.0349999899045,22.729147103814835,0.6808338618918579,40
III,600,Huber,3,0.0,0.0,0.0,668.711100006476,0.0,668.7232000112999,22.729147103814835,0.6808338618918579,40
III,600,Huber,4,0.0,0.0,0.0,671.2482000002638,0.0,671.2547000061022,22.729147103814835,0.6808338618918579,40
III,600,Patch,0,0.0,0.0,0.0,480.59989999455865,0.0,480.60709999117535,59.94864879967422,2.534739196150295,40
III,600,Patch,1,0.0,0.0,0.0,484.36360000050627,0.0,484.370600010152,59.94864879967422,2.534739196150295,40
III,600,Patch,2,0.0,0.0,0.0,482.99209999095183,0.0,482.99990000668913,59.94864879967422,2.534739196150295,40
III,600,Patch,3,0.0,0.0,0.0,484.38639999949373,0.0,484.3937999976333,59.94864879967422,2.534739196150295,40
III,600,Patch,4,0.0,0.0,0.0,481.3112999981968,0.0,481.3185999955749,59.94864879967422,2.534739196150295,40
III,600,PatchHuber,0,0.0,0.0,0.0,527.3885999922641,0.0,527.3959000041941,32.20142906730009,1.9074507466885873,40
III,600,PatchHuber,1,0.0,0.0,0.0,531.4665000041714,0.0,531.4736000000266,32.20142906730009,1.9074507466885873,40
III,600,PatchHuber,2,0.0,0.0,0.0,541.9745999970473,0.0,541.9812999898568,32.20142906730009,1.9074507466885873,40
III,600,PatchHuber,3,0.0,0.0,0.0,526.2555999943288,0.0,526.2621000001673,32.20142906730009,1.9074507466885873,40
III,600,PatchHuber,4,0.0,0.0,0.0,531.5453999937745,0.0,531.5525000041816,32.20142906730009,1.9074507466885873,40
III,600,Full,0,0.8336999890161678,0.0897999998414889,10.56090000201948,63.59629999496974,0.0,75.08910000615288,194.37197107976127,13.547103151705661,4
III,600,Full,1,0.8046000002650544,0.08879999222699553,10.78840000263881,61.216000001877546,0.0,72.90780000039376,194.37197107976127,13.547103151705661,4
III,600,Full,2,0.8148999913828447,0.2263999922433868,10.282700008247048,61.259699999936856,0.0,72.59199999680277,194.37197107976127,13.547103151705661,4
III,600,Full,3,0.8331999997608364,0.09049999061971903,10.929399999440648,61.325200003921054,0.0,73.18720000330359,194.37197107976127,13.547103151705661,4
III,600,Full,4,0.8335000020451844,0.08850000449456275,10.845500000868924,62.191799996071495,0.0,73.96880000305828,194.37197107976127,13.547103151705661,4
III,600,EstimatedFull,0,0.862600005348213,0.08380001236218959,10.486600003787316,643.0693000002066,681.7401000007521,1336.284400007571,226.84244711726424,51.8077003406971,40
III,600,EstimatedFull,1,0.8760000055190176,0.07769999501761049,11.690100000123493,632.4117999902228,679.1663000039989,1324.2587999993702,226.84244711726424,51.8077003406971,40
III,600,EstimatedFull,2,0.9947999933501706,0.07730000652372837,10.831800012965687,631.5430000104243,672.7796999912243,1316.2645999982487,226.84244711726424,51.8077003406971,40
III,600,EstimatedFull,3,0.8384000102523714,0.07970001024659723,10.705299995606765,638.5391000076197,670.3560999885667,1320.5574999883538,226.84244711726424,51.8077003406971,40
III,600,EstimatedFull,4,0.9073999972315505,0.07899999036453664,11.437099994509481,642.3515000060434,678.5973000078229,1333.409800005029,226.84244711726424,51.8077003406971,40
III,667,Raw,0,0.0,0.0,0.0,18.554199996287934,0.0,18.560600001364946,300.0,0.0,1
III,667,Raw,1,0.0,0.0,0.0,18.709199997829273,0.0,18.715199999860488,300.0,0.0,1
III,667,Raw,2,0.0,0.0,0.0,19.01410000573378,0.0,19.020400010049343,300.0,0.0,1
III,667,Raw,3,0.0,0.0,0.0,19.165899997460656,0.0,19.172300002537668,300.0,0.0,1
III,667,Raw,4,0.0,0.0,0.0,19.121200006338768,0.0,19.127599996863864,300.0,0.0,1
III,667,Huber,0,0.0,0.0,0.0,651.808999988134,0.0,651.8160999985412,31.894979248393504,1.229712220613195,40
III,667,Huber,1,0.0,0.0,0.0,664.3455999874277,0.0,664.3527999985963,31.894979248393504,1.229712220613195,40
III,667,Huber,2,0.0,0.0,0.0,659.875600002124,0.0,659.8866999993334,31.894979248393504,1.229712220613195,40
III,667,Huber,3,0.0,0.0,0.0,663.2386999990558,0.0,663.2457999949111,31.894979248393504,1.229712220613195,40
III,667,Huber,4,0.0,0.0,0.0,666.5166999882786,0.0,666.5234999964014,31.894979248393504,1.229712220613195,40
III,667,Patch,0,0.0,0.0,0.0,11.97939999110531,0.0,11.986500001512468,299.99999999999994,0.0,1
III,667,Patch,1,0.0,0.0,0.0,11.051599998609163,0.0,11.056799994548783,299.99999999999994,0.0,1
III,667,Patch,2,0.0,0.0,0.0,11.173700011568144,0.0,11.179699999047443,299.99999999999994,0.0,1
III,667,Patch,3,0.0,0.0,0.0,11.293300005490892,0.0,11.299700010567904,299.99999999999994,0.0,1
III,667,Patch,4,0.0,0.0,0.0,10.89499999943655,0.0,10.900799999944866,299.99999999999994,0.0,1
III,667,PatchHuber,0,0.0,0.0,0.0,443.0881000007503,0.0,443.09529999736696,27.230879436701926,1.5776049927830555,40
III,667,PatchHuber,1,0.0,0.0,0.0,442.4414999957662,0.0,442.46469999779947,27.230879436701926,1.5776049927830555,40
III,667,PatchHuber,2,0.0,0.0,0.0,448.51719999860507,0.0,448.5241000074893,27.230879436701926,1.5776049927830555,40
III,667,PatchHuber,3,0.0,0.0,0.0,442.34000000869855,0.0,442.3470999900019,27.230879436701926,1.5776049927830555,40
III,667,PatchHuber,4,0.0,0.0,0.0,441.05140000465326,0.0,441.0585000005085,27.230879436701926,1.5776049927830555,40
III,667,Full,0,1.3254999939817935,0.19969999266322702,10.685300003387965,16.687900002580136,0.0,28.90839999599848,208.4231811135157,0.0,1
III,667,Full,1,0.8130000060191378,0.08849998994264752,10.875800013309345,16.23259999905713,0.0,28.0200999986846,208.4231811135157,0.0,1
III,667,Full,2,0.8185000042431056,0.08860000525601208,10.723500003223307,16.166100002010353,0.0,27.805999998236075,208.4231811135157,0.0,1
III,667,Full,3,0.8268999954452738,0.09650000720284879,10.406999994302168,17.17689998622518,0.0,28.515300000435673,208.4231811135157,0.0,1
III,667,Full,4,0.825399998575449,0.08789999992586672,10.605300005408935,16.90460000827443,0.0,28.432599996449426,208.4231811135157,0.0,1
III,667,EstimatedFull,0,0.8500000112690032,0.09029998909682035,10.67259999399539,18.912300001829863,1604.5621000084793,1635.1191000139806,1071.1794171711736,34.13917120898474,40
III,667,EstimatedFull,1,0.9832000068854541,0.08399999933317304,10.802900011185557,18.642900002305396,1615.2644000103464,1645.8108000078937,1071.1794171711736,34.13917120898474,40
III,667,EstimatedFull,2,0.8410000009462237,0.08569999772589654,10.441999998874962,18.71979999123141,1604.9396000016714,1635.0587000051746,1071.1794171711736,34.13917120898474,40
III,667,EstimatedFull,3,0.8227000071201473,0.08529999468009919,10.405000008177012,19.383499995456077,1614.5400000095833,1645.2664000098594,1071.1794171711736,34.13917120898474,40
III,667,EstimatedFull,4,1.0624999995343387,0.15490000077988952,11.154899999382906,19.46390001103282,1604.2304000002332,1636.1043999932008,1071.1794171711736,34.13917120898474,40
III,734,Raw,0,0.0,0.0,0.0,356.7532999877585,0.0,356.76019999664277,42.38737385976768,2.128855398098023,36
III,734,Raw,1,0.0,0.0,0.0,355.11240000778344,0.0,355.1195000036387,42.38737385976768,2.128855398098023,36
III,734,Raw,2,0.0,0.0,0.0,352.33330000482965,0.0,352.3404000006849,42.38737385976768,2.128855398098023,36
III,734,Raw,3,0.0,0.0,0.0,354.92109999177046,0.0,354.9282000021776,42.38737385976768,2.128855398098023,36
III,734,Raw,4,0.0,0.0,0.0,350.5030000087572,0.0,350.50970000156667,42.38737385976768,2.128855398098023,36
III,734,Huber,0,0.0,0.0,0.0,144.6072999970056,0.0,144.6157000027597,28.201894692837016,1.0025222923790797,13
III,734,Huber,1,0.0,0.0,0.0,146.30229999602307,0.0,146.30969999416266,28.201894692837016,1.0025222923790797,13
III,734,Huber,2,0.0,0.0,0.0,148.72340000874829,0.0,148.73060000536498,28.201894692837016,1.0025222923790797,13
III,734,Huber,3,0.0,0.0,0.0,146.2821999884909,0.0,146.28909999737516,28.201894692837016,1.0025222923790797,13
III,734,Huber,4,0.0,0.0,0.0,144.0879000001587,0.0,144.09600000362843,28.201894692837016,1.0025222923790797,13
III,734,Patch,0,0.0,0.0,0.0,338.3700999984285,0.0,338.3773999958066,33.89855626731653,2.547054509584796,40
III,734,Patch,1,0.0,0.0,0.0,342.0493000012357,0.0,342.05640001164284,33.89855626731653,2.547054509584796,40
III,734,Patch,2,0.0,0.0,0.0,338.997400001972,0.0,339.00500000163447,33.89855626731653,2.547054509584796,40
III,734,Patch,3,0.0,0.0,0.0,340.1610000000801,0.0,340.1683999982197,33.89855626731653,2.547054509584796,40
III,734,Patch,4,0.0,0.0,0.0,340.11209999152925,0.0,340.1192000019364,33.89855626731653,2.547054509584796,40
III,734,PatchHuber,0,0.0,0.0,0.0,360.8871000033105,0.0,360.8939999976428,20.49332817715734,1.9256438058852667,40
III,734,PatchHuber,1,0.0,0.0,0.0,361.47089999576565,0.0,361.47730000084266,20.49332817715734,1.9256438058852667,40
III,734,PatchHuber,2,0.0,0.0,0.0,362.7942000020994,0.0,362.80070000793785,20.49332817715734,1.9256438058852667,40
III,734,PatchHuber,3,0.0,0.0,0.0,365.1777999912156,0.0,365.18429999705404,20.49332817715734,1.9256438058852667,40
III,734,PatchHuber,4,0.0,0.0,0.0,363.09719999553636,0.0,363.10439999215305,20.49332817715734,1.9256438058852667,40
III,734,Full,0,1.079499998013489,0.10659999679774046,11.02680001349654,353.0143000098178,0.0,365.2386000030674,59.38452218179017,1.810077312044884,40
III,734,Full,1,0.8155999967129901,0.08040000102482736,10.335499988286756,339.08859999792185,0.0,350.3289000072982,59.38452218179017,1.810077312044884,40
III,734,Full,2,0.8401000086450949,0.10520000068936497,10.919799999101087,356.66130000026897,0.0,368.5366999998223,59.38452218179017,1.810077312044884,40
III,734,Full,3,0.8220999879995361,0.0830000062705949,11.003499996149912,352.0514000119874,0.0,363.969799989718,59.38452218179017,1.810077312044884,40
III,734,Full,4,0.8223999902838841,0.08030000026337802,10.554400010732934,344.87040000385605,0.0,356.3362999993842,59.38452218179017,1.810077312044884,40
III,734,EstimatedFull,0,0.8399000071221963,0.0768999889260158,10.972400006721728,354.1759999934584,345.8576999983052,711.9634999980917,59.431680755274996,1.781160704169198,40
III,734,EstimatedFull,1,0.8347999973921105,0.1967999996850267,10.72819999535568,356.10129999986384,350.35759999300353,718.2565999974031,59.431680755274996,1.781160704169198,40
III,734,EstimatedFull,2,0.8169999928213656,0.07740000728517771,10.37479999649804,351.1856999975862,345.0159000058193,707.5062999938382,59.431680755274996,1.781160704169198,40
III,734,EstimatedFull,3,0.8309999975608662,0.07520000508520752,10.594500010483898,354.60259999672417,345.60819999023806,711.7506999929901,59.431680755274996,1.781160704169198,40
III,734,EstimatedFull,4,0.8261000039055943,0.07670000195503235,10.979999991832301,353.0732000072021,342.2038999997312,707.1968000091147,59.431680755274996,1.781160704169198,40
III,801,Raw,0,0.0,0.0,0.0,333.8486999855377,0.0,333.85640000051353,34.16295443641563,1.2246259236953636,40
III,801,Raw,1,0.0,0.0,0.0,337.9603999928804,0.0,337.96730000176467,34.16295443641563,1.2246259236953636,40
III,801,Raw,2,0.0,0.0,0.0,347.38890000153333,0.0,347.39640000043437,34.16295443641563,1.2246259236953636,40
III,801,Raw,3,0.0,0.0,0.0,343.8550999999279,0.0,343.8621000095736,34.16295443641563,1.2246259236953636,40
III,801,Raw,4,0.0,0.0,0.0,338.786499996786,0.0,338.7935000064317,34.16295443641563,1.2246259236953636,40
III,801,Huber,0,0.0,0.0,0.0,317.98009999329224,0.0,317.98729998990893,19.501685693045758,0.8894034720668034,35
III,801,Huber,1,0.0,0.0,0.0,317.26149999303743,0.0,317.26830000116024,19.501685693045758,0.8894034720668034,35
III,801,Huber,2,0.0,0.0,0.0,319.756500000949,0.0,319.7639000136405,19.501685693045758,0.8894034720668034,35
III,801,Huber,3,0.0,0.0,0.0,315.38620000355877,0.0,315.393299999414,19.501685693045758,0.8894034720668034,35
III,801,Huber,4,0.0,0.0,0.0,318.31160000001546,0.0,318.31840000813827,19.501685693045758,0.8894034720668034,35
III,801,Patch,0,0.0,0.0,0.0,322.149100000388,0.0,322.15599999472033,41.69556290752179,3.9182897890612196,40
III,801,Patch,1,0.0,0.0,0.0,326.2146999913966,0.0,326.22109999647364,41.69556290752179,3.9182897890612196,40
III,801,Patch,2,0.0,0.0,0.0,327.91930000530556,0.0,327.92670000344515,41.69556290752179,3.9182897890612196,40
III,801,Patch,3,0.0,0.0,0.0,332.8309999924386,0.0,332.8385999921011,41.69556290752179,3.9182897890612196,40
III,801,Patch,4,0.0,0.0,0.0,321.805100000347,0.0,321.8119000084698,41.69556290752179,3.9182897890612196,40
III,801,PatchHuber,0,0.0,0.0,0.0,339.11889999581035,0.0,339.13360000588,28.924353009069556,2.962194318053622,40
III,801,PatchHuber,1,0.0,0.0,0.0,336.98149998963345,0.0,336.98829999775626,28.924353009069556,2.962194318053622,40
III,801,PatchHuber,2,0.0,0.0,0.0,341.87289999681525,0.0,341.87990000646096,28.924353009069556,2.962194318053622,40
III,801,PatchHuber,3,0.0,0.0,0.0,344.43899999314453,0.0,344.4463000050746,28.924353009069556,2.962194318053622,40
III,801,PatchHuber,4,0.0,0.0,0.0,338.9720999985002,0.0,338.97959999740124,28.924353009069556,2.962194318053622,40
III,801,Full,0,0.8219999872380868,0.07750000804662704,10.668500006431714,330.33959999738727,0.0,341.9172999856528,68.03238829409096,3.033814035750412,40
III,801,Full,1,0.826900009997189,0.08000001253094524,10.832900006789714,329.55790001142304,0.0,341.30719999666326,68.03238829409096,3.033814035750412,40
III,801,Full,2,0.8197999995900318,0.11439999798312783,10.495900001842529,332.07479999691714,0.0,343.5148999997182,68.03238829409096,3.033814035750412,40
III,801,Full,3,0.8172000088961795,0.07989999721758068,10.45640000666026,331.0775999998441,0.0,342.44330000365153,68.03238829409096,3.033814035750412,40
III,801,Full,4,0.8392000017920509,0.10479999764356762,10.317399995983578,339.0670000080718,0.0,350.3388000099221,68.03238829409096,3.033814035750412,40
III,801,EstimatedFull,0,0.8430000016232952,0.07639999967068434,10.446299987961538,339.645300002303,332.6597999985097,683.7083999998868,68.26758591981016,2.9804973505081582,40
III,801,EstimatedFull,1,0.8306000090669841,0.07769999501761049,10.340400011045858,340.14610000303946,329.41430000937544,680.8451999968383,68.26758591981016,2.9804973505081582,40
III,801,EstimatedFull,2,0.8276000007754192,0.07439999899361283,11.348600004566833,335.5862999887904,329.17350000934675,677.0471000054386,68.26758591981016,2.9804973505081582,40
III,801,EstimatedFull,3,0.8393000025535002,0.07570000889245421,10.659999999916181,335.3294999978971,338.78369999001734,685.7260999968275,68.26758591981016,2.9804973505081582,40
III,801,EstimatedFull,4,0.8496000082232058,0.07749999349471182,10.880400004680268,339.2403000034392,337.6386000018101,688.7244000099599,68.26758591981016,2.9804973505081582,40
III,867,Raw,0,0.0,0.0,0.0,244.68429999251384,0.0,244.69189999217633,33.5525856651951,0.7781571421718478,26
III,867,Raw,1,0.0,0.0,0.0,238.31679999420885,0.0,238.32419999234844,33.5525856651951,0.7781571421718478,26
III,867,Raw,2,0.0,0.0,0.0,236.56399999163114,0.0,236.57100000127684,33.5525856651951,0.7781571421718478,26
III,867,Raw,3,0.0,0.0,0.0,241.87450000317767,0.0,241.88149999827147,33.5525856651951,0.7781571421718478,26
III,867,Raw,4,0.0,0.0,0.0,239.41809999814723,0.0,239.42520000855438,33.5525856651951,0.7781571421718478,26
III,867,Huber,0,0.0,0.0,0.0,276.31689999543596,0.0,276.32370000355877,17.23795135813115,0.8652053764049981,28
III,867,Huber,1,0.0,0.0,0.0,276.1198000080185,0.0,276.12650000082795,17.23795135813115,0.8652053764049981,28
III,867,Huber,2,0.0,0.0,0.0,278.47179998934735,0.0,278.47859999747016,17.23795135813115,0.8652053764049981,28
III,867,Huber,3,0.0,0.0,0.0,276.3069000066025,0.0,276.3139000016963,17.23795135813115,0.8652053764049981,28
III,867,Huber,4,0.0,0.0,0.0,282.90050000941847,0.0,282.9096999921603,17.23795135813115,0.8652053764049981,28
III,867,Patch,0,0.0,0.0,0.0,347.8056000021752,0.0,347.81330000259914,40.15707324597279,2.6168817157246376,40
III,867,Patch,1,0.0,0.0,0.0,351.4133999997284,0.0,351.4209000131814,40.15707324597279,2.6168817157246376,40
III,867,Patch,2,0.0,0.0,0.0,345.5577999993693,0.0,345.5651999975089,40.15707324597279,2.6168817157246376,40
III,867,Patch,3,0.0,0.0,0.0,345.8932000066852,0.0,345.9004000033019,40.15707324597279,2.6168817157246376,40
III,867,Patch,4,0.0,0.0,0.0,350.35619999689516,0.0,350.36320000654086,40.15707324597279,2.6168817157246376,40
III,867,PatchHuber,0,0.0,0.0,0.0,358.31949999555945,0.0,358.32670000672806,37.87471479383459,2.870476776826966,40
III,867,PatchHuber,1,0.0,0.0,0.0,358.8776000106009,0.0,358.88479999266565,37.87471479383459,2.870476776826966,40
III,867,PatchHuber,2,0.0,0.0,0.0,361.9945000100415,0.0,362.00200000894256,37.87471479383459,2.870476776826966,40
III,867,PatchHuber,3,0.0,0.0,0.0,357.709399992018,0.0,357.71650000242516,37.87471479383459,2.870476776826966,40
III,867,PatchHuber,4,0.0,0.0,0.0,363.8840999919921,0.0,363.8924999977462,37.87471479383459,2.870476776826966,40
III,867,Full,0,0.8908000017981976,0.0822000001790002,10.755600000265986,353.779899989604,0.0,365.518400009023,73.27073371454317,2.3156241206400994,40
III,867,Full,1,0.8353000011993572,0.08279999019578099,10.48090000404045,356.82460000680294,0.0,368.27700000139885,73.27073371454317,2.3156241206400994,40
III,867,Full,2,0.8453000045847148,0.11579999409150332,10.591099999146536,363.1370000075549,0.0,374.6997999987798,73.27073371454317,2.3156241206400994,40
III,867,Full,3,0.8177999989129603,0.07909999112598598,10.784400001284666,361.0391999973217,0.0,372.73390000336803,73.27073371454317,2.3156241206400994,40
III,867,Full,4,0.8209999941755086,0.14600000577047467,10.293500003172085,356.1609000025783,0.0,367.4313999945298,73.27073371454317,2.3156241206400994,40
III,867,EstimatedFull,0,0.8322999929077923,0.07560000813100487,10.98160000401549,236.1529000045266,359.4386000040686,607.5186999951256,73.32061374585379,2.3049479956667893,40
III,867,EstimatedFull,1,0.8445999992545694,0.07650000043213367,10.673099997802638,237.33579998952337,356.86810000333935,605.8353999978863,73.32061374585379,2.3049479956667893,40
III,867,EstimatedFull,2,0.8420000085607171,0.07879998884163797,10.876300002564676,238.2859999925131,356.72389999672305,606.8440999952145,73.32061374585379,2.3049479956667893,40
III,867,EstimatedFull,3,0.8447000000160187,0.08279999019578099,10.62390000151936,239.1846000100486,351.8506999971578,602.6267999986885,73.32061374585379,2.3049479956667893,40
III,867,EstimatedFull,4,0.9265000117011368,0.07760000880807638,10.669499999494292,240.8475999982329,357.05330000200775,609.6130999940215,73.32061374585379,2.3049479956667893,40
III,934,Raw,0,0.0,0.0,0.0,487.66160001105163,0.0,487.6685999915935,41.97107293473669,1.8678689409961706,40
III,934,Raw,1,0.0,0.0,0.0,486.7196999985026,0.0,486.7262999905506,41.97107293473669,1.8678689409961706,40
III,934,Raw,2,0.0,0.0,0.0,497.3184999980731,0.0,497.3254999931669,41.97107293473669,1.8678689409961706,40
III,934,Raw,3,0.0,0.0,0.0,492.1794999972917,0.0,492.1868999954313,41.97107293473669,1.8678689409961706,40
III,934,Raw,4,0.0,0.0,0.0,492.0970999955898,0.0,492.1037000021897,41.97107293473669,1.8678689409961706,40
III,934,Huber,0,0.0,0.0,0.0,549.4137999921804,0.0,549.4214000063948,15.168904390022657,1.001310367220093,40
III,934,Huber,1,0.0,0.0,0.0,548.6359000060475,0.0,548.6469000024954,15.168904390022657,1.001310367220093,40
III,934,Huber,2,0.0,0.0,0.0,553.369000001112,0.0,553.3760999969672,15.168904390022657,1.001310367220093,40
III,934,Huber,3,0.0,0.0,0.0,549.7991000011098,0.0,549.8068000015337,15.168904390022657,1.001310367220093,40
III,934,Huber,4,0.0,0.0,0.0,552.8315999981714,0.0,552.8384000062943,15.168904390022657,1.001310367220093,40
III,934,Patch,0,0.0,0.0,0.0,396.8230000027688,0.0,396.8299999978626,46.567780477871985,2.077217503492938,40
III,934,Patch,1,0.0,0.0,0.0,396.64220000850037,0.0,396.6643999883672,46.567780477871985,2.077217503492938,40
III,934,Patch,2,0.0,0.0,0.0,404.4626000104472,0.0,404.469799992512,46.567780477871985,2.077217503492938,40
III,934,Patch,3,0.0,0.0,0.0,402.6834999967832,0.0,402.69100001023617,46.567780477871985,2.077217503492938,40
III,934,Patch,4,0.0,0.0,0.0,395.83169999241363,0.0,395.83829999901354,46.567780477871985,2.077217503492938,40
III,934,PatchHuber,0,0.0,0.0,0.0,415.70779999892693,0.0,415.7147999940207,46.299258079097164,2.566244452444143,40
III,934,PatchHuber,1,0.0,0.0,0.0,428.2180000009248,0.0,428.22529999830294,46.299258079097164,2.566244452444143,40
III,934,PatchHuber,2,0.0,0.0,0.0,422.08239999308717,0.0,422.0894000027329,46.299258079097164,2.566244452444143,40
III,934,PatchHuber,3,0.0,0.0,0.0,417.7966999995988,0.0,417.8038999962155,46.299258079097164,2.566244452444143,40
III,934,PatchHuber,4,0.0,0.0,0.0,418.15699999278877,0.0,418.16370000015013,46.299258079097164,2.566244452444143,40
III,934,Full,0,0.854300000355579,0.08140000863932073,10.470499997609295,475.12460000871215,0.0,486.5414000087185,89.00996141769944,3.178602659615003,40
III,934,Full,1,0.8196999988285825,0.0805999879958108,10.985400003846735,467.6580999948783,0.0,479.55390000424813,89.00996141769944,3.178602659615003,40
