scan_id,timestamp,range_m,point_count,median_residual_m,p90_residual_m,p95_residual_m,max_residual_m,mean_residual_m,std_residual_m,excess_return_count,excess_return_fraction,missing_proxy,dt_seconds,r1_frac,r2_backface_frac,r3_fov_frac,r4_structured_frac,large_noise_frac,model_backface_frac,model_fov_trunc_frac,model_visible_frac,r4_point_count,large_noise_count,mean_signed_residual
31,1751982806.356,14.797657206219132,9959,0.07288264547056411,0.14162501134650207,0.18605109249701113,0.7377430627431472,0.0785419812515878,0.06413499728621688,30,0.0030123506376142184,0.5307229799090776,1.0999999046325684,0.13896977608193595,0.11336479566221508,0.0,0.7461592529370419,0.0015061753188071092,0.4976425519375276,0.0,0.5023574480624724,7431,15,-0.04588428677098581
32,1751982807.455,14.797853878275255,9156,0.06861143115850697,0.15871058067680271,0.21359867983974234,0.776861966322776,0.08146710851527482,0.07249310882142795,41,0.004477937964176496,0.5780847090903702,1.0989999771118164,0.13761467889908258,0.13859764089121887,0.0,0.7201834862385321,0.0036041939711664484,0.5028878738765287,0.0,0.49711212612347133,6594,33,-0.04379538913127986
33,1751982808.554,14.798030019962422,9145,0.06821748244838809,0.18585638191516493,0.2331932079549952,0.7529985565916979,0.08589981596937159,0.07537855753470168,33,0.003608529250956807,0.5960863697705803,1.0989999771118164,0.12990705303444505,0.14127938764352105,0.0,0.7272826681246582,0.0015308911973756151,0.5632827464269928,0.0,0.4367172535730072,6651,14,-0.05111665920371926
34,1751982809.654,14.798240443179283,9094,0.06153010849071451,0.17312343299403893,0.2290539576808274,0.7499732938082401,0.08219975989612142,0.07534112630813937,39,0.004288541895755443,0.6119743657273286,1.1000001430511475,0.1371233780514625,0.13041565867605015,0.0,0.7278425335385968,0.004618429733890477,0.49649329600707237,0.0,0.5035067039929276,6619,42,-0.046028367061732835
35,1751982810.753,14.798641869392272,9085,0.05912236411766333,0.1614656806167976,0.21912788708660183,0.7321176283822953,0.07795905369764443,0.07274707741852512,32,0.0035222894881673087,0.5879852071867447,1.0989999771118164,0.16334617501375895,0.1321959273527793,0.0,0.7015960374243259,0.0028618602091359385,0.49401797554147636,0.0,0.5059820244585237,6374,26,-0.044295118553552316
36,1751982811.852,14.798974535106478,9325,0.054167926300855034,0.13985493815539024,0.18953430337398305,0.7277321206984404,0.07093757430738976,0.06871938988477894,36,0.00386058981233244,0.5842967524545402,1.0989999771118164,0.19699731903485254,0.12386058981233244,0.0,0.6761394101876675,0.003002680965147453,0.4927655812582879,0.0,0.507234418741712,6305,28,-0.036744229210815674
37,1751982812.947,14.799261549412593,8970,0.05595096991719993,0.1322534486440214,0.19251296514492025,0.7536707078250208,0.07133787739972373,0.06949609836603579,35,0.0039018952062430325,0.5847479759728389,1.0950000286102295,0.20111482720178372,0.12931995540691194,0.0,0.6657748049052397,0.00379041248606466,0.49224988949462206,0.0,0.5077501105053779,5972,34,-0.03611052747449708
38,1751982814.172,14.799539443092005,10375,0.05544042879408309,0.1327647416260982,0.1736881427668135,0.7642128938387444,0.07024091587082441,0.06621524616007206,41,0.003951807228915662,0.5754829686179668,1.2249999046325684,0.1668433734939759,0.12481927710843374,0.0,0.7052530120481928,0.00308433734939759,0.49434212465006633,0.0,0.5056578753499337,7317,32,-0.03432489849881224
39,1751982815.396,14.799709291373192,9878,0.05917263074742979,0.14019139327130012,0.18439827204742795,0.7691308982310072,0.0734743601091044,0.06846984093324308,43,0.004353107916582304,0.5798575462012321,1.2239999771118164,0.15256124721603564,0.1377809273132213,0.0,0.7084430046568131,0.0012148208139299453,0.5407691174303816,0.0,0.4592308825696184,6998,12,-0.03752945543622064
40,1751982816.621,14.799773162096946,10206,0.06134313431047157,0.15744507933668095,0.21533692370195742,0.7535109101952274,0.07830134048565364,0.07146755459895199,38,0.003723300019596316,0.5618956703824598,1.2250001430511475,0.1520674113266706,0.1319811875367431,0.0,0.7133058984910837,0.0026455026455026454,0.5215264476204509,0.0,0.47847355237954914,7280,27,-0.0441622026696039
41,1751982817.846,14.799870123490477,10333,0.059545566610553824,0.16854205750216575,0.2267334394562857,0.7474188254322455,0.0798436616903025,0.07389965190093284,39,0.0037743153004935644,0.5561195713479977,1.2249999046325684,0.14835962450401627,0.12455240491628762,0.0,0.7237007645407917,0.0033872060389044806,0.4775305731545602,0.0,0.5224694268454398,7478,35,-0.0467080728970046
42,1751982819.072,14.800002258690402,10495,0.05740458559849757,0.1513090569563876,0.2058558937485008,0.7401374843625935,0.07536431178996597,0.07188440186646089,44,0.004192472606002858,0.5367330273421,1.2260000705718994,0.16665078608861364,0.12339209147212958,0.0,0.7076703191996189,0.002286803239637923,0.47674966848386624,0.0,0.5232503315161338,7427,24,-0.041754478036798645
43,1751982820.296,14.800121968275938,10238,0.055985533650003444,0.14073798211943853,0.2008812248950226,0.7755994255285575,0.07276944283432163,0.07119371849696968,45,0.004395389724555577,0.5471655647770431,1.2239999771118164,0.18402031646806016,0.1255127954678648,0.0,0.6883180308654034,0.0021488571986716157,0.47627817887137175,0.0,0.5237218211286283,7047,22,-0.03728942104226968
44,1751982821.521,14.800317925207011,9644,0.06453064446944912,0.14353936793207844,0.2109605014936207,0.7419936429883018,0.07785719143478383,0.07185164686212023,44,0.004562422231439237,0.5637731383653115,1.2249999046325684,0.14537536291995024,0.13562836997096642,0.0,0.7156781418498548,0.0033181252592285357,0.47704434949167523,0.0,0.5229556505083247,6902,32,-0.0384203711986556
45,1751982822.721,14.80047131386315,9387,0.06494251024340082,0.14459552656006064,0.1984766238611118,0.7648839128319382,0.07737216224788841,0.07012020316004469,41,0.0043677426227761796,0.6040260509177028,1.2000000476837158,0.14179183977841697,0.14583999147757537,0.0,0.7097049110471929,0.002663257696814744,0.5022837778105201,0.0,0.49771622218947986,6662,25,-0.03803594972728743
46,1751982823.946,14.800554646951479,9225,0.06424394831231679,0.1539132238969156,0.19836536015534958,0.7407842372394379,0.08020299465800775,0.07265382972205656,48,0.005203252032520325,0.6000324254215305,1.2250001430511475,0.13235772357723577,0.14883468834688346,0.0,0.7153387533875338,0.0034688346883468835,0.5456018859584499,0.0,0.45439811404155,6599,32,-0.043773281094126294
47,1751982825.171,14.800691815107326,9606,0.06687639740603077,0.17077281426103785,0.2182047660044523,0.7614946658817023,0.08453689234635794,0.07549238323164034,50,0.005205080158234437,0.5749044044752868,1.2249999046325684,0.13554028732042472,0.1256506350197793,0.0,0.7353737247553612,0.003435352904434728,0.4798143509650803,0.0,0.5201856490349197,7064,33,-0.0513799552165777
48,1751982826.4,14.800888947833979,10608,0.0678103440513983,0.16320628573341803,0.20792953224774774,0.7650307983081498,0.08235342737538606,0.07341689344484788,52,0.004901960784313725,0.5470457047680886,1.2290000915527344,0.13951734539969834,0.11906108597285067,0.0,0.7392533936651584,0.0021681749622926095,0.4780757330190069,0.0,0.521924266980993,7842,23,-0.05058744567644603
49,1751982827.625,14.801044959785846,11504,0.06755315178553897,0.1404721070460377,0.18435731041338896,0.7651100987622657,0.0763978376063882,0.06578412574702414,41,0.0035639777468706537,0.5199627812552867,1.2249999046325684,0.15307719054242003,0.11526425591098748,0.0,0.7296592489568846,0.001999304589707928,0.47744216885221746,0.0,0.5225578311477825,8394,23,-0.04269849902815809
50,1751982828.69,14.801325933081875,9939,0.06931719238260407,0.1430628396745211,0.18385211127185092,0.7730740082957956,0.07824996598496722,0.06768686232157377,42,0.004225777241171144,0.5341986455981941,1.065000057220459,0.1436764261998189,0.12013281014186537,0.0,0.7344803300130798,0.0017104336452359392,0.47782525416236926,0.0,0.5221747458376308,7300,17,-0.044883638492808846
51,1751982829.754,14.801553844344113,8978,0.07494115688569633,0.17062398978927534,0.2216663131421697,0.7564746726987759,0.08567045003141055,0.0722995996004301,30,0.003341501447983961,0.5916529814825302,1.063999891281128,0.12731120516818892,0.1312096235241702,0.0,0.7389173535308532,0.0025618177767877033,0.4796228083100044,0.0,0.5203771916899956,6634,23,-0.052703348694355015
52,1751982830.939,14.801754866018083,9226,0.0715955771675024,0.19134118699413105,0.2425465798098598,0.7572916494302414,0.08846191533477772,0.07840244623248584,42,0.004552352048558422,0.6192395190120247,1.184999942779541,0.12378061998699327,0.14860177758508564,0.0,0.724691090396705,0.0029265120312161282,0.5466332694857816,0.0,0.4533667305142184,6686,27,-0.05319440892486803
53,1751982832.123,14.801996172988932,9083,0.062424060822566345,0.16228443784135954,0.22385387823227823,0.7515552025303974,0.08136128002218669,0.07490180568666847,45,0.004954310249917428,0.6119828003531054,1.184000015258789,0.13530771771441155,0.1168116261147198,0.0,0.7456787405042387,0.0022019156666299683,0.48258435243848535,0.0,0.5174156475615147,6773,20,-0.04702960415766089
54,1751982833.308,14.80214362368836,9736,0.06005215214633766,0.1563004057554406,0.21631219266924176,0.7637540627899019,0.07855869971284304,0.07452490445481764,52,0.005341002465078061,0.5619504169739604,1.1850001811981201,0.146569433032046,0.11739934264585045,0.0,0.7327444535743632,0.003286770747740345,0.48056578753499335,0.0,0.5194342124650067,7134,32,-0.03738875056106095
55,1751982834.497,14.802210048708876,9947,0.061700499535029533,0.14071755840267847,0.20328274956618375,0.7503283612091516,0.07508797624991549,0.07055642338401066,43,0.004322911430582085,0.5477777462631535,1.188999891281128,0.16829194732080024,0.11340102543480446,0.0,0.7157937066452197,0.002513320599175631,0.480521585383822,0.0,0.5194784146161779,7120,25,-0.031749558164248536
56,1751982835.683,14.802213772928056,10020,0.06348691633190025,0.13650756144664994,0.19013590528129573,0.7459865088785167,0.07407572333907403,0.06889990300576163,46,0.004590818363273453,0.5327987716454833,1.186000108718872,0.17105788423153692,0.12145708582834332,0.0,0.7054890219560879,0.001996007984031936,0.4818181818181818,0.0,0.5181818181818182,7069,20,-0.030832245092189653
57,1751982836.867,14.80213977825061,9792,0.06329349676056797,0.1443752472646186,0.20211732919546638,0.7760340629787966,0.07631161631844958,0.07105366682595546,45,0.004595588235294118,0.5476665337056242,1.184000015258789,0.15236928104575165,0.12111928104575163,0.0,0.7233455882352942,0.0031658496732026144,0.4828642993959039,0.0,0.5171357006040961,7083,31,-0.03603494453354616
58,1751982838.052,14.802021430683885,9658,0.06260799832998923,0.15425576514300504,0.2117181056514623,0.7656926638033655,0.07788376792696604,0.07130948028505121,39,0.004038103126941396,0.5759037694583816,1.184999942779541,0.14630358252226133,0.14040173949057777,0.0,0.7093601159660385,0.003934562021122386,0.541888905260056,0.0,0.458111094739944,6851,38,-0.039959133977571525
59,1751982839.221,14.801914531044758,10197,0.06260687087712649,0.15362767346459816,0.20811979511429995,0.7780926125371258,0.07877573787304554,0.07198376339881901,47,0.004609198783956065,0.5478196073349316,1.1689999103546143,0.14082573305874277,0.1335686966754928,0.0,0.7239384132588016,0.0016671570069628323,0.5452188006482982,0.0,0.4547811993517018,7382,17,-0.04409400105044038
60,1751982840.411,14.801655451107555,10169,0.05842300623673634,0.14777498108186218,0.19345996022954098,0.7391337858291369,0.07600831728727427,0.0718076526212328,56,0.005506932835087029,0.5477041192972095,1.190000057220459,0.154685809814141,0.11633395614121349,0.0,0.7264234437997836,0.002556790244861835,0.5010313835273317,0.0,0.4989686164726683,7387,26,-0.039886442533913886
61,1751982841.596,14.801330282521434,10240,0.05634330812587246,0.14322753333997096,0.18759625413741576,0.7636288711926909,0.073286166164685,0.06913779609683408,40,0.00390625,0.5306272411968727,1.184999942779541,0.16611328125,0.10927734375,0.0,0.7212890625,0.0033203125,0.4987181376160306,0.0,0.5012818623839693,7386,34,-0.03791539751814478
62,1751982842.781,14.80118562332528,10329,0.05387368760099553,0.12722162681598606,0.1635006055725097,0.74696647142845,0.0681018829034264,0.06489917565872866,39,0.003775776938716236,0.537081024016891,1.184999942779541,0.18307677413108722,0.10940071642947043,0.0,0.7052957691935328,0.002226740245909575,0.4975541476351849,0.0,0.5024458523648151,7285,23,-0.02900091290177886
63,1751982843.966,14.801056455911853,9538,0.06190573242115584,0.14146315189762146,0.19656351789296775,0.7938212449015059,0.07548854323816204,0.07074270893001099,40,0.004193751310547285,0.5532851858375902,1.1850001811981201,0.15967708114908785,0.11679597399874188,0.0,0.721639756762424,0.001887188089746278,0.4981287756004126,0.0,0.5018712243995874,6883,18,-0.03810274901938611
64,1751982845.151,14.800929285231518,9378,0.06652307463042764,0.14968691966637618,0.21156052548219587,0.7576078706199457,0.07883653768258307,0.0710450743178042,36,0.003838771593090211,0.5951511223708242,1.184999942779541,0.14608658562593305,0.11921518447430156,0.0,0.7333120068244828,0.0013862230752825762,0.49983792544570504,0.0,0.500162074554295,6877,13,-0.04228921570101895
65,1751982846.34,14.800678159511948,9659,0.06424335933006749,0.14961364443782696,0.20197263852436656,0.748287938659285,0.07834049392664731,0.07139702036209247,45,0.004658867377575318,0.5850890308549681,1.188999891281128,0.14463194947717156,0.12723884460089036,0.0,0.7252303551092245,0.0028988508127135316,0.5664063651097687,0.0,0.43359363489023134,7005,28,-0.041985070743009126
66,1751982847.524,14.800440546347835,10252,0.06076916797801066,0.15282793735145614,0.2107765011006555,0.7609336297941302,0.07852470720905161,0.07077807388565041,44,0.004291845493562232,0.5587131210041645,1.184000015258789,0.13646117830667187,0.10251658213031603,0.0,0.75868123293016,0.0023410066328521262,0.49759834978635625,0.0,0.5024016502136437,7778,24,-0.04034637976905788
67,1751982848.709,14.800156735107537,10670,0.06317509093024098,0.13942871029963386,0.178215532417722,0.73530267840864,0.07497757854251046,0.06697404046814887,41,0.0038425492033739455,0.5210901443009873,1.1850001811981201,0.1465791940018744,0.10328022492970947,0.0,0.7478912839737581,0.0022492970946579195,0.49559451893325474,0.0,0.5044054810667452,7980,24,-0.034620062731083576
68,1751982849.894,14.799939696458395,11126,0.06362136446388034,0.13986330440726344,0.17587474769802502,0.7666013833587769,0.07364402612754323,0.06697656199807683,43,0.0038648211396728385,0.4931526891789079,1.184999942779541,0.168973575408952,0.10506920726226857,0.0,0.7245191443465756,0.0014380729822038468,0.4964785619566819,0.0,0.5035214380433181,8061,16,-0.03598416913113047
69,1751982850.963,14.799803489900567,10018,0.06874161834270928,0.12836517892517268,0.15704077280574344,0.7368123833736044,0.07317610326657975,0.06089069206367313,32,0.003194250349371132,0.5109450549450549,1.069000005722046,0.15611898582551406,0.12307845877420642,0.0,0.7183070473148333,0.002495508085446197,0.4972005304258141,0.0,0.502799469574186,7196,25,-0.03504334628949795
70,1751982852.024,14.799658013698695,9386,0.07076114803579484,0.14285798991154633,0.19136274200011563,0.7628950369386649,0.07918154759689158,0.069457134614908,40,0.004261666311527808,0.5544379742368096,1.060999870300293,0.1374387385467718,0.11879394843383763,0.0,0.7415299382058385,0.002237374813552099,0.49901281862383967,0.0,0.5009871813761603,6960,21,-0.041063747313013724
71,1751982853.089,14.79950548113301,8780,0.06713083329803798,0.14801516573200235,0.20598706930571034,0.7737982983990371,0.07955880932728113,0.07110933357016676,39,0.004441913439635535,0.6210613854067206,1.065000057220459,0.13325740318906606,0.13428246013667425,0.0,0.7246013667425968,0.00785876993166287,0.521629585973184,0.0,0.47837041402681596,6362,69,-0.042019392482987535
72,1751982854.304,14.799216400508811,10225,0.06233703469042453,0.1617678360992603,0.2150289891565236,0.7356445336711951,0.0802578178463784,0.07376090464328411,47,0.004596577017114915,0.5991006148857414,1.2149999141693115,0.13985330073349633,0.12577017114914427,0.0,0.7321271393643032,0.0022493887530562347,0.5183586267865036,0.0,0.48164137321349637,7486,23,-0.04364877089812276
73,1751982855.519,14.798920338376412,10498,0.057463007471270214,0.15355188666701367,0.20635738933382872,0.7464244631797211,0.07613469073787942,0.07160178348369205,43,0.004096018289197942,0.5852385396010731,1.2150001525878906,0.1570775385787769,0.1263097732901505,0.0,0.7140407696704134,0.002571918460659173,0.4947399440106085,0.0,0.5052600559893915,7496,27,-0.039777317843042094
74,1751982856.725,14.798805219130427,10463,0.057765636404844736,0.14130643631187495,0.18793945012093863,0.7494723395820393,0.07364232873034778,0.0701760265959129,44,0.0042052948485138105,0.5796743239313754,1.2059998512268066,0.17423301156456084,0.12434292267991971,0.0,0.6993214183312625,0.0021026474242569052,0.49329600707234417,0.0,0.5067039929276558,7317,22,-0.03611056131449767
75,1751982857.936,14.798772262091745,10454,0.05898189248671615,0.14622917209288294,0.2203758123950343,0.7588707293151459,0.07543176653374585,0.07350457569125818,43,0.004113258083030419,0.5705332791736784,1.2110002040863037,0.18844461450162617,0.12311077099674765,0.0,0.6852879280658122,0.0031566864358140425,0.4921762192426698,0.0,0.5078237807573301,7164,33,-0.04091320194654139
76,1751982859.151,14.798760715231293,10508,0.05785773427418956,0.12711304375913676,0.16647118008777692,0.7577827849123024,0.07016237486812693,0.06576309120311946,42,0.003996954701180053,0.5797606599279657,1.2149999141693115,0.17291587362009897,0.12133612485725162,0.0,0.7036543585839361,0.002093642938713361,0.492736113157507,0.0,0.507263886842493,7394,22,-0.03316941939415691
77,1751982860.366,14.798756978805821,9956,0.060529357080420156,0.13537019182496257,0.1725306985168787,0.755410208656706,0.07286938979966741,0.06671973599868572,46,0.004620329449578144,0.5938586496041137,1.2149999141693115,0.15347529128163923,0.12796303736440337,0.0,0.7162515066291684,0.002310164724789072,0.4956976572859879,0.0,0.5043023427140121,7131,23,-0.03659794853726618
78,1751982861.581,14.798765424238773,10165,0.060259671948794565,0.14396991471861545,0.19492181694409375,0.7505545436052502,0.07493112354354338,0.06889941308415597,41,0.0040334481062469256,0.5666773470041653,1.2150001525878906,0.15415641908509592,0.12857845548450567,0.0,0.7155927201180522,0.0016724053123462863,0.5401502873139826,0.0,0.4598497126860174,7274,17,-0.039987746163666356
79,1751982862.795,14.798760065325675,10528,0.060372135045971734,0.15725122829144364,0.22091128272806998,0.7506295047461832,0.07944375905087694,0.07304121396708219,48,0.004559270516717325,0.5695255834956114,1.2139999866485596,0.13687310030395136,0.12110562310030396,0.0,0.7387917933130699,0.003229483282674772,0.4779283925151024,0.0,0.5220716074848976,7778,34,-0.04541254837462234
80,1751982864.006,14.79878774599156,10417,0.06126211391481676,0.1533102204061381,0.21090483561528425,0.7734838761233922,0.0782087829316945,0.07248981263481458,47,0.00451185562062014,0.5522135856708348,1.2109999656677246,0.1459153307094173,0.1238360372468081,0.0,0.7267927426322358,0.003455889411538831,0.4768233387358185,0.0,0.5231766612641815,7571,36,-0.044720899615748606
81,1751982865.219,14.798782149312965,10472,0.057999968413398176,0.1417899280490563,0.19906406593685808,0.7881062830033438,0.07392764531443513,0.07111677190262479,49,0.004679144385026738,0.5398902490502322,1.2130000591278076,0.16252864782276547,0.12232620320855615,0.0,0.713044308632544,0.0021008403361344537,0.4764255193752763,0.0,0.5235744806247238,7467,22,-0.03827189309790784
82,1751982866.423,14.7987180461542,10288,0.061760011703730716,0.1350444502310484,0.19589961597509783,0.7521273806643017,0.07490373521038049,0.06887195666548587,38,0.0036936236391912907,0.5654659644577126,1.2039999961853027,0.16008942457231726,0.12276438569206843,0.0,0.7141329704510109,0.0030132192846034213,0.47683807278620893,0.0,0.5231619272137911,7347,31,-0.03615389885760114
83,1751982867.638,14.798512806102712,9813,0.06373091421661324,0.1350670916341777,0.18174540397271127,0.7613001108969416,0.0749224695729247,0.06784221322985219,43,0.004381942321410374,0.5933380381086804,1.2149999141693115,0.13899928666055233,0.13675736268215632,0.0,0.7224090492204219,0.0018343014368694588,0.478046264918226,0.0,0.521953735081774,7089,18,-0.03362586415683552
84,1751982868.853,14.798244942402935,9647,0.06358514606367988,0.14669500885575965,0.1872873134639028,0.7532614929598772,0.07735874464190541,0.06923435143923078,43,0.004457344252099098,0.6001756040453969,1.2149999141693115,0.13589717010469576,0.14066549186275526,0.0,0.7212604954908262,0.0021768425417228155,0.5469132164432002,0.0,0.45308678355679977,6958,21,-0.04219812199381519
85,1751982870.063,14.798056897033778,9820,0.06605987025849847,0.16354996053051207,0.21432199600270974,0.755925532483424,0.08399003689553373,0.07525696887708698,55,0.00560081466395112,0.58645443196005,1.2100000381469727,0.13594704684317718,0.12179226069246436,0.0,0.7384928716904277,0.0037678207739307535,0.4807131280388979,0.0,0.5192868719611021,7252,37,-0.04980100554106968
86,1751982871.278,14.797797317845957,10414,0.06701007717372266,0.16679536195540817,0.21915699608106926,0.7406139251738559,0.08357466043816884,0.07505688059289091,58,0.005569425772997887,0.5544537672684126,1.2150001525878906,0.1376992510082581,0.1164778183214903,0.0,0.7432302669483388,0.0025926637219128097,0.4784588183291587,0.0,0.5215411816708413,7740,27,-0.052085199709565135
87,1751982872.493,14.797493590422333,11221,0.06625535713778354,0.14354087071310645,0.18352988722384125,0.7828818449149796,0.07720855562412735,0.06920024775214736,49,0.004366812227074236,0.5255585646580907,1.2149999141693115,0.15274930933071917,0.11558684609214864,0.0,0.7289902860707602,0.002673558506371981,0.4777073817592456,0.0,0.5222926182407543,8180,30,-0.04360832217279916
88,1751982873.576,14.797239978312849,10224,0.06861950672949826,0.1328825012010243,0.16824517773005396,0.7690174557467304,0.07503227633769124,0.06250341392767643,31,0.0030320813771517996,0.53069396272171,1.0829999446868896,0.14524647887323944,0.11169796557120501,0.0,0.7412949921752738,0.0017605633802816902,0.4774863710033888,0.0,0.5225136289966111,7579,18,-0.041531366273672855
89,1751982874.656,14.796985548870216,9639,0.06973091796138206,0.14440109231558443,0.19322494122182007,0.7858583387055973,0.07944689677293709,0.0690845637646379,41,0.004253553273161116,0.5772295693455408,1.0799999237060547,0.12905903101981533,0.1247017325448698,0.0,0.7437493515924889,0.0024898848428260194,0.47859142478267275,0.0,0.5214085752173272,7169,24,-0.04386521029913645
90,1751982875.725,14.796753277927762,8700,0.07268848476151551,0.1662582310530681,0.2270747572301388,0.7519121560087425,0.084874187397321,0.07415105013671607,40,0.004597701149425287,0.6420813699574761,1.069000005722046,0.1260919540229885,0.1374712643678161,0.0,0.7324137931034482,0.004022988505747126,0.4871961102106969,0.0,0.512803889789303,6372,35,-0.049430872924404935
91,1751982876.966,14.796462385914884,9927,0.06552622723696193,0.16091931556348754,0.2241632815864329,0.760116573441322,0.08230981422848807,0.07506338972533619,50,0.005036768409388537,0.5973669432832096,1.2410001754760742,0.13135892011685302,0.12853832980759544,0.0,0.7382895134481716,0.001813236627379873,0.5277147487844408,0.0,0.47228525121555914,7329,18,-0.0469226760956728
92,1751982878.211,14.796202877939123,10315,0.057992077152638495,0.1472230719189616,0.20079475308901548,0.7391624931418502,0.07616428944289315,0.07127567127927885,52,0.005041202132816287,0.5745647666922269,1.244999885559082,0.14173533688802714,0.1127484246243335,0.0,0.7414444983034416,0.004071740184197771,0.4811993517017828,0.0,0.5188006482982171,7648,42,-0.036270554604420455
93,1751982879.451,14.795963518035181,10492,0.060502251349954864,0.14450750041485186,0.19312273501383206,0.7558321906254097,0.07448807936509161,0.06868030596214747,39,0.003717117804041174,0.5445392927029863,1.2400000095367432,0.15592832634388104,0.11980556614563477,0.0,0.7224552039649257,0.0018109035455585209,0.4804626491822602,0.0,0.5195373508177398,7580,19,-0.03361733272811233
94,1751982880.696,14.795825821688021,10687,0.062048156645098676,0.13226456498401665,0.18459648581715182,0.777625239124559,0.07275491710795143,0.06765676079009962,42,0.003930008421446618,0.5345997671579067,1.2450001239776611,0.1765696640778516,0.11499953214185459,0.0,0.705623654907832,0.0028071488724618694,0.4811109473994401,0.0,0.5188890526005598,7541,30,-0.031084492709782478
95,1751982881.936,14.795687286738422,10533,0.06391133724511393,0.13433073351602018,0.18495790917171268,0.78138159078927,0.07419917231289866,0.06764500853996103,42,0.003987467957846767,0.5488280693760146,1.2400000095367432,0.15797968290135764,0.11544669135099211,0.0,0.7241051932023165,0.002468432545333713,0.48264328864004713,0.0,0.5173567113599529,7627,26,-0.03175108869670128
96,1751982883.181,14.795589415826967,10386,0.06190338154600283,0.14204856262686655,0.1906517486952573,0.7709944889847397,0.07560658603764409,0.06984810030068263,47,0.004525322549585981,0.5896284921150552,1.244999885559082,0.14615829000577701,0.13017523589447333,0.0,0.720103986135182,0.0035624879645676875,0.501075585678503,0.0,0.498924414321497,7479,37,-0.034276497096242725
97,1751982884.425,14.795561734424584,10952,0.062191304303523154,0.1494346196512732,0.19404874022547086,0.7637731674356657,0.07700361834813708,0.07094914158387268,54,0.004930606281957633,0.5581046771282616,1.24399995803833,0.15348794740686633,0.11504747991234478,0.0,0.7292731921110299,0.002191380569758948,0.5183291586857227,0.0,0.4816708413142773,7987,24,-0.04096605287697264
98,1751982885.665,14.795578141684834,10663,0.05988180017415968,0.14435151976931787,0.1929647920969508,0.7727506256556789,0.07658686231800486,0.0702200708760989,52,0.00487667635749789,0.5522785034576512,1.2400000095367432,0.14170496108037137,0.11235112069773985,0.0,0.7424739754290537,0.003469942792835037,0.5014292028878738,0.0,0.4985707971121261,7917,37,-0.03968293562963145
99,1751982886.911,14.795578564816246,10744,0.06059257349700736,0.14882038687426483,0.20105535265277247,0.7768227078970296,0.07708609684502306,0.0722367956669735,47,0.004374534623976173,0.5407115322367065,1.246000051498413,0.16064780342516755,0.11438942665673864,0.0,0.7231943410275503,0.001768428890543559,0.4992927655812583,0.0,0.5007072344187418,7770,19,-0.04126504221390781
100,1751982888.151,14.795613375424892,10812,0.05608810017698289,0.12889179903745382,0.16160144655414027,0.7457983975891396,0.06882359518960597,0.06501275600695579,44,0.004069552349241583,0.5366060961313013,1.2400000095367432,0.17619311875693675,0.10812060673325934,0.0,0.7130965593784684,0.002589715131335553,0.49727420067776634,0.0,0.5027257993222337,7710,28,-0.02858861658430265
101,1751982889.396,14.795689338537965,10283,0.06331590520787901,0.14184426347852466,0.199482555039817,0.7468119095826493,0.07668154108217384,0.07042888363543658,42,0.0040844111640571815,0.5540215028494213,1.244999885559082,0.1526791792278518,0.11980939414567733,0.0,0.7249829816201497,0.0025284450063211127,0.4984234566082216,0.0,0.5015765433917784,7455,26,-0.03787823982175848
102,1751982890.625,14.795770353784894,10065,0.06757493262629058,0.14925517702578103,0.20588732684751065,0.7683103479756163,0.07942578256643601,0.07077913779538976,42,0.004172876304023845,0.5930544500456945,1.2290000915527344,0.13691008445106806,0.1250869349230005,0.0,0.7353204172876304,0.002682563338301043,0.5002062767054664,0.0,0.49979372329453364,7401,27,-0.042107678069507694
103,1751982891.866,14.795956932188604,10309,0.06328394571396724,0.14554395677189821,0.1912338298004332,0.7565349023752423,0.07728343284583059,0.06985587785490843,49,0.004753128334465031,0.5628882778286994,1.2409999370574951,0.14142981860510234,0.1197012319332622,0.0,0.7367348918420797,0.002134057619555728,0.5659790776484456,0.0,0.43402092235155443,7595,22,-0.0387478840664421
104,1751982893.111,14.796191520567245,10930,0.06246885951864836,0.14879856080579215,0.1957389231241321,0.783781173720985,0.0777635426117709,0.07097455018812482,53,0.00484903934126258,0.5621280961453906,1.2450001239776611,0.13989021043000915,0.09972552607502287,0.0,0.7578225068618482,0.0025617566331198535,0.4973478709297186,0.0,0.5026521290702815,8283,28,-0.036815009232226435
105,1751982894.351,14.79636906349882,11234,0.06280706889330177,0.13740189434715025,0.17180263931445175,0.739022658800212,0.07471722445333548,0.0667092959493837,45,0.004005696991276482,0.5120355223182986,1.2400000095367432,0.14554032401637884,0.09996439380452199,0.0,0.7527149724051985,0.0017803097739006587,0.49562398703403565,0.0,0.5043760129659643,8456,20,-0.03387931078772799
106,1751982895.46,14.79653690904953,10526,0.06349726072683647,0.13375505947281185,0.16369562276481453,0.7821031686939155,0.07202217634678905,0.06453430522966534,42,0.0039901197035911076,0.5015944530587169,1.1089999675750732,0.17195515865475963,0.10573817214516436,0.0,0.7207866235987079,0.0015200456013680411,0.4963754236039487,0.0,0.5036245763960513,7587,16,-0.03424293705228891
