scan,cond,obj,J0,gnorm,dhat_t_mm,dhat_r_deg,tstar_mm,rstar_deg,lbfgs_t_mm,opt_cos,Jstar,icp_iters,lst_gn,lst_conv,lst_onbnd,eigmin,condH
40,combined,p2l,0.004225772554728302,0.023710291646875995,16.261507582883727,0.9313926075875755,45.589292862307396,2.9796502438632015,45.58030325015152,0.9471797719479406,0.0036589454572052106,20,0.0014130622163998775,False,False,-0.8823759961381551,5.196321956221444
41,combined,p2p,0.005093410421974309,0.02106506075710691,51.19459407650225,2.254704025650038,52.9698862285725,3.0147331195726177,0.0,,0.004589716783025487,40,0.0,False,False,0.04196600221155427,19.814733145820558
41,combined,p2l,0.004490571994007547,0.02625919268670348,116.40488458971694,5.594349652527637,42.510407295574545,2.7195723239761342,0.0,,0.003915209730367342,40,0.0,False,False,0.09878605895709157,24.410878069182218
42,combined,p2p,0.004690850044120434,0.018322711064590238,59.76836060622827,1.9483698269427017,59.319102780763394,3.175946567465486,0.0,,0.00422693317351257,36,0.0,False,False,0.04859392696027937,18.025780610916694
42,combined,p2l,0.004154051565689782,0.024504711535216436,38.10191397544053,0.22580435187828682,51.131631478461244,2.0594959105981645,0.0,,0.003533468784691813,40,0.0,False,False,-2.8985531075265714,6.884637556094833
43,combined,p2p,0.00467385570338682,0.020319251139423965,86.24038802977235,3.002505521674231,63.1436221610102,2.3191819393780473,0.0,,0.004143865543748044,40,0.0,False,False,0.004875780442597965,166.9949241692625
43,combined,p2l,0.004258651467491112,0.023420412163380627,40.313281677309554,1.0435780537745987,58.37509379880847,1.7742357359205567,0.0,,0.003404718094366828,40,0.0,False,False,-5.326264422835429,11.757162312372033
44,combined,p2p,0.004872036225847099,0.02272009222069749,81.17947748467877,3.1000461073438874,66.8762013627986,2.937455184409752,0.0,,0.0042581241618035075,40,0.0,False,False,0.016702105624956654,52.89533265980486
44,combined,p2l,0.004405929702551684,0.02874527548323796,55.92818587433089,0.23657012673937505,64.3081174136785,2.9394580874733287,0.0,,0.003592289271155518,40,0.0,False,False,-10.752684510757952,39.75985374607536
45,combined,p2p,0.004560842213007968,0.019773185055167668,75.00373646484596,4.254641287608088,66.19554512428257,3.8909957434892473,66.67962307210769,0.9993129792030246,0.003967574100723556,21,7.4661753591884876e-06,False,False,0.039787650669219396,19.838747505265367
45,combined,p2l,0.004065293836609367,0.02378296992863882,42.527894999296876,2.684679657538662,60.78492458020195,4.062936818756065,67.11002985363668,0.9937865414941935,0.003259688504394277,40,0.002664845311897643,False,False,-0.5035640007213369,10.077023575802988
46,combined,p2p,0.004591168966810176,0.02099384356013972,75.22753840210798,4.273129631899528,62.38413709765499,2.8879075693189455,0.0,,0.004009356535786497,40,0.0,False,False,0.01940862856388194,38.81423535808945
46,combined,p2l,0.003915699590785913,0.022678755735617787,90.2675244676946,0.7613265983770893,61.73498933330188,2.9282837503518078,0.0,,0.0033000183795190026,40,0.0,False,False,-3.542352746627236,24.102066322819915
47,combined,p2p,0.005023851563428624,0.02705670915166068,51.5920938267009,5.818282728315145,57.87551268488563,3.5404274209310977,0.0,,0.0042425488170673,40,0.0,False,False,0.014843801285542106,52.9229282275032
47,combined,p2l,0.0044459574337319,0.029117566805599165,70.9579699000518,2.132595500408434,49.323200127016875,3.382412780981452,0.0,,0.0035418845752467846,13,0.0,False,False,-1.509871786394903,6.434529060011329
48,combined,p2p,0.0047978131815871695,0.022812936467569506,72.61316121167816,2.714699956209866,56.924637409742594,3.4051327634995503,0.0,,0.00422509100783103,28,0.0,False,False,0.013938965297873442,64.65736846980339
48,combined,p2l,0.004253954924553017,0.030881802892835358,265.19943092706046,3.8290196014294104,47.84389816592256,2.1766972605055455,0.0,,0.003480559222282137,40,0.0,False,False,0.07612989126995241,41.00866455091291
49,combined,p2p,0.004154306771613634,0.014973024426022148,61.78269577031167,1.6791592040048395,56.66145183962268,2.0526086021212615,0.0,,0.003795553254755352,40,0.0,False,False,0.014857544386624165,65.79630551324566
49,combined,p2l,0.003567013945575927,0.021934159214353502,44.39812169897922,1.2507505622272288,48.810850258086276,1.1427826160766457,0.0,,0.0031180639270434215,40,0.0,False,False,-1.995487005203638,12.41473696995854
50,combined,p2p,0.004368817903833331,0.01693876518341503,64.21379602491339,5.006511216977665,61.92485701270822,3.5310234217343166,62.39611467306513,0.9996166176781995,0.0039018460017707403,39,7.125128494882235e-06,False,False,0.02124100458145058,45.77370724673454
50,combined,p2l,0.003944176607780112,0.027303545986811673,26.624980245095852,1.036263383946367,54.129726166864344,2.3754274493284453,47.048699690466,0.9796193376321676,0.0031474052868874546,40,0.004014389836596925,False,False,-3.951605736899271,9.092945112521752
51,combined,p2p,0.004847287716243693,0.028147517917877018,81.63448437395606,10.38164151615865,61.72784754552116,3.9617909041572386,0.0,,0.004020636081111837,28,0.0,False,False,0.008083511158826544,109.32596388522853
51,combined,p2l,0.004370441569907343,0.036017928409609955,157.45825066155965,5.462546606559677,55.32873404950097,3.9039905771171024,0.0,,0.0032798555801519923,40,0.0,False,False,-6.265976106767479,91.64927431330078
52,combined,p2p,0.005585374489887735,0.0329514107631558,86.45530870225265,4.773298805634008,64.36840098211553,3.290105754142201,0.0,,0.0045766382431395684,40,0.0,False,False,0.03651689697264096,21.416711432101334
52,combined,p2l,0.00494605430033108,0.040719224352628446,81.3295955564664,2.2792109884307323,54.47871092511553,2.880470381532632,0.0,,0.0036566235351288808,37,0.0,False,False,-0.23150459159844186,16.129038146236233
53,combined,p2p,0.004973666543430825,0.022181814438485076,65.78971116153576,2.693528501892243,60.23411298788211,2.6464999193499046,0.0,,0.0044053623272634285,40,0.0,False,False,0.045327888040249086,17.82183259155794
53,combined,p2l,0.004353857379315557,0.025005459262350226,33.984293612265034,0.28027236204976425,49.83078067757294,1.9342683808856895,0.0,,0.003605048431546932,40,0.0,False,False,-3.002123253158878,7.031970937462619
54,combined,p2p,0.005132618195377093,0.017268683037466724,84.74055477834743,3.3747128985581805,62.643419719498034,3.46950381718203,0.0,,0.0046479648121498145,38,0.0,False,False,0.049557654923957334,17.897000040551514
54,combined,p2l,0.004347036330298659,0.028536725333510066,36.024565324887455,1.018000372752056,47.554878870816715,2.893599700238313,0.0,,0.0036578287414080787,40,0.0,False,False,-1.7042993060324818,30.10223510319217
55,combined,p2p,0.004967828502137662,0.01960516233934327,77.80248912182876,3.6288265625343175,64.51653183853334,3.0754547969257193,65.85879386627344,0.9952434621062058,0.004458610504696393,40,1.8579079572457048e-07,True,False,0.03617394474384366,25.418347476811164
55,combined,p2l,0.004321463804050968,0.02331358443263137,51.62548003556481,3.788010822410827,57.77335929598443,1.619827434265332,46.581144682217804,0.9521693047591748,0.0036112493915913266,40,0.006965856615296971,False,False,-3.626495124022874,20.971209230319943
56,combined,p2p,0.004968513723720823,0.024927379069056517,63.925504167018296,3.5228357636443866,68.0282474474174,3.784144190810338,0.0,,0.004301159351368903,40,0.0,False,False,0.05530867010436823,18.424582912322528
56,combined,p2l,0.004488479016088791,0.023034585092561895,93.97969156724876,16.324523296398247,61.39950301747593,2.424391819711333,0.0,,0.0035821572239734464,40,0.0,False,False,-0.6620738312057527,30.727763725250423
57,combined,p2p,0.005078513333925221,0.021357005748601887,97.8571358860522,8.096144202496587,68.8678415117013,3.207577460054381,0.0,,0.0044719641514579305,40,0.0,False,False,0.007425867889101697,116.19979725975554
57,combined,p2l,0.004509497621788489,0.020975942372278723,35.557023372075896,1.8354283840554684,62.20820185371015,2.375285724645395,0.0,,0.0038418462572884127,40,0.0,False,False,-1.5347549408271721,8.397794187231929
58,combined,p2p,0.005018885718112704,0.019678758692920666,46.19198437454553,22.586520117180847,68.6811337768868,3.7749201203170464,0.0,,0.004412994143619301,32,0.0,False,False,-0.0045508289456473346,180.64872428742595
58,combined,p2l,0.004420447601983273,0.019335092220768898,15.6381495057141,1.7312978506481518,54.76087576035426,3.5419799894178845,0.0,,0.0035525622001938892,40,0.0,False,False,-0.10648038277729659,26.919875517780838
59,combined,p2p,0.0048723197143471135,0.017373711999403522,122.46937460877345,9.657525196418296,62.77261132096273,2.7260221480501508,0.0,,0.004353023824565104,40,0.0,False,False,0.007515527270584545,125.96209836276958
59,combined,p2l,0.004257990981181573,0.025348504976089793,11.727074811588762,0.800673260578527,49.143658582566644,3.1872349119592727,0.0,,0.0036878786073757694,40,0.0,False,False,-2.134717482476419,3.8106322179109635
60,combined,p2p,0.004625498303049103,0.01386313369700857,75.12545832464366,3.8101312566691337,59.585362543195835,2.735156691395729,60.714855899293006,0.9908478631909138,0.004237135690781895,40,1.0670202187218886e-05,False,False,0.03820862215386693,21.75563020255043
60,combined,p2l,0.004073925720849059,0.025445391320780972,14.864149797251159,0.32854244229546,47.21628876650913,1.6835808136456991,54.14420774943937,0.975064375337821,0.0035658201780656173,40,0.005838795917797013,False,False,-3.477039968756555,5.786343910449063
61,combined,p2p,0.0043719578389438156,0.014534517375912628,81.61526291878639,8.116888963450632,59.136918837982236,3.6204191942693495,0.0,,0.0039621842757041155,24,0.0,False,False,0.014579360813864172,65.65707774547727
61,combined,p2l,0.003971998517618566,0.01515078607677707,21.774649414042283,0.8386595584663955,50.2979288750951,2.7270720356367715,0.0,,0.0033976496954373067,24,0.0,False,False,-4.070604994977578,11.873307746667479
62,combined,p2p,0.004193114608526094,0.02182764443909882,74.58717876589398,4.761108589586507,65.4684452339538,2.945287688052303,0.0,,0.003618428459138447,40,0.0,False,False,0.022255622536356066,43.12283748538078
62,combined,p2l,0.0037016484064562754,0.02329746973091293,707.9132418463096,9.827867187899274,59.32719931675375,1.9512575556285874,0.0,,0.0030530066040870235,40,0.0,False,False,-2.17543778883202,109.2963215770691
63,combined,p2p,0.00486468109096141,0.02455487626479894,69.18438526783095,2.7955818340077396,65.80593555555646,3.308424996996893,0.0,,0.004174884062838977,40,0.0,False,False,0.041553628498250395,20.92832512083703
63,combined,p2l,0.004394484067462625,0.028274671235857283,48.10737982659662,2.579889812108637,58.76312510288248,3.3803005115386218,0.0,,0.0035180608719702026,40,0.0,False,False,-0.24764494783282914,38.32064620349268
64,combined,p2p,0.004837383505189658,0.02545428090621712,79.40620719789433,4.3674933113706516,66.52269188508113,3.063892753333529,0.0,,0.004108681844237684,40,0.0,False,False,0.02360306449805617,35.32113822066883
64,combined,p2l,0.004290993645850885,0.028242843232700876,27.894009566818603,0.22484853963965581,60.835862327804186,2.7633316761052673,0.0,,0.003509808298633176,40,0.0,False,False,0.5884899527538034,5.582081524258033
65,combined,p2p,0.004671713330577104,0.020840203632607527,76.5196860769926,4.222794421436512,66.48288990166115,3.2334101371049746,66.7895019442048,0.999117251768098,0.00409237885062109,40,9.771856671433578e-05,False,False,0.02553275624571478,32.970018842744565
65,combined,p2l,0.004185778575440724,0.02391276056386796,80.76242267729435,6.185905890546846,55.630187803445,2.6675742871458463,63.588299535772315,0.9928204830601799,0.0034250967399744496,40,0.0012242497482001019,False,False,-0.08049131218014673,12.94925990113436
66,combined,p2p,0.004583967272563465,0.017604501913737105,55.50871135797142,1.4284086640978715,60.003323712130275,1.8672787586946311,0.0,,0.004156803802012433,40,0.0,False,False,0.040482448124043426,21.78519595753927
66,combined,p2l,0.004153467459453479,0.022353212296378586,28.13009096879582,1.3819495554459391,63.47454525044899,1.922935917306092,0.0,,0.003689501844231071,40,0.0,False,False,-0.3577595814110072,5.047957467024601
67,combined,p2p,0.004191086358241927,0.015374633528144404,66.5302772100886,4.255560962516943,60.18290785216011,2.788571603236374,0.0,,0.003796725067171497,40,0.0,False,False,0.024105864014121958,39.680656119369765
67,combined,p2l,0.003695377496175311,0.020300872470193975,42.65110831103393,2.204701049969826,52.04364800030211,1.0657738524480318,0.0,,0.003254264686470814,23,0.0,False,False,-1.178193504654305,22.155668194342343
68,combined,p2p,0.004416848991510618,0.020212552246383717,70.34766479231104,5.202036348657746,66.66482128730507,4.062450320206364,0.0,,0.0038668297145927526,24,0.0,False,False,0.026882478909551078,38.46172731641356
68,combined,p2l,0.0039427460888506885,0.020078132922481555,14.590809150739872,1.364545592055192,59.15989206474607,3.1183213569666326,0.0,,0.003273785893233195,40,0.0,False,False,-1.9576134990103933,20.86805217787875
69,combined,p2p,0.0039732263330431936,0.020923476763457908,71.20569364882854,4.0673595626099255,63.778228223006565,2.4508940093935423,0.0,,0.0034793339920011265,40,0.0,False,False,0.017377184480919163,57.84217334788018
69,combined,p2l,0.003444470029512983,0.018259170335607592,30.088126513158457,1.0820580513832116,59.311330689639135,2.3482028458005315,0.0,,0.0029063851178978265,40,0.0,False,False,-2.1616543720045094,11.170316570420056
70,combined,p2p,0.004802182252000701,0.021790843644785788,105.92660098824119,3.550718971879107,66.74697562992826,3.119842742749503,67.8240946053204,0.9965851078328344,0.004164810769846603,40,1.0654867630752085e-05,False,False,-0.01365057930159354,62.28129263943329
70,combined,p2l,0.004250800294892281,0.022348462692170633,34.566948918779396,0.12205170691146067,59.823048552961914,2.7738893483176965,66.11656550928726,0.6849841756559568,0.003556711423686717,40,0.006190197063158084,False,False,0.43481723456518606,14.540487454203621
71,combined,p2p,0.004913080884622757,0.021395741757083617,97.52904967532722,4.972773377465735,66.35423763850953,3.1739404357054544,0.0,,0.004277361668575616,40,0.0,False,False,0.02955001361367739,29.447545270984907
71,combined,p2l,0.004387197637114768,0.030620643958073755,27.495554535791726,0.928328057307058,55.3648175580589,2.905883748983882,0.0,,0.003515613293483621,14,0.0,False,False,-1.2853409210937077,7.653292632341278
72,combined,p2p,0.0052059940069269705,0.023779373410535112,101.89124778118658,6.666206967334199,64.29042307586123,3.500539206154905,0.0,,0.004537203908220066,40,0.0,False,False,0.03376442707602985,25.02629917689744
72,combined,p2l,0.004650811021487094,0.028153113900092088,36.52993375857765,9.379885910152707,56.08162208301053,3.4286009386397116,0.0,,0.0038882391597452846,40,0.0,False,False,-3.5538441880944562,71.3067001392739
73,combined,p2p,0.004672246962583672,0.01888815143095832,198.61265412425254,66.55190132238535,57.4401582491733,4.070853548157673,0.0,,0.004154754557645654,23,0.0,False,False,0.0018199228242851313,454.32227922282465
73,combined,p2l,0.004091952189458812,0.01900816559036168,35.8502859121194,0.1305148444390495,47.38867594311596,3.0241340972266992,0.0,,0.0035728327709863435,40,0.0,False,False,0.35228434836727984,9.789296111293375
74,combined,p2p,0.004423818056770856,0.018713738979532782,65.95056903392084,4.377339354830832,55.24158382646721,2.9276312548432446,0.0,,0.003974672089295745,40,0.0,False,False,0.02013318933110047,46.426774801514384
74,combined,p2l,0.0037823542670922363,0.02227287187601869,21.071554142882498,0.5124129709678267,45.24938950405481,2.225185627824179,0.0,,0.003281569730497549,21,0.0,False,False,-1.2445199534244096,8.811781774105608
75,combined,p2p,0.0051079811752638,0.02586467400657988,81.45338217245977,6.497121052361257,62.53214490062942,3.6781240392068244,63.022648405118524,0.9996066939805708,0.004427922014969942,35,1.2063068221663303e-05,False,False,0.020371238031860396,43.163319857789126
75,combined,p2l,0.004678489174602111,0.02899813663910162,31.05903664100584,1.349632415917675,55.83063868572098,3.644523524881152,64.60425910447844,0.8593852114361307,0.0037215113701846323,40,0.0056842596796114015,False,False,-1.6522768233810947,5.229281114592618
76,combined,p2p,0.0041803824725467455,0.020301865750634626,77.73410284376688,3.340361275056246,63.95264617049386,2.369066960935364,0.0,,0.003670302035377144,40,0.0,False,False,0.015748207332988737,57.26479008217047
76,combined,p2l,0.003709746338556676,0.02345794952594742,56.26571553409335,1.0578194926900228,53.806163433687956,1.550590546249304,0.0,,0.003157593169379751,20,0.0,False,False,-0.4997196137862193,14.44116428867405
77,combined,p2p,0.004079834779920819,0.01902449363041037,60.281842427866955,2.766042218203643,63.69183594078548,3.0038621307546403,0.0,,0.003550879667933463,40,0.0,False,False,0.044031608669884856,18.36931951532392
77,combined,p2l,0.003586884495628839,0.01864692331955262,20.070880938584704,0.7084020309571489,53.438959533390154,2.945427262299385,0.0,,0.00305695682208268,40,0.0,False,False,-1.8250347448433912,18.504267537577732
78,combined,p2p,0.004240134869443928,0.016667408602691672,62.01659141851438,3.3248904966521953,60.4857542547737,3.3694177933302267,0.0,,0.0037785538701984238,40,0.0,False,False,0.050624089422381335,16.011263375158297
78,combined,p2l,0.003731313078133407,0.016978513091877152,258.8996769442527,8.119852688641926,47.28542294116333,3.585008390905166,0.0,,0.003135081056527699,40,0.0,False,False,-1.8766647208915657,50.47735016334877
79,combined,p2p,0.004887794576106214,0.019110074834206202,47.876484249736485,2.3669600685568866,55.53662396610836,2.1233270417537993,0.0,,0.004426914323948696,40,0.0,False,False,0.0390282296068317,21.38204622263161
79,combined,p2l,0.004336526965058794,0.02229608052140314,143.79787072724318,9.645948707244228,43.034306076180265,2.111086496814074,0.0,,0.0037758812961416646,40,0.0,False,False,-1.3082657585302768,33.29458536762358
80,combined,p2p,0.004714042309263417,0.01874607490702061,62.17709301586897,2.668874137075301,56.12709193601624,2.8009722104784185,57.27168830434986,0.993582897290265,0.004267101085899161,40,0.00010541978893250694,False,False,0.03993936638810117,20.685408917044917
80,combined,p2l,0.004152070038374103,0.02433308459819917,38.47272784960294,0.8475512997625637,45.906587849542504,2.0191445186196737,50.31822204565741,0.8982457297501004,0.0035313139382206317,40,0.0038231926264611126,False,False,-1.5081328296737329,2.9871164731674087
81,combined,p2p,0.0045571745406059105,0.020804819826511632,76.65923889920622,9.256546004430524,64.5733604560501,3.327957851309122,0.0,,0.004001220204533178,40,0.0,False,False,0.007145956201297891,112.79739683313697
81,combined,p2l,0.0041105939418456,0.025341716091131138,20.892277001771138,0.5701587560625324,60.696337792884314,1.87642994153982,0.0,,0.003286483409929543,24,0.0,False,False,-2.148098734347,3.801829755607773
82,combined,p2p,0.00446436692531131,0.021511266325638552,83.15259647739764,2.459861637508267,65.7292691937983,2.0823526223908173,0.0,,0.003914205329503795,40,0.0,False,False,0.00895010074981725,99.81536725156398
82,combined,p2l,0.0040638454224962775,0.02652088603027735,27.36301127864304,10.086781966053348,63.97765126042941,1.714424505144853,0.0,,0.0033047565987113377,19,0.0,False,False,-2.2378242156526937,59.87123105175469
83,combined,p2p,0.004313734999160734,0.019255300045890437,95.45487995909369,6.341145783403396,66.17206271356521,3.2197585739286505,0.0,,0.0037669327816902075,40,0.0,False,False,0.003747094674454367,241.65535806691375
83,combined,p2l,0.003810478356589245,0.02337954274431916,26.81563147744484,0.33121342573204177,54.49594608187508,2.617914176430801,0.0,,0.0030123634980829444,40,0.0,False,False,-5.042423066127824,11.117124402367807
84,combined,p2p,0.004193106307053908,0.016678801118982792,79.75692565484334,13.190306961935363,60.77915744945645,3.9629347257339913,0.0,,0.003711064094480703,19,0.0,False,False,0.007547911700439744,104.08895641735153
84,combined,p2l,0.0035415238473576233,0.01998846834230964,26.901136862082385,1.5931715719399775,59.97524302875766,3.9858181808950843,0.0,,0.0031492511056157063,32,0.0,False,False,-0.8463479478588508,7.68440873009018
85,combined,p2p,0.004786355079946415,0.02463207860423585,59.88612472247301,2.9788637636759954,62.05347146775601,2.942410336772069,62.58273915548926,0.997080941797342,0.004104175492230929,40,1.1211567995052833e-05,False,False,0.04317711156683248,18.727340027364193
85,combined,p2l,0.004119185793169328,0.027037586388699606,28.652244690730527,0.34957679550891857,51.06902496946734,2.340930216708366,53.99553338125552,0.9871103230408895,0.0033546316776732225,40,0.002391411698850547,False,False,-1.0477440757750136,4.245142834263266
86,combined,p2p,0.00487327362874707,0.024858797209106664,85.57285060258472,5.4689478252716635,58.68071989520657,2.892955727897856,0.0,,0.00422086399530805,39,0.0,False,False,0.008343647783182959,94.37397435850812
86,combined,p2l,0.004309945015729209,0.03324340178292128,41.631676011513036,0.10838125342477604,52.44164875131752,1.8335330920568103,0.0,,0.0034841269049189303,40,0.0,False,False,0.5280629968824375,8.724221444543929
87,combined,p2p,0.004271711166400972,0.016377004924858274,62.73504368909012,4.010607602078654,60.23495323429419,3.5683420387440647,0.0,,0.0038365186661103276,27,0.0,False,False,0.028675634578028544,29.34578681929896
87,combined,p2l,0.0036532532601758847,0.023386721969417407,22.036404817301687,0.25340246377254383,47.993026780026916,1.9804513659132945,0.0,,0.0031191461264456254,40,0.0,False,False,0.5246681771476055,9.34477862458104
88,combined,p2p,0.004017659046957323,0.019110675127871863,68.44277301853377,3.4929013256814416,60.30217756201725,2.424401472035208,0.0,,0.00357844923082408,40,0.0,False,False,0.02782365074849736,31.63653601643586
88,combined,p2l,0.0035175186138477143,0.022558344135411402,10.524432224510294,0.583689046160017,54.81706101438134,1.5328873956041114,0.0,,0.002963305776832144,40,0.0,False,False,0.6106590259333003,6.266784888738119
89,combined,p2p,0.004321059628221541,0.018568282865031455,62.98337190089626,3.419034574369927,62.160807015435765,3.3733945489848254,0.0,,0.003814115253720905,40,0.0,False,False,0.04275231288489087,20.399195226537554
89,combined,p2l,0.003870574347975423,0.02491135635526104,33.70623669831726,0.5493242946767436,54.441792434289916,2.479661905656393,0.0,,0.00312623576387377,40,0.0,False,False,-4.2230911498482495,10.14722811027718
90,combined,p2p,0.004924136199569268,0.026654382620792498,85.27032613225663,4.118852484841133,62.70337075427608,3.6158430672607302,62.999677934422,0.9971503201831404,0.004137218599887952,40,7.379944102169748e-07,False,False,0.014322316584744229,54.1117533121571
90,combined,p2l,0.004371642657044756,0.034161951942533735,29.077213394030622,2.406002008493148,52.749155495308415,3.404412737385309,53.19670596739655,0.9842061475120292,0.0032098799163749847,17,0.0025186731175403667,False,False,0.07942729571911765,36.55626635300953
91,combined,p2p,0.0050019785196278995,0.02010334657507436,68.73795559395083,2.542223440874329,60.54735878834917,2.3402022297973426,0.0,,0.004468422422838742,40,0.0,False,False,0.04174443196156849,19.294978294271925
91,combined,p2l,0.004395319249127597,0.024111993827667544,26.750879097806425,0.46421053433087267,51.69930444264041,1.80802498222123,0.0,,0.003682706163999083,40,0.0,False,False,-0.6917575004169167,7.453548589022506
92,combined,p2p,0.004477815168652901,0.015712672132958808,65.15218072847625,3.8920127083670373,61.29823721259138,3.4259042231936068,0.0,,0.004042750837283464,29,0.0,False,False,0.024634969951787822,35.87808842135384
92,combined,p2l,0.003784082141278906,0.025243120041147683,43.5861903058708,1.896547884214864,51.22423268708263,2.4111379350560425,0.0,,0.003202270171245115,40,0.0,False,False,-2.2797281365977273,12.248758544456205
93,combined,p2p,0.004532491918243633,0.0209344202151596,85.23466402267489,14.52338789926911,61.6738843091196,3.818890659920533,0.0,,0.0040013958384523,24,0.0,False,False,-0.008296854567270607,113.72432923243079
93,combined,p2l,0.003870706692982295,0.020746818711754142,7.034705980118211,0.11528867692547008,52.24513736309668,2.397057077376978,0.0,,0.0031899500708444492,40,0.0,False,False,-4.694164593464318,13.00644669609248
94,combined,p2p,0.0047236228300397325,0.027908409118914027,70.46502141158562,3.1869106165746732,66.12287233246845,2.8529645021688568,0.0,,0.004026556155977983,40,0.0,False,False,0.025777913758293046,43.37856659480731
94,combined,p2l,0.004095087739724249,0.02569646931567349,46.67283049780118,4.244943408854272,62.58027438700994,1.4786437599536417,0.0,,0.00331676265189952,40,0.0,False,False,-0.16623460054558464,31.779097819660144
95,combined,p2p,0.004679737252818473,0.024671570445878494,84.77784540404966,5.598812016311831,70.13082356365574,3.1567616749199585,71.00735449906713,0.9945594833056607,0.004020508474692946,40,1.279708847598723e-07,True,False,0.007148383813185174,138.67114619925235
95,combined,p2l,0.0039972381934004104,0.020476391588220816,9.261321657019007,0.10173830419275325,63.76032199095158,2.0909893391590466,67.15077428333268,0.9329817303989796,0.0034082141285872287,40,0.010466165408880785,False,False,0.608250135910869,7.397577137288255
96,combined,p2p,0.0047963599683138744,0.017760560731459575,85.44866785790137,4.921060325879429,68.28963423769557,4.16823003431502,0.0,,0.004235824382974249,20,0.0,False,False,0.0441871741340402,19.179071263039198
96,combined,p2l,0.004180754180730526,0.02044908255996943,7.378206097964053,1.7160455418063785,53.53549142081065,3.217737025766611,0.0,,0.0034464950044719774,40,0.0,False,False,-0.543498294929414,5.562910654766985
97,combined,p2p,0.004709842468874221,0.014514231844816834,68.13931444578192,3.671126828062071,66.66479157219156,3.759093978790536,0.0,,0.004242922787822231,40,0.0,False,False,0.045024285192236745,20.222596074262498
97,combined,p2l,0.004110878468692659,0.02711904200688458,11.861173796627597,1.391425473105398,52.29964698061703,3.6778336070812117,0.0,,0.003570969671927042,40,0.0,False,False,-3.5383578141322056,8.088314338280485
98,combined,p2p,0.004388925645175389,0.013854465418072979,67.14766312178007,3.277245561324409,61.364210592358276,2.5064855231667726,0.0,,0.003995069209992786,40,0.0,False,False,0.03392649198283955,26.35755250285996
98,combined,p2l,0.0038432375611202794,0.017630296964761663,19.774243776615304,0.09822477420875021,51.70751676417362,1.5634984452349057,0.0,,0.0033404638113607777,40,0.0,False,False,-7.169177780735835,16.12610276117225
99,combined,p2p,0.004760219036111878,0.01670393632695052,80.44020853543348,4.746362202305798,61.69708332336578,3.2097614127712197,0.0,,0.004291575832621402,40,0.0,False,False,0.026244512798297825,31.50925167703042
99,combined,p2l,0.004302435628024518,0.022102356554546156,53.06370464108047,2.801368509996108,53.12985894144739,2.5612629376021516,0.0,,0.0036768638923160507,35,0.0,False,False,-4.039363065632642,93.99311490591654
100,combined,p2p,0.004193222696464424,0.02402072262043223,85.29568097806958,6.706425810592474,67.94272586496592,3.613601517296661,68.68911568470406,0.9990366672931877,0.0035536391010570993,40,4.130538132575274e-06,False,False,0.022913854284174074,43.58548166011183
100,combined,p2l,0.003671845631723729,0.020580543428627304,101.87284082035994,4.68529912802274,59.22909740230726,2.8391809963249472,78.73515482648666,0.8642513189174063,0.0029290857658493146,40,0.0036789845778318567,False,False,-0.06632482670673437,16.754252852768996
101,combined,p2p,0.004794663973830192,0.023916101300253723,83.04520768543361,5.408254726690002,68.44303326735832,3.8362370735820406,0.0,,0.004112690517472062,35,0.0,False,False,0.02655776834589423,34.792560498852026
101,combined,p2l,0.004336277635651174,0.023359037677444943,76.14516353982953,2.2715039471656713,61.5956825547061,3.91558430583266,0.0,,0.0033634577301544857,40,0.0,False,False,-0.8524516668460066,9.892270247634558
102,combined,p2p,0.0047487656135903325,0.024302992992413765,66.85502927777482,3.186627485299645,67.93802793072452,3.0223803462555776,0.0,,0.004055722485474258,40,0.0,False,False,0.03597015584216028,24.181996062880383
102,combined,p2l,0.004173458379445564,0.027338728618596028,24.490369936475133,0.3540290975308085,61.6397089459542,2.6278659215294224,0.0,,0.003474380853324232,40,0.0,False,False,0.543206256011436,7.853258395002355
103,combined,p2p,0.004432536439029886,0.017644677056112903,65.41358923077233,2.9033591310649833,65.77955155400866,2.906559173622666,0.0,,0.00393461744885591,40,0.0,False,False,0.035983922312328546,24.927967428523242
103,combined,p2l,0.003923615553195346,0.021713336878657067,23.10422826635557,0.5234370432364451,58.266156033415854,2.5390125277983477,0.0,,0.0034049357775783507,40,0.0,False,False,0.3612716079407657,6.488291886185294
104,combined,p2p,0.004456519143935617,0.015144541516295695,64.47885644195661,4.050097960110598,61.802849616003634,3.3760675334130297,0.0,,0.004042586551725951,40,0.0,False,False,0.030529941961564215,31.959961054025236
104,combined,p2l,0.004073776381156857,0.017786676434582156,23.86565602714855,0.42544302566789866,61.17582249252562,3.316542431983612,0.0,,0.00363380344798911,40,0.0,False,False,-3.548419990693554,7.229300235299155
105,combined,p2p,0.004091875671722451,0.01521681405258112,68.08635742517149,3.3014798420794387,62.56840746890889,2.5215360388302743,64.97981430973576,0.9884330555176782,0.003686347861602323,40,3.1541298826717367e-06,False,False,0.017774541419512666,53.63984204630638
105,combined,p2l,0.0036127597980224646,0.018203278217435618,48.993400188019955,1.488611759365498,58.0001101287265,1.4552233554943146,65.1171972299555,0.9271296647726449,0.0031446296105413023,40,0.0020690085809608426,False,False,-0.9548793670940356,3.4589245923779206
