dataset,order,scan,block_full,in_support,condition,kind,n_points,gt_norm,gr_norm,residual_rms_mm,trans_error_mm,rot_error_deg,patch_spread_mm
II,1179,1179,23,False,N1,p2l,15993,0.027946184859275216,0.002285702823607717,61.737991789007935,44.438110482543976,1.629659066369077,58.972813586686705
II,1179,1179,23,False,N2,p2p,15993,0.03034005658697905,0.0026158282337103342,63.62782458197586,50.42991374820914,2.5313945486990868,58.247767569470085
II,1179,1179,23,False,N2,p2l,15993,0.027760576770104076,0.0017134128377198955,61.95894813258777,50.6191731566594,2.6611326312040324,58.247767569470085
II,1179,1179,23,False,N3,p2p,15993,0.010507412362977106,0.003499220574368258,62.46933516769508,23.746569108458427,1.5482112899345986,53.087094805874315
II,1179,1179,23,False,N3,p2l,15993,0.008540603823209834,0.003190021101438782,60.85249774062205,22.56163960828185,1.5928099979936103,53.087094805874315
II,1180,1180,23,False,raw,p2p,15620,0.011493762522164053,0.0025952282048751045,61.9524845117504,27.90627798282664,1.5893195696868976,63.566270415427546
II,1180,1180,23,False,raw,p2l,15620,0.010326072253526082,0.002357184635919771,60.53018459643868,26.989242878511906,1.7131003482804783,63.566270415427546
II,1180,1180,23,False,N1,p2p,15620,0.03100487550992465,0.002282315237328563,65.61476990594224,43.30632646049163,1.621854738841098,66.04360236475802
II,1180,1180,23,False,N1,p2l,15620,0.027841368101061775,0.0020603332671489095,63.84363999893175,41.63010538193539,1.6915108718513427,66.04360236475802
II,1180,1180,23,False,N2,p2p,15620,0.03012401095339528,0.0028247922986999784,65.71776070407209,49.01592950080835,2.34593280085937,66.97853034650647
II,1180,1180,23,False,N2,p2l,15620,0.02761773893432329,0.003136370617025589,64.17974461983923,48.368661157634854,2.358223620315939,66.97853034650647
II,1180,1180,23,False,N3,p2p,15620,0.008970373777642064,0.0036952066266733347,65.26751708785433,21.93601090614242,1.731550514160359,64.56280349753267
II,1180,1180,23,False,N3,p2l,15620,0.006920394283266624,0.003420033178452032,63.6913176240131,19.577165365774587,1.8827942906501414,64.56280349753267
II,1181,1181,23,False,raw,p2p,15706,0.01296376797272876,0.0025990577759165408,67.53021830832759,29.264205157598973,1.545938499508844,442.7980572613969
II,1181,1181,23,False,raw,p2l,15706,0.012071979814011776,0.003689647714082561,65.68519066172118,32.189911382246336,2.3429326591134316,442.7980572613969
II,1181,1181,23,False,N1,p2p,15706,0.029077215498461068,0.002813720482345416,70.22293138845183,41.91610636919796,1.6321377368548418,428.1345156870819
II,1181,1181,23,False,N1,p2l,15706,0.02506432516871838,0.003374397140050713,67.99522150806771,42.99935632855769,2.4227658993066576,428.1345156870819
II,1181,1181,23,False,N2,p2p,15706,0.02777727282619584,0.0029785106859828926,70.51119606437551,48.58560523627286,2.6936399654416436,434.18620424209666
II,1181,1181,23,False,N2,p2l,15706,0.02515622331231247,0.0027568179340112476,68.44502691081678,51.625836701348085,2.422749564957513,434.18620424209666
II,1181,1181,23,False,N3,p2p,15706,0.0072932402133634,0.0036752445094661757,71.03753314288586,21.710770142836616,1.5733348694458342,462.92767857379806
II,1181,1181,23,False,N3,p2l,15706,0.005671203492303715,0.004794586056386796,68.94580828916077,23.85799586919732,2.428098764399659,462.92767857379806
II,1182,1182,23,False,raw,p2p,15875,0.011570214592817717,0.0024568142502510043,58.739356820521294,28.164652162450366,1.5591397893224417,91.27881297495097
II,1182,1182,23,False,raw,p2l,15875,0.010557885695690609,0.0012749502938173925,57.18119220675626,27.339096768117493,1.576059352164174,91.27881297495097
II,1182,1182,23,False,N1,p2p,15875,0.030398733803474774,0.002201643549717271,62.63297213039394,44.50288291961259,1.609759966151892,61.49380347529336
II,1182,1182,23,False,N1,p2l,15875,0.026727388164482738,0.0026627570657447547,60.687323373762624,43.62501401296052,1.697493419981503,61.49380347529336
II,1182,1182,23,False,N2,p2p,15875,0.029284443881841586,0.002496766850774032,62.60119379066657,49.06968507699284,2.6583149432675475,61.86296679239826
II,1182,1182,23,False,N2,p2l,15875,0.026814742290131366,0.0027462172155970016,60.866266101105495,48.73568254488334,2.7828699395303156,61.86296679239826
II,1182,1182,23,False,N3,p2p,15875,0.009491670589208875,0.003762750123967819,61.90810372318554,22.522540972477106,1.5227075535747658,97.90956344529077
II,1182,1182,23,False,N3,p2l,15875,0.008436451769921279,0.0030270762069693168,60.14176928774935,20.802777383799597,1.588604350462244,97.90956344529077
II,1183,1183,23,False,raw,p2p,15581,0.009867802657642933,0.0017679683464400355,58.20697246214523,25.777910678899342,1.3711452721846238,49.37138183880462
II,1183,1183,23,False,raw,p2l,15581,0.008552294264069782,0.0018570488266036738,56.71110965745384,24.949337384449613,1.7084996887324775,49.37138183880462
II,1183,1183,23,False,N1,p2p,15581,0.03232563050772046,0.0014269571465069099,62.67062188082775,44.52966495696281,1.492694441856465,55.75372057556847
II,1183,1183,23,False,N1,p2l,15581,0.028764027287349423,0.005413698257651781,60.55723641696219,42.929984547444356,1.7473693458863797,55.75372057556847
II,1183,1183,23,False,N2,p2p,15581,0.031247570159613533,0.0034275912408751764,62.8028186063523,49.118214025066585,2.1618713338232536,57.562058578915725
II,1183,1183,23,False,N2,p2l,15581,0.029266924380377864,0.0016611539417683942,60.90165075727787,48.80240418603419,2.0753331860916684,57.562058578915725
II,1183,1183,23,False,N3,p2p,15581,0.010863636060823634,0.0028131631761707135,61.334169497805206,21.26123057213688,1.3756964027529832,51.17575149340439
II,1183,1183,23,False,N3,p2l,15581,0.00900881144405197,0.0028016776822121147,59.430155457694525,18.189935188273047,1.8532309730203136,51.17575149340439
II,1184,1184,23,False,raw,p2p,15642,0.011046776027654324,0.002241518786370082,60.879740792841154,27.868034635087504,1.6145554250650542,57.00804758183955
II,1184,1184,23,False,raw,p2l,15642,0.0100679150199292,0.003151034802241213,59.43429823188407,27.22428715818769,1.7398799783849868,57.00804758183955
II,1184,1184,23,False,N1,p2p,15642,0.03066052953109916,0.002194391979330187,64.6646543517225,44.28236364689084,1.6964986449395072,64.58970166638757
II,1184,1184,23,False,N1,p2l,15642,0.026928487572369996,0.0034217014794151028,62.6492042839963,43.215928969498734,1.8015644750007336,64.58970166638757
II,1184,1184,23,False,N2,p2p,15642,0.029956883624521664,0.0029859856284220015,64.78922598797033,50.32780945642973,2.397635203959686,62.724567395829155
II,1184,1184,23,False,N2,p2l,15642,0.02725543000346359,0.002354909011295389,62.99865688674179,49.850718271260135,2.5407194927937313,62.724567395829155
II,1184,1184,23,False,N3,p2p,15642,0.009222889320575071,0.003138308080834899,64.13659434709024,21.222171996871847,1.5835538015113908,65.27684810644634
II,1184,1184,23,False,N3,p2l,15642,0.007487910384210114,0.003642487680205042,62.4476160429108,20.06969261437282,1.8471404220057541,65.27684810644634
II,1185,1185,23,False,raw,p2p,15850,0.012638768536564022,0.0029467520287627977,65.0477876640023,28.952059309740406,1.6313385336510815,444.371694715916
II,1185,1185,23,False,raw,p2l,15850,0.011164198891989609,0.0026257038174404843,63.23543442089015,30.439800938674605,2.28454077385097,444.371694715916
II,1185,1185,23,False,N1,p2p,15850,0.02900719085115001,0.003132178105888946,67.87049396449993,42.39244594543315,1.7343439077821101,430.17766530226
II,1185,1185,23,False,N1,p2l,15850,0.025661527517288903,0.0038087926479981596,65.66751945087995,41.72821770152197,2.3131893394387526,430.17766530226
II,1185,1185,23,False,N2,p2p,15850,0.02777514137565179,0.0020687473554849055,68.02650360296737,49.014528955136505,2.4507426544913793,436.8576993104102
II,1185,1185,23,False,N2,p2l,15850,0.02562734180923878,0.0019499470280590517,65.98019477216477,50.02996943306872,2.3037892154734134,436.8576993104102
II,1185,1185,23,False,N3,p2p,15850,0.008161669124629548,0.004167392936292085,68.58840582415012,22.180254682235542,1.7164552356016745,464.4319092342503
II,1185,1185,23,False,N3,p2l,15850,0.006741170576028155,0.0035915536738565677,66.63513170008298,22.51659679080829,2.6087196068117775,464.4319092342503
II,1186,1186,23,False,raw,p2p,15536,0.01071371123360502,0.002165217507852274,60.96152433918548,28.295200278227153,1.5900549018666903,66.3686839735413
II,1186,1186,23,False,raw,p2l,15536,0.010844136381992648,0.0031951253495865737,59.44067310696523,26.972194913182044,1.8009293048431663,66.3686839735413
II,1186,1186,23,False,N1,p2p,15536,0.03137380427291602,0.002238521290289998,65.04082793712074,46.321272753946445,1.6503543750346492,65.16621212860905
II,1186,1186,23,False,N1,p2l,15536,0.027775654823316225,0.003120871900779355,62.94761212811132,44.65671583898752,1.90924961176828,65.16621212860905
II,1186,1186,23,False,N2,p2p,15536,0.030631457033916284,0.002872680652161869,65.12328021407299,50.85663770009334,2.3663480656021547,63.56658352136511
II,1186,1186,23,False,N2,p2l,15536,0.02828896471881913,0.0028491059531509672,63.27812070713486,50.32853667907352,2.202305890779679,63.56658352136511
II,1186,1186,23,False,N3,p2p,15536,0.010159722178193858,0.003186518690893791,64.28983141651612,24.714055961114244,1.6808077009499451,69.51895939713125
II,1186,1186,23,False,N3,p2l,15536,0.008133264932793993,0.0022350874654833743,62.353779769359484,22.279019888887067,2.2795536065604605,69.51895939713125
II,1187,1187,23,False,raw,p2p,15615,0.012230273812519538,0.0030575716145903272,62.895202337282896,31.720214003244838,1.954144675384611,71.41383803238575
II,1187,1187,23,False,raw,p2l,15615,0.011674630197573648,0.004211308986990211,61.493345766191695,31.10014249921123,2.1038953717697972,71.41383803238575
II,1187,1187,23,False,N1,p2p,15615,0.02962784239578038,0.002826402415460387,65.99933004807144,45.206205497140324,2.118689255416667,77.5444622683916
II,1187,1187,23,False,N1,p2l,15615,0.025960425179731097,0.003303924570574985,64.2933455961656,43.92209979595102,2.1607353785520518,77.5444622683916
II,1187,1187,23,False,N2,p2p,15615,0.028834773190886648,0.0025366912617089694,66.35641907306429,52.24854356362575,2.5650051260033937,74.80738812102915
II,1187,1187,23,False,N2,p2l,15615,0.02572357793729621,0.0014556713374504692,64.7348027811203,51.638503916953944,2.7330172862372515,74.80738812102915
II,1187,1187,23,False,N3,p2p,15615,0.008027345813230153,0.0038828975147310063,66.1003786539494,23.548059343622814,1.8152041084672956,74.83498300884061
II,1187,1187,23,False,N3,p2l,15615,0.007140566930812054,0.0026048913116276024,64.40604755104188,21.454988099649338,1.9893531378588891,74.83498300884061
II,1188,1188,23,False,raw,p2p,15736,0.012875489295163469,0.0030185871828654997,67.53405309737576,30.573546677924835,1.6495617122400348,440.96038020704395
II,1188,1188,23,False,raw,p2l,15736,0.010999110616312011,0.002966922370921279,65.54099395046757,32.25166173584015,2.2268055297893583,440.96038020704395
II,1188,1188,23,False,N1,p2p,15736,0.02804779547348746,0.003450196341967176,70.12458162973348,42.69793865958611,1.7167149816747673,434.7496930400205
II,1188,1188,23,False,N1,p2l,15736,0.024718796656842686,0.004534453958584136,67.73366242431835,43.71300559515454,2.3718832974554402,434.7496930400205
II,1188,1188,23,False,N2,p2p,15736,0.027220831311465837,0.001929201380926314,70.31921674811738,49.80198576052087,2.5962944585842207,430.10689730208935
II,1188,1188,23,False,N2,p2l,15736,0.024295462399308757,0.001940062615510544,68.1112159155987,51.790463310936026,2.648555277835229,430.10689730208935
II,1188,1188,23,False,N3,p2p,15736,0.007902862654232304,0.004331848817635066,71.25617363771597,23.971588244836507,1.8423240610429712,470.0884956998552
II,1188,1188,23,False,N3,p2l,15736,0.0054876730106067926,0.005935270442368811,68.91385170910065,25.555298206805364,2.648931950500725,470.0884956998552
II,1189,1189,23,False,raw,p2p,15551,0.01186966850009529,0.0024490559466865307,66.54835567840057,25.73844223130941,1.3392551094850567,439.624786200861
II,1189,1189,23,False,raw,p2l,15551,0.010050039311050262,0.0025451832428786663,64.22424964905356,28.8023554535824,2.7135020308999938,439.624786200861
II,1189,1189,23,False,N1,p2p,15551,0.030158954967665002,0.0016251930815335898,69.73035889912413,42.13971770465525,1.3094454628077852,424.7731771375541
II,1189,1189,23,False,N1,p2l,15551,0.027016854744712424,0.002564808614535662,67.06396737823894,43.385382803110446,2.5939813310270976,424.7731771375541
II,1189,1189,23,False,N2,p2p,15551,0.029610972646428733,0.0036011397258203627,70.01366507660852,47.335060576972,2.3698875109271644,430.6525262372318
II,1189,1189,23,False,N2,p2l,15551,0.02711001507542908,0.002648980268850247,67.53530756445754,50.90557359944927,2.0628956618372305,430.6525262372318
II,1189,1189,23,False,N3,p2p,15551,0.008427118504535173,0.002938735353554942,70.26611114787627,20.40876997462493,1.4437620643901117,459.8996823386714
II,1189,1189,23,False,N3,p2l,15551,0.007040577336748508,0.0034842097608430117,67.68901022001641,22.669194703409918,3.2372519876584787,459.8996823386714
II,1190,1190,23,False,raw,p2p,15556,0.013565812205945113,0.0027223585572750736,70.90524644776687,29.458374251893012,1.5619537488190196,436.0411643819479
II,1190,1190,23,False,raw,p2l,15556,0.011920320304064645,0.003767418699939142,68.8491672147574,33.158026831091135,2.7346233460007525,436.0411643819479
II,1190,1190,23,False,N1,p2p,15556,0.02831781018767493,0.0027890183730057702,73.21133522102457,41.387145626391515,1.5635411378249346,428.88150253360647
II,1190,1190,23,False,N1,p2l,15556,0.024686835210366125,0.002803188497727176,70.73851929261228,43.56879089756301,2.7585694830335377,428.88150253360647
II,1190,1190,23,False,N2,p2p,15556,0.02749899400317572,0.0027139647265878126,73.4929964703432,47.84708848566679,2.59366365703853,434.53563389956105
II,1190,1190,23,False,N2,p2l,15556,0.024704576581759702,0.002313624656354622,71.02711837797817,52.37605290843802,2.4897120418932066,434.53563389956105
II,1190,1190,23,False,N3,p2p,15556,0.006679956240432375,0.0038980946660365084,74.72031476701277,20.0380534446621,1.5782654787634964,456.796905544269
II,1190,1190,23,False,N3,p2l,15556,0.005352839039829573,0.00426211219745862,72.37871714057107,24.713866909551488,2.930375772618747,456.796905544269
II,1191,1191,23,False,raw,p2p,15671,0.0106749471266982,0.0031995527822976954,60.10946656441989,27.607068829323403,1.6890222467475695,95.70012185534956
II,1191,1191,23,False,raw,p2l,15671,0.00935983477772747,0.0023323816021405272,58.42703731680101,26.153637829547662,1.7462026469257839,95.70012185534956
II,1191,1191,23,False,N1,p2p,15671,0.03027905414554159,0.001975830842043929,63.87796177587707,44.883289316811464,1.7345392612657375,67.81905852914672
II,1191,1191,23,False,N1,p2l,15671,0.025878619212461578,0.0018758711400422145,61.67271272755686,43.682024459055384,1.8944798352482932,67.81905852914672
II,1191,1191,23,False,N2,p2p,15671,0.029804814067219108,0.0024382178309246636,64.12667674178648,50.6324638685086,2.770744193163571,67.19653182871474
II,1191,1191,23,False,N2,p2l,15671,0.026298394472075985,0.005837894636034862,62.11692338738382,50.11553681340523,2.6259485744542586,67.19653182871474
II,1191,1191,23,False,N3,p2p,15671,0.009550240581619431,0.0040182221775773,63.66194535978839,22.81797072115657,1.701155468991006,100.64089565329071
II,1191,1191,23,False,N3,p2l,15671,0.008111335129229418,0.0036672980162465265,61.42862990255292,20.258082182240596,1.8244497496648657,100.64089565329071
II,1192,1192,23,False,raw,p2p,15573,0.012446892169226693,0.0022454870938723274,70.5376593179904,26.90399937894633,1.3226575468331636,449.83087918429095
II,1192,1192,23,False,raw,p2l,15573,0.011808685163678324,0.004140423150784062,67.93485686887037,31.84836227329911,3.530932582624469,449.83087918429095
II,1192,1192,23,False,N1,p2p,15573,0.029369321348715186,0.0014553887561186798,73.31053237272845,41.209955100001594,1.364629159142612,434.518252553256
II,1192,1192,23,False,N1,p2l,15573,0.02602552471157417,0.0027563245476107706,70.53080422361859,44.431189636727375,3.6255361834386224,434.518252553256
II,1192,1192,23,False,N2,p2p,15573,0.029258141587621363,0.003330484008339822,73.70136630374962,47.42734072946398,2.3586925303082817,440.5629399446521
II,1192,1192,23,False,N2,p2l,15573,0.026494108569375296,0.0031835307862641154,71.00347715421078,53.3461101697687,2.316280544794044,440.5629399446521
II,1192,1192,23,False,N3,p2p,15573,0.008040563656693363,0.0029101596007975075,74.32349373270065,19.061537857788526,1.4303478188052283,470.4787226480757
II,1192,1192,23,False,N3,p2l,15573,0.006708475642214182,0.002459512843445695,71.38242401394308,24.03766111773448,3.6489500372366286,470.4787226480757
