order,scan,range_m,nearest_d,pred_et_mm_p2p,pred_eR_deg_p2p,pred_et_mm_p2l,pred_eR_deg_p2l,real_et_mm_p2p,real_eR_deg_p2p,real_et_mm_p2l,real_eR_deg_p2l,iters_p2p,iters_p2l,onbound_p2p,pred_dxi0_p2p,pred_dxi0_p2l,real_xi0_p2p,real_xi0_p2l,pred_dxi1_p2p,pred_dxi1_p2l,real_xi1_p2p,real_xi1_p2l,pred_dxi2_p2p,pred_dxi2_p2l,real_xi2_p2p,real_xi2_p2l,pred_dxi3_p2p,pred_dxi3_p2l,real_xi3_p2p,real_xi3_p2l,pred_dxi4_p2p,pred_dxi4_p2l,real_xi4_p2p,real_xi4_p2l,pred_dxi5_p2p,pred_dxi5_p2l,real_xi5_p2p,real_xi5_p2l,in_support,block_full,block_primary
1187,1187,3.847699542016503,2.4716329247748883,6.751219030573893,0.28303472843400157,32.48931714332373,1.0143293333406374,23.266626614999772,0.3882382386953047,24.674018576015673,0.2783856736214601,39,11,0,-0.0009478589827589064,-0.0029942643881576483,-0.005933513468267096,-0.006657202469936833,-0.006495177626736618,-0.03185412229449934,-0.021477978619223514,-0.022051688426822265,0.0015789836429572087,0.0056484512975115645,-0.006695204731439235,-0.008843748384604031,0.0018202539179646043,-0.0004057067113841686,0.006735591761112319,0.00474069253605555,0.002812264034550907,0.008829416478650168,0.0007378113631953536,0.001060707816988769,0.0036304736914408954,0.015339058075012763,4.577946361195046e-05,9.028665868533888e-05,False,23,-1
1188,1188,3.847492307286137,2.471366405338302,6.887624626378238,0.27284994064100765,33.17889085009342,1.2698503413402777,29.259859519887677,0.341570889092639,33.90421790193324,0.35248913139606963,34,9,0,-0.0011272214156257615,-0.0030411504901993796,-0.006760439135219413,-0.007453196666564135,-0.006642551620939675,-0.03255136065311945,-0.0235192566816633,-0.026856080743347308,0.0014301233643285159,0.005656776588209913,-0.016039962810573828,-0.01930535620231073,0.001908794431113164,-0.014234621788704382,-0.004147453826482705,-0.004990926414265441,0.0025474459470929568,0.007724844454395582,-0.0035429147646459133,-0.002944233486844082,0.0035418785221486785,0.015129572655971759,0.002405473109598687,0.0020665011288645537,False,23,-1
1189,1189,3.847288481173981,2.471091388740604,6.435856805905624,0.2555460847567513,31.740989675467436,0.951532298402557,24.85311824155604,0.0804238361402629,28.51866887141794,0.06348890254821334,38,40,0,-0.0009317415087869241,-0.0025902441306918027,-0.006256193674927291,-0.006785207554076326,-0.006215186598695207,-0.030912527772294165,-0.020320120899879727,-0.022424417592141005,0.0013869268655284993,0.006722848179803627,-0.012869740232220558,-0.016261024823145842,0.001628622980580666,-0.0034795850597581215,0.0007851578565504864,-1.4260497914329276e-05,0.0025255050341756757,0.008901745177678923,0.000700304821000733,0.0011057540425484728,0.0032957680447386235,0.013581465689567735,0.0009291736999240279,7.04907330160631e-05,False,23,-1
1190,1190,3.847090124081058,2.470819324966749,6.6704291826983955,0.2843132707448009,33.638002960095335,1.6599590379221492,26.089099721642636,0.17274010164584033,31.974045375380523,0.09017116150386903,37,40,0,-0.0011032491690644393,-0.0030207799312063593,-0.006442481159842388,-0.007468047946626276,-0.006399119307098413,-0.03250825541536677,-0.02341950818136534,-0.02726825524547437,0.0015260205915626885,0.008099596384998502,-0.00952166988158335,-0.014933522471320793,0.002020980362672544,0.02252249954065433,-0.00236010356774717,-0.001096094788023558,0.002593972667931694,0.009030165552379989,0.001790536124065735,0.0010349888640998864,0.0037162346030762323,0.01582894376898926,-0.000559834083372412,0.00045185093880834585,False,23,-1
1191,1191,3.8468962331534216,2.470516487439099,6.582599903592535,0.2556328370574418,33.895356718756126,1.5622954650499379,29.593240447149313,0.35334740556867633,34.15972403784877,0.4452212077709112,40,40,0,-0.0007618580002958178,-0.0026330535903962286,-0.007357187750620062,-0.008097574128814575,-0.00639598226936769,-0.032968304314320955,-0.023238317603275317,-0.025683061586973553,0.001357057363598104,0.007419780759574646,-0.016781306967403486,-0.02101657410450284,0.0017105992588314963,0.020539204838024922,-0.0037007816573270185,-0.006200791638552326,0.0023656079859261173,0.008837729491071412,-0.004338571781584313,-0.004348311249955048,0.003374008458194088,0.015605633101356384,0.002348154989304311,0.0017390294180405223,False,23,-1
1192,1192,3.8467067871618457,2.4701556565385445,6.629051288106066,0.2820050123211703,34.081533069968884,1.4061414147436149,27.96837111539854,0.349037993011192,31.61340857408844,0.19940286062549212,40,40,0,-0.00087418359660138,-0.002875667286127187,-0.0070811311683118576,-0.00707147147811027,-0.006408035908855582,-0.03284015222497201,-0.02416782671267335,-0.024257088716286266,0.001455060071128054,0.008649036703561052,-0.012165669575161664,-0.018999882626393752,0.001471620420091306,0.015354458447517556,-0.003632674054863723,-0.00020141497177917275,0.0028095849114182655,0.01023193640937026,-0.0012276953985515668,-0.0011776630646986904,0.0037637511609330985,0.01618171512801235,0.0047336273821566585,0.0032687287289614605,False,23,-1
1193,1193,3.846523355514169,2.4697443978498224,6.373482098673897,0.2643046499604784,33.33682615222067,1.3769614510774961,27.314490760438662,0.4329490447887443,30.944203465536617,0.24445557100602738,40,40,0,-0.0008258641351354179,-0.0030483742467700015,-0.006278811433747594,-0.0067103375325920315,-0.006124633672165751,-0.032499960279048015,-0.02604073297902719,-0.029394288387870927,0.001558231328842773,0.0067678633419502665,-0.005342111791841821,-0.006963541375327017,0.0018740126119587265,-0.015643191210778278,0.007033804703874885,0.0037028483961842646,0.002513420510224097,0.008014803506256005,-0.00013222857640706332,0.00043623457945198734,0.003383849482485185,0.016389480717590256,0.00275809377702927,0.002074150719357745,False,23,-1
1194,1194,3.846347928296398,2.4692946364416035,6.543944274495305,0.27145387317738784,31.400903650591395,0.9708671407093349,32.77962321463784,0.40623800923389586,37.64448356278615,0.44403377749296596,35,28,0,-0.0006137900958511455,-0.002493941263575216,-0.006616498188326736,-0.007741926022071382,-0.006342935473773291,-0.030553329383133387,-0.02810969155359542,-0.03363573578355672,0.0014878299504591684,0.006803754158794903,-0.015510347854874797,-0.015026876005225186,0.0016402993224441228,-0.0037267024185557193,-0.0031330999509364115,-0.0038426411455753247,0.002607127843527998,0.008059176620807833,-0.005923958709886684,-0.005841033349889516,0.0035998206731447987,0.014432205797048969,0.002315427302492197,0.0033431475090626946,False,23,-1
1195,1195,3.846183406943304,2.4688470067868202,6.40244745232943,0.2751043637019001,31.78010893158012,1.0922974773515493,28.99435031523323,0.4437759824971755,33.78241797580467,0.7430078936893921,40,22,0,-0.0006515785177264922,-0.0023221381524031756,-0.007295565577389882,-0.007949560371867994,-0.006181457637944647,-0.030144249825473656,-0.024465592340977813,-0.02569602309190999,0.001535044066264141,0.009793222174733074,-0.013743429867160418,-0.02043943862844635,0.001389316228891985,0.006884300961720855,0.006401344741908767,0.012053736822336597,0.0028655439329683422,0.010612551143031385,-0.002585385676633261,-0.002042470297863385,0.003593416080060566,0.014262657514805616,0.0035112739223134,0.004324703326723682,False,23,-1
1196,1196,3.846027828438192,2.4683991939745265,6.352979620341099,0.27152674843711794,33.07405134552739,1.7673961887647973,28.116505820424095,0.2499667963912288,32.7738497173993,0.40787416741504817,40,12,0,-0.0005377156800054199,-0.0025404628028559673,-0.005733842758891241,-0.0065765763578598535,-0.006112173010369286,-0.03160649971577425,-0.02495112193563578,-0.028891570219151962,0.00164698299786576,0.009405748076078232,-0.011623358418257932,-0.01400539321046447,0.0018544631376096804,0.025174501262256177,0.004044634267349352,0.006908952125683697,0.0025241295517845104,0.008452436925782753,-0.0013649228682671153,-0.0016451083886735043,0.003556430300503562,0.01569493444894387,-0.0009008057952482802,-0.0004863743152394261,False,23,-1
1197,1197,3.845884240080817,2.467951566603837,6.433361188523425,0.2598472947323456,32.83910051939538,1.0191241209278388,31.85260939028354,0.35554546519214464,34.82101504722077,0.6971296507879404,40,10,0,-0.00045588289245568223,-0.0022447182727978595,-0.007144974064515079,-0.007975844788167269,-0.006192681361533974,-0.031203387620021644,-0.028302091756199937,-0.03180437777843904,0.0016825589216653027,0.009985808121198843,-0.01274871259425929,-0.011720518032927259,0.0016339501855128966,-0.004318819562863936,-0.003250419442517394,-0.010860842609778026,0.0026053512005818308,0.009107913749195213,-0.004436823004709877,-0.00476087499001051,0.0033332128521609125,0.014655156552946328,0.0028734732217824102,0.0027234373180340223,False,23,-1
1198,1198,3.845751606710189,2.467510203358208,6.205986717639522,0.27769377637999315,29.437281160383073,1.0157700562203162,32.23851138994739,0.130183573863773,39.61505347554378,0.5551364670346333,40,12,0,-0.0004124895917780538,-0.002230268386682661,-0.005687760699422938,-0.007042287628644914,-0.0059720055523760284,-0.02886861654283087,-0.023243246305340737,-0.025508828228774004,0.0016368485447905182,0.005308710195687851,-0.021603761155297285,-0.029479795271007747,0.0016463760698385895,-0.0061797824001937375,-0.00013562114216478607,0.008831139471152502,0.002788870823769788,0.00807764764574651,-0.001916623182590634,-0.0027032578379767407,0.0036058095259454016,0.01452111366890435,0.0012127432905238104,0.0029290445655828917,False,23,-1
1199,1199,3.84562098165602,2.4670684732273007,6.174760488254414,0.2812550569506126,31.31545479292281,1.6743609297319892,25.348261238789203,0.13930396538391615,29.698150930918626,0.16922539815433746,36,40,0,-0.0005990230417162934,-0.0025222794925182828,-0.006004392214122759,-0.006645927151773863,-0.0059011770398767075,-0.02951980905233513,-0.02371228699071621,-0.028014376028039894,0.001716085087293992,0.010142814627256413,-0.006648989971326176,-0.007280560196064687,0.0018368254873284261,0.022982800785875817,0.001697256595402415,-0.0016820670634791987,0.002795410306020022,0.009276105945257986,6.3211606600906e-05,0.0003818757993147596,0.003592816962017615,0.015483376516163333,0.0017397145027074257,0.0023975449983862484,False,23,-1
1200,1200,3.845495395958237,2.466631647880686,6.144319854697992,0.2559360004813542,32.3664473984388,1.0008777083932368,34.772731700856,0.3337864110766845,39.28549943459613,1.3535715339363008,40,40,0,-9.546765070013943e-05,-0.0021226995393888786,-0.006098723423406654,-0.007039914213492784,-0.005924403815991277,-0.031200159410224654,-0.02918566039721413,-0.032143250484891986,0.0016263430848298091,0.008344526148197653,-0.017892614949274285,-0.02146162906113621,0.0016737528342437994,-0.0024834949283675054,0.004692756077040097,0.023368070769759726,0.002513088584449041,0.008391369984730118,-0.0032077882848335743,-0.0030654381128296733,0.003291863311085545,0.015118516716521358,0.001275377386440612,0.0016257182456024322,False,24,-1
1201,1201,3.845374703679343,2.4662004741014987,6.066363888646026,0.26829591395502284,29.856656164404466,1.4771915244126574,31.71715377277424,0.18186399420179203,35.738711602544555,0.8754407215465003,40,40,0,-0.00022356354347737403,-0.0018407623417690884,-0.005755808821349096,-0.006447691551209762,-0.005839370441794248,-0.02829699303900811,-0.025886075111768544,-0.027528672415093762,0.0016286629531600534,0.009344072788186244,-0.017399989182920902,-0.021859894229679315,0.0014159970925076487,0.019507134212161294,-0.001023709914818156,0.015024305315384104,0.0028101188442045517,0.00959757384437006,-0.002028937453910551,-0.0017913000029783407,0.0034677612202150946,0.013858657177902262,0.002215965577905581,0.0021258422652573675,False,24,-1
1202,1202,3.845255760383696,2.4657702038470655,6.000419057346442,0.27111848047314957,30.77030785177169,1.2983875184883498,29.077479621749898,0.48917550483457406,33.1456334681564,0.8341577544287738,37,40,0,-0.0003361696936917803,-0.0022025703765946878,-0.006110911183558831,-0.006600649683075419,-0.005718173276047392,-0.028924583376628094,-0.027810065178049098,-0.03126051714016611,0.0017873201128804465,0.010262992035339393,-0.005895494928553264,-0.008822953581203203,0.0016977108299031439,0.01425760745532271,0.007473852168487319,0.014167835280786224,0.002714217332691924,0.009212851486213683,-0.0020675032848574983,-0.0022456102756540255,0.003484505108432241,0.015012366060270923,0.003572069570982477,0.002487632384916161,False,24,-1
1203,1203,3.8451456741656727,2.4653414280021235,6.022845376966623,0.25311660212868525,32.4406508536814,1.0059166252232972,30.262108047512132,0.38448463916034387,35.13337349735591,1.1582951398031618,40,20,0,2.5392177034641263e-05,-0.001994545359457324,-0.005432497129964394,-0.006054637200830597,-0.005736468431940822,-0.03021456156404621,-0.027679004999216814,-0.0316153449690213,0.0018349255029946215,0.011640355927203794,-0.010961561962857204,-0.014077118460850177,0.0017273186546384732,-0.002201766805744047,0.005881120100087955,0.019987326829967407,0.002500776607739165,0.009301496731290496,-0.0029734070863500764,-0.002771255586854697,0.003206044263929296,0.014726407541286481,0.0012658570005213065,0.0012313197186552178,False,24,-1
1204,1204,3.8450452912596487,2.464918745468241,6.070926305561148,0.2776281684254209,29.514563301647485,0.9824385176482076,30.969711268870743,0.406881492194266,35.56531426977522,1.1182943081158485,40,24,0,-0.00015772767866289867,-0.0019011685452806776,-0.006326189654084085,-0.00677381155712842,-0.005770960167823541,-0.02867715869701505,-0.026454225020110668,-0.027733314138030336,0.0018781072728499904,0.0067168127944439385,-0.014807981601931088,-0.02121014717105276,0.0015742257087819481,-0.0031289401810411155,0.0045599042597299225,0.018702452918853415,0.0029077703455528325,0.007958635046348108,-0.002469540989416227,-0.0032750630330425513,0.0035420056066769604,0.014862104836902293,0.004851683281586103,0.004521208646527801,False,24,-1
1205,1205,3.8449538249443256,2.4644924973162103,5.806609832946904,0.256318423141232,29.379925457822054,1.185318685897539,27.844942022071926,0.5340273470532214,32.638320116151796,1.1879337677693473,40,16,0,-0.0002076979327313897,-0.002071234592331992,-0.004588613012186512,-0.005414364417477104,-0.005511059414247773,-0.027064465173545365,-0.025938800872997058,-0.029831652741980526,0.0018170865288823675,0.011242985904138542,-0.009025742967088446,-0.012083753251413335,0.001588046302927006,0.01169860983539153,0.009291485038634898,0.020700876295594448,0.002665224174822476,0.009414111068791205,-2.664100345110743e-05,0.00014853187137096524,0.0032230094215930168,0.014230198209603825,0.0007348320035886547,0.0011505176914296165,False,24,-1
1206,1206,3.8448691333241753,2.46406870924403,5.853855317170173,0.24727536881228476,31.51734553967185,1.5160231076560506,35.10651969578381,0.5367978524277418,40.50953246307813,0.25534805396724203,39,40,0,2.584364168494089e-05,-0.0021277806857889748,-0.00433173936416529,-0.005462781754190143,-0.005567035483704728,-0.03004868150487261,-0.029963071793508635,-0.03318007033147303,0.0018097154759017877,0.009267813066683166,-0.01777408472829035,-0.02258900548235295,0.0016601521296371032,-0.019696092378519905,-0.008570836968431663,0.0002172970394195603,0.002417108925329641,0.0086515645607226,-0.0035389425357465107,-0.0039650803193330125,0.0031665982358939013,0.01540534098265766,0.0013389317174161885,0.002023061186691421,False,24,-1
1207,1207,3.844787289999928,2.4636490191059472,5.978447599592184,0.2739786887189732,29.181260618813987,1.2152521546500235,30.857174464545086,0.5198752153305902,34.98227807276239,1.0383457818169186,40,40,0,0.0001431169035085454,-0.0014820859022886142,-0.00604073556318659,-0.0064379265928023455,-0.005708953648001758,-0.027115513122510825,-0.026330157278288344,-0.027168528510658225,0.001768954916883721,0.01068168248846241,-0.014912999278871615,-0.021075671730962975,0.001593418243306113,0.013180874112396634,0.005823390877092683,0.016897645291906484,0.0026904693244687926,0.00883113871830181,-0.0029379707519334463,-0.00342742206414172,0.003617774614694857,0.01407643656833446,0.006307572398282936,0.005581153711169915,False,24,-1
1208,1208,3.84471014350367,2.4632349034475984,5.737118093983525,0.2492196398962347,28.354370205342374,0.9725362000139223,28.470855419696953,0.15278590170545034,32.43868747164825,0.48735688171579616,38,40,0,0.00011282258109651902,-0.0018515683532918732,-0.004176581653205676,-0.00466616644611802,-0.005448140323064684,-0.027099025088063746,-0.025989482151868783,-0.02870866592915742,0.001794313826983591,0.008135406790762655,-0.01084862164060887,-0.014363420071432416,0.0015040367696864784,-0.005219100368403188,-0.0008753609413860041,0.008238162364135625,0.0024781004211028106,0.007255576062584891,-0.0007056983718723103,-0.0011835830641393336,0.003242963196641898,0.014430276649533568,0.0024179701080982953,0.001756002701774887,False,24,-1
1209,1209,3.844634764874941,2.4628199186746103,5.789201755500672,0.24629379299793966,29.55344382710856,0.9323497953355101,35.249028471872286,0.3546887018466714,40.40217811376064,0.29080677945327515,40,40,0,0.0004193332756133177,-0.00139292929243752,-0.004343054008617575,-0.005341618517478585,-0.005465592979384061,-0.02759281263689143,-0.03186860666710206,-0.03562812929980245,0.0018618028772034744,0.010492972925426575,-0.014423030166599248,-0.018287687402903836,0.00174711468979064,9.700593002707559e-06,-0.0043847861519568385,-0.001836356675708173,0.002370596042383244,0.008439573129018163,-0.003185196559263654,-0.0029823251398775055,0.0031314772887546696,0.013912949594174155,0.002991702871597425,0.003673498939811962,False,24,-1
1210,1210,3.84456303459951,2.4624111153388,5.9529585894950126,0.2682678214955866,27.01968914167645,0.9334110136162335,31.700914542105053,0.34485383576249207,35.74994937362754,0.5793110976108768,40,40,0,0.000186428673402936,-0.0013793139677069058,-0.004311296574507802,-0.004874176572877595,-0.005669548577637442,-0.026147979233544942,-0.027089002667039352,-0.028894294911004835,0.001805319706806783,0.006666654055327865,-0.01589171605452412,-0.020479770617592943,0.0014996222111824094,-0.004975278454966269,-0.0029327777901159814,0.008526022515314388,0.0026005417040564443,0.007240268683849546,-0.0016006688031811147,-0.0022828848418173717,0.00359317519966377,0.01371950819208147,0.005006300733573898,0.004932078011927209,False,24,-1
1211,1211,3.844491021087317,2.4620086998649495,5.595110904102072,0.24334025952543067,28.473697974199943,1.3808620077691525,29.0814839497797,0.21813087969355438,34.21356555366895,0.7714729584990343,40,40,0,0.00035693661686229104,-0.001229065934723772,-0.003296114249394547,-0.004225588576972436,-0.005257091371380167,-0.026174112377350903,-0.026468613127517682,-0.0296963617441448,0.00188171533280276,0.011142563193083793,-0.011587961800162742,-0.016457173762048454,0.0016023666240021618,0.01807518698857529,-0.001330351857551544,0.012864379584536437,0.002399097559856227,0.008047262620960807,0.0018800825841155883,0.0013819062115621643,0.0031168116389604,0.01376108818934721,0.0030314154182766472,0.0037279193926096177,False,24,-1
1212,1212,3.844418723979088,2.4616090762295832,5.684743695448673,0.23689656008601187,28.88153784997599,0.9723072348618178,29.31141562869208,0.3169881668812107,34.07542623979613,0.3291383941003426,40,40,0,0.0005827204715849418,-0.0013571975988843571,-0.003393332834137063,-0.004117081842454045,-0.005368414471919578,-0.027426164713142295,-0.02386894251150678,-0.02760143246884774,0.0017767593513539478,0.008950236442953159,-0.01667087165738751,-0.019553650201278527,0.0013980309521111464,-0.00525166090980529,-0.0040553879878470625,0.004322314627492821,0.002284846877499987,0.007506319350572856,-0.0018681088489716194,-0.0015047942001750626,0.0031496202571752864,0.014284777134344711,0.0032668658123699464,0.003471747415712087,False,24,-1
1213,1213,3.8443481431329833,2.461214949306402,5.891602860647172,0.2617883288922178,29.489030710035365,1.4630559109243926,31.18039401090304,0.46547867855454345,36.312387369462996,0.889921862832242,40,40,0,0.00033492302488554484,-0.0012967727678296931,-0.00413994284701596,-0.004828872988874535,-0.005549190564048939,-0.025890593395006142,-0.02611351371953874,-0.02860499136059181,0.0019507165142218052,0.014056972869735809,-0.016527620673226422,-0.02184092331811368,0.001416234680025127,0.019278852868010964,-0.0036048310759451345,0.013558243157734,0.002575918047032471,0.009218585738963182,-0.0009086447250646037,-0.00038165470605956714,0.0034979008727915564,0.013978090935051809,0.007223651149329121,0.007567924073115504,False,24,-1
1214,1214,3.844280064736568,2.4608259746471903,5.473450730089779,0.23492043668910573,26.13645889189729,0.8681934795321344,29.6409301865768,0.3765718869584821,36.08592224222316,0.5566039751919557,40,27,0,0.0005377809375481094,-0.0009211139476179347,-0.004506255665856802,-0.005076274093070662,-0.005177301671723456,-0.024468557326344904,-0.0258697040061092,-0.030415151624787702,0.0016926316663408245,0.009140882608955972,-0.013749066035034917,-0.01874416648040051,0.0014544805825951297,0.0025107710508202297,-0.00027795563916855633,0.00654664076350098,0.002233761236892356,0.0070167829079474525,-0.002859524196356652,-0.0030267711994961,0.003115430116907584,0.013193528249982376,0.005911223008833622,0.006507922856054371,False,24,-1
1215,1215,3.844211431165957,2.460440245247622,5.6645898776857715,0.23385058389917485,28.27775718268518,1.3477186264288044,32.21444215492162,0.5031139623653703,36.623324935652256,0.4077439454070707,40,40,0,0.0007717552308168436,-0.000954986679590661,-0.004190621778112179,-0.00486796221936607,-0.005338636443256473,-0.026113517663466996,-0.026832163225117542,-0.03039137026004584,0.0017294314883281197,0.010807578219217514,-0.01732755000357099,-0.019847808112988048,0.001469815618595824,0.017439719252999936,-0.005367481907308932,-0.00014501216425721078,0.002128259007760392,0.0074322591893277706,-0.0027325001774717176,-0.002240720713764244,0.0031572920327472185,0.01392509224956788,0.0063897931644976026,0.0067529511595933915,False,24,-1
1216,1216,3.844141180337293,2.46006421085563,5.83678063550312,0.2536250817127622,28.093437900134905,1.0059979015018972,26.075757923049984,0.5799303148179596,30.069918955827386,0.9987632418173236,40,40,0,0.0002700482226105673,-0.0013992897732412776,-0.004408036397020562,-0.005175818468936648,-0.00552207387597522,-0.02610570707197992,-0.023219902777312416,-0.022519333563878773,0.0018713049598398151,0.010284711928450714,-0.011015919453055436,-0.019242934937929935,0.0012954358945654425,-0.007007836668248491,0.004531204537473495,0.013973869815236418,0.00247302022087678,0.008236475512866485,-0.001270079464498846,-0.0022864381161721904,0.003435220535795147,0.013832324651362167,0.008961236599784083,0.010166984443547912,False,24,-1
1217,1217,3.8440693948009033,2.459689802619439,5.549017137650756,0.23132084966148722,28.311408568158658,1.1906323690860836,27.88442105729037,0.32173967868767755,33.3722447743745,0.4238301246467801,40,12,0,0.0006805744427549163,-0.0009209998117551256,-0.0039213435909567565,-0.00489361841494228,-0.005259132810933896,-0.02680441191656773,-0.021786518038338764,-0.02370653857589833,0.0016339925638659304,0.009067034590587834,-0.01695616801954559,-0.02297301131413007,0.00148293795618967,0.013909716875225922,-0.002795457740502377,0.004594316836171651,0.002067597210877527,0.006814815342580157,0.0011710821380313443,0.0010200772440037572,0.003134615208052437,0.013852991705508062,0.004727249482469654,0.0057070766445017265,False,24,-1
1218,1218,3.843992893131957,2.4593260029317854,5.741226254456527,0.23277921582041083,28.542936917366102,1.8352399583355379,27.147710536045874,0.5055332416995284,31.349730092129317,0.9128864633325142,40,40,0,0.0008005416221847401,-0.0007762042864127346,-0.003196676724108669,-0.003724994781777731,-0.005418833647261217,-0.026666928908116064,-0.022802887088957457,-0.02325426968170216,0.001719608652955796,0.010147495128551624,-0.014380813109095576,-0.02069224328814435,0.0014533554022940118,0.028212572389948773,-0.002105368826042321,0.013095547734882276,0.0020876893518787976,0.006654227595806212,-0.0030481690133313715,-0.003428265208151913,0.0031678637127778263,0.013629221678841947,0.008007826854290839,0.008402982592294233,False,24,-1
1219,1219,3.8439128844949138,2.4589721284476656,5.819368923291241,0.23841764731292092,29.58011168411847,1.0104903054652201,27.3974089682264,0.5520658129635281,32.99890569069377,0.656319595781188,40,40,0,0.000479070666509624,-0.0011992833003293742,-0.0032328371026719973,-0.004182888455344446,-0.005572118594901966,-0.02825443971426426,-0.021514503399403247,-0.021768805448653915,0.0016084279051936426,0.008673601515142354,-0.016652114758099218,-0.024444842611317907,0.0013122565167107184,0.007186752266336263,0.0026627565725053227,0.004170172607056075,0.001966962509608072,0.006148093698308619,-0.002701226202342342,-0.003034898187311433,0.0034240913481737995,0.014886018177355877,0.00885739153369684,0.010228130597701328,False,24,-1
1220,1220,3.843828646986883,2.4586212750262932,5.707736435892996,0.22795898093221234,28.000908215833288,0.862906458715,24.131119225057773,0.4430074381621902,26.57139270561088,0.5870012518223425,40,40,0,0.0008105991695131155,-0.0008797357991236386,-0.0027284181263962704,-0.003519589088551443,-0.0054232279135115035,-0.02689317296815953,-0.020520484446540838,-0.0199112668562611,0.001584229530754554,0.00774817227092389,-0.012400659968758951,-0.01723928232677622,0.001327170982425811,-7.616339512549414e-05,-0.00011869461391690593,0.006105169329944547,0.0019106626924973908,0.004957868283242607,0.0019330918452186631,0.002141969128677639,0.0032276183085573067,0.014220906224132053,0.007485448485724511,0.007943616500135904,False,24,-1
1221,1221,3.8437441167026174,2.458278723401167,5.515094069636706,0.21782363067550992,27.368995025137732,1.0121133275593008,23.383154600116747,0.5255302513918089,26.221004267462952,0.6247988856077346,40,40,0,0.0008572343958892438,-0.0008470779669184322,-0.0016649555301554925,-0.002392612981984204,-0.005163347050716823,-0.02532510944284007,-0.018254162267944102,-0.017748180001773025,0.0017381769246254128,0.010343267342196465,-0.014518450400477712,-0.0191525083092898,0.0014092045078346088,0.009445972104652048,0.0005129688672467159,0.0037445850734331826,0.0018258353009148174,0.00598941054191347,-0.0024959943715793334,-0.0027011078388465577,0.0030221998062598143,0.013672693613747497,0.008811171148977224,0.009879104833522074,False,24,-1
1222,1222,3.843663468329272,2.4579408677980816,5.676272729651142,0.23121832232893996,26.43851758356885,1.3074197435717692,21.341153705912866,0.5543751408048713,25.6439745336102,0.9561153151228825,40,40,0,0.00047993025521079417,-0.0011260867727432614,-0.0011495147712910479,-0.002178552129850961,-0.0053042500915676935,-0.025480452074249125,-0.017978846871589436,-0.018102026502786982,0.0019633313570609134,0.0069623058456825425,-0.011440477370193993,-0.018032858259032815,0.0013356044412609932,-0.017595924096060287,0.003086568116749776,0.012710475591953884,0.002131915328592629,0.005890320901817517,0.0011518627296251067,0.0005442430320217126,0.0031553965955745658,0.013280973626514918,0.00909752320441414,0.010798870440194753,False,24,-1
1223,1223,3.8435908442667257,2.4576026457549442,5.430843041074658,0.21575593501786966,27.734866582050568,1.4621133209090986,21.800363194348016,0.5537756728006369,24.085667793555217,0.6885906985273349,40,25,0,0.000669434321179796,-0.0010727812002718762,-0.0013331842076500804,-0.002522241985689718,-0.005104839589559535,-0.025055694254697426,-0.01626983975590958,-0.015218874091978819,0.001728156992660455,0.011844161018645898,-0.014448902020256773,-0.01849712301412365,0.001255104257476685,0.020464957440657114,-0.00460572062286633,0.00576314088821256,0.001958662488200317,0.006882267129559567,0.0019536673540200126,0.002353849637932977,0.002961162842334552,0.013602335509937676,0.008269630143643751,0.010280181254287191,False,24,-1
1224,1224,3.84352551264604,2.4572674312626837,5.486886564756865,0.2153933508257985,28.19691224181052,1.0416828230420951,21.63391339207712,0.4979841942424318,21.763100438152865,1.2496151301902105,40,18,0,0.0006899829294641025,-0.0011618156152271265,-0.00011064433116610255,-0.0013445806588432926,-0.0051699556390633495,-0.02630987787765454,-0.016320438684465692,-0.014524804489666964,0.0017033515261608806,0.010075036998020526,-0.014200607298086598,-0.016150996813507963,0.0013894901193667057,-0.009467586732953132,-0.00028457204108512914,0.019012439974778042,0.0017968647472184991,0.006621883043396249,0.00013531274731416824,0.00027316161613544996,0.002995514129623943,0.014037691195566224,0.008685749962811391,0.010682891806716943,False,24,-1
1225,1225,3.843464480260226,2.456936964912294,5.815634733421511,0.2257878295000062,28.403490146638184,0.9687686520354166,17.1397537896118,0.8129378875466136,16.638423302001303,0.8804659172810468,40,40,0,0.0005369747955150238,-0.0010294881199979771,-0.0003616527955738324,-0.0012741071651476083,-0.00548095206414972,-0.026157140062982042,-0.015826183472125468,-0.01289741264764887,0.0018688044017641909,0.011022814089264832,-0.006570561918937245,-0.010434104077713927,0.0013202744702161269,0.007966140464106042,0.010040253738479247,0.010927076276419544,0.0020201692977406087,0.0062869239359807485,0.0019308501919014956,0.0016180238191465224,0.0031153220126119196,0.013524145481165296,0.00983753170908294,0.010683004710941833,False,24,-1
1226,1226,3.843404813466831,2.4566094457179632,5.304028275426568,0.20223675459310417,26.696671824186083,1.3995550454192311,17.86767656647544,0.4247541481383083,20.17803000384167,1.1723987653694279,40,18,0,0.0005916109232541095,-0.0010795210535799941,0.000723943095533192,-0.0005063373060135653,-0.004981346663572217,-0.02485979473421179,-0.013446217936544021,-0.01368450952752125,0.00172304900665329,0.009671480060260907,-0.011744317582625527,-0.014819943196910495,0.0012735748165172678,-0.01961906604450871,0.00028438509206679934,0.018217608950703665,0.0018608278016618862,0.006673215744251739,0.0019242039900021013,0.0019160414552175594,0.002715527510174587,0.012931787490431917,0.007153631723780765,0.009118656665194493,False,24,-1
