order,scan,cos_translation_p2p,cos_rotation_p2p,cos_translation_p2l,cos_rotation_p2l,pred_et_mm_p2p,real_et_mm_p2p,pred_eR_deg_p2p,real_eR_deg_p2p,in_support,block_full,block_primary
298,298,0.9575773920801842,0.9471071351847253,0.8195062689356566,0.8553227655398341,25.88675166529346,78.41302215375109,0.7073939013241677,3.3473328908224977,True,5,2
299,299,0.9490035029937326,0.9489882211030285,0.7747940795990165,0.8555598829980183,25.112455685000448,77.19470532029747,0.7396555908201526,3.1230780932004354,True,5,2
300,300,0.959797755694243,0.9756737162466103,0.8047051704711937,0.9107127689638177,24.270251354370995,76.6462982691461,0.7572369862866449,2.844497945944011,True,6,2
301,301,0.9575854332948766,0.9575781460890006,0.7668916564778023,0.8886673621196367,24.544652144476878,78.16921915163482,0.7889592075158877,3.3710518160411644,True,6,2
302,302,0.9680656279927343,0.9595085544883224,0.7909060225145382,0.8046561218596381,25.213531778028152,78.20043817490134,0.7596842950198912,3.37874234447003,True,6,2
303,303,0.9704049494917132,0.9752919839406607,0.8098409510892386,0.8063224742274228,25.451326343192857,77.51342791335054,0.7362976473578254,3.1047584993940287,True,6,2
304,304,0.9647539145534162,0.972636667061167,0.8087987921590871,0.8414938883092786,24.971392697866182,74.79350187231675,0.7432762212118289,2.6602633235676834,True,6,3
305,305,0.9657021454539811,0.9648507102738235,0.8235098574758702,0.8045654174837605,25.235343383787686,75.96229100456694,0.7743831607670919,2.9027552732338457,True,6,3
306,306,0.9765509326044527,0.9886195393804652,0.8108704239084953,0.7457234319558524,25.505726570433637,75.03685823906689,0.7645287938921751,2.453464191960038,True,6,3
307,307,0.9622779707997531,0.9627046055742501,0.8174261814922099,0.7904679246457231,25.022187378981275,76.0905005339056,0.7541309648254328,2.8657185169197077,True,6,3
308,308,0.9670298552661202,0.9712648636997896,0.8220087738595955,0.7778339918931242,25.383586038382937,77.11576326214805,0.746033105001086,2.7579658266746088,True,6,3
309,309,0.9726474147475664,0.9612811137377598,0.7942757075390354,0.725931313242385,25.505013228360543,76.16658570175419,0.7300724996374363,2.545383413602582,True,6,3
310,310,0.9736552261768694,0.9708963932945249,0.8285431676128309,0.71848877404211,25.3168620073762,77.15760857516568,0.717160191388554,2.6810010053928,True,6,3
311,311,0.9753980697835524,0.9349502207745027,0.8249801339101456,0.819541856902509,25.34251152770968,72.9776821654101,0.7294622197635308,2.4277784146996715,True,6,3
312,312,0.9818169212136182,0.878957022211016,0.8333370724583342,0.7661370932589123,24.069404697066247,69.37655652816669,0.708428790611816,2.386898316579712,True,6,3
313,313,0.9813041245095135,0.862906472015511,0.8232707291551138,0.7024407301398822,23.5372928615067,67.19002130355666,0.7392223366929108,2.41735867401659,True,6,3
314,314,0.980982103905352,0.922138740933743,0.8006060831988455,0.854617592543699,23.535991826383555,65.73596871468848,0.7104771404277362,1.79035792334472,True,6,3
315,315,0.9749042372367854,0.9545817949819086,0.8008585020136887,0.8251296767385495,23.45028840822445,64.68754547503244,0.7086978988421829,1.924828175795114,True,6,3
316,316,0.9848324450297177,0.8976814887078562,0.8063598546876066,0.742053451798982,23.878727000936628,66.28862523724236,0.707836868449858,2.2638154944833433,True,6,3
317,317,0.9878476055310238,0.913859049461781,0.8353339574784814,0.8738170308342533,24.260303426743825,67.09187871846083,0.7192243477868254,1.9657687495860834,True,6,3
318,318,0.9895784236837081,0.8270046258769158,0.8447347741290857,0.6557783142636893,24.099591962066622,68.90543700042461,0.6862496434578591,2.5461819688983094,True,6,3
319,319,0.9939968197064678,0.8948372622687484,0.8717374748791619,0.7653274924475516,25.03846100692257,68.107899057656,0.7269389567644908,2.3226249806209234,True,6,3
320,320,0.9908454890218709,0.9029835826382699,0.8506378691746362,0.7056859913806457,24.96069148516889,68.8191277022783,0.7216671767968714,2.1166744631351166,True,6,3
321,321,0.9945750873146885,0.9111061337990968,0.8858685445106701,0.8650829523967816,24.907131111029134,68.79644394474684,0.6913657168732188,2.227814444629716,True,6,3
322,322,0.9933111815749284,0.8913776645554605,0.8630603992755096,0.694690869508792,25.369347853303186,69.00261284742473,0.7248376091734701,2.375696857238145,True,6,3
323,323,0.9957781466479977,0.8598881841200204,0.8930868829143059,0.7282897615722431,25.767982085764164,68.04593163408032,0.7484023389600352,2.4841001036392254,True,6,3
324,324,0.9956983258145339,0.8972853400439654,0.8860008887675023,0.6923865148323233,25.762116018311392,69.50764698742022,0.7420831363110404,2.586941964755774,True,6,3
325,325,0.9966136134953897,0.9300219046928583,0.8796190230452585,0.7504999448706456,25.738153002060674,68.0793804428143,0.7349036646739845,2.3546770198033364,True,6,3
326,326,0.9880880419620536,0.9707547855633031,0.8748368757471849,0.7402759605907326,26.249560380923914,68.56425903756204,0.7830679564662727,2.3330118768158243,True,6,3
327,327,0.9875648848677484,0.9677903325138317,0.8670206905042632,0.5557958212707217,26.299262509882034,67.8526874242298,0.7867330838572929,2.3474317047805364,True,6,3
328,328,0.9906959732820445,0.9810370981237184,0.8645651982328321,0.691583135061731,25.43712652668372,66.04906507492728,0.74573517699694,2.1351358794434447,True,6,3
329,329,0.9921832575758364,0.9944833317738515,0.8697230018288736,0.7803428481729864,25.7752011592108,64.88133000931403,0.7650601183382066,1.7863703575420666,True,6,3
330,330,0.9934856487369734,0.9890124993475108,0.8456626317139774,0.5830947007771469,25.917774632598743,62.71898126238694,0.7629854504996099,1.548137760787867,True,6,3
331,331,0.9881821996793734,0.9857292981999893,0.8338126301525173,0.7018631937943574,25.537069860078205,63.95388101316071,0.7211032226430508,1.6372366171584136,True,6,3
332,332,0.9784583739013276,0.99328022542935,0.8314161436738031,0.6719873281709611,26.20529587103422,61.936161404962014,0.7626429998096778,1.0678457219200557,True,6,3
333,333,0.9798551820587611,0.992122089502228,0.8513439992486176,0.7616703110285328,26.601390402267185,63.02362976771446,0.7508194444001047,1.1055589147370024,True,6,3
334,334,0.9814358621382782,0.9804641094550826,0.8262062525617799,0.8336267190013794,26.13626505985525,63.44489359287524,0.7558443296765164,1.4594197246878315,True,6,3
335,335,0.9826127645118841,0.944331239613438,0.8653417742583588,0.6927055824300142,26.13260786918004,62.74976659867901,0.7382694617261562,1.1240322687518578,True,6,3
336,336,0.9821461775168377,0.9984368928678756,0.855480637191415,0.838662557690159,27.020210746256925,62.05084793868852,0.7683597859046547,1.2900163465007584,True,6,3
337,337,0.9800281525547898,0.9964647856920564,0.8590322678647261,0.8602870544156341,26.552318503888287,62.98761304800371,0.717695048032038,1.3027469233449482,True,6,3
338,338,0.9755818059525474,0.978409020326849,0.8752124740086941,0.29494720826827275,27.616279882005433,61.787996390978705,0.768748637509851,0.990524960344706,True,6,3
339,339,0.9818471105727606,0.9941386438928772,0.8707014882506344,0.17893009506534213,27.573136495108916,61.86039368781185,0.7577807390607035,1.0877870333066124,True,6,3
340,340,0.980506196365437,0.9958004484663011,0.8663368972606467,0.5863470593726539,28.101526863961933,62.90133907663684,0.7549394525029416,1.2143982933872213,True,6,3
341,341,0.9770883774764643,0.9915446940275214,0.8452342028901407,0.33121068379336405,27.84149618860035,62.08257188371124,0.7535369566299192,1.2957528574582937,True,6,3
342,342,0.9725066886274978,0.9886339455871043,0.8266086792555956,0.2995324180508267,28.2062781975116,62.820360176134805,0.7633407306279437,1.2796283264322081,True,6,3
343,343,0.9731532189514313,0.983931392222268,0.8270122567838031,0.5497185133163776,28.516491641283853,60.938649112326246,0.7606943148633969,1.031883347626166,True,6,3
344,344,0.9809702041859605,0.9972363386580767,0.8140010197464017,0.5935943020363755,28.73962111944267,60.952801377163375,0.7915168810748783,1.2864157785570256,True,6,3
345,345,0.9713937028954357,0.9942195562662918,0.6209769969316942,0.2820581218954707,28.578399726387946,61.21753704225139,0.775330168793179,1.109113052439431,True,6,3
346,346,0.9665964204520677,0.9942293475379256,0.5539745573515625,0.5183032678104181,29.605762688593472,61.46220413812153,0.8585217104461054,1.2018461342162474,True,6,3
347,347,0.9637647739797528,0.9891915318076684,0.5769738182747859,0.43462905260732493,29.0945306627026,60.20682637483695,0.7731581499267833,1.1579744406911832,True,6,3
348,348,0.9584516991163082,0.9950046818546531,0.5358163471058888,0.5230682981663735,29.461824972925886,59.868301645876116,0.8134661320375107,1.0703105710713121,True,6,3
349,349,0.9639212592627716,0.983024400960004,0.6273214804655847,0.7087782251057245,30.224947070182143,59.21442947050706,0.8468242594142142,1.217142922825295,True,6,3
350,350,0.9668919230722274,0.9391145246676587,0.6604266065504925,0.69138651982275,29.935415209673028,58.444438087510534,0.8148439692322712,0.7892686049715384,True,7,3
351,351,0.9690934263267498,0.9892324977059359,0.6923058565141402,0.6392040084872852,30.346257678326705,58.86428606718749,0.8261006486932532,1.0446063275824597,True,7,3
352,352,0.9643188646437527,0.9432653668241459,0.921592683285083,-0.007799303108244524,30.54055526057733,57.36069694724126,0.8391248081144624,1.1139327520070226,True,7,3
353,353,0.9619239891862612,0.9842966339053631,0.9588225708093994,0.26335125930808734,30.9862252128598,55.81122940055834,0.8214141722280797,0.8104445185380811,True,7,3
354,354,0.9667868097302125,0.945436013439195,0.9746514947088247,0.06501483898016765,30.819209920500978,54.97795612607965,0.7915736925161115,0.9543985110196836,True,7,4
355,355,0.9541046667675853,0.8459125392807697,0.9602337449005793,0.1857977419212704,31.24055304412102,55.59689374603637,0.8197525442008378,1.0021846614077619,True,7,4
356,356,0.953210723058665,0.8918243952458071,0.6364476357288265,0.6505036355292948,31.190499214646188,54.882031573131094,0.7874343508036802,0.9752183549132305,True,7,4
357,357,0.9395853234165954,0.7093174790294832,0.675954207492642,0.8946047925270726,31.917625710394297,53.91152286136222,0.8190012331886375,1.2112347914046049,True,7,4
358,358,0.9498965777381551,0.8370642167550023,0.6883526254685022,0.9959521122951369,32.05284407053321,54.276616671246856,0.7918009491984425,1.0146629594046963,True,7,4
359,359,0.9416037426836535,0.7408021640222829,0.7790363115331503,0.9806318970012783,32.53917876638187,54.6009756343658,0.8170120312544735,1.2123431371523365,True,7,4
360,360,0.9456597091173622,0.8668765104807796,0.9152786490633866,0.9362782957003639,32.34814506543527,54.2099857518999,0.793790133462892,1.1232114608754455,True,7,4
361,361,0.9379568555035651,0.7623649752024306,0.9584962533420553,0.3437194196222465,33.01116318094966,54.633889510302055,0.8141083554271731,1.3393249345191491,True,7,4
362,362,0.945032301034486,0.7535079609044374,0.9353928820335611,0.9980159508775458,33.396586734388016,55.464248400373116,0.8025372397062878,1.5507355006252812,True,7,4
363,363,0.9506157402914611,0.7531235499334809,0.9598548512873797,-0.09351124071011274,33.287987110978584,54.70704323454731,0.779134648996326,1.3095575907748902,True,7,4
364,364,0.9337469382754148,0.6675604835707923,0.8866999128470064,0.9741270909274521,33.51590089683197,55.831413855772574,0.7807363299230776,1.6698912581721337,True,7,4
365,365,0.9279238948316987,0.6790828009735855,0.8800398663621575,0.6598404349094937,33.98886870818232,56.39019563304376,0.7787420700563037,1.46466693179443,True,7,4
366,366,0.9327823421884133,0.6856437318015332,0.8936077989000916,0.5528719141203109,34.41379110977041,57.62328559512348,0.7835374590622165,1.9043603122085138,True,7,4
367,367,0.9174415804826005,0.6240755088365593,0.8778114637089022,0.997863643193858,34.68390509231003,56.51263768401173,0.787125995267825,1.6582788034687348,True,7,4
368,368,0.9379724923404114,0.6273586545281611,0.8857763146916989,0.9999053639030002,35.15332750062976,55.64402292343346,0.8029636027461199,1.7351956913594517,True,7,4
369,369,0.9264560311094172,0.6076607264308057,0.8599985268507273,0.9992668031427727,35.36847972705855,56.41226540578543,0.8115456846917783,1.9121962539905744,True,7,4
370,370,0.9325390751396976,0.6593340695731337,0.8787125954578088,0.9635889923969171,35.6958293580724,55.21778040276879,0.8021715203439194,1.5454697840212397,True,7,4
371,371,0.9146655125400448,0.562463490811351,0.886195332226261,0.9051694108634735,36.1286931240576,55.0591912706957,0.7978682214095495,1.7941910237226726,True,7,4
372,372,0.9330991271557705,0.6264320292685782,0.8953773409941024,0.9450641354981211,36.72355273702348,54.086460543092244,0.80522101092677,1.651210753983012,True,7,4
373,373,0.9329295552499233,0.6737221437865605,0.9213485065262276,0.9556800456772107,36.50833728811272,54.00911669107167,0.824960027341709,1.5717532094274376,True,7,4
374,374,0.9155251907887796,0.564474609202321,0.8953465233697189,0.7549139821752041,37.18330876731593,53.05573709161854,0.8092502690632655,1.9041296965490702,True,7,4
375,375,0.9258575411269068,0.6319095666273645,0.9077266560506526,0.8412134063479254,37.67576090043056,52.71113766599989,0.8218044933040667,1.763297839422552,True,7,4
376,376,0.9279711694644551,0.6266352963884956,0.8994491782668245,0.9133041431737373,37.54347238152937,51.738118018442606,0.810484022511255,1.924130475848291,True,7,4
377,377,0.91148391325347,0.6346644504015266,0.8899381447343626,0.6924274060488795,38.6746508005437,50.794913144209616,0.8507178189684899,1.8322375804141309,True,7,4
378,378,0.9067579980209785,0.6062013778000569,0.8836190761792007,0.7458566330130523,38.70692898432037,50.283991709360144,0.8258503930784745,1.853927025253169,True,7,4
379,379,0.9182897568371711,0.5572836593448615,0.896942949597639,0.6955891660930873,38.89378050352988,49.099507255511575,0.8236319531016367,1.9123976065472568,True,7,4
380,380,0.9271773661262585,0.6036873589028395,0.9095299138193833,0.6534866012469644,39.88415442938019,46.84776352004453,0.8582780828388781,1.4973332538464483,True,7,4
381,381,0.8963596918148701,0.5200195406435776,0.8702549249812549,0.7073689810753097,39.26718267188876,47.590975463910475,0.8239571497723751,1.8934392319635869,True,7,4
382,382,0.9007793675783713,0.5815070435961457,0.8793525869529479,0.6309252128522904,40.07018745340779,47.03596466669996,0.8419905659576988,2.143879559768189,True,7,4
383,383,0.8900448887381448,0.4703773700955534,0.880018577217714,0.5015785653045541,40.444469458190035,46.586198573486044,0.8534314851437085,2.6965506374426984,True,7,4
384,384,0.9025031032700004,0.43791664685088433,0.8791597039002796,0.6961688105293102,40.81945526489992,43.295556211715436,0.8426191139534785,1.9233729320789839,True,7,4
385,385,0.8982423010580155,0.46337727644934196,0.8769930919021008,0.7047123423362809,41.97641365270473,41.542854894997525,0.8744054336820871,1.8580699243551884,True,7,4
386,386,0.866660603369711,0.3915351939730204,0.8477783789073275,0.6054964540738373,42.33843747204219,42.442931968282025,0.8694866920706517,1.5660116746005925,True,7,4
387,387,0.8845100490236575,0.33909292684431064,0.8232403820690597,0.4384888559249166,43.51404498323057,42.13209920287714,0.8706940725006914,1.6534951769231572,True,7,4
388,388,0.8860557428981597,0.39465120738987064,0.8204871961641724,0.18975044580880682,44.51036090540888,43.24499793071137,0.901513051524153,1.7037351447929656,True,7,4
389,389,0.8789599326473886,0.21557242708760496,0.8532371642194726,0.47930731057524834,45.84141505545676,41.48702998429097,0.914715312414585,1.3168622142004323,True,7,4
390,390,0.9049865900907382,0.35546995793451336,0.8549276744316978,-0.0034802518010019186,47.547561108246,41.92595033420694,0.9388616518499668,1.1093967061924097,True,7,4
391,391,0.8929193331881335,0.37725290957807966,0.7972683050974805,-0.35384386107012533,48.66136384795382,44.95980906283821,0.9126801254886163,1.5924114938540088,True,7,4
392,392,0.8641947843964486,0.15939090653393598,0.8233556038055411,0.008227075183417523,49.60555626430315,42.89118166803084,0.9319285424572357,1.5217703044906743,True,7,4
393,393,0.861283462504021,0.13190150011861715,0.8279308753537808,-0.17330762173945527,50.36816624343851,44.062820679767974,0.935469914674159,1.4483890149251317,True,7,4
394,394,0.8907548053887119,0.1702689909054252,0.8776995267222004,-0.24059667808359486,50.834442331591184,43.87248627196605,0.9525161532026277,0.8577585149873473,True,7,4
395,395,0.8671848199429845,0.3842598732522915,0.8094956251832676,-0.19078503024466056,51.455987136729014,47.139575948455416,0.9223669476111166,1.686933186424835,True,7,4
396,396,0.8529883281726918,0.06794704232221874,0.8435748603023673,0.014232027910875366,52.39882669349659,45.655322458431094,0.9420370947058003,1.3636487781962836,True,7,4
397,397,0.8601540514550572,0.21494879666343647,0.8377180534770702,-0.031795656257366696,52.80640020372483,46.42385645713252,0.9980071223615635,1.2556655587764645,True,7,4
398,398,0.8755126802460611,0.1863956605298182,0.8733615829998781,0.24311589491173577,52.830870136556676,45.750700798923546,0.9860252517572411,1.1085306833168411,True,7,4
399,399,0.8611676094271739,0.28710067911395026,0.8578657775694443,0.029271326597217758,53.425173935051966,47.25890635043954,0.9978534806261249,1.4396571754123124,True,7,4
400,400,0.8774552314978163,0.30599053184084707,0.8635280556095795,0.3149059451611918,53.686823277037476,46.983373296002085,1.0019844725971736,0.790186930366957,True,8,4
401,401,0.8594722213854963,0.2657750571280535,0.8652260465829131,0.3107488779043977,53.68920397992815,47.90783130028012,0.9835425024598445,1.3370579285950277,True,8,4
402,402,0.8460619534410718,0.26983817045023056,0.850842068674152,0.3660036574606223,53.97082981057243,48.53052578114376,1.014469552846117,1.1214758677880128,True,8,4
403,403,0.8359016709911025,0.2895978566065886,0.8297672872630116,0.2042142939993588,54.250788598074784,49.51192729639999,0.9972066196467347,1.4318600407977138,True,8,4
404,404,0.8514457596213065,0.6068317962122043,0.8385495729610883,0.0810962026867306,54.450368500057216,49.68579755846465,1.0347255184625415,0.7476912012560634,True,8,5
405,405,0.8265277384661003,0.3858642810023875,0.8266288412684462,0.34351006626294767,54.194756502817974,50.63434668617805,1.0154483856070518,0.947249275998469,True,8,5
406,406,0.841453060903153,0.44012501006662447,0.8382086089742304,0.40594815236233517,53.89880928454112,49.78389497222503,1.0321894974523225,0.8297436398742513,True,8,5
407,407,0.7989447243476482,0.49621487688517096,0.8063622571752804,0.5507451438257236,54.23139823787667,53.07442799395871,1.0501175629692683,0.9685186927723333,True,8,5
408,408,0.8138036735052901,0.3759608722784279,0.825361630066096,0.3817857596306768,53.51072825149185,51.367813706881215,1.0304220313788301,1.3069243133894604,True,8,5
409,409,0.8435143995404716,0.47944449672908446,0.8510653921439699,0.503017441803927,53.452902507906224,50.3607036069521,1.0474744515771317,0.9204806013337077,True,8,5
410,410,0.8211524507352145,0.608817977580916,0.8282362317022893,0.5522934705505834,53.014590463207654,52.04806922652868,1.033788201689909,0.8322734889941106,True,8,5
411,411,0.8620936964880294,0.6888991207305142,0.8680802804192441,0.7646145452376741,52.940373726279475,51.21822722841152,1.0522841887890713,0.9207452561808945,True,8,5
412,412,0.8399304769371193,0.6793864717504622,0.8517148762880161,0.8938587996608458,52.346252107480076,53.37018942833457,1.0527213299686766,0.8830008369573865,True,8,5
413,413,0.8477570398513221,0.6004853794492099,0.8300057327580007,0.7789053204207301,50.95226847031483,52.671419824628465,1.0302572801652548,0.9772689834094019,True,8,5
414,414,0.8280427416269323,0.7420577279407241,0.8319100828775078,0.7611552361407444,50.82574508799054,53.83026958402734,1.0530857015367683,0.9857306832627237,True,8,5
415,415,0.8275508606236003,0.7078905747414976,0.8161654575292663,0.785701487220393,49.885498817430516,53.75370253609644,1.0408622072700813,1.1429821824976605,True,8,5
416,416,0.8420487990485931,0.7387946096157944,0.8394071328391922,0.9295863397062353,49.61563191055298,53.886308855361904,1.0300381340908968,0.9265223163424879,True,8,5
417,417,0.8200469034468684,0.7842027201209404,0.7994262005774436,0.7050068496051219,49.03570364308576,55.27428222135916,1.0497093195400915,1.1965826738566125,True,8,5
418,418,0.8171442987747205,0.8839973430560479,0.8141162388776629,0.9102139538237082,47.84436529905503,53.98117708428148,1.0360708368736222,0.9414388292767364,True,8,5
419,419,0.8045866957074203,0.8019767357716513,0.8065202747619385,0.6587523114887851,48.15824949520701,55.34009013048739,1.0130465892787015,1.123133651614662,True,8,5
420,420,0.7974286591734693,0.882856997723857,0.7879548408107622,0.8506154012216431,47.607468927446654,53.4943854875842,1.0241923532586492,0.9500001327114763,True,8,5
421,421,0.8105455909559212,0.940460435166883,0.8184102011418184,0.8617644139450549,46.29989341592746,53.37147948283014,1.0196489802387103,1.1427228135519796,True,8,5
422,422,0.7802149658662518,0.82305990499173,0.7709237272862141,0.8106721776661727,46.03975940658931,55.158746487567015,1.0265969837017646,1.0786202207936502,True,8,5
423,423,0.8172304670129732,0.938330183548478,0.8085990806505028,0.8318159106273317,45.29904069743967,53.20541833607926,0.9929746225233649,1.189512923207103,True,8,5
424,424,0.7828170063345002,0.8942563294125677,0.7818862036823695,0.9329039063284593,45.035899719373504,54.80952445212385,1.0156814861331598,1.108074286848213,True,8,5
425,425,0.7649904436702051,0.7598794183361,0.7555817795288412,0.8041273285713528,43.902612776801845,54.215123430297325,0.9841990799142103,1.4331294425663967,True,8,5
426,426,0.7802018780414803,0.7783611434917146,0.7694745770372295,0.8144224884654536,43.67867551273436,53.3265369949306,0.9721888883274901,1.232054559193704,True,8,5
427,427,0.7555689246357081,0.9018809870545229,0.7384361940020017,0.8162691535913045,42.75024778600174,54.579984942538005,0.9585105135250536,1.0408661780290775,True,8,5
428,428,0.7615544285629936,0.8508049778201237,0.7341372012149567,0.859200158737595,41.72710478656214,54.333685061157276,0.932096946239653,1.3813734280167267,True,8,5
429,429,0.7606367519879317,0.8025757035817153,0.739104354181491,0.8559051913873644,40.619503251506366,54.6311405045496,0.9200086407676763,1.3324294696001964,True,8,5
430,430,0.7547419944268182,0.7196233542817838,0.7437836368754268,0.86111369513,39.62083041248804,54.45920558708039,0.9058310432869415,1.240505455149565,True,8,5
431,431,0.7480444107219409,0.7724454379286648,0.7141257814495735,0.7867672038425562,39.481428421819935,54.32250545585617,0.9010418438664907,1.343916546749925,True,8,5
432,432,0.801736366273373,0.7511271206437503,0.14062330384431257,-0.9191305071252788,38.64421030982261,55.074866285644774,0.6038292504668805,1.4391364524953585,True,8,5
433,433,0.733452040311094,0.5660420323083251,0.7511149393819507,0.6957741603283574,37.38653997613066,52.91641111038632,0.820949641143326,1.7111438707692044,True,8,5
434,434,0.7089162367027101,0.5946577950917605,0.713338256966938,0.8104097508466608,37.54289444333406,52.593752453675705,0.7947988764819561,1.3622408671112713,True,8,5
435,435,0.726627259031581,0.6062444741717492,0.7684020952953978,0.8837340352013279,36.56652732440496,51.20921378301875,0.7742632666360167,1.77142033385268,True,8,5
436,436,0.7348847392054505,0.5311802505861825,0.7368135301611757,0.7790708670880528,36.731837860934945,49.1401799704758,0.7546004143370937,1.1133511669052019,True,8,5
437,437,0.7564395540751706,0.5540164524738982,0.7902119256078637,0.643777548492074,36.25894511363385,47.387479203856834,0.7307731029173656,1.2737132944220924,True,8,5
438,438,0.7750055339387651,0.5967914711616935,0.7962550299751133,0.731412206031555,36.35986336898934,46.553988241635594,0.7139603946619124,1.5586168571961698,True,8,5
439,439,0.770187571032487,0.5214906027851371,0.8096287664124274,0.7516456310999264,35.74092497393012,46.30681165505741,0.7029537535229335,1.2982336852206062,True,8,5
440,440,0.787984662399535,0.2401987775703486,0.8372669358442274,0.8312030562686331,34.87277635894857,44.382478725424406,0.6802122642096337,1.0756573399095017,True,8,5
441,441,0.8014830526492882,0.19243035630347274,0.8328597111710734,0.024680541623441722,32.9299850646696,43.993810914212425,0.6444183652484488,1.1583165919981218,True,8,5
442,442,0.791200261638554,0.2579717164048227,0.7999716589226161,-0.6575743810081361,32.99486655592787,43.43487057439929,0.6672760441961002,1.1443033204029864,True,8,5
443,443,0.8267597576275919,0.09872677233316973,0.8641025182099568,-0.6630471958187064,31.737878523863852,41.84799052042438,0.666398559389605,1.143012760435181,True,8,5
444,444,0.850425711730291,0.19225582632901148,0.9110860579726346,-0.11212114430156694,31.240340737109122,43.08649042501265,0.6683310963882404,1.3011985345984054,True,8,5
445,445,0.857940121415964,0.1630650140456244,0.8471830503117145,-0.8962372943427955,30.603784796970633,41.06736204747513,0.693159174192516,1.102113662050279,True,8,5
446,446,0.838463075033298,0.10415320811032999,0.8634622124210802,-0.7974856966766121,30.584619503430417,41.820390747252794,0.7146750441001546,1.1930796905500594,True,8,5
447,447,0.8064221286199774,0.10167086810881204,0.7711377125900412,-0.6669838873599524,29.241528395479325,41.21293764833442,0.6827068880215429,1.2265429781441612,True,8,5
448,448,0.808079341762839,-0.05962418419895858,0.8038558270331368,-0.6955813033795077,29.470293991231518,40.77190334958695,0.7078503416111542,1.1007026771570794,True,8,5
449,449,0.826681210032055,0.18630007124348288,0.8557921648959235,-0.19074968628822153,29.439953940460764,41.72537875611388,0.6779455092462277,1.3115713017124162,True,8,5
450,450,0.8133490755708044,0.11168176019104689,0.8729851480798873,0.27628561753666797,30.484499160793582,42.160759388114,0.6840338675216304,1.1145000273759738,True,9,5
451,451,0.8005566562357147,0.11168434524599233,0.836715545283727,-0.3775236938102234,31.202409642583383,42.725189952180116,0.6836216216111646,1.103829269111963,True,9,5
452,452,0.8027872031910779,0.16583915287606324,0.8436638362456427,0.633120035043907,32.816762027201655,44.28446499730048,0.7331812529874709,1.2911380479262198,True,9,5
453,453,0.8085743907958726,0.18798145858997908,0.8437002498039964,0.547532957969673,34.49052231258509,42.75137260849045,0.7783617015366664,1.1890551722021994,True,9,5
454,454,0.7889584456476297,0.1633105570035132,0.8045141967567255,0.5803014443511015,36.93858748305522,44.02421890679462,0.8371669414531803,1.1511889237858424,True,9,6
455,455,0.7850587121814795,0.22498190484870811,0.8096851191690334,0.21184250584373002,37.905900170861266,44.4262135900292,0.8441379066181078,1.4004953636909572,True,9,6
456,456,0.8025779498845338,0.3656531366644973,0.8254273803920826,-0.011176382725352032,39.41083875028153,45.221705902816524,0.8899914138024952,1.1885889188063157,True,9,6
457,457,0.8271227628613236,0.3698035758140253,0.864517512765512,0.6968442478423523,40.55728862499014,45.41678611007341,0.9270392668714336,1.1131375482774355,True,9,6
458,458,0.8122391806638964,0.4033868855831598,0.849884650039509,0.7013040504274386,41.043935461699256,45.78245077458617,0.9571096298014898,1.2961824423860075,True,9,6
459,459,0.8114373841791941,0.46947042925599103,0.8353812133791565,0.19200991648787746,42.21612934741862,45.68602849577998,0.9766948086189969,1.2355775057112037,True,9,6
460,460,0.8176123854203666,0.33266876747049257,0.8535961419715632,0.43977374524421864,42.506731952735464,45.48322810454073,0.9879549015254754,1.2300568891648926,True,9,6
461,461,0.8546510611394029,0.47181568238092375,0.8508619962167244,-0.2456868756504133,42.625808080207115,45.29557514374652,0.9724199058325239,1.1478714198230757,True,9,6
462,462,0.8156061250618125,0.41388181561938453,0.8326323850124124,0.44289101803029074,43.508984945036666,45.71999161818638,0.9819283540991729,1.2747676389297489,True,9,6
463,463,0.8107899691593068,0.39310628851796037,0.8389050745817411,0.19685521989611895,44.07153065212011,46.45800387447333,0.9894434824068964,1.1794398831812734,True,9,6
464,464,0.7868763834522009,0.3432408008547863,0.806988797167011,0.07206341966504654,43.522460869362554,47.857744095012166,0.9701199564614662,1.1934083392316954,True,9,6
465,465,0.7900841482942005,0.2732321679157204,0.7774775045702993,0.6838422662148065,44.74962270216606,49.410157875711334,0.9733443690279321,1.0084619085746804,True,9,6
466,466,0.7899320865892078,0.19129641289907162,0.8442004448314351,0.45444163320873926,45.91024969701185,50.4999861019639,1.0058926805936237,0.9826299136508461,True,9,6
467,467,0.8029135907075812,0.25932693639983473,0.8440256803285828,0.6584920616154554,46.456201446803284,51.442455213141926,0.9860919430500344,1.0939136255728168,True,9,6
468,468,0.796842093047976,0.24160604002789465,0.8714858712203087,0.15494929190200363,46.54348518565913,52.0583683117619,0.972306237767067,1.0658567249913296,True,9,6
469,469,0.817569874231428,0.1902048001592478,0.8478080005208264,0.2978812592922832,47.114497856937405,53.47394158258776,0.9879798147390322,1.030377705909943,True,9,6
470,470,0.8048370478618977,0.29954647486458946,0.849543188711739,0.38356669310154856,46.57780278034766,51.48419187675644,0.9976500164485863,1.1477901344577965,True,9,6
471,471,0.8038746224382707,0.39383091070352866,0.855430404996411,0.4059149529529675,46.13121826757218,49.42327815027231,0.980779171036831,1.197261417242649,True,9,6
472,472,0.7925835134716753,0.2768864364575519,0.8364973788489447,0.381084763604383,46.02151430274198,48.40052437078141,0.98383338260321,1.184813816932714,True,9,6
