trajectory,order,level,in_support,posthoc,et_mm,eR_deg,iters,on_bound
VI,383,B1_view_pointw,True,0,92.68055096435725,2.4920792513150194,35,0
VI,383,B2_full,True,0,91.19951187856168,2.236362049538635,40,0
VI,384,A1_patch,True,0,121.05819949489958,4.660896597314744,38,0
VI,384,A2_allhist_scanw,True,0,117.27085451915077,1.9371055601369982,40,0
VI,384,B1_view_pointw,True,0,93.42233458526124,3.38614605707996,34,0
VI,384,B2_full,True,0,91.92025963742367,3.1917163292122592,32,0
VI,385,A1_patch,True,0,120.89646732350747,3.6712972855027783,40,0
VI,385,A2_allhist_scanw,True,0,119.34783615775724,1.1529819358228748,40,0
VI,385,B1_view_pointw,True,0,93.7560081836759,2.598498112069304,40,0
VI,385,B2_full,True,0,92.64337372923852,2.5012971469387515,37,0
VI,386,A1_patch,True,0,116.28275051087076,5.011823111119013,40,0
VI,386,A2_allhist_scanw,True,0,118.9435345136928,1.8598339757644142,40,0
VI,386,B1_view_pointw,True,0,77.13977541742359,2.5174665178984847,40,0
VI,386,B2_full,True,0,89.81189773110299,3.885644110041608,40,0
VI,387,A1_patch,True,0,111.07735873195479,3.4629679209606627,38,0
VI,387,A2_allhist_scanw,True,0,121.30455092067882,1.6031452944087272,40,0
VI,387,B1_view_pointw,True,0,76.6834135478437,2.4003112970014615,40,0
VI,387,B2_full,True,0,79.87255692711477,2.1930415648408004,40,0
VI,388,A1_patch,True,0,118.26656357802935,3.652732898705758,39,0
VI,388,A2_allhist_scanw,True,0,132.19308613996114,2.454988048830561,40,0
VI,388,B1_view_pointw,True,0,78.23312655258547,2.81841988755696,40,0
VI,388,B2_full,True,0,81.02603710321473,2.4790064126308455,40,0
VI,389,A1_patch,True,0,117.45152166101816,3.705497046218975,40,0
VI,389,A2_allhist_scanw,True,0,134.89893912400066,3.217486349048969,40,0
VI,389,B1_view_pointw,True,0,69.11876106444662,2.2903032836676154,40,0
VI,389,B2_full,True,0,71.91514458828122,2.094979295095379,40,0
VI,390,A1_patch,True,0,112.16630931117203,3.977927802069887,40,0
VI,390,A2_allhist_scanw,True,0,134.91002257745512,3.8216857983493475,40,0
VI,390,B1_view_pointw,True,0,61.19562286887237,2.2915479603383178,40,0
VI,390,B2_full,True,0,69.65354091692834,2.0884160008583863,40,0
VI,391,A1_patch,True,0,102.61799917142267,2.5588351143036228,40,0
VI,391,A2_allhist_scanw,True,0,130.15453992042276,2.3407496146849804,40,0
VI,391,B1_view_pointw,True,0,47.77018738650858,2.7847502998984295,40,0
VI,391,B2_full,True,0,52.30232442086256,2.6130296821401227,40,0
VI,392,A1_patch,True,0,99.10518550572883,3.05245369339693,40,0
VI,392,A2_allhist_scanw,True,0,126.90050363314285,3.033755247559152,40,0
VI,392,B1_view_pointw,True,0,41.84603428999253,2.314704244664014,40,0
VI,392,B2_full,True,0,41.704439458865956,2.4141904659992695,40,0
VI,393,A1_patch,True,0,98.15534061637946,3.4304955280164653,40,0
VI,393,A2_allhist_scanw,True,0,125.42613304036362,3.0275939476103084,40,0
VI,393,B1_view_pointw,True,0,40.07017343279024,2.2174018972031257,40,0
VI,393,B2_full,True,0,38.77358518192559,2.3566363634021723,40,0
VI,394,A1_patch,True,0,99.11252596147091,3.435381364620059,35,0
VI,394,A2_allhist_scanw,True,0,128.58997098619807,3.849114287885869,40,0
VI,394,B1_view_pointw,True,0,46.085899648848184,1.8133285943115323,40,0
VI,394,B2_full,True,0,45.60625379262387,1.7463261568800845,40,0
VI,395,A1_patch,True,0,100.16095973920562,2.7705294447043607,40,0
VI,395,A2_allhist_scanw,True,0,129.13924749994837,4.063545334732403,38,0
VI,395,B1_view_pointw,True,0,45.09615498716452,1.8974717895911186,40,0
VI,395,B2_full,True,0,44.9242041365818,2.0167668708241426,40,0
VI,396,A1_patch,True,0,98.44378633204414,3.2057579693703744,39,0
VI,396,A2_allhist_scanw,True,0,134.03151832122379,5.921440647147692,39,0
VI,396,B1_view_pointw,True,0,43.341534775696694,2.112203346072311,40,0
VI,396,B2_full,True,0,44.87323717248232,2.1442741181805207,40,0
VI,397,A1_patch,True,0,101.33964584497312,3.3372854916205807,40,0
VI,397,A2_allhist_scanw,True,0,139.92419697081638,7.268301891794719,40,0
VI,397,B1_view_pointw,True,0,48.27125242265369,1.8560436255577735,40,0
VI,397,B2_full,True,0,46.52276052137464,1.7610999683511428,40,0
VI,398,A1_patch,True,0,100.27440658969562,3.6777345416128018,38,0
VI,398,A2_allhist_scanw,True,0,139.3308009519109,7.262283626831316,40,0
VI,398,B1_view_pointw,True,0,51.65215246167463,1.7789645509453291,40,0
VI,398,B2_full,True,0,50.379683514018055,1.5699180544321458,38,0
VI,399,A1_patch,True,0,101.93023602156137,3.9803003624500444,29,0
VI,399,A2_allhist_scanw,True,0,120.8279668501394,2.8010131823348834,30,0
VI,399,B1_view_pointw,True,0,57.4386102351248,2.2693798148516056,35,0
VI,399,B2_full,True,0,54.94517605145902,1.9697283820628133,31,0
VI,400,A1_patch,True,0,98.50210344526407,4.636964526873987,36,0
VI,400,A2_allhist_scanw,True,0,117.41437613497871,3.4071121271602727,29,0
VI,400,B1_view_pointw,True,0,47.77019674707162,2.465418251092156,40,0
VI,400,B2_full,True,0,47.0208836910787,2.521648006355346,40,0
VI,401,A1_patch,True,0,104.92169647434558,4.8119879441762015,36,0
VI,401,A2_allhist_scanw,True,0,124.8393412829108,3.9256063450039522,32,0
VI,401,B1_view_pointw,True,0,56.44119465738674,3.0826094515496716,34,0
VI,401,B2_full,True,0,55.245760891200234,3.108189933098176,40,0
VI,402,A1_patch,True,0,108.27786597263767,5.724169027065978,40,0
VI,402,A2_allhist_scanw,True,0,130.49536024829848,4.893572612733098,38,0
VI,402,B1_view_pointw,True,0,64.04065134344437,3.7576879754583143,40,0
VI,402,B2_full,True,0,64.95126050500424,3.894820932050587,40,0
VI,403,A1_patch,True,0,106.96392840928317,3.947280296642536,40,0
VI,403,A2_allhist_scanw,True,0,130.4309477152902,3.627300405167421,34,0
VI,403,B1_view_pointw,True,0,66.0046653492412,2.3560702309420716,40,0
VI,403,B2_full,True,0,67.63472968476094,2.4159509140026003,40,0
VI,404,A1_patch,True,0,106.73546973356851,3.884045804778741,36,0
VI,404,A2_allhist_scanw,True,0,130.93351446312076,3.604550392856535,40,0
VI,404,B1_view_pointw,True,0,69.54458051917547,2.116190861563231,40,0
VI,404,B2_full,True,0,70.63300893733626,2.009653590240395,40,0
VI,405,A1_patch,True,0,99.3114186269461,3.4530879272325183,36,0
VI,405,A2_allhist_scanw,True,0,129.37590122792085,3.751201719706013,35,0
VI,405,B1_view_pointw,True,0,62.271125973464926,2.661737450420274,40,0
VI,405,B2_full,True,0,65.12489329673957,2.333576785002282,32,0
VI,406,A1_patch,True,0,98.1337166248408,3.480052046044364,40,0
VI,406,A2_allhist_scanw,True,0,130.7337506599843,4.244982842526075,37,0
VI,406,B1_view_pointw,True,0,56.52145806652323,2.5500316807403482,40,0
VI,406,B2_full,True,0,63.909041788968416,2.5290041738453044,37,0
VI,407,A1_patch,True,0,102.653664221705,3.83090405858416,37,0
VI,407,A2_allhist_scanw,True,0,134.02649234107204,4.561349307167285,38,0
VI,407,B1_view_pointw,True,0,57.646337575219825,2.5130799931662207,28,0
VI,407,B2_full,True,0,62.845815841095806,2.5927845192994674,32,0
VI,408,A1_patch,True,0,104.73460041116478,4.775031678877177,38,0
VI,408,A2_allhist_scanw,True,0,135.09240324213155,4.839700553181007,33,0
VI,408,B1_view_pointw,True,0,54.16899002094063,2.9210837480591967,40,0
VI,408,B2_full,True,0,53.92463398566227,2.9588419548988902,40,0
VI,409,A1_patch,True,0,106.70091017058179,3.7502331397964737,34,0
VI,409,A2_allhist_scanw,True,0,138.1023966001412,3.866990678647905,40,0
VI,409,B1_view_pointw,True,0,55.66631057696547,2.3355264804293654,35,0
VI,409,B2_full,True,0,55.43595581081022,2.371883882151914,35,0
VI,410,A1_patch,True,0,107.62369076962797,4.283921012430425,26,0
VI,410,A2_allhist_scanw,True,0,142.9517847807394,5.612166603085677,34,0
VI,410,B1_view_pointw,True,0,54.9294238767552,2.9935638015809802,37,0
VI,410,B2_full,True,0,54.2675143242239,2.8946722496536954,31,0
VI,411,A1_patch,True,0,107.91057357433787,3.623223104917937,40,0
VI,411,A2_allhist_scanw,True,0,152.58653586053393,6.10460943825256,37,0
VI,411,B1_view_pointw,True,0,56.05008784770394,2.3275099275164193,40,0
VI,411,B2_full,True,0,56.13380474644377,2.3230122346917823,40,0
VI,412,A1_patch,True,0,110.60402062479395,4.306380819622135,33,0
VI,412,A2_allhist_scanw,True,0,161.4117674434284,8.12187578051293,40,0
VI,412,B1_view_pointw,True,0,57.52527415500863,3.1312939304894254,35,0
VI,412,B2_full,True,0,58.52571296610337,3.0250801136633987,40,0
VI,413,A1_patch,True,0,109.68005359918486,4.514623111131647,40,0
VI,413,A2_allhist_scanw,True,0,159.34286127403743,8.81356423745076,40,0
VI,413,B1_view_pointw,True,0,57.24519344288167,3.688224115237143,40,0
VI,413,B2_full,True,0,57.74838240192884,3.5851161486734244,40,0
VI,414,A1_patch,True,0,110.54025867978805,3.8927080918389354,40,0
VI,414,A2_allhist_scanw,True,0,158.0097162054273,6.840396619305773,40,0
VI,414,B1_view_pointw,True,0,60.929663058420275,2.697841954958114,39,0
VI,414,B2_full,True,0,60.78603544712954,2.6634946688370253,33,0
VI,415,A1_patch,True,0,109.28359519787661,4.538533666421909,40,0
VI,415,A2_allhist_scanw,True,0,147.92816469769443,5.7473500229138,40,0
VI,415,B1_view_pointw,True,0,60.0649404958784,3.603085435585871,40,0
VI,415,B2_full,True,0,59.13341238778783,3.346351165862517,40,0
VI,416,A1_patch,True,0,109.830825253759,6.030213560299138,40,0
VI,416,A2_allhist_scanw,True,0,148.39647910232435,7.066205590237358,40,0
VI,416,B1_view_pointw,True,0,56.193605904970006,3.1589465136769626,40,0
VI,416,B2_full,True,0,64.14395980835673,4.297382774914345,40,0
VI,417,A1_patch,True,0,109.26481370680371,4.795187326168884,40,0
VI,417,A2_allhist_scanw,True,0,145.11062302000866,5.632099242931068,40,0
VI,417,B1_view_pointw,True,0,52.2989536916766,2.0503833040586352,40,0
VI,417,B2_full,True,0,52.50742140859302,2.0936924082523425,29,0
VI,418,A1_patch,True,0,111.24882553418814,5.844324627543536,31,0
VI,418,A2_allhist_scanw,True,0,141.3916151905655,5.815780542494062,40,0
VI,418,B1_view_pointw,True,0,58.06252106610106,3.4175618765267473,38,0
VI,418,B2_full,True,0,55.74856823893534,3.044870773166961,33,0
VI,419,A1_patch,True,0,107.52295458929459,4.559421411292284,38,0
VI,419,A2_allhist_scanw,True,0,137.9075797782033,4.004675539018757,40,0
VI,419,B1_view_pointw,True,0,55.383638179305045,2.365933321479938,40,0
VI,419,B2_full,True,0,54.189150335195635,2.1923776132218022,40,0
VI,420,A1_patch,True,0,109.38941059463583,5.415281215728608,32,0
VI,420,A2_allhist_scanw,True,0,136.7004245257183,4.8023373233952125,29,0
VI,420,B1_view_pointw,True,0,57.91365479532442,2.8252325225544435,34,0
VI,420,B2_full,True,0,58.55121387160836,2.597620467104119,40,0
VI,421,A1_patch,True,0,112.8704882483637,5.64024560902039,34,0
VI,421,A2_allhist_scanw,True,0,138.92491853062893,5.215466450660498,40,0
VI,421,B1_view_pointw,True,0,72.62278801564902,3.7644925941897602,36,0
VI,421,B2_full,True,0,71.82105030462665,3.4563380251315494,35,0
VI,422,A1_patch,True,0,118.35814128178424,5.611986541488402,37,0
VI,422,A2_allhist_scanw,True,0,141.91698295553303,5.052244228639002,37,0
VI,422,B1_view_pointw,True,0,84.46939570117215,3.8235872656012595,40,0
VI,422,B2_full,True,0,83.10518188753777,3.3747380604952744,40,0
VI,423,A1_patch,True,0,116.92397127059604,5.027305600899789,40,0
VI,423,A2_allhist_scanw,True,0,135.68573986405994,4.595237446298155,40,0
VI,423,B1_view_pointw,True,0,87.71170900383589,3.781749263084776,38,0
VI,423,B2_full,True,0,85.82620916788589,3.4879065695020035,36,0
VI,424,A1_patch,True,0,119.64635748023575,5.2179595058649735,34,0
VI,424,A2_allhist_scanw,True,0,133.56062268611478,5.270478424891541,40,0
VI,424,B1_view_pointw,True,0,92.88913885555887,3.6805626939209626,33,0
VI,424,B2_full,True,0,91.28281092174096,3.523860386484749,32,0
VI,425,A1_patch,True,0,115.76485555695848,5.701984300162504,40,0
VI,425,A2_allhist_scanw,True,0,127.10309950467774,4.951200463848412,40,0
VI,425,B1_view_pointw,True,0,73.02565508373279,2.315579158800261,39,0
VI,425,B2_full,True,0,71.44792835854668,2.245669120194161,34,0
VI,426,A1_patch,True,0,116.45518980420552,6.182712101780324,40,0
VI,426,A2_allhist_scanw,True,0,128.9024764762988,5.523800085917206,40,0
VI,426,B1_view_pointw,True,0,75.59682015116576,2.729486903011662,36,0
VI,426,B2_full,True,0,74.19649145606905,2.6728111666746557,37,0
VI,427,A1_patch,True,0,125.42275489334234,6.31107403363345,40,0
VI,427,A2_allhist_scanw,True,0,136.0007061519683,5.5831556088369,40,0
VI,427,B1_view_pointw,True,0,77.07490403990735,3.251576851902932,40,0
VI,427,B2_full,True,0,78.13674131906029,3.553492479266723,40,0
VI,428,A1_patch,True,0,120.6148172376187,6.197740488349187,40,0
VI,428,A2_allhist_scanw,True,0,130.42450368271054,5.32461817617465,40,0
VI,428,B1_view_pointw,True,0,74.98022330584541,4.250239871743953,40,0
VI,428,B2_full,True,0,76.07930245822372,4.399775301345479,40,0
VI,429,A1_patch,True,0,119.46692762576178,4.036395837884539,37,0
VI,429,A2_allhist_scanw,True,0,128.93194921695618,3.2288489799010835,40,0
VI,429,B1_view_pointw,True,0,72.73399043893366,2.7112868140745863,40,0
VI,429,B2_full,True,0,76.36335819606641,2.8899785018003006,40,0
VI,430,A1_patch,True,0,118.9730073291211,4.166009980654614,38,0
VI,430,A2_allhist_scanw,True,0,127.078728510202,3.621523460602163,39,0
VI,430,B1_view_pointw,True,0,78.93046828373835,2.9498395717863026,40,0
VI,430,B2_full,True,0,80.20730874156378,2.8495370213401108,40,0
VI,431,A1_patch,True,0,116.0465586113006,4.167469824710676,30,0
VI,431,A2_allhist_scanw,True,0,123.29066595973747,3.274500386001078,34,0
VI,431,B1_view_pointw,True,0,83.36753333831285,3.1329356244050923,40,0
VI,431,B2_full,True,0,82.82050100392465,2.95372378765306,40,0
VI,432,A1_patch,True,0,163.26844433546026,11.933978163157509,40,0
VI,432,A2_allhist_scanw,True,0,175.42823950338362,10.928606383409994,40,0
VI,432,B1_view_pointw,True,0,155.95089449326343,3.7910304114476987,23,0
VI,432,B2_full,True,0,153.98867941737393,1.7570920663384961,31,0
VI,433,A1_patch,True,0,111.9997764602972,4.244912494969723,34,0
VI,433,A2_allhist_scanw,True,0,114.41509208570892,2.443876690393245,40,0
VI,433,B1_view_pointw,True,0,78.0662863756308,3.406006792787456,31,0
VI,433,B2_full,True,0,76.27549384116794,3.196200798226396,31,0
VI,434,A1_patch,True,0,113.04857874725742,4.917394425884878,40,0
VI,434,A2_allhist_scanw,True,0,109.018905018115,2.279167971140239,40,0
VI,434,B1_view_pointw,True,0,80.12002083081188,3.5858692899710367,39,0
VI,434,B2_full,True,0,78.33061400851354,3.3862287433261504,40,0
VI,435,A1_patch,True,0,112.45097726464387,3.717407869230994,34,0
VI,435,A2_allhist_scanw,True,0,113.19797785051463,1.6137824758970711,40,0
VI,435,B1_view_pointw,True,0,79.3388869130334,2.951261561903284,40,0
VI,435,B2_full,True,0,79.0240723203253,2.861120781729652,40,0
VI,436,A1_patch,True,0,110.00255758452508,4.291904824329097,40,0
VI,436,A2_allhist_scanw,True,0,118.27350795687363,2.108756596347471,40,0
VI,436,B1_view_pointw,True,0,69.8406774903314,2.732846976543583,37,0
VI,436,B2_full,True,0,76.16449400633161,3.227291783087797,40,0
VI,437,A1_patch,True,0,112.94206290884951,3.998707404442457,40,0
VI,437,A2_allhist_scanw,True,0,124.2605104995765,2.851235907908811,38,0
VI,437,B1_view_pointw,True,0,71.16681458885947,2.8797174860557297,40,0
VI,437,B2_full,True,0,74.75015762028492,2.7862574802023237,40,0
VI,438,A1_patch,True,0,109.9216800447456,3.916485085372895,40,0
VI,438,A2_allhist_scanw,True,0,128.32154504179445,3.336439946644641,34,0
VI,438,B1_view_pointw,True,0,59.30079789960687,2.494459293194284,39,0
VI,438,B2_full,True,0,65.00861388552173,2.41652974630887,40,0
VI,439,A1_patch,True,0,106.37594291935741,3.826239431181599,40,0
VI,439,A2_allhist_scanw,True,0,127.0885729793067,3.2351607342367608,40,0
VI,439,B1_view_pointw,True,0,50.291768036896315,2.2979654988780656,40,0
VI,439,B2_full,True,0,57.65876560219139,1.8959695795287619,40,0
VI,440,A1_patch,True,0,98.05060099049766,3.305507315473699,40,0
VI,440,A2_allhist_scanw,True,0,125.40271885781989,3.6414078800145826,40,0
VI,440,B1_view_pointw,True,0,40.18730704572293,1.9978196376794861,40,0
VI,440,B2_full,True,0,45.63212631304666,1.8545399421038888,40,0
VI,441,A1_patch,True,0,92.55467394409663,3.060251101294636,40,0
VI,441,A2_allhist_scanw,True,0,120.41099682822868,2.386648896061756,40,0
VI,441,B1_view_pointw,True,0,36.57609303660232,2.941473316329568,40,0
VI,441,B2_full,True,0,36.312294464695576,3.1029879885913774,40,0
VI,442,A1_patch,True,0,96.88538903445591,4.2296846125821075,39,0
VI,442,A2_allhist_scanw,True,0,122.83798121863805,3.7029314625997367,40,0
VI,442,B1_view_pointw,True,0,36.2641269313723,2.2084419242091555,40,0
VI,442,B2_full,True,0,35.670440677648365,2.268182812490246,40,0
VI,443,A1_patch,True,0,95.8247297901475,2.709740726497643,40,0
VI,443,A2_allhist_scanw,True,0,125.47654083749804,3.067086988845518,40,0
VI,443,B1_view_pointw,True,0,39.6971896939578,2.4517744210195747,40,0
VI,443,B2_full,True,0,38.740625533590425,2.552531807198546,40,0
VI,444,A1_patch,True,0,127.82947610001008,7.636070246394986,40,0
VI,444,A2_allhist_scanw,True,0,156.0564639161882,4.961270531063394,37,0
VI,444,B1_view_pointw,True,0,126.10207204211338,1.242938631764622,29,0
VI,444,B2_full,True,0,124.17167580395177,1.089528523996445,30,0
VI,445,A1_patch,True,0,97.44395201210239,4.0420834762651845,40,0
VI,445,A2_allhist_scanw,True,0,134.23391516448524,6.862265879752907,40,0
VI,445,B1_view_pointw,True,0,44.829621708454155,2.272250903762765,40,0
VI,445,B2_full,True,0,45.9385385350553,2.239015036415517,40,0
VI,446,A1_patch,True,0,101.84930455968643,4.150485286836001,39,0
VI,446,A2_allhist_scanw,True,0,140.49366133263743,7.774393198145393,40,0
VI,446,B1_view_pointw,True,0,48.36365345902544,2.292010598222249,40,0
VI,446,B2_full,True,0,47.198222298491196,2.0702317607576313,40,0
VI,447,A1_patch,True,0,106.32035299276029,4.609073243836154,40,0
VI,447,A2_allhist_scanw,True,0,145.5303189858243,8.643113315760614,40,0
VI,447,B1_view_pointw,True,0,58.58148496446697,2.578909489487154,40,0
VI,447,B2_full,True,0,56.44279075697842,2.13464952469475,37,0
VI,448,A1_patch,True,0,105.68254911854734,2.7606353291780876,39,0
VI,448,A2_allhist_scanw,True,0,126.80323011657724,2.045056658432193,40,0
VI,448,B1_view_pointw,True,0,60.12565444361508,1.2142508313732896,40,0
VI,448,B2_full,True,0,57.951809432593514,0.9824135346538483,40,0
VI,449,A1_patch,True,0,103.95254667920163,3.6393412687564264,32,0
VI,449,A2_allhist_scanw,True,0,121.67310021982462,1.9854786861041038,40,0
VI,449,B1_view_pointw,True,0,55.00939013135543,1.7029582435882906,40,0
VI,449,B2_full,True,0,55.02511455443944,1.9770146258976111,40,0
VI,450,A1_patch,True,0,111.2165444165755,3.8978714750521126,34,0
VI,450,A2_allhist_scanw,True,0,129.41823414235841,2.9566358589516892,40,0
VI,450,B1_view_pointw,True,0,63.14807210827428,2.1682585512793144,39,0
VI,450,B2_full,True,0,62.95800444668484,2.1191752209502988,40,0
VI,451,A1_patch,True,0,114.5748896003814,4.93774833327017,39,0
VI,451,A2_allhist_scanw,True,0,137.22029215253184,3.850127867156976,37,0
VI,451,B1_view_pointw,True,0,72.84502278377308,3.1791023326905985,40,0
VI,451,B2_full,True,0,72.65191191559703,3.211530532214074,36,0
VI,452,A1_patch,True,0,114.85722004390959,4.720907984220753,38,0
VI,452,A2_allhist_scanw,True,0,138.19210757439348,4.421372182640661,40,0
VI,452,B1_view_pointw,True,0,77.00366036590783,2.8151341806431027,37,0
VI,452,B2_full,True,0,78.20182135047182,2.873853448234863,40,0
VI,453,A1_patch,True,0,113.90884206317153,5.027390692843923,40,0
VI,453,A2_allhist_scanw,True,0,136.90705952407413,4.319764179136328,28,0
VI,453,B1_view_pointw,True,0,76.47003730889868,2.745504587904312,40,0
VI,453,B2_full,True,0,77.37092126632169,2.569097298313928,39,0
VI,454,A1_patch,True,0,107.3697561169488,4.041298671058096,37,0
VI,454,A2_allhist_scanw,True,0,137.2199795817779,4.649070522038273,39,0
VI,454,B1_view_pointw,True,0,62.7885235516529,2.3828504425028054,40,0
VI,454,B2_full,True,0,74.0689891516366,2.37923479463655,39,0
VI,455,A1_patch,True,0,108.41244896284596,4.166436566224364,29,0
VI,455,A2_allhist_scanw,True,0,139.98223747542184,4.958063319936842,35,0
VI,455,B1_view_pointw,True,0,65.24171535254746,2.5071003421202644,35,0
VI,455,B2_full,True,0,73.81229766191727,2.800912055827489,40,0
VI,456,A1_patch,True,0,110.89649180189939,4.361470007086317,31,0
VI,456,A2_allhist_scanw,True,0,139.75389010818546,4.966897647231016,30,0
VI,456,B1_view_pointw,True,0,65.6339575680652,2.964650023528138,40,0
VI,456,B2_full,True,0,68.68918270247597,2.9226336960360464,40,0
VI,457,A1_patch,True,0,109.53803904986644,3.982988380008298,40,0
VI,457,A2_allhist_scanw,True,0,138.64738893864978,3.95671667838681,40,0
VI,457,B1_view_pointw,True,0,60.68130757095248,2.1412695625443328,40,0
VI,457,B2_full,True,0,61.532273660512644,2.2056808655177154,33,0
VI,458,A1_patch,True,0,113.22780403180852,4.0182258415981655,40,0
VI,458,A2_allhist_scanw,True,0,146.89788229521946,4.69344352242399,40,0
VI,458,B1_view_pointw,True,0,62.514176603478134,2.230470864141451,40,0
VI,458,B2_full,True,0,62.59651086594996,2.2675971503649857,37,0
VI,459,A1_patch,True,0,112.74934505165047,4.186030770951729,32,0
VI,459,A2_allhist_scanw,True,0,152.35386596789442,5.940039626036636,33,0
VI,459,B1_view_pointw,True,0,63.69646228276722,2.7581151163024398,29,0
VI,459,B2_full,True,0,63.58665160171105,2.7615619506825713,30,0
VI,460,A1_patch,True,0,112.32383766237405,4.321546982295775,38,0
VI,460,A2_allhist_scanw,True,0,162.378176486219,7.888456501935469,40,0
VI,460,B1_view_pointw,True,0,63.9146457792456,2.948825605611598,29,0
VI,460,B2_full,True,0,64.45973160204323,2.874688126844163,32,0
VI,461,A1_patch,True,0,114.32341580918971,4.651554456105996,31,0
VI,461,A2_allhist_scanw,True,0,170.88576660641618,9.591985351362116,40,0
VI,461,B1_view_pointw,True,0,67.1893950264157,3.519316120810412,32,0
VI,461,B2_full,True,0,68.41710199125988,3.3756071508371868,38,0
VI,462,A1_patch,True,0,116.23705004625958,4.95746381121864,33,0
VI,462,A2_allhist_scanw,True,0,172.17175680635202,9.866343179062456,40,0
VI,462,B1_view_pointw,True,0,72.48435643639084,3.8796045533216597,34,0
VI,462,B2_full,True,0,72.9780777219024,3.694726446235037,31,0
VI,463,A1_patch,True,0,118.06547958031149,5.2292406755993985,40,0
VI,463,A2_allhist_scanw,True,0,158.25154555856892,6.725868791738909,40,0
VI,463,B1_view_pointw,True,0,79.26859208388267,4.542639228429941,40,0
VI,463,B2_full,True,0,76.6952120906973,4.0111423033758395,40,0
VI,464,A1_patch,True,0,119.61628832669149,5.848103758204068,40,0
VI,464,A2_allhist_scanw,True,0,157.89082882202368,6.788098241744057,40,0
VI,464,B1_view_pointw,True,0,70.09519595911104,2.8824539061527403,26,0
VI,464,B2_full,True,0,78.7178874697036,4.145529888730935,40,0
VI,465,A1_patch,True,0,118.08338115323694,5.88312698319376,28,0
VI,465,A2_allhist_scanw,True,0,155.61475347519576,7.050605335933086,40,0
VI,465,B1_view_pointw,True,0,68.68865509600103,3.2637746371915988,28,0
VI,465,B2_full,True,0,68.84470403646405,3.15071825606308,32,0
VI,466,A1_patch,True,0,116.81527871617058,5.1919532885480955,36,0
VI,466,A2_allhist_scanw,True,0,149.90941398535452,4.769563448447305,30,0
VI,466,B1_view_pointw,True,0,63.85071367640288,2.467689857149429,40,0
VI,466,B2_full,True,0,63.15353762476449,2.246866098814364,39,0
VI,467,A1_patch,True,0,113.49517551885816,5.0466619351994675,35,0
VI,467,A2_allhist_scanw,True,0,144.87699077428988,4.440100415269876,30,0
VI,467,B1_view_pointw,True,0,61.4525587065454,2.633920716444111,40,0
VI,467,B2_full,True,0,61.331935196302624,2.3710423418255964,40,0
VI,468,A1_patch,True,0,115.69331470232898,4.927431310919039,33,0
VI,468,A2_allhist_scanw,True,0,145.90734075713257,4.39491550850734,34,0
VI,468,B1_view_pointw,True,0,69.38259065098316,2.9120227979825266,31,0
VI,468,B2_full,True,0,68.01516772672726,2.3923555155777585,34,0
VI,469,A1_patch,True,0,121.06176311595236,5.052025380281336,30,0
VI,469,A2_allhist_scanw,True,0,149.33974888232908,4.533663616332347,31,0
VI,469,B1_view_pointw,True,0,84.07152802786078,3.393823867319241,40,0
VI,469,B2_full,True,0,81.76440254825451,3.019050904906962,40,0
VI,470,A1_patch,True,0,126.24994913409829,4.969061944449418,40,0
VI,470,A2_allhist_scanw,True,0,150.99753128341732,4.828571388155063,39,0
VI,470,B1_view_pointw,True,0,98.2378486333253,3.531837008982453,40,0
VI,470,B2_full,True,0,95.26213122160806,2.9665373721133017,40,0
VI,471,A1_patch,True,0,125.24141549359504,4.858652909662426,40,0
VI,471,A2_allhist_scanw,True,0,147.93120278514294,4.4131345886325395,40,0
VI,471,B1_view_pointw,True,0,101.11364207308692,3.802201070215594,27,0
VI,471,B2_full,True,0,98.61146425374804,3.4441015274400644,36,0
VI,472,A1_patch,True,0,123.42113290553503,5.305688322851419,39,0
VI,472,A2_allhist_scanw,True,0,141.9743928430532,4.914496598363949,40,0
VI,472,B1_view_pointw,True,0,101.04841888460933,4.232167972853731,40,0
VI,472,B2_full,True,0,98.15371050916717,3.9334964994399915,39,0
VI,473,A1_patch,True,0,122.47264725045427,5.537258638177412,28,0
VI,473,A2_allhist_scanw,True,0,138.68237324075457,4.944545342888916,36,0
VI,473,B1_view_pointw,True,0,84.11884098194396,2.4452813898209977,40,0
VI,473,B2_full,True,0,81.88965815791343,2.1990721127643496,40,0
VI,474,A1_patch,True,0,129.98336026831203,6.159024973424288,37,0
VI,474,A2_allhist_scanw,True,0,144.98898951400184,5.6604905885479235,40,0
VI,474,B1_view_pointw,True,0,90.14175947062738,2.9034333704854687,32,0
VI,474,B2_full,True,0,89.47341344144098,2.964013823661657,34,0
VI,475,A1_patch,True,0,125.09352025374446,4.630924662465208,40,0
VI,475,A2_allhist_scanw,True,0,139.41900748423737,3.749412260242283,40,0
VI,475,B1_view_pointw,True,0,78.79170423388315,2.3843364125255038,40,0
VI,475,B2_full,True,0,81.67504567170721,2.3812934734320725,40,0
VI,476,A1_patch,True,0,122.1217556539128,4.534339241765817,40,0
VI,476,A2_allhist_scanw,True,0,136.53148313232265,3.49393513013325,40,0
VI,476,B1_view_pointw,True,0,81.9858456231926,2.6206969237965456,40,0
VI,476,B2_full,True,0,85.99407992821828,2.6014976675378136,40,0
VI,477,A1_patch,True,0,123.37850245669512,6.341563734959521,40,0
