trajectory,order,scan,block,in_support,method,arm,translation_error_mm,rotation_error_deg,iters,on_bound,n_points,wmean,sumw,ess_w,keep_ratio,n_retain
II,636,636,7,True,Trim Raw,Trim,18.01432597924232,1.1398480833514315,40,0,9358,0.799957255823894,7486.0,7486.0,0.799957255823894,7486
II,637,637,7,True,Huber Raw,Huber,19.38641825400077,1.2002890797346744,40,0,9338,0.7275393827283873,6793.76275591768,7670.8436921367,,9338
II,637,637,7,True,Patch LS,Patch,38.26734425278033,2.075874388084347,39,0,9338,1.0,9338.0,9338.0,1.0,9338
II,637,637,7,True,Patch+Huber,PatchHuber,42.91893099193158,1.2045582439699611,27,0,9338,0.7833246661422645,7314.6857324364655,8195.342786648234,,9338
II,637,637,7,True,Patch+Trim,PatchTrim,44.49867940918188,1.121474453027585,40,0,9338,0.7999571642750054,7470.0,7470.0,0.7999571642750054,7470
II,637,637,7,True,Raw LS,Raw,37.85706841839647,2.262494079533406,34,0,9338,1.0,9338.0,9338.0,1.0,9338
II,637,637,7,True,Trim Raw,Trim,18.657682504399613,1.0303405636081753,38,0,9338,0.7999571642750054,7470.0,7470.0,0.7999571642750054,7470
II,638,638,7,True,Huber Raw,Huber,21.574095320582572,1.1991456746679123,40,0,9191,0.7264456780926384,6676.762227349439,7542.707000167169,,9191
II,638,638,7,True,Patch LS,Patch,35.46195024331934,1.7072703730026315,40,0,9191,1.0,9191.0,9191.0,1.0,9191
II,638,638,7,True,Patch+Huber,PatchHuber,42.73250010575149,0.9558001858310068,40,0,9191,0.7860575440764574,7224.654887606721,8081.938693623633,,9191
II,638,638,7,True,Patch+Trim,PatchTrim,43.54327692401769,0.8590996209841899,40,0,9191,0.8000217604178,7353.0,7353.0,0.8000217604178,7353
II,638,638,7,True,Raw LS,Raw,38.371847171463166,2.3348989935295776,33,0,9191,1.0,9191.0,9191.0,1.0,9191
II,638,638,7,True,Trim Raw,Trim,20.2842367762054,1.0441741117096337,40,0,9191,0.8000217604178,7353.0,7353.0,0.8000217604178,7353
II,639,639,7,True,Huber Raw,Huber,22.363885856229565,1.3044933273680042,40,0,9011,0.7293342574253519,6572.030993659846,7411.920293848375,,9011
II,639,639,7,True,Patch LS,Patch,40.12776748980396,2.25102138394492,40,0,9011,1.0,9011.0,9011.0,1.0,9011
II,639,639,7,True,Patch+Huber,PatchHuber,43.3529360778089,1.267561331566888,37,0,9011,0.794516356526356,7159.3868886589935,7984.724322885212,,9011
II,639,639,7,True,Patch+Trim,PatchTrim,42.90993886057191,1.165799077608554,40,0,9011,0.800022195094884,7209.0,7209.0,0.800022195094884,7209
II,639,639,7,True,Raw LS,Raw,43.89404422754649,2.7549938272081658,38,0,9011,1.0,9011.0,9011.0,1.0,9011
II,639,639,7,True,Trim Raw,Trim,21.189321530510536,0.8935996470289274,33,0,9011,0.800022195094884,7209.0,7209.0,0.800022195094884,7209
II,640,640,7,True,Huber Raw,Huber,23.777333120042943,1.2706021379150048,40,0,8738,0.7334744964776144,6409.100150221395,7206.967029168288,,8738
II,640,640,7,True,Patch LS,Patch,39.41997070278544,1.972528987062634,34,0,8738,1.0,8738.0,8738.0,1.0,8738
II,640,640,7,True,Patch+Huber,PatchHuber,44.18125333251344,1.056107905003114,40,0,8738,0.7922300105234569,6922.505831953966,7728.865516624426,,8738
II,640,640,7,True,Patch+Trim,PatchTrim,43.02914515673321,0.9272326457746592,40,0,8738,0.79995422293431,6990.0,6990.0,0.79995422293431,6990
II,640,640,7,True,Raw LS,Raw,42.184267524573,2.8049650638061387,40,0,8738,1.0,8738.0,8738.0,1.0,8738
II,640,640,7,True,Trim Raw,Trim,23.11596262704685,1.0191472681906533,40,0,8738,0.79995422293431,6990.0,6990.0,0.79995422293431,6990
II,641,641,7,True,Huber Raw,Huber,24.006460065302527,1.356240663622582,40,0,9693,0.7317608600375483,7092.958016343955,7986.809805742321,,9693
II,641,641,7,True,Patch LS,Patch,40.580568568090406,2.2456436025075908,40,0,9693,1.0,9693.0,9693.0,1.0,9693
II,641,641,7,True,Patch+Huber,PatchHuber,45.09976923976358,1.360248012343951,40,0,9693,0.7960058664860473,7715.684863849256,8584.952956549796,,9693
II,641,641,7,True,Patch+Trim,PatchTrim,41.23934897718777,1.056470923095998,40,0,9693,0.7999587331063654,7754.0,7754.0,0.7999587331063654,7754
II,641,641,7,True,Raw LS,Raw,44.77888255856043,2.981354574836973,40,0,9693,1.0,9693.0,9693.0,1.0,9693
II,641,641,7,True,Trim Raw,Trim,23.011711055873405,1.1482459975048784,40,0,9693,0.7999587331063654,7754.0,7754.0,0.7999587331063654,7754
II,642,642,7,True,Huber Raw,Huber,24.01019775858221,1.2213193157941875,40,0,9360,0.7287433383493025,6821.037646949471,7701.310399980081,,9360
II,642,642,7,True,Patch LS,Patch,41.55872159406443,2.0600386830691737,38,0,9360,1.0,9360.0,9360.0,1.0,9360
II,642,642,7,True,Patch+Huber,PatchHuber,45.25743713053781,1.1523468329050035,40,0,9360,0.7939037030735663,7430.93866076858,8282.752775702756,,9360
II,642,642,7,True,Patch+Trim,PatchTrim,42.56154750518501,1.052460343033688,36,0,9360,0.8,7488.0,7488.0,0.8,7488
II,642,642,7,True,Raw LS,Raw,44.77155506104719,2.9355989887958893,40,0,9360,1.0,9360.0,9360.0,1.0,9360
II,642,642,7,True,Trim Raw,Trim,22.408336908785145,1.0076210006946542,31,0,9360,0.8,7488.0,7488.0,0.8,7488
II,643,643,7,True,Huber Raw,Huber,24.145412027338136,1.1953750110941486,39,0,9311,0.724225549667567,6743.264092954717,7627.881011942997,,9311
II,643,643,7,True,Patch LS,Patch,40.443650891636096,2.289746207913726,40,0,9311,1.0,9311.0,9311.0,1.0,9311
II,643,643,7,True,Patch+Huber,PatchHuber,42.96199261977772,1.196593987583073,40,0,9311,0.7951910478935311,7404.023846936669,8253.845136782433,,9311
II,643,643,7,True,Patch+Trim,PatchTrim,40.46678850446689,1.2566192156219875,40,0,9311,0.800021479969928,7449.0,7449.0,0.800021479969928,7449
II,643,643,7,True,Raw LS,Raw,46.53993712658804,3.261010614829896,40,0,9311,1.0,9311.0,9311.0,1.0,9311
II,643,643,7,True,Trim Raw,Trim,23.065157569411458,1.071222590618058,38,0,9311,0.800021479969928,7449.0,7449.0,0.800021479969928,7449
II,644,644,7,True,Huber Raw,Huber,25.15222192588457,1.1721126806187847,40,0,9127,0.7255484500233259,6622.080703362895,7497.349982514729,,9127
II,644,644,7,True,Patch LS,Patch,41.46054913418489,2.4473141747422065,40,0,9127,1.0,9127.0,9127.0,1.0,9127
II,644,644,7,True,Patch+Huber,PatchHuber,44.91747364271123,1.3163778127232393,40,0,9127,0.7947541515221939,7253.721140943064,8087.187172000703,,9127
II,644,644,7,True,Patch+Trim,PatchTrim,41.84410840700084,1.139012384141161,40,0,9127,0.8000438260107374,7302.0,7302.0,0.8000438260107374,7302
II,644,644,7,True,Raw LS,Raw,46.79884791964211,3.3074784155647987,40,0,9127,1.0,9127.0,9127.0,1.0,9127
II,644,644,7,True,Trim Raw,Trim,23.09782883001264,1.0295941872614316,40,0,9127,0.8000438260107374,7302.0,7302.0,0.8000438260107374,7302
II,645,645,7,True,Huber Raw,Huber,24.33177329948698,0.9568932029540902,11,0,9017,0.7299841407353103,6582.2669970102925,7430.241196756541,,9017
II,645,645,7,True,Patch LS,Patch,43.86986094674222,2.500019446060193,40,0,9017,1.0,9017.0,9017.0,1.0,9017
II,645,645,7,True,Patch+Huber,PatchHuber,46.09083703284381,1.3726055493521694,40,0,9017,0.786655460704734,7093.272289174587,7932.804399592305,,9017
II,645,645,7,True,Patch+Trim,PatchTrim,45.8141178883557,1.3053782135344032,40,0,9017,0.8000443606521016,7214.0,7214.0,0.8000443606521016,7214
II,645,645,7,True,Raw LS,Raw,49.656186642554594,3.37327056146748,40,0,9017,1.0,9017.0,9017.0,1.0,9017
II,645,645,7,True,Trim Raw,Trim,24.41491076551394,0.9950886078280616,40,0,9017,0.8000443606521016,7214.0,7214.0,0.8000443606521016,7214
II,646,646,7,True,Huber Raw,Huber,26.10331219197576,1.2304438357374003,40,0,8869,0.7270128458150681,6447.876929533839,7295.589940178825,,8869
II,646,646,7,True,Patch LS,Patch,43.603242183669394,2.3161362546989555,40,0,8869,1.0,8869.0,8869.0,1.0,8869
II,646,646,7,True,Patch+Huber,PatchHuber,43.50438147225287,1.0642130386526942,26,0,8869,0.7927153734606885,7030.592647222847,7840.510320823471,,8869
II,646,646,7,True,Patch+Trim,PatchTrim,40.668959019702505,1.2258901956592223,40,0,8869,0.7999774495433533,7095.0,7095.0,0.7999774495433533,7095
II,646,646,7,True,Raw LS,Raw,50.53550853650325,3.418131667014213,40,0,8869,1.0,8869.0,8869.0,1.0,8869
II,646,646,7,True,Trim Raw,Trim,23.85245758448633,0.9957500823700688,36,0,8869,0.7999774495433533,7095.0,7095.0,0.7999774495433533,7095
II,647,647,7,True,Huber Raw,Huber,27.26015962632841,1.2773642726563676,40,0,10012,0.7303922257966349,7312.686964675909,8259.827770127822,,10012
II,647,647,7,True,Patch LS,Patch,44.18683565554768,2.357502826299786,40,0,10012,1.0,10012.0,10012.0,1.0,10012
II,647,647,7,True,Patch+Huber,PatchHuber,42.62486673416489,1.103369159128904,30,0,10012,0.7968016855327895,7977.578475554289,8885.685922693665,,10012
II,647,647,7,True,Patch+Trim,PatchTrim,40.4797314636692,1.1712783659957515,37,0,10012,0.800039952057531,8010.0,8010.0,0.800039952057531,8010
II,647,647,7,True,Raw LS,Raw,53.93523369732063,3.489383720069383,40,0,10012,1.0,10012.0,10012.0,1.0,10012
II,647,647,7,True,Trim Raw,Trim,25.085550813251047,1.1033399161610562,40,0,10012,0.800039952057531,8010.0,8010.0,0.800039952057531,8010
II,648,648,7,True,Huber Raw,Huber,28.599748565856647,1.282995286232024,40,0,9893,0.7311955332053992,7233.717410001014,8166.383620455498,,9893
II,648,648,7,True,Patch LS,Patch,46.040654639514365,2.277436814760895,40,0,9893,1.0,9893.0,9893.0,1.0,9893
II,648,648,7,True,Patch+Huber,PatchHuber,42.4177933618739,1.3257278486635966,40,0,9893,0.7918810600913998,7834.079327484218,8741.508518941728,,9893
II,648,648,7,True,Patch+Trim,PatchTrim,39.63002071500004,1.2173688046003983,40,0,9893,0.7999595673708683,7914.0,7914.0,0.7999595673708683,7914
II,648,648,7,True,Raw LS,Raw,53.625045482603845,3.322943688329318,40,0,9893,1.0,9893.0,9893.0,1.0,9893
II,648,648,7,True,Trim Raw,Trim,26.62018468328268,1.1111184521913646,40,0,9893,0.7999595673708683,7914.0,7914.0,0.7999595673708683,7914
II,649,649,7,True,Huber Raw,Huber,28.551770002567984,1.2602411116553085,40,0,9783,0.7349802303488598,7190.311593502895,8116.862579176204,,9783
II,649,649,7,True,Patch LS,Patch,43.69105622549596,1.9823679688688196,40,0,9783,1.0,9783.0,9783.0,1.0,9783
II,649,649,7,True,Patch+Huber,PatchHuber,41.28395159088757,1.3305080858816172,40,0,9783,0.7923546410601504,7751.605453491451,8650.374607892178,,9783
II,649,649,7,True,Patch+Trim,PatchTrim,39.320121639052,1.3756099632391756,40,0,9783,0.7999591127466013,7826.0,7826.0,0.7999591127466013,7826
II,649,649,7,True,Raw LS,Raw,53.77493875230165,3.233273655030733,40,0,9783,1.0,9783.0,9783.0,1.0,9783
II,649,649,7,True,Trim Raw,Trim,26.07627246596691,1.0986647995145602,40,0,9783,0.7999591127466013,7826.0,7826.0,0.7999591127466013,7826
II,650,650,7,True,Huber Raw,Huber,27.397684160987865,1.2150798492464865,40,0,9732,0.731248078095596,7116.50629602634,8058.471236612029,,9732
II,650,650,7,True,Patch LS,Patch,43.45408781104939,2.2120890907555246,40,0,9732,1.0,9732.0,9732.0,1.0,9732
II,650,650,7,True,Patch+Huber,PatchHuber,39.061056182677234,1.256990013349664,40,0,9732,0.792303393549977,7710.696626028376,8605.325285728914,,9732
II,650,650,7,True,Patch+Trim,PatchTrim,39.80685544956382,1.3992493743057572,34,0,9732,0.8000411015207562,7786.0,7786.0,0.8000411015207562,7786
II,650,650,7,True,Raw LS,Raw,55.2540149074668,3.207314155058179,40,0,9732,1.0,9732.0,9732.0,1.0,9732
II,650,650,7,True,Trim Raw,Trim,25.48569634045612,1.1777632057543976,40,0,9732,0.8000411015207562,7786.0,7786.0,0.8000411015207562,7786
II,651,651,7,True,Huber Raw,Huber,27.913158002040973,1.2924519179654566,40,0,9716,0.7288887089589472,7081.882696245131,8016.010345753305,,9716
II,651,651,7,True,Patch LS,Patch,45.827170653446125,2.452349210999972,39,0,9716,1.0,9716.0,9716.0,1.0,9716
II,651,651,7,True,Patch+Huber,PatchHuber,38.29214889691541,1.3218877715239623,40,0,9716,0.7952993323632814,7727.128313241643,8606.3151349538,,9716
II,651,651,7,True,Patch+Trim,PatchTrim,37.796471150582256,1.2575902701446782,40,0,9716,0.8000205846027172,7773.0,7773.0,0.8000205846027172,7773
II,651,651,7,True,Raw LS,Raw,60.10158942734879,3.5499424023567787,40,0,9716,1.0,9716.0,9716.0,1.0,9716
II,651,651,7,True,Trim Raw,Trim,25.420527104502145,1.1194151843326114,35,0,9716,0.8000205846027172,7773.0,7773.0,0.8000205846027172,7773
II,652,652,7,True,Huber Raw,Huber,27.877117784653315,1.2988229096121433,40,0,9618,0.7288176428801009,7009.76808922081,7949.230839062989,,9618
II,652,652,7,True,Patch LS,Patch,44.79027441101755,2.2816033046763957,40,0,9618,1.0,9618.0,9618.0,1.0,9618
II,652,652,7,True,Patch+Huber,PatchHuber,38.35183715104868,1.3145977034158485,40,0,9618,0.7958326484062967,7654.318412371762,8520.780753390185,,9618
II,652,652,7,True,Patch+Trim,PatchTrim,37.71777328156907,1.2697047042251075,33,0,9618,0.7999584113121231,7694.0,7694.0,0.7999584113121231,7694
II,652,652,7,True,Raw LS,Raw,58.239011131813584,3.373330361625141,38,0,9618,1.0,9618.0,9618.0,1.0,9618
II,652,652,7,True,Trim Raw,Trim,25.62171819734368,1.1716275908087983,40,0,9618,0.7999584113121231,7694.0,7694.0,0.7999584113121231,7694
II,653,653,7,True,Huber Raw,Huber,27.2405328629524,1.20781824330756,40,0,9650,0.7296066902464575,7040.704560878316,7977.274405116005,,9650
II,653,653,7,True,Patch LS,Patch,41.69125652218741,2.4850603113694136,40,0,9650,1.0,9650.0,9650.0,1.0,9650
II,653,653,7,True,Patch+Huber,PatchHuber,39.45650060950547,1.5864753393791622,40,0,9650,0.7951030740368732,7672.744664455826,8534.384250277442,,9650
II,653,653,7,True,Patch+Trim,PatchTrim,41.16140417121856,1.4795144094566142,40,0,9650,0.8,7720.0,7720.0,0.8,7720
II,653,653,7,True,Raw LS,Raw,55.85578607589482,3.474952746770305,40,0,9650,1.0,9650.0,9650.0,1.0,9650
II,653,653,7,True,Trim Raw,Trim,25.59097186092331,1.0136386547477336,38,0,9650,0.8,7720.0,7720.0,0.8,7720
II,654,654,7,True,Huber Raw,Huber,29.49952279946779,1.331497027872376,40,0,9670,0.7287153487046293,7046.677421973765,8007.945586855696,,9670
II,654,654,7,True,Patch LS,Patch,43.822944269566015,2.3828451150015524,40,0,9670,1.0,9670.0,9670.0,1.0,9670
II,654,654,7,True,Patch+Huber,PatchHuber,40.91864579442304,1.4888769489375784,40,0,9670,0.7909881887788622,7648.855785491598,8531.149761384826,,9670
II,654,654,7,True,Patch+Trim,PatchTrim,39.962147570461454,1.3988211767088146,40,0,9670,0.8,7736.0,7736.0,0.8,7736
II,654,654,7,True,Raw LS,Raw,56.01174486295618,3.414215964333459,40,0,9670,1.0,9670.0,9670.0,1.0,9670
II,654,654,7,True,Trim Raw,Trim,27.407037859718944,1.2063900317108205,40,0,9670,0.8,7736.0,7736.0,0.8,7736
II,655,655,7,True,Huber Raw,Huber,30.05909162894069,1.252743739519506,40,0,9687,0.7252469574267202,7025.467276592639,8008.112761543756,,9687
II,655,655,7,True,Patch LS,Patch,43.22727574297,2.051701993292525,39,0,9687,1.0,9687.0,9687.0,1.0,9687
II,655,655,7,True,Patch+Huber,PatchHuber,39.11613656968856,1.3175818769467458,39,0,9687,0.7914784016680059,7667.051276957973,8549.587568141093,,9687
II,655,655,7,True,Patch+Trim,PatchTrim,38.18248976582918,1.3041384131010467,37,0,9687,0.8000412924538041,7750.0,7750.0,0.8000412924538041,7750
II,655,655,7,True,Raw LS,Raw,57.03506421062078,3.192494802983548,40,0,9687,1.0,9687.0,9687.0,1.0,9687
II,655,655,7,True,Trim Raw,Trim,28.08496609012153,1.14274368395484,40,0,9687,0.8000412924538041,7750.0,7750.0,0.8000412924538041,7750
II,656,656,7,True,Huber Raw,Huber,29.64418438573313,1.1799248033795098,40,0,9901,0.7301789883766717,7229.502163917426,8208.20355003271,,9901
II,656,656,7,True,Patch LS,Patch,44.57942969743935,2.2637059589007125,40,0,9901,1.0,9901.0,9901.0,1.0,9901
II,656,656,7,True,Patch+Huber,PatchHuber,40.417061750494106,1.3768625772661522,35,0,9901,0.7913175655020214,7834.835216035513,8734.47856544725,,9901
II,656,656,7,True,Patch+Trim,PatchTrim,41.4009057289975,1.4760370571317334,40,0,9901,0.8000201999798,7921.0,7921.0,0.8000201999798,7921
II,656,656,7,True,Raw LS,Raw,60.01916802353292,3.2120534847893136,40,0,9901,1.0,9901.0,9901.0,1.0,9901
II,656,656,7,True,Trim Raw,Trim,26.75475908806517,1.0793405391222135,40,0,9901,0.8000201999798,7921.0,7921.0,0.8000201999798,7921
II,657,657,7,True,Huber Raw,Huber,30.199834973744352,1.2577446015467673,40,0,9992,0.7345972824016898,7340.096045757684,8300.017258947837,,9992
II,657,657,7,True,Patch LS,Patch,46.33551746528817,2.513570840340889,40,0,9992,1.0,9992.0,9992.0,1.0,9992
II,657,657,7,True,Patch+Huber,PatchHuber,41.69541654171951,1.6154078653063264,40,0,9992,0.7892481137760602,7886.167152850394,8795.100979155817,,9992
II,657,657,7,True,Patch+Trim,PatchTrim,40.561782702679,1.5871565022077103,40,0,9992,0.8000400320256205,7994.0,7994.0,0.8000400320256205,7994
II,657,657,7,True,Raw LS,Raw,62.15454810840623,3.4669980313850983,39,0,9992,1.0,9992.0,9992.0,1.0,9992
II,657,657,7,True,Trim Raw,Trim,27.3887561783308,1.1573286861049794,40,0,9992,0.8000400320256205,7994.0,7994.0,0.8000400320256205,7994
II,658,658,7,True,Huber Raw,Huber,31.97949799478543,1.2710512459312198,40,0,10000,0.7328743615919968,7328.743615919968,8280.678883834555,,10000
II,658,658,7,True,Patch LS,Patch,47.028621791133496,1.9322348701994916,35,0,10000,1.0,10000.0,10000.0,1.0,10000
II,658,658,7,True,Patch+Huber,PatchHuber,40.624986041187725,1.5858938840611971,40,0,10000,0.7950750751417655,7950.750751417654,8849.309842643761,,10000
II,658,658,7,True,Patch+Trim,PatchTrim,47.03639640279225,1.8424459407211555,40,0,10000,0.8,8000.0,8000.0,0.8,8000
II,658,658,7,True,Raw LS,Raw,62.19062314845765,3.060238557120984,40,0,10000,1.0,10000.0,10000.0,1.0,10000
II,658,658,7,True,Trim Raw,Trim,28.73710844006841,1.1756522198298978,40,0,10000,0.8,8000.0,8000.0,0.8,8000
II,659,659,7,True,Huber Raw,Huber,31.33558183925773,1.264127076179142,40,0,9908,0.733655143763967,7269.055164413386,8195.816278246184,,9908
II,659,659,7,True,Patch LS,Patch,53.00713441445328,2.1552780346877585,40,0,9908,1.0,9908.0,9908.0,1.0,9908
II,659,659,7,True,Patch+Huber,PatchHuber,40.89872938860123,1.4780600296828303,34,0,9908,0.793425402055835,7861.258883569213,8743.123134257894,,9908
II,659,659,7,True,Patch+Trim,PatchTrim,44.95718503818208,1.656090988783028,40,0,9908,0.7999596285829632,7926.0,7926.0,0.7999596285829632,7926
II,659,659,7,True,Raw LS,Raw,65.29247407921326,2.819047295556529,40,0,9908,1.0,9908.0,9908.0,1.0,9908
II,659,659,7,True,Trim Raw,Trim,27.65487514823935,1.2230658064853428,40,0,9908,0.7999596285829632,7926.0,7926.0,0.7999596285829632,7926
II,660,660,7,True,Huber Raw,Huber,31.971555807261264,1.3045553991087266,40,0,9823,0.7259959666087058,7131.458379997317,8074.067616025554,,9823
II,660,660,7,True,Patch LS,Patch,53.96600210730617,2.125147015937967,40,0,9823,1.0,9823.0,9823.0,1.0,9823
II,660,660,7,True,Patch+Huber,PatchHuber,39.57655149706158,1.62803831226454,40,0,9823,0.7913508443702716,7773.439344249178,8644.983258332864,,9823
II,660,660,7,True,Patch+Trim,PatchTrim,41.28648613198459,1.5944566825383055,40,0,9823,0.7999592792425939,7858.0,7858.0,0.7999592792425939,7858
II,660,660,7,True,Raw LS,Raw,66.79691124191744,2.9034568690663023,40,0,9823,1.0,9823.0,9823.0,1.0,9823
II,660,660,7,True,Trim Raw,Trim,28.96730534795528,1.2573561430972156,40,0,9823,0.7999592792425939,7858.0,7858.0,0.7999592792425939,7858
II,661,661,7,True,Huber Raw,Huber,31.679821788978096,1.2461616946691183,40,0,9566,0.7254035428812668,6939.210291202198,7893.973216653536,,9566
II,661,661,7,True,Patch LS,Patch,51.533506184826834,2.1097449929705703,40,0,9566,1.0,9566.0,9566.0,1.0,9566
II,661,661,7,True,Patch+Huber,PatchHuber,40.29754213041777,1.7554765398283396,40,0,9566,0.7903929273606434,7560.898743131915,8426.434884169232,,9566
II,661,661,7,True,Patch+Trim,PatchTrim,39.82517507013727,1.6296409073789149,40,0,9566,0.8000209073803053,7653.0,7653.0,0.8000209073803053,7653
II,661,661,7,True,Raw LS,Raw,63.39557653513643,2.834576080685402,40,0,9566,1.0,9566.0,9566.0,1.0,9566
II,661,661,7,True,Trim Raw,Trim,28.84312219860363,1.2194552134461325,40,0,9566,0.8000209073803053,7653.0,7653.0,0.8000209073803053,7653
II,662,662,7,True,Huber Raw,Huber,30.590652545328457,1.2227390149911563,40,0,9384,0.7309777962430201,6859.4956399445,7816.975899832207,,9384
II,662,662,7,True,Patch LS,Patch,47.38725239949216,1.9032759160361803,40,0,9384,1.0,9384.0,9384.0,1.0,9384
II,662,662,7,True,Patch+Huber,PatchHuber,37.98676634590169,1.5695378452718112,40,0,9384,0.7898383290104194,7411.842879433775,8272.847653289891,,9384
II,662,662,7,True,Patch+Trim,PatchTrim,36.615550099347246,1.6412974301143357,40,0,9384,0.7999786871270247,7507.0,7507.0,0.7999786871270247,7507
II,662,662,7,True,Raw LS,Raw,57.54581557578488,2.6636692227128664,39,0,9384,1.0,9384.0,9384.0,1.0,9384
II,662,662,7,True,Trim Raw,Trim,28.12516299812079,1.1855209058527014,40,0,9384,0.7999786871270247,7507.0,7507.0,0.7999786871270247,7507
II,663,663,7,True,Huber Raw,Huber,30.321799452833503,1.3282175577957052,40,0,9320,0.7439306417780918,6933.433581371815,7870.121684267172,,9320
