trajectory,order,scan,method,block,in_support,translation_error_mm,rotation_error_deg
III,243,243,Full,1,True,64.40613822531827,2.746880475223688
III,243,243,Global,1,True,95.98089062436026,3.145848739755346
III,243,243,Huber,1,True,61.62350985555554,1.795671228715222
III,243,243,Patch,1,True,80.03635387578683,3.021615302894513
III,243,243,Raw,1,True,102.9519762491381,3.134413773590139
III,243,243,Trim,1,True,56.71036067075017,1.4149059533540735
III,244,244,Full,1,True,60.357197662330165,2.839741130438025
III,244,244,Global,1,True,93.50382832181376,2.98290685037183
III,244,244,Huber,1,True,60.75813416945938,1.7487793824308706
III,244,244,Patch,1,True,78.07518203343427,2.905993384325772
III,244,244,Raw,1,True,100.02292053153984,2.9829666426320447
III,244,244,Trim,1,True,56.06786822307952,1.5068398773173757
III,245,245,Full,1,True,57.62958584695645,2.7306295032409635
III,245,245,Global,1,True,92.17243790037904,2.8109995423734464
III,245,245,Huber,1,True,59.9843802819524,1.7251461700021915
III,245,245,Patch,1,True,79.04535430467767,2.8686209044050432
III,245,245,Raw,1,True,99.45112831137544,2.8206786588454653
III,245,245,Trim,1,True,56.51284116756726,1.4317915649842636
III,246,246,Full,1,True,61.50818466567391,2.6848314121525245
III,246,246,Global,1,True,92.33566742480356,2.8383324242223646
III,246,246,Huber,1,True,61.13961614555628,1.767184261226297
III,246,246,Patch,1,True,79.52636437768905,2.884362170883167
III,246,246,Raw,1,True,99.03332867628912,2.843334218303582
III,246,246,Trim,1,True,57.45629895110374,1.5807470103782166
III,247,247,Full,1,True,60.478355954515,2.82180966720661
III,247,247,Global,1,True,92.55112292336996,2.759924709080934
III,247,247,Huber,1,True,60.89265049220543,1.692806969575634
III,247,247,Patch,1,True,78.78232946037586,2.813992137182314
III,247,247,Raw,1,True,99.535132400006,2.759382490884835
III,247,247,Trim,1,True,56.5373692024368,1.400054413070963
III,248,248,Full,1,True,55.35219961807535,2.409401556513592
III,248,248,Global,1,True,90.27494985867553,2.6947202118217
III,248,248,Huber,1,True,59.728787623699695,1.6175144547639684
III,248,248,Patch,1,True,74.5179477723897,2.637998100122419
III,248,248,Raw,1,True,97.75730838893205,2.698276821699552
III,248,248,Trim,1,True,55.670837368638345,1.3482813546034509
III,249,249,Full,1,True,55.34689130373745,2.737184171217744
III,249,249,Global,1,True,93.37810742103473,2.809916666848405
III,249,249,Huber,1,True,59.293024869359,1.750490814097788
III,249,249,Patch,1,True,74.43787070252796,2.93690240955772
III,249,249,Raw,1,True,100.82762017949948,2.8105018613642807
III,249,249,Trim,1,True,55.57555056870151,1.4569917022916932
III,250,250,Full,1,True,55.73030298620882,2.5885710177847185
III,250,250,Global,1,True,93.9517037979907,2.753645521186918
III,250,250,Huber,1,True,59.14674527821101,1.5521330596233436
III,250,250,Patch,1,True,76.9529546627261,2.7586692919673985
III,250,250,Raw,1,True,101.72547897598588,2.753763624238828
III,250,250,Trim,1,True,54.65460641233301,1.3885447371386013
III,251,251,Full,1,True,50.24755612731374,2.5322552275690136
III,251,251,Global,1,True,92.90925861616218,2.87400924510566
III,251,251,Huber,1,True,59.30160375928555,1.7948920149596823
III,251,251,Patch,1,True,78.67428094140773,2.8930731082317687
III,251,251,Raw,1,True,100.90164866680006,2.874516211539236
III,251,251,Trim,1,True,55.56817628239566,1.5437170769848974
III,252,252,Full,1,True,49.79938584879503,2.8060308240539933
III,252,252,Global,1,True,86.30541237404078,2.528621984844374
III,252,252,Huber,1,True,57.28292168532656,1.4288134745973264
III,252,252,Patch,1,True,75.47187629486143,2.739259642972788
III,252,252,Raw,1,True,95.12965583544678,2.529242449318184
III,252,252,Trim,1,True,54.2754270436948,1.1990308800238538
III,253,253,Full,1,True,44.06917050131152,2.6780759565295
III,253,253,Global,1,True,77.33289578562612,2.3240907428286603
III,253,253,Huber,1,True,57.08274018126701,1.4194066156713534
III,253,253,Patch,1,True,69.99151335037513,2.541926293238848
III,253,253,Raw,1,True,86.54284729922263,2.3256233045702284
III,253,253,Trim,1,True,54.66254282553321,1.2080348360396047
III,254,254,Full,2,True,38.30837122318584,2.983621012321197
III,254,254,Global,2,True,77.28046485697419,2.784269702262255
III,254,254,Huber,2,True,57.3366311564338,1.5312599132759317
III,254,254,Patch,2,True,62.27923045879881,2.9204756726906216
III,254,254,Raw,2,True,86.73855624380931,2.7935007899638102
III,254,254,Trim,2,True,55.140819989171504,1.3019180762851774
III,255,255,Full,2,True,38.026738804063775,2.411273478275227
III,255,255,Global,2,True,77.32344116711499,2.418123756716966
III,255,255,Huber,2,True,57.4964057801421,1.3936946799877905
III,255,255,Patch,2,True,59.33606402660847,2.614266660299046
III,255,255,Raw,2,True,87.21833779075271,2.4180309644020337
III,255,255,Trim,2,True,54.45706879514348,1.0848763864091926
III,256,256,Full,2,True,39.35155048792903,2.6112260999137527
III,256,256,Global,2,True,75.37627267750166,2.5997440343491687
III,256,256,Huber,2,True,58.09080479037792,1.4484769789200886
III,256,256,Patch,2,True,60.47525279868289,2.6855343101001163
III,256,256,Raw,2,True,85.66822449551084,2.6073700240130258
III,256,256,Trim,2,True,55.38677596348667,1.0843018760722367
III,257,257,Full,2,True,35.735430834459066,2.460982784141209
III,257,257,Global,2,True,81.57837514326346,2.5768649040604776
III,257,257,Huber,2,True,58.80287995355304,1.3765957593955558
III,257,257,Patch,2,True,60.10382683504901,2.9429686430690225
III,257,257,Raw,2,True,90.5677273576148,2.5796614751437774
III,257,257,Trim,2,True,55.034486009508605,1.0190801373237195
III,258,258,Full,2,True,28.09549063170764,1.8079589008600807
III,258,258,Global,2,True,80.28773851634351,2.4841958723495887
III,258,258,Huber,2,True,58.14692021738806,1.4386394149059387
III,258,258,Patch,2,True,59.730241571534,2.789074023673453
III,258,258,Raw,2,True,89.35387985466471,2.5093188884009647
III,258,258,Trim,2,True,54.31363132868755,1.162793773721441
III,259,259,Full,2,True,22.62601740525792,2.636435038782362
III,259,259,Global,2,True,81.19828087697728,2.7258081323035603
III,259,259,Huber,2,True,60.76944143671773,1.5175832027574412
III,259,259,Patch,2,True,59.12658208398244,2.829379925354752
III,259,259,Raw,2,True,90.154494107102,2.7185014180128344
III,259,259,Trim,2,True,56.36014801255854,1.1647283939511306
III,260,260,Full,2,True,27.58107403442417,1.43749017614437
III,260,260,Global,2,True,80.49201692796574,2.630846158723924
III,260,260,Huber,2,True,60.66143299628166,1.4692436155447024
III,260,260,Patch,2,True,55.96952206977394,2.650423740224752
III,260,260,Raw,2,True,89.29149749995115,2.6331002118144937
III,260,260,Trim,2,True,56.43922999211642,1.1319575880800912
III,261,261,Full,2,True,26.110114191835223,1.7656703417551094
III,261,261,Global,2,True,84.09398219732395,2.920182089119729
III,261,261,Huber,2,True,62.46186644449296,1.560475556076503
III,261,261,Patch,2,True,60.103172407527225,3.212636517736005
III,261,261,Raw,2,True,92.49715671510388,2.921714049550097
III,261,261,Trim,2,True,57.44007831070784,1.1984582825458658
III,262,262,Full,2,True,31.54197049776134,2.004606324476879
III,262,262,Global,2,True,89.23398186921827,2.9149768386398485
III,262,262,Huber,2,True,63.6894297955262,1.4931491669631545
III,262,262,Patch,2,True,64.77702380016609,2.6411327705074865
III,262,262,Raw,2,True,97.61230556996256,2.916456544472233
III,262,262,Trim,2,True,57.8704821435426,1.0978180387324847
III,263,263,Full,2,True,31.709413045713003,2.004395118569437
III,263,263,Global,2,True,86.37815998247274,2.764971189266359
III,263,263,Huber,2,True,64.04782351770804,1.3929430710406976
III,263,263,Patch,2,True,59.30406435524877,2.575830032973435
III,263,263,Raw,2,True,94.72213304477069,2.764305649119577
III,263,263,Trim,2,True,58.30292219420171,1.1031033766185276
III,264,264,Full,2,True,35.364559098497125,0.9687677357114576
III,264,264,Global,2,True,87.083993361379,2.880958792116575
III,264,264,Huber,2,True,64.10932689399348,1.403887447030158
III,264,264,Patch,2,True,60.34015614590943,2.232327473064053
III,264,264,Raw,2,True,95.18140584462355,2.883993294979544
III,264,264,Trim,2,True,58.39365115002165,1.223107297079547
III,265,265,Full,2,True,33.51753867372253,1.0905404820986526
III,265,265,Global,2,True,85.05258559210202,2.622740830743082
III,265,265,Huber,2,True,63.38843839409386,1.497004634519864
III,265,265,Patch,2,True,57.81646940724242,2.05059977241213
III,265,265,Raw,2,True,93.27813300706669,2.6216385472477666
III,265,265,Trim,2,True,58.24730050524783,1.2369698623361078
III,266,266,Full,2,True,35.09287685284262,1.872905608791304
III,266,266,Global,2,True,84.81636280952357,2.967618059828601
III,266,266,Huber,2,True,62.63810996902974,1.3715886450436383
III,266,266,Patch,2,True,57.128856488666415,2.4191825290663966
III,266,266,Raw,2,True,93.10311924425316,2.97047849472545
III,266,266,Trim,2,True,57.34597511504503,1.0581029373361193
III,267,267,Full,2,True,38.61338556421065,1.7492381163699466
III,267,267,Global,2,True,80.67835387739608,2.61660062315459
III,267,267,Huber,2,True,62.92541844127937,1.3389678490664856
III,267,267,Patch,2,True,54.10085895418029,1.9651395215719765
III,267,267,Raw,2,True,88.6000150023715,2.619547075775698
III,267,267,Trim,2,True,57.301544596130576,1.251043287297569
III,268,268,Full,2,True,38.94076529308049,1.623941892379606
III,268,268,Global,2,True,82.1900492162785,2.5523171999725647
III,268,268,Huber,2,True,63.75253789245891,1.3228159267045116
III,268,268,Patch,2,True,56.24100231589943,2.0577410205269184
III,268,268,Raw,2,True,90.448978505303,2.548661417085196
III,268,268,Trim,2,True,57.60992348243528,1.2017246081770925
III,269,269,Full,2,True,38.238902470519655,1.9779978036567607
III,269,269,Global,2,True,83.54184069578535,2.675804814132543
III,269,269,Huber,2,True,63.99131109534279,1.4042539463030592
III,269,269,Patch,2,True,55.30774893598412,1.9442388914038733
III,269,269,Raw,2,True,92.33117550253378,2.673016598587731
III,269,269,Trim,2,True,58.40438012860774,1.308597447155288
III,270,270,Full,2,True,41.84367680737576,2.278693259599743
III,270,270,Global,2,True,80.91717918995298,3.059493328830888
III,270,270,Huber,2,True,62.65935170074699,1.4383518950695888
III,270,270,Patch,2,True,51.77277408431645,1.994501326921956
III,270,270,Raw,2,True,89.53178697434697,3.062451862664548
III,270,270,Trim,2,True,57.01465517094938,1.2422333310512328
III,271,271,Full,2,True,41.09836145428819,1.702179336611179
III,271,271,Global,2,True,79.42509958637973,3.057359532866036
III,271,271,Huber,2,True,62.97937443424874,1.491673039677462
III,271,271,Patch,2,True,46.60445479567692,2.354865242064127
III,271,271,Raw,2,True,86.80248881212671,3.060212246973484
III,271,271,Trim,2,True,57.1009935068495,1.30194265969015
III,272,272,Full,2,True,41.921191707566,2.0379284639013915
III,272,272,Global,2,True,79.52172645277908,3.633911779468973
III,272,272,Huber,2,True,58.70927517235302,1.6366350495120676
III,272,272,Patch,2,True,48.00464305943691,3.112719102512955
III,272,272,Raw,2,True,87.37743646892231,3.634801573986409
III,272,272,Trim,2,True,56.51883873482559,1.3096074850402906
III,273,273,Full,2,True,47.152063277911004,2.1893887283245523
III,273,273,Global,2,True,79.62599916770893,3.53636193723364
III,273,273,Huber,2,True,63.39600558006238,1.598479012929234
III,273,273,Patch,2,True,48.56353538848565,2.867860691098554
III,273,273,Raw,2,True,88.199677170713,3.5365943046656088
III,273,273,Trim,2,True,58.04688585995002,1.347977355694873
III,274,274,Full,2,True,49.15619308491925,2.418753465748276
III,274,274,Global,2,True,80.75746083041156,3.3501943197747104
III,274,274,Huber,2,True,65.09768048801699,1.4759059992845778
III,274,274,Patch,2,True,49.379957612113,2.5240181082282187
III,274,274,Raw,2,True,90.00604932753295,3.3518294197657905
III,274,274,Trim,2,True,58.14258210645328,1.3487524255500145
III,275,275,Full,2,True,44.335902329692274,2.389747884547836
III,275,275,Global,2,True,78.29178907234014,3.220267811119859
III,275,275,Huber,2,True,64.45034470827181,1.3634369916610722
III,275,275,Patch,2,True,47.78938810926194,2.121968227362318
III,275,275,Raw,2,True,87.55786055254114,3.2045096824329784
III,275,275,Trim,2,True,58.43824524023714,1.3431226673997876
III,276,276,Full,2,True,41.48246864337171,2.595587845239277
III,276,276,Global,2,True,79.22936070693154,3.607159893529204
III,276,276,Huber,2,True,64.08700202686876,1.640846539086296
III,276,276,Patch,2,True,48.68421167711383,2.6390127928778084
III,276,276,Raw,2,True,88.2253120509804,3.606360610188484
III,276,276,Trim,2,True,58.60305745321176,1.443257131668121
III,277,277,Full,2,True,41.91546903296352,2.632087364318068
III,277,277,Global,2,True,77.3744369079783,3.696305144592663
III,277,277,Huber,2,True,63.56723675103999,1.6739172336626464
III,277,277,Patch,2,True,45.85355796898234,2.4778147269684982
III,277,277,Raw,2,True,85.89277862997764,3.6948503237559134
III,277,277,Trim,2,True,58.071198992094295,1.5776868196658116
III,278,278,Full,2,True,41.96412212688488,2.5440640340258054
III,278,278,Global,2,True,76.66807205698966,4.152304878740448
III,278,278,Huber,2,True,63.41791607568409,1.6552950302839025
III,278,278,Patch,2,True,47.46530480020346,3.2370283151731924
III,278,278,Raw,2,True,85.63788574162842,4.149579037955054
III,278,278,Trim,2,True,57.45164968393507,1.4331317102374832
III,279,279,Full,2,True,42.34206693487732,2.336749185361326
III,279,279,Global,2,True,75.17804980786201,4.265465283040219
III,279,279,Huber,2,True,63.86269923657614,1.7943717053586088
III,279,279,Patch,2,True,44.60144938548283,3.154075997407773
III,279,279,Raw,2,True,84.36763964903639,4.258378456660606
III,279,279,Trim,2,True,57.1975994534946,1.388491473064766
III,280,280,Full,2,True,44.67984370377112,1.97365477925996
III,280,280,Global,2,True,73.82334895998336,3.954512829448061
III,280,280,Huber,2,True,62.262709574300736,1.7477651398171197
III,280,280,Patch,2,True,43.98219647684448,2.7963884356637223
III,280,280,Raw,2,True,83.2666498035045,3.9574360136977793
III,280,280,Trim,2,True,56.74040918913007,1.4547302512701812
III,281,281,Full,2,True,43.078961355635386,1.7680885591686777
III,281,281,Global,2,True,71.15084543954865,3.974833240840579
III,281,281,Huber,2,True,62.15774497917234,1.8373171609606456
III,281,281,Patch,2,True,41.29782690845897,3.0743607087013824
III,281,281,Raw,2,True,80.92220659737092,3.9787403838028887
III,281,281,Trim,2,True,56.64825391997219,1.3925662271229142
III,282,282,Full,2,True,44.326343948404606,1.7902002957594398
III,282,282,Global,2,True,71.26517149382308,4.073006672251637
III,282,282,Huber,2,True,61.22101832459355,1.8939105948918389
III,282,282,Patch,2,True,37.04248096213505,3.107305687800644
III,282,282,Raw,2,True,80.93453660677272,4.070983930791519
III,282,282,Trim,2,True,55.17189394841719,1.3445653800279456
III,283,283,Full,2,True,45.86508869294634,1.333555396643873
III,283,283,Global,2,True,70.45296762738332,3.8919297422164414
III,283,283,Huber,2,True,60.68257528941033,1.6169815781776444
III,283,283,Patch,2,True,38.70938526052404,2.791220209618555
III,283,283,Raw,2,True,79.98888103708721,3.892330483800739
III,283,283,Trim,2,True,54.99411605561743,1.315957827792052
III,284,284,Full,2,True,45.42940581482344,1.5682923715206374
III,284,284,Global,2,True,71.00147600052101,4.24960943660516
III,284,284,Huber,2,True,61.66645721326384,1.7551658868241309
III,284,284,Patch,2,True,38.89964424944127,3.323897375392824
III,284,284,Raw,2,True,80.49513029155294,4.248303483867662
III,284,284,Trim,2,True,55.70093698028197,1.2439634398754595
III,285,285,Full,2,True,49.80042345997173,1.4167549719633936
III,285,285,Global,2,True,71.23431641736245,4.255945152573275
III,285,285,Huber,2,True,61.959482369186254,1.7858482343575184
III,285,285,Patch,2,True,38.55266580705298,3.5612280840693105
III,285,285,Raw,2,True,80.35363616772312,4.253123303101955
III,285,285,Trim,2,True,56.72706385616827,1.274733081173144
III,286,286,Full,2,True,51.23756950157603,1.449713519860752
III,286,286,Global,2,True,70.81463056872602,4.306226862868878
III,286,286,Huber,2,True,61.15030538124744,1.8656150764442807
III,286,286,Patch,2,True,36.84998073249664,3.24269710307688
III,286,286,Raw,2,True,80.18129423106853,4.306504296918608
III,286,286,Trim,2,True,55.723079095912816,1.3353650555101906
III,287,287,Full,2,True,53.2105158227808,1.433735777642503
III,287,287,Global,2,True,68.90041360361334,4.071277260031926
III,287,287,Huber,2,True,60.7804364192826,1.6470473901488791
III,287,287,Patch,2,True,34.39850088652539,3.1948152332723594
III,287,287,Raw,2,True,78.5231713056636,4.071584961982171
III,287,287,Trim,2,True,55.29090785266355,1.2740373713799171
III,288,288,Full,2,True,55.84124105687525,1.205815672611853
III,288,288,Global,2,True,68.55722873457182,4.082262865643396
III,288,288,Huber,2,True,60.52344237000186,1.6545168911591557
III,288,288,Patch,2,True,35.32363813440883,3.0409872342187936
III,288,288,Raw,2,True,78.49196215998029,4.082262865643394
III,288,288,Trim,2,True,55.01198816355571,1.3076711643245742
III,289,289,Full,2,True,58.34202759520207,1.0919413266665965
III,289,289,Global,2,True,68.70780745710863,4.123754725015979
