geometry,dtype,mag,unit,rep,kind,form,grad_gt,et_mm,eR_deg,J0,Jstar,dJ,on_bound,n_obs,condition
GB,D2_missing_component,1.0,frac,4,p2p,trim,,361.6116431495383,5.495241556180332,0.18394893136373555,0.12842896306665647,0.055519968297079086,1,30963,structured
GB,D2_missing_component,1.0,frac,4,p2l,ls,0.437061388626252,300.0,0.0,0.190759487292395,,,1,30963,structured
GB,D2_missing_component,1.0,frac,5,p2p,ls,0.8804915047712782,300.00000000000006,0.0,0.41112013188303004,,,1,24096,structured
GB,D2_missing_component,1.0,frac,5,p2p,huber,0.11024713794386089,300.0,0.0,0.14760694000727564,,,1,24096,structured
GB,D2_missing_component,1.0,frac,5,p2p,trim,,300.0,0.0,0.2864514675471192,,,1,24096,structured
GB,D2_missing_component,1.0,frac,5,p2l,ls,0.5659459630666345,300.0,0.0,0.2458725652066323,,,1,24096,structured
GB,D2_missing_component,1.0,frac,6,p2p,ls,0.6852307848203594,300.0,0.0,0.3199487700591665,,,1,30963,structured
GB,D2_missing_component,1.0,frac,6,p2p,huber,0.006967745758349784,321.24475637105814,5.567401158952889,0.006335973089964957,0.07885456381402833,-0.07251859072406337,1,30963,structured
GB,D2_missing_component,1.0,frac,6,p2p,trim,,361.62281903293865,5.50369239083307,0.1839444683753397,0.12840752614583853,0.055536942229501174,1,30963,structured
GB,D2_missing_component,1.0,frac,6,p2l,ls,0.44495779722479634,299.99999999999994,0.0,0.1915391541284837,,,1,30963,structured
GB,D2_missing_component,1.0,frac,7,p2p,ls,0.6852032008949925,300.00000000000006,0.0,0.3199418237497864,,,1,30963,structured
GB,D2_missing_component,1.0,frac,7,p2p,huber,0.00695962300293139,321.39142737628174,5.617562282498403,0.006335881034372812,0.07870345356902433,-0.07236757253465152,1,30963,structured
GB,D2_missing_component,1.0,frac,7,p2p,trim,,361.6363051019462,5.5043977496287955,0.1839308163560795,0.12840247523472792,0.055528341121351577,1,30963,structured
GB,D2_missing_component,1.0,frac,7,p2l,ls,0.4363292684322276,299.99999999999994,0.0,0.19075410832154213,,,1,30963,structured
GB,D2_missing_component,1.0,frac,8,p2p,ls,0.8804607117217327,300.0,0.0,0.4111055495477226,,,1,24096,structured
GB,D2_missing_component,1.0,frac,8,p2p,huber,0.11427435554658763,300.00000000000006,0.0,0.14791354721396888,,,1,24096,structured
GB,D2_missing_component,1.0,frac,8,p2p,trim,,299.99999999999994,0.0,0.28644231510076396,,,1,24096,structured
GB,D2_missing_component,1.0,frac,8,p2l,ls,0.5608680526670987,299.99999999999994,0.0,0.24547088707724476,,,1,24096,structured
GB,D2_missing_component,1.0,frac,9,p2p,ls,0.6852146359204581,300.0,0.0,0.3199275215143483,,,1,30963,structured
GB,D2_missing_component,1.0,frac,9,p2p,huber,0.006974654705055656,320.5247779737951,5.545962120569743,0.006335732535274581,0.07864903112441288,-0.07231329858913829,1,30963,structured
GB,D2_missing_component,1.0,frac,9,p2p,trim,,361.5642186149325,5.498382512672931,0.18392135070046317,0.12839192877997094,0.05552942192049223,1,30963,structured
GB,D2_missing_component,1.0,frac,9,p2l,ls,0.4432124788913001,300.0,0.0,0.1914357165423508,,,1,30963,structured
GB,D2_missing_component,1.0,frac,10,p2p,ls,0.6852262827824722,300.00000000000006,0.0,0.31994776783743784,,,1,30963,structured
GB,D2_missing_component,1.0,frac,10,p2p,huber,0.006971016610913557,320.29632182109043,5.55453029910948,0.006335994797423977,0.07852563294205478,-0.07218963814463081,1,30963,structured
GB,D2_missing_component,1.0,frac,10,p2p,trim,,361.6001925277544,5.49358588151899,0.18393430985642956,0.1284098403241645,0.05552446953226506,1,30963,structured
GB,D2_missing_component,1.0,frac,10,p2l,ls,0.4338805835971035,300.0,0.0,0.19088623677105093,,,1,30963,structured
GB,D2_missing_component,1.0,frac,11,p2p,ls,0.880457796580957,299.99999999999994,0.0,0.4110771246539859,,,1,24096,structured
GB,D2_missing_component,1.0,frac,11,p2p,huber,0.11237956874896975,300.0,0.0,0.14782500544935892,,,1,24096,structured
GB,D2_missing_component,1.0,frac,11,p2p,trim,,300.0,0.0,0.28643249449770347,,,1,24096,structured
GB,D2_missing_component,1.0,frac,11,p2l,ls,0.561562128503816,300.00000000000006,0.0,0.2464229379241659,,,1,24096,structured
GB,D2_missing_component,1.0,frac,12,p2p,ls,0.685282065626777,300.0,0.0,0.31996543398390764,,,1,30963,structured
GB,D2_missing_component,1.0,frac,12,p2p,huber,0.00697807771752734,320.34414291691587,5.557360784015492,0.006336152514826786,0.07868066889293811,-0.07234451637811132,1,30963,structured
GB,D2_missing_component,1.0,frac,12,p2p,trim,,361.6267579777324,5.492369198503537,0.1839605365737187,0.12842626037298954,0.05553427620072915,1,30963,structured
GB,D2_missing_component,1.0,frac,12,p2l,ls,0.44030654774609207,300.0,0.0,0.19076019765267307,,,1,30963,structured
GB,D2_missing_component,1.0,frac,13,p2p,ls,0.6852014946959896,300.0,0.0,0.31992676967288525,,,1,30963,structured
GB,D2_missing_component,1.0,frac,13,p2p,huber,0.006960930666761205,321.034222578121,5.589481147056506,0.006335828531671936,0.07869981824018552,-0.07236398970851358,1,30963,structured
GB,D2_missing_component,1.0,frac,13,p2p,trim,,361.5958754683099,5.501685353690627,0.18393437908486754,0.128406749062735,0.05552763002213254,1,30963,structured
GB,D2_missing_component,1.0,frac,13,p2l,ls,0.4360482479415398,300.0,0.0,0.1909526144281056,,,1,30963,structured
GB,D2_missing_component,1.0,frac,14,p2p,ls,0.8805124729121088,300.0,0.0,0.41112414547731285,,,1,24096,structured
GB,D2_missing_component,1.0,frac,14,p2p,huber,0.11405539845837868,300.0,0.0,0.1478689223486507,,,1,24096,structured
GB,D2_missing_component,1.0,frac,14,p2p,trim,,299.99999999999994,0.0,0.2864668601546926,,,1,24096,structured
GB,D2_missing_component,1.0,frac,14,p2l,ls,0.5613075623746321,300.00000000000006,0.0,0.24561118056617148,,,1,24096,structured
GB,D2_missing_component,1.0,frac,15,p2p,ls,0.6851852811903932,300.00000000000006,0.0,0.3199160717145447,,,1,30963,structured
GB,D2_missing_component,1.0,frac,15,p2p,huber,0.0069615798564524965,320.97797533515603,5.564516379312596,0.006335688059541192,0.07882376041170475,-0.07248807235216355,1,30963,structured
GB,D2_missing_component,1.0,frac,15,p2p,trim,,361.61248129417214,5.505725822009626,0.18393607785233723,0.12840390715498307,0.055532170697354166,1,30963,structured
GB,D2_missing_component,1.0,frac,15,p2l,ls,0.4390850129936034,300.0,0.0,0.19131986856216132,,,1,30963,structured
GB,D2_missing_component,1.0,frac,16,p2p,ls,0.6851977762398059,300.0,0.0,0.31992195480718966,,,1,30963,structured
GB,D2_missing_component,1.0,frac,16,p2p,huber,0.0069621496348895645,321.2880865849824,5.581971509610441,0.006335707205775937,0.07870313391819402,-0.07236742671241808,1,30963,structured
GB,D2_missing_component,1.0,frac,16,p2p,trim,,361.5975724585275,5.4973412043861005,0.18393359975330134,0.1284083023434539,0.055525297409847435,1,30963,structured
GB,D2_missing_component,1.0,frac,16,p2l,ls,0.4385836913771131,300.0,0.0,0.19149517124475546,,,1,30963,structured
GB,D2_missing_component,1.0,frac,17,p2p,ls,0.880459324051635,300.0,0.0,0.4110912991586234,,,1,24096,structured
GB,D2_missing_component,1.0,frac,17,p2p,huber,0.11389194953840107,300.0,0.0,0.14798707973422653,,,1,24096,structured
GB,D2_missing_component,1.0,frac,17,p2p,trim,,300.00000000000006,0.0,0.2864178196740832,,,1,24096,structured
GB,D2_missing_component,1.0,frac,17,p2l,ls,0.5620802692272668,300.00000000000006,0.0,0.24541202511758484,,,1,24096,structured
GB,D2_missing_component,1.0,frac,18,p2p,ls,0.6851936586757758,300.0,0.0,0.3199159243448139,,,1,30963,structured
GB,D2_missing_component,1.0,frac,18,p2p,huber,0.006963503221410107,320.6410561766875,5.567234308569479,0.006335689534015114,0.07861785909960421,-0.0722821695655891,1,30963,structured
GB,D2_missing_component,1.0,frac,18,p2p,trim,,361.5905692078318,5.5064423874382475,0.18393408385030902,0.12839710129378354,0.05553698255652548,1,30963,structured
GB,D2_missing_component,1.0,frac,18,p2l,ls,0.43788385564955384,300.00000000000006,0.0,0.19156481607890896,,,1,30963,structured
GB,D2_missing_component,1.0,frac,19,p2p,ls,0.6852016673176244,300.0,0.0,0.3199327489944586,,,1,30963,structured
GB,D2_missing_component,1.0,frac,19,p2p,huber,0.0069631017888207225,321.36149465305766,5.596562237203246,0.00633581780955752,0.07875238854254321,-0.07241657073298569,1,30963,structured
GB,D2_missing_component,1.0,frac,19,p2p,trim,,361.60349946815666,5.500626176892548,0.18392383833899725,0.1283969572215892,0.055526881117408056,1,30963,structured
GB,D2_missing_component,1.0,frac,19,p2l,ls,0.4380913239251213,300.00000000000006,0.0,0.19144641121693126,,,1,30963,structured
GB,D3_local_surface_off,0.0,mm,0,p2p,ls,4.1681512036051894e-05,0.02215678316451025,0.0020199864826801295,1.2031845248059152e-05,1.203077898532171e-05,1.0662627374426485e-09,0,30963,structured
GB,D3_local_surface_off,0.0,mm,0,p2p,huber,2.0840756018025805e-05,0.02215678316451025,0.0020199864826801295,6.015922624029576e-06,1.203077898532171e-05,-6.014856361292133e-06,0,30963,structured
GB,D3_local_surface_off,0.0,mm,0,p2p,trim,,0.035419008008178786,0.0018302539539133415,8.11360651385273e-06,8.112334549131953e-06,1.2719647207774337e-09,0,30963,structured
GB,D3_local_surface_off,0.0,mm,0,p2l,ls,2.4975463982392594e-05,0.04262321349088961,0.00297310837941874,3.985323512806712e-06,3.984729093410626e-06,5.944193960859699e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,1,p2p,ls,5.2025087569514124e-05,0.03415926625757266,0.001383873382787597,1.1989349349915527e-05,1.198809179524841e-05,1.257554667116658e-09,0,30963,structured
GB,D3_local_surface_off,0.0,mm,1,p2p,huber,2.6012543784756906e-05,0.03415926625757266,0.001383873382787597,5.994674674957763e-06,1.198809179524841e-05,-5.993417120290648e-06,0,30963,structured
GB,D3_local_surface_off,0.0,mm,1,p2p,trim,,0.04100435418623769,0.0005433150581973312,8.088678315327138e-06,8.087484185922226e-06,1.1941294049125286e-09,0,30963,structured
GB,D3_local_surface_off,0.0,mm,1,p2l,ls,2.1584590560668603e-05,0.012495038196505232,0.0033898431606594255,3.983526325723452e-06,3.983371084083473e-06,1.552416399793079e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,2,p2p,ls,3.654679068847787e-05,0.017095343389769146,0.0017496123666993289,1.1875603237078195e-05,1.1874857662171421e-05,7.455749067735346e-10,0,24096,structured
GB,D3_local_surface_off,0.0,mm,2,p2p,huber,1.8273395344239116e-05,0.017095343389769146,0.0017496123666993289,5.937801618539098e-06,1.1874857662171421e-05,-5.937056043632323e-06,0,24096,structured
GB,D3_local_surface_off,0.0,mm,2,p2p,trim,,0.03061749817920394,0.0017050583336559683,7.977022013960692e-06,7.975540501158332e-06,1.481512802360181e-09,0,24096,structured
GB,D3_local_surface_off,0.0,mm,2,p2l,ls,2.961965463110778e-05,0.0374840470997416,0.006319791552636198,3.98614724290525e-06,3.984730972387276e-06,1.4162705179746672e-09,0,24096,structured
GB,D3_local_surface_off,0.0,mm,3,p2p,ls,2.617150705941516e-05,0.022677313313887816,0.0006044718700113268,1.2072209994665475e-05,1.2071669702450275e-05,5.402922152000268e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,3,p2p,huber,1.3085753529708068e-05,0.022677313313887816,0.0006044718700113268,6.0361049973327365e-06,1.2071669702450275e-05,-6.035564705117538e-06,0,30963,structured
GB,D3_local_surface_off,0.0,mm,3,p2p,trim,,0.00919820542562281,0.0024478712183865835,8.184875940343638e-06,8.184208917457168e-06,6.67022886470658e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,3,p2l,ls,2.1817705762784926e-05,0.054777988131328996,0.003624653250439914,4.005623001718323e-06,4.004760350696435e-06,8.626510218877586e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,4,p2p,ls,4.3484990493830915e-05,0.020294401145898932,0.0025144577994251705,1.1954475627487891e-05,1.1953566109770481e-05,9.095177174097693e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,4,p2p,huber,2.174249524691521e-05,0.020294401145898932,0.0025144577994251705,5.9772378137439465e-06,1.1953566109770481e-05,-5.976328296026535e-06,0,30963,structured
GB,D3_local_surface_off,0.0,mm,4,p2p,trim,,0.013653313262719548,0.0025105820952091244,8.095636274300178e-06,8.094896104298689e-06,7.401700014887398e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,4,p2l,ls,3.503925096469678e-05,0.03177233875146106,0.004823291616991359,4.003633136064076e-06,4.002960546710543e-06,6.725893535331691e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,5,p2p,ls,4.040096396037618e-05,0.03993009980462525,0.0028199127676455946,1.1850331360240968e-05,1.1848763890686702e-05,1.5674695542659193e-09,0,24096,structured
GB,D3_local_surface_off,0.0,mm,5,p2p,huber,2.0200481980188016e-05,0.03993009980462525,0.0028199127676455946,5.925165680120485e-06,1.1848763890686702e-05,-5.923598210566217e-06,0,24096,structured
GB,D3_local_surface_off,0.0,mm,5,p2p,trim,,0.042688003250984395,0.002861166826634973,7.984556212598982e-06,7.983147552361274e-06,1.4086602377081172e-09,0,24096,structured
GB,D3_local_surface_off,0.0,mm,5,p2l,ls,2.110226751946275e-05,0.19489563616011943,0.0034586223015371305,3.993702507653424e-06,3.993195599032148e-06,5.069086212761175e-10,0,24096,structured
GB,D3_local_surface_off,0.0,mm,6,p2p,ls,5.361356914444605e-05,0.02731894260306122,0.0022212291696702474,1.2013561488873734e-05,1.2011972377571156e-05,1.5891113025772228e-09,0,30963,structured
GB,D3_local_surface_off,0.0,mm,6,p2p,huber,2.6806784572222884e-05,0.02731894260306122,0.0022212291696702474,6.006780744436866e-06,1.2011972377571156e-05,-6.0051916331342905e-06,0,30963,structured
GB,D3_local_surface_off,0.0,mm,6,p2p,trim,,0.03058580708415139,0.004029802107130334,8.107740547871334e-06,8.105179295750575e-06,2.561252120758344e-09,0,30963,structured
GB,D3_local_surface_off,0.0,mm,6,p2l,ls,2.5100490260015043e-05,0.034379058331476496,0.0006188685133656933,3.985576323067355e-06,3.985285639722886e-06,2.9068334446966554e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,7,p2p,ls,3.068715470767204e-05,0.016932285261167464,0.0014977475473581608,1.1926495322629173e-05,1.1925888946429829e-05,6.063761993440025e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,7,p2p,huber,1.534357735383571e-05,0.016932285261167464,0.0014977475473581608,5.963247661314586e-06,1.1925888946429829e-05,-5.962641285115242e-06,0,30963,structured
GB,D3_local_surface_off,0.0,mm,7,p2p,trim,,0.006454025508581825,0.0022592384404278446,8.082030845679585e-06,8.081610624806642e-06,4.2022087294379474e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,7,p2l,ls,1.0010515377845226e-05,0.012572751137930209,0.0019274248732737266,3.970719702606506e-06,3.970626568401927e-06,9.313420457887417e-11,0,30963,structured
GB,D3_local_surface_off,0.0,mm,8,p2p,ls,3.231365371380125e-05,0.03266375288401625,0.00022784463785099438,1.1944687304310178e-05,1.1943699540543558e-05,9.87763766620135e-10,0,24096,structured
GB,D3_local_surface_off,0.0,mm,8,p2p,huber,1.6156826856900145e-05,0.03266375288401625,0.00022784463785099438,5.972343652155088e-06,1.1943699540543558e-05,-5.97135588838847e-06,0,24096,structured
GB,D3_local_surface_off,0.0,mm,8,p2p,trim,,0.033303974222283914,0.001570633187549717,8.070967866245942e-06,8.069699388593507e-06,1.2684776524349544e-09,0,24096,structured
GB,D3_local_surface_off,0.0,mm,8,p2l,ls,1.5269437001769426e-05,0.21046436239234861,0.00402589348565134,3.967511985150583e-06,3.968475090001262e-06,-9.63104850679067e-10,0,24096,structured
GB,D3_local_surface_off,0.0,mm,9,p2p,ls,4.544923118700681e-05,0.025689519512758118,0.0015181562483788903,1.194204660903805e-05,1.1941070216881415e-05,9.763921566354378e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,9,p2p,huber,2.2724615593503203e-05,0.025689519512758118,0.0015181562483788903,5.971023304519025e-06,1.1941070216881415e-05,-5.97004691236239e-06,0,30963,structured
GB,D3_local_surface_off,0.0,mm,9,p2p,trim,,0.031400969506710855,0.0015249790311773544,8.077860655187273e-06,8.077032846706714e-06,8.278084805583499e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,9,p2l,ls,2.8978032724310803e-05,0.025962696531326716,0.00616157897625545,4.001914594159825e-06,4.001159380534987e-06,7.552136248376905e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,10,p2p,ls,5.2767282416085375e-05,0.025695543579761948,0.0012668333614446,1.1990475440279113e-05,1.1989662630406396e-05,8.128098727169358e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,10,p2p,huber,2.6383641208043114e-05,0.025695543579761948,0.0012668333614446,5.995237720139555e-06,1.1989662630406396e-05,-5.994424910266841e-06,0,30963,structured
GB,D3_local_surface_off,0.0,mm,10,p2p,trim,,0.01859393882674419,0.0008831070984823018,8.082303770324206e-06,8.081929446576941e-06,3.7432374726449093e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,10,p2l,ls,4.095231104663755e-05,0.03504954638561877,0.003839358536545525,4.012874241089578e-06,4.012079327221977e-06,7.949138676011607e-10,0,30963,structured
GB,D3_local_surface_off,0.0,mm,11,p2p,ls,2.5645678598394324e-05,0.02430279894973236,0.0006305200454789232,1.206333505404199e-05,1.2062796437808276e-05,5.38616233714746e-10,0,24096,structured
GB,D3_local_surface_off,0.0,mm,11,p2p,huber,1.2822839299196527e-05,0.02430279894973236,0.0006305200454789232,6.031667527020994e-06,1.2062796437808276e-05,-6.031128910787281e-06,0,24096,structured
GB,D3_local_surface_off,0.0,mm,11,p2p,trim,,0.023007024770630803,0.0013401638849454408,8.131441140357593e-06,8.130750179626848e-06,6.909607307447235e-10,0,24096,structured
