scan,fold,eR_deg_Huber,eR_deg_PatchFullFit,eR_deg_PatchHuberOOF,eR_deg_PatchOOF,eR_deg_Raw,et_mm_Huber,et_mm_PatchFullFit,et_mm_PatchHuberOOF,et_mm_PatchOOF,et_mm_Raw,iters_Huber,iters_PatchFullFit,iters_PatchHuberOOF,iters_PatchOOF,iters_Raw,on_bound_Huber,on_bound_PatchFullFit,on_bound_PatchHuberOOF,on_bound_PatchOOF,on_bound_Raw,benefit_oof,benefit_fullfit,benefit_ph,rot_change_oof,oof_minus_fullfit_error
342,4,3.719185442855172,3.635809849812025,2.9984116668194045,3.619632578609938,3.946399782701208,156.7280729744063,116.00560026333608,104.52364414597793,115.8972577771224,168.89005852093388,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,52.99280074381147,52.8844582575978,52.20442882842838,0.3267672040912699,-0.10834248621367237
343,4,3.4069016909653524,3.547907688606531,2.8242098110056144,3.6009205625713885,3.6605300881310905,152.0125667555605,114.03240911454095,101.68183816100908,114.51102165532411,164.60575391629868,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,50.09473226097457,50.57334480175773,50.33072859455142,0.059609525559702004,0.4786125407831605
344,4,2.613461317246192,2.85966510037148,2.1524853099164525,2.8384670548557795,2.9316669028397984,150.1002590471483,110.352593893896,98.56895461296612,110.7224553444034,161.1709729747096,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,50.4485176303062,50.8183790808136,51.53130443418219,0.09319984798401881,0.3698614505074005
345,4,2.4663450554864315,2.5279190872927693,1.9942778519856064,2.545360760974904,2.8514105612732035,152.8180538043268,109.42392154065072,98.18835454577302,110.1717526302942,163.05431825948077,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,52.88256562918657,53.63039671883004,54.629699258553785,0.3060498002982994,0.7478310896434692
346,4,3.946522813593576,4.459486239681554,3.725095773254989,4.363561939188827,4.589604850171928,161.4504722479737,119.64168900243936,103.9410231061434,120.6191924849554,173.3426388030158,40.0,32.0,40.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,52.7234463180604,53.70094980057644,57.50944914183029,0.22604291098310103,0.9775034825160418
347,4,4.009914428900841,3.884236345277726,3.327772718875646,3.981268379830601,4.618019581675989,163.78182469147762,120.54380637704232,106.73102940714968,121.33795961991578,176.35718937471745,40.0,38.0,40.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,55.01922975480167,55.813382997675134,57.05079528432795,0.6367512018453878,0.7941532428734632
348,4,3.47591700100671,3.387003695499585,2.639171102812149,3.4032830650128685,4.394452550334208,162.23338044105878,121.44823992367604,105.59509508310748,121.25068041956388,176.47986691651855,40.0,39.0,40.0,35.0,40.0,0.0,0.0,0.0,0.0,0.0,55.22918649695467,55.031626992842504,56.638285357951304,0.9911694853213393,-0.1975595041121636
349,4,3.106386542820485,3.6347869727428144,2.2307281572895565,3.599950429166507,3.986356898808091,160.92570871365444,123.56571876110657,109.24860173116622,123.72485120537364,173.9927517540952,40.0,38.0,40.0,33.0,40.0,0.0,0.0,0.0,0.0,0.0,50.267900548721556,50.42703299298863,51.677106982488226,0.38640646964158387,0.15913244426707251
350,4,2.8184148260768773,2.116564442638792,1.9596631459284743,2.107727459352476,3.4847416357988106,158.49111173799096,117.42729459928276,107.85860307208048,117.85484603776509,172.88148827307583,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,55.026642235310746,55.45419367379307,50.63250866591048,1.3770141764463344,0.42755143848232535
351,4,4.1257240848633945,3.657714493004401,3.731572149244832,3.5844949845845253,4.495345528037686,157.35274775707472,118.49027818610396,108.60355535345664,118.4571383131392,171.83727703042388,40.0,31.0,40.0,30.0,27.0,0.0,0.0,0.0,0.0,0.0,53.38013871728468,53.34699884431991,48.74919240361808,0.9108505434531606,-0.03313987296476739
352,4,3.570175000709556,3.192783924789378,3.533500094792552,3.1551018469998,3.833318960626821,153.38319404747716,117.11473713250082,109.69672904967854,117.21383679157483,166.19492098149604,32.0,40.0,40.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,48.981084189921205,49.08018384899522,43.68646499779862,0.6782171136270212,0.09909965907401386
353,4,3.090158231870446,3.2035110559432263,3.316432013564656,3.17380906659677,3.342725559826593,149.44595449206145,114.56293381524289,106.92634966935093,114.87918838852464,160.95233465065365,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,46.073146262129015,46.38940083541077,42.51960482271052,0.1689164932298226,0.31625457328175344
354,4,2.455697648286005,3.641446371044897,3.374209801857261,3.648076813141517,2.966348545487841,144.37807365371145,111.24161813063547,101.50063394098903,111.83361662473156,155.26263626476873,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,43.42901964003717,44.02101813413326,42.87743971272242,-0.6817282676536758,0.5919984940960887
355,4,1.9842496627724844,3.1344181946923224,2.778633168268044,3.134763581155812,2.7605459174326707,148.018419762775,114.58597604064144,103.2947635392724,115.17941938949706,158.50933618194532,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,43.32991679244826,43.923360141303874,44.723656223502616,-0.37421766372314114,0.5934433488556152
356,4,3.606374577097984,4.596260285694582,4.2716239148945,4.554064598790761,4.343815275519645,153.39030564961683,120.76430665384642,106.74905387744874,120.5249232226169,165.47901272871647,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,44.954089506099564,44.71470607487005,46.64125177216809,-0.21024932327111667,-0.23938343122951267
357,4,3.420699753478886,4.176314390454217,3.785233248213935,4.140532623353048,4.084533516442024,154.70915542736725,119.91420347441988,104.86135497716673,120.11742161285858,165.83365276758332,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,45.71623115472474,45.91944929316344,49.84780045020052,-0.055999106911023944,0.20321813843870018
358,4,3.157427970510545,3.741547084778768,3.4353517376705107,3.658495547698725,3.762212842350414,155.9170830493866,123.32197035172229,106.85184928691989,122.96281000754942,169.63934942716384,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,46.676539419614414,46.31737907544155,49.06523376246672,0.10371729465168933,-0.3591603441728637
359,4,3.0510141493147525,3.2269276607817834,2.670574507611877,3.2084742000368784,3.867689847370476,157.8924079095667,124.5285860611102,109.29412237668396,124.59848461517376,170.3557516662295,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,45.75726705105575,45.827165605119305,48.598285532882755,0.6592156473335975,0.06989855406355616
360,4,2.2932674744629558,3.204898658911335,2.550317283078359,3.2260691525660663,3.366109447756951,155.5764177908474,123.02730110679929,107.72190889006228,123.11407728631586,168.63546543291588,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,45.52138814660002,45.608164326116594,47.854508900785106,0.14004029519088457,0.08677617951657624
361,4,3.826129251373159,4.719451175316599,4.557992977183309,4.700144202089835,4.327631362503797,157.48711577823104,127.5595345364334,112.1171057539464,126.85247278813353,171.20768820066706,40.0,35.0,40.0,33.0,32.0,0.0,0.0,0.0,0.0,0.0,44.35521541253354,43.64815366423366,45.37001002428464,-0.3725128395860384,-0.7070617482998784
362,4,3.4174338473529824,4.198826305118711,4.230784912316038,4.102496137170149,3.70971919121508,155.07713544577408,121.1989401853906,109.05163550631968,119.89843392677398,166.20147833976384,40.0,40.0,40.0,38.0,35.0,0.0,0.0,0.0,0.0,0.0,46.30304441298986,45.00253815437324,46.02549993945439,-0.3927769459550694,-1.3005062586166218
363,4,2.992013035428204,4.266693329048976,3.928882052025796,4.145343941787773,3.495591225208224,152.03329284373362,120.95695076121604,108.42848218791052,120.34639634381082,164.1743308436783,40.0,35.0,40.0,39.0,36.0,0.0,0.0,0.0,0.0,0.0,43.82793449986747,43.217380082462256,43.6048106558231,-0.6497527165795485,-0.6105544174052113
364,4,2.6508144865794607,3.921698696369561,3.699242329867155,3.868414531566784,3.1228107073233207,146.9893985813967,117.66796238468564,104.72000049419545,116.44737263905029,159.05324592287468,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,42.605873283824394,41.38528353818904,42.26939808720125,-0.7456038242434633,-1.2205897456353512
365,4,1.964376398375256,4.283426449841293,3.325266213057889,4.259840278134152,2.778150786225387,147.1954650842673,117.75574402196196,105.78714863477568,116.68791333745231,158.47046499601885,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,41.78255165856653,40.71472097405689,41.408316449491636,-1.4816894919087646,-1.0678306845096444
366,4,3.619127300425849,5.703135609007041,5.376984970180917,5.445103543989975,4.099764068209859,151.96608702111396,120.4107004454544,112.03210424511954,118.98138865806422,160.98736408454636,40.0,33.0,40.0,39.0,40.0,0.0,0.0,0.0,0.0,0.0,42.00597542648214,40.57666363909196,39.93398277599442,-1.3453394757801167,-1.4293117873901764
367,4,3.345247713528155,5.183861389940222,4.619220915101742,4.946295652148714,4.252162045275318,154.05274227080255,122.76858354033104,112.16552327070828,120.40018472539916,164.2930742779383,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,43.892889552539145,41.524490737607266,41.88721900009428,-0.6941336068733959,-2.3683988149318793
368,4,3.027950848725752,4.864932690775,4.5020017442070825,4.666373164090311,4.1265131246721145,155.27008807498268,124.19994614372293,108.69504493145548,122.9426478797401,167.3966141809955,40.0,35.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,44.453966301255406,43.19666803727257,46.575043143527196,-0.5398600394181967,-1.2572982639828325
369,4,4.607127848673842,5.905815658511793,5.708135140262306,5.886984412403713,5.2273085685268175,160.66401945247534,128.8420347176269,118.0433237728294,127.37249565536725,171.4834882637818,40.0,33.0,40.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,44.11099260841455,42.64145354615491,42.62069567964595,-0.6596758438768955,-1.469539062259642
370,4,3.2282332786227945,4.817962213240901,4.516535235460273,4.777516572375324,3.9550391882661713,158.6941689642653,129.71351738644546,116.77799028222184,127.93364504692924,170.63423868618747,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,42.70059363925823,40.92072129974201,41.91617868204345,-0.822477384109153,-1.779872339516217
371,4,4.245511984194525,5.211667531317531,5.297570160512401,5.177758567592538,4.697429727840279,159.94894463077696,129.8769840467155,120.36758425146814,128.41114898750155,171.3102859538438,40.0,35.0,40.0,34.0,29.0,0.0,0.0,0.0,0.0,0.0,42.89913696634224,41.43330190712828,39.58136037930882,-0.48032883975225893,-1.4658350592139584
372,4,3.154006850864966,3.71922490984999,4.086196099579974,3.711589774753858,3.376357724130072,155.63585721250104,125.79637984648404,117.4774227561438,124.91070637861908,165.88861857532095,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,40.977912196701865,40.092238728836904,38.15843445635724,-0.335232050623786,-0.8856734678649616
373,4,2.3424193550449,3.240004030149513,3.522985844079745,3.263899624104543,2.968674059796794,151.51405060400026,126.80905746785808,117.91829016979813,125.6573954768632,162.61570081537326,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,36.95830533851006,35.80664334751518,33.595760434202134,-0.2952255643077488,-1.1516619909948815
374,4,3.4242616528551446,4.520285718665049,4.570427792707909,4.500081581407319,3.6648203192842823,149.9928182643365,124.66317742393504,118.43068624306594,124.17679451195366,159.59807110924137,40.0,40.0,40.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,35.421276597287715,34.934893685306335,31.56213202127057,-0.8352612621230371,-0.48638291198138006
375,4,2.479226875402514,3.7158550375678137,3.4984651881081352,3.779091852539907,3.236908343009573,150.8369295113812,125.40226314716062,118.4871979433934,124.63503754222636,160.0612723456161,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,35.42623480338973,34.659009198455465,32.34973156798779,-0.542183509530334,-0.7672256049342678
376,4,3.4946594311689188,4.518846418941545,4.178399310147362,4.587844779115399,4.538573046353434,154.22829636522,129.9884119641889,122.01324283415757,129.81491459662945,166.81057477328378,40.0,35.0,40.0,35.0,40.0,0.0,0.0,0.0,0.0,0.0,36.995660176654326,36.82216280909486,32.21505353106242,-0.04927173276196495,-0.1734973675594631
377,4,2.9965157097546413,4.111272117242214,3.926967771909191,4.151327653089797,3.94601184062065,154.4000751110944,127.3348907883878,113.98611638660395,127.29988636808729,166.41783098802082,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,39.11794461993354,39.08294019963303,40.41395872449044,-0.20531581246914676,-0.035004420300509764
378,4,3.817874653136019,4.650355193423325,4.739559688126779,4.730260347727227,4.9246078427543,155.4091047876993,127.64735123466488,115.22269846774836,127.2791728701175,167.2416142399549,40.0,35.0,40.0,40.0,33.0,0.0,0.0,0.0,0.0,0.0,39.96244136983741,39.59426300529003,40.18640631995095,0.19434749502707316,-0.36817836454737574
379,4,2.65454829680686,3.533579195731364,3.8164433348264426,3.7227569353147496,3.816156614183766,153.4716087960104,128.8480232625672,115.4921637567601,129.36264985770828,166.0190048504603,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,36.65635499275203,37.170981587893095,37.979445039250294,0.09339967886901634,0.5146265951410669
380,4,3.984500388565896,4.313859539947805,4.593193711485062,4.366586155657121,4.722663870856223,155.01695329028058,130.00945597239098,120.3247955047278,129.50559300712962,168.44528313870774,40.0,37.0,40.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,38.93969013157812,38.435827166316756,34.69215778555278,0.3560777151991026,-0.5038629652613622
381,4,2.7098113972916886,3.173539094160922,3.495931638526835,3.1917751613674805,3.397162433845424,150.63654955005325,125.20797740359032,117.85718691567004,124.97078201767764,162.5683267147451,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,37.59754469706746,37.36034931115478,32.779362634383205,0.2053872724779433,-0.23719538591268474
382,4,3.5922717209533293,4.204510645380964,4.1466304015747175,4.202756667271641,4.088057970907545,151.42755870349046,126.34221751538556,116.65583319241031,126.6025969781526,164.78063883112978,40.0,31.0,40.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,38.178041852977174,38.43842131574422,34.77172551108015,-0.1146986963640968,0.26037946276704815
383,4,2.7077349173587613,3.922779141697049,3.368480033906079,3.847632249977055,3.50856214269293,144.5817182232416,119.52725962221176,107.40748489321524,119.5631593666586,157.10343081183095,40.0,39.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,37.54027144517235,37.57617118961919,37.17423333002637,-0.3390701072841251,0.03589974444683719
384,4,3.550430425983199,4.660896597314744,4.364569267950838,4.640828958739727,4.190014922153236,148.752912994422,121.05819949489958,108.82307603994929,121.93343299313746,160.46163616501133,40.0,38.0,40.0,40.0,32.0,0.0,0.0,0.0,0.0,0.0,38.52820317187387,39.403436670111745,39.929836954472705,-0.45081403658649055,0.8752334982378756
385,4,2.697508456254624,3.6712972855027775,3.60428247547502,3.645853601878195,3.618126120288611,149.0809301966489,120.89646732350748,108.009920058884,121.76050549401958,159.6172913198029,40.0,40.0,40.0,36.0,40.0,0.0,0.0,0.0,0.0,0.0,37.856785825783305,38.72082399629541,41.07101013776489,-0.02772748158958427,0.864038170512103
386,4,3.832828766354965,5.011823111119013,4.556877634878689,5.036205022174928,4.681437196344925,151.88706949733944,116.28275051087076,107.09677310855967,117.40717306391224,161.34901489773003,40.0,40.0,40.0,40.0,34.0,0.0,0.0,0.0,0.0,0.0,43.94184183381779,45.066264386859274,44.790296388779765,-0.3547678258300033,1.1244225530414838
387,4,2.7400795778321334,3.4629679209606627,3.2079863488584346,3.440342332138583,3.352031524588804,152.13036770142676,111.0773587319548,104.65377918903182,112.78136269762943,158.9842493735495,40.0,38.0,40.0,35.0,40.0,0.0,0.0,0.0,0.0,0.0,46.202886675920055,47.906890641594686,47.47658851239494,-0.08831080754977894,1.7040039656746302
388,4,3.5597868712707097,3.652732898705758,3.546054759169812,3.621804352554325,3.797660517589436,155.0321617937575,118.26656357802936,106.04837014802374,119.20620757300604,163.692379617391,40.0,39.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,44.48617204438496,45.425816039361635,48.98379164573376,0.17585616503511092,0.9396439949766773
389,4,3.8058077539934496,3.705497046218975,3.0916119487082327,3.688320276540392,3.868509886484073,155.6407154301818,117.45152166101816,105.09392017361984,118.40585413733731,163.3194162290626,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,44.91356209172528,45.867894568044434,50.54679525656198,0.18018960994368083,0.9543324763191521
390,4,4.009865271452775,3.977927802069887,3.364318140722686,4.076155738659852,4.251020658398701,155.22869822620578,112.16630931117204,102.41887762887164,113.74930854442026,161.7192516901997,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,47.96994314577945,49.55294237902767,52.80982059733414,0.174864919738849,1.5829992332482163
391,4,2.598299053936906,2.5588351143036228,2.340725377001307,2.5374800489802967,2.560521957701571,149.4000005593447,102.61799917142268,92.8314300708464,103.73991382175392,155.8748849563512,34.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,52.13497113459728,53.256885784928514,56.56857048849831,0.023041908721274318,1.1219146503312345
392,4,3.019959209729076,3.05245369339693,3.094052499222797,3.0666046815803294,3.01711272725506,146.4041558007682,99.10518550572884,90.64048759373084,100.45935780666058,152.53678450705215,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,52.07742670039157,53.431599001323306,55.763668207037355,-0.049491954325269205,1.3541723009317366
393,4,2.3523141718323517,3.4304955280164653,2.4077605278350678,3.405128492920182,2.908370441326392,145.79654920932308,98.15534061637946,92.43912232388276,99.6099427072252,148.29655570597268,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,48.68661299874748,50.14121508959322,53.35742688544032,-0.49675805159378994,1.4546020908457393
394,4,3.42288235460313,3.435381364620059,2.889544907832223,3.3685626325740765,3.400612004023795,147.9973637542485,99.11252596147092,91.77408951663816,100.1465100977858,149.76187260814606,40.0,35.0,40.0,35.0,40.0,0.0,0.0,0.0,0.0,0.0,49.61536251036027,50.64934664667514,56.223274237610354,0.03204937144971831,1.0339841363148707
395,4,2.645054217137428,2.7705294447043607,1.956409893315896,2.698664593489467,3.060142510408763,148.33903635548694,100.16095973920562,93.4816271389203,101.50584155533166,151.15587172895334,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,49.65003017362169,50.99491198974772,54.85740921656664,0.3614779169192963,1.3448818161260334
396,4,3.2932998281973784,3.2057579693703744,2.739757636523221,3.110369279126784,3.621917192164582,148.7150386455431,98.44378633204414,95.01123451628438,99.62671796105856,151.0133799255709,40.0,39.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,51.38666196451233,52.56959359352675,53.70380412925873,0.511547913037798,1.1829316290144192
397,4,3.3241511034155247,3.3372854916205807,2.9294466677615816,3.290742450248093,3.6676558746856753,147.92545132726957,101.33964584497312,98.91508121662096,102.17643384158885,151.74668367145873,37.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,49.57024982986988,50.407037826485606,49.01037011064861,0.37691342443758247,0.8367879966157261
398,4,3.649667027708556,3.6777345416128018,3.2040908668184747,3.604299856359805,3.85158066550282,146.6477199812929,100.27440658969562,97.48609106222511,101.18897962572294,151.54450886533465,40.0,38.0,40.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,50.35552923961171,51.27010227563903,49.161628919067795,0.2472808091430152,0.9145730360273205
399,4,3.8124558376045705,3.980300362450045,3.535132685739726,3.946085337794127,4.086589831732295,144.1980156405123,101.93023602156136,96.94500909430528,102.54848449522356,152.19072477109796,40.0,29.0,40.0,28.0,38.0,0.0,0.0,0.0,0.0,0.0,49.6422402758744,50.260488749536606,47.25300654620702,0.14050449393816766,0.6182484736622058
400,4,3.986966100837433,4.636964526873987,3.88444247751677,4.659557400612615,4.386989980091576,139.97818298568822,98.50210344526408,96.22042299583713,99.46766736352072,145.96184380252936,40.0,36.0,40.0,40.0,32.0,0.0,0.0,0.0,0.0,0.0,46.49417643900864,47.459740357265275,43.757759989851095,-0.2725674205210389,0.9655639182566347
401,4,4.324737208878554,4.8119879441762015,3.9846039137359854,4.814181230209349,4.734085677325004,143.16331335948684,104.92169647434558,101.27847145845976,106.36189914167988,148.62842449949056,40.0,36.0,40.0,36.0,40.0,0.0,0.0,0.0,0.0,0.0,42.26652535781068,43.70672802514498,41.88484190102707,-0.08009555288434456,1.4402026673343045
402,4,4.691462705478013,5.724169027065978,4.675316400904872,5.720581897980959,5.474999596791565,146.46029858429162,108.27786597263768,102.89238340461957,109.40037092680303,152.49386858146596,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,43.093497654662926,44.216002608828276,43.567915179672056,-0.24558230118939406,1.1225049541653505
403,4,3.031126404372104,3.947280296642536,3.01531193242782,4.002354212120209,4.050055770283169,148.03819393407113,106.96392840928316,98.25476985228556,108.5284382722745,154.37361009078245,40.0,40.0,40.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,45.84517181850795,47.40968168149929,49.78342408178557,0.04770155816296029,1.5645098629913434
404,4,3.101218528297381,3.884045804778741,3.2051706183600923,3.829535124950594,3.84971622379015,148.8791219140012,106.73546973356852,99.81989038269742,108.25704983454504,153.77617190540025,40.0,36.0,40.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,45.519122070855204,47.040702171831725,49.059231531303766,0.0201810988395561,1.5215801009765215
405,4,3.4794790169577072,3.4530879272325183,3.5740615138435428,3.455151255097705,4.098234941427091,149.19970454740093,99.3114186269461,103.0073497742904,100.74728196242116,151.28200442434377,40.0,36.0,40.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,50.53472246192261,51.970585797397675,46.19235477311052,0.6430836863293856,1.4358633354750623
406,4,3.5321362533757963,3.480052046044364,3.680223468013669,3.4344240847900447,4.07190802094755,146.25813190416966,98.1337166248408,103.60773649379918,99.47859078150034,147.95770289060417,40.0,40.0,40.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,48.47911210910382,49.82398626576337,42.65039541037048,0.6374839361575053,1.344874156659543
407,4,3.723245622933253,3.83090405858416,3.987050558552606,3.76581947038431,3.97208529622772,144.81079347204755,102.653664221705,105.35052159441445,104.22020957501816,147.11889701096644,40.0,37.0,40.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,42.898687435948275,44.465232789261435,39.460271877633105,0.2062658258434098,1.5665453533131597
408,4,3.911110995717545,4.775031678877177,4.55397410617744,4.72112794833618,4.166083508672785,142.02173695844684,104.73460041116478,102.93466275494022,105.76873004818792,144.5459681444662,40.0,38.0,40.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,38.77723809627828,39.811367733301424,39.08707420350662,-0.5550444396633951,1.0341296370231419
409,4,2.6538648116728685,3.7502331397964737,3.467570289757905,3.778442364871799,2.9898282931855977,144.23760674275044,106.7009101705818,101.99953991927734,108.46895678850017,147.70511926967995,40.0,34.0,40.0,34.0,38.0,0.0,0.0,0.0,0.0,0.0,39.23616248117979,41.00420909909815,42.238066823473105,-0.7886140716862013,1.7680466179183583
410,4,3.5209015545180384,4.283921012430425,4.1004706703533484,4.2609818112600415,3.859915423344692,145.20783063530612,107.62369076962796,102.07360828152892,108.77642571148624,149.99136423094413,40.0,26.0,40.0,29.0,40.0,0.0,0.0,0.0,0.0,0.0,41.21493851945789,42.36767346131617,43.134222353777204,-0.4010663879153493,1.1527349418582844
411,4,2.5041983855944743,3.623223104917937,3.145118733288165,3.643721923397939,3.0803938577503085,146.36964812091034,107.91057357433787,100.8688998792498,109.55466498786036,150.10668239935933,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,40.552017411498966,42.196108825021454,45.500748241660546,-0.5633280656476307,1.6440914135224887
412,4,3.322650033536452,4.306380819622135,3.75155228016386,4.273671004832589,3.815127015960208,149.31244612099343,110.60402062479396,103.85374793731864,112.03555140517396,153.37806005159976,40.0,33.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,41.3425086464258,42.7740394268058,45.458698183674784,-0.45854398887238057,1.431530780380001
413,4,4.269484281365984,4.514623111131647,4.26855618208295,4.49924788193412,4.407830803394925,148.64997326712987,109.68005359918486,103.9924840648684,110.71570367814483,152.03419295815567,40.0,40.0,40.0,35.0,40.0,0.0,0.0,0.0,0.0,0.0,41.31848928001084,42.35413935897081,44.65748920226146,-0.09141707853919456,1.035650078959975
414,4,2.855403587005281,3.892708091838936,3.495698220348442,3.900587494413607,3.2844706266331443,147.8969012235727,110.54025867978804,104.96351541898107,111.15772005652252,152.19323805707023,40.0,40.0,40.0,34.0,40.0,0.0,0.0,0.0,0.0,0.0,41.03551800054771,41.65297937728219,42.93338580459164,-0.6161168677804629,0.6174613767344823
415,4,3.586748037292662,4.538533666421909,4.399942133654531,4.4807673035103015,3.983246437948002,146.81257683843214,109.2835951978766,104.41757690863116,109.44357193293712,150.60278382008158,38.0,40.0,40.0,38.0,33.0,0.0,0.0,0.0,0.0,0.0,41.159211887144465,41.31918862220499,42.394999929800974,-0.49752086556229935,0.1599767350605248
416,4,4.6107213771783,6.030213560299138,5.655752060654982,5.8804958802434095,5.07405187111018,143.69708527094892,109.830825253759,103.72997075480048,109.8132371926203,150.34474554592904,40.0,40.0,40.0,40.0,37.0,0.0,0.0,0.0,0.0,0.0,40.53150835330874,40.51392029217004,39.96711451614844,-0.8064440091332292,-0.01758806113869582
417,4,2.951378296210331,4.795187326168884,4.038769739886363,4.747349989288713,3.8645555293233618,141.91005431963478,109.26481370680372,102.8793353621743,108.7842814654274,149.05923969167233,40.0,40.0,36.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,40.274958226244934,39.79442598486861,39.03071895746048,-0.8827944599653512,-0.48053224137632355
418,5,3.824088208765598,5.844324627543536,5.320802400994128,5.797215374563544,4.550175910880934,145.10081994176852,111.24882553418814,108.20620115710842,111.57893486582084,148.48856474734362,40.0,31.0,40.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,36.909629881522775,37.239739213155474,36.894618784660096,-1.2470394636826105,0.3301093316326984
419,5,2.655697378940468,4.559421411292284,3.995258359761372,4.590899319855603,3.534749981867517,146.31737498012745,107.5229545892946,105.586782412298,109.18682414303724,147.7908930509543,40.0,38.0,39.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,38.60406890791707,40.26793846165971,40.73059256782945,-1.0561493379880855,1.663869553742643
420,5,3.3249670467852472,5.415281215728608,5.039862627227059,5.473105103431862,4.269829904002108,147.90211989415488,109.38941059463583,106.13065109111494,110.0989421612206,149.55389659858568,40.0,32.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,39.454954437365075,40.16448600394985,41.77146880303994,-1.2032751994297533,0.7095315665847721
421,5,3.9761661367697902,5.64024560902039,5.369759818527826,5.751862326067172,4.658359097575176,150.00243866183715,112.8704882483637,110.4374872044747,113.94024043591016,152.25073760840462,40.0,34.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,38.310497172494465,39.38024936004092,39.56495145736244,-1.093503228491996,1.069752187546456
422,5,4.034838343961423,5.611986541488402,5.251342122137366,5.677569533229263,4.900001752751183,150.0670050171344,118.35814128178424,114.72911520186744,118.68633406748884,156.01602524103157,40.0,37.0,40.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,37.32969117354273,37.65788395924733,35.33788981526695,-0.7775677804780798,0.3281927857046014
