scan,fold,method,et_mm,eR_deg,iters,on_bound
270,3,PatchFullFit,129.2576914900922,4.014221115628766,29,0
271,3,Raw,176.8598137630935,5.319120057890345,40,0
271,3,Huber,162.4804766308792,4.724419128676197,40,0
271,3,PatchOOF,128.7139910822147,4.085199861395737,40,0
271,3,PatchHuberOOF,110.58687335889735,3.2417006339275876,40,0
271,3,PatchFullFit,128.82857814002128,4.06364551819435,38,0
272,3,Raw,170.29116127162314,3.454702933619538,40,0
272,3,Huber,155.60572073549616,3.035621045516144,40,0
272,3,PatchOOF,122.7416546039503,2.121252798019501,40,0
272,3,PatchHuberOOF,103.2422326601128,1.3192203247888077,40,0
272,3,PatchFullFit,122.47317504464063,2.0990911475934015,40,0
273,3,Raw,169.91590492190204,3.447838490114901,40,0
273,3,Huber,154.57066027688447,3.509512507420555,40,0
273,3,PatchOOF,120.26742803507706,2.5830204092635607,40,0
273,3,PatchHuberOOF,100.82684692344229,2.1233944418096162,40,0
273,3,PatchFullFit,119.68934426997342,2.613447451504223,40,0
274,3,Raw,160.37786999832153,2.073160835400055,40,0
274,3,Huber,147.7428617125053,2.2441047295396004,40,0
274,3,PatchOOF,109.86180224226831,1.758877197537307,40,0
274,3,PatchHuberOOF,90.89387118355926,1.551739136308284,40,0
274,3,PatchFullFit,108.73501377883913,1.7060875431140423,40,0
275,3,Raw,157.78197405066126,3.2425457805421387,40,0
275,3,Huber,146.2981211615947,3.225388185985324,40,0
275,3,PatchOOF,106.34703290671057,2.9286937198224514,37,0
275,3,PatchHuberOOF,84.80395496942863,2.7223080871216525,40,0
275,3,PatchFullFit,105.7922245280083,3.0995917352115625,34,0
276,3,Raw,155.7477880815278,3.826452440517502,32,0
276,3,Huber,145.12602395933962,3.783551678238954,40,0
276,3,PatchOOF,102.57473311217579,3.5303100584547584,34,0
276,3,PatchHuberOOF,82.17676317810758,3.45693031224411,40,0
276,3,PatchFullFit,101.9906839033928,3.5629641544312403,34,0
277,3,Raw,156.63320942082186,2.7277041556921464,40,0
277,3,Huber,145.13002943830296,2.777061376353101,40,0
277,3,PatchOOF,103.77840192605098,2.366979068695518,40,0
277,3,PatchHuberOOF,83.02581381408,2.412867050939162,40,0
277,3,PatchFullFit,102.96802068995903,2.4173555302581713,40,0
278,3,Raw,166.53210986657817,4.168482542217107,30,0
278,3,Huber,151.72857321245428,3.7370297361837292,40,0
278,3,PatchOOF,112.82521735330693,3.581824967257357,30,0
278,3,PatchHuberOOF,90.59342091218973,3.1854812318334202,40,0
278,3,PatchFullFit,111.55191594312434,3.582935666739591,31,0
279,3,Raw,166.5644951455401,3.283387490698904,40,0
279,3,Huber,153.21548329481425,3.042266591459347,40,0
279,3,PatchOOF,112.31488402556583,2.3974256268904255,40,0
279,3,PatchHuberOOF,91.84804560975084,2.275323596933622,40,0
279,3,PatchFullFit,111.11536186907294,2.3980117859028147,39,0
280,3,Raw,170.080156484676,4.41188297792136,33,0
280,3,Huber,156.14308009131332,4.077629737173798,40,0
280,3,PatchOOF,114.91651162345362,3.855790559914158,34,0
280,3,PatchHuberOOF,96.2377580480125,3.348812332347612,40,0
280,3,PatchFullFit,113.39873510088984,3.8500375304709973,33,0
281,3,Raw,169.4337840948769,3.108483670823398,40,0
281,3,Huber,154.68876095390462,2.744098930063547,40,0
281,3,PatchOOF,114.87722226540998,2.5198933291486987,40,0
281,3,PatchHuberOOF,98.96843206511898,2.4093595741696836,40,0
281,3,PatchFullFit,113.72005720424738,2.498157800053047,40,0
282,3,Raw,174.49178267631422,4.450530418854756,30,0
282,3,Huber,159.54522834797905,4.02263923089621,40,0
282,3,PatchOOF,122.90143623782372,3.672142967992696,37,0
282,3,PatchHuberOOF,104.17688796870569,3.5663218828727135,39,0
282,3,PatchFullFit,121.61771371056447,3.6847912738263777,34,0
283,3,Raw,165.5716985880463,2.899449547349683,40,0
283,3,Huber,153.7430225309828,2.7441522528579108,40,0
283,3,PatchOOF,113.59079690412155,2.83121451118016,40,0
283,3,PatchHuberOOF,101.53614108269309,2.350202625160009,40,0
283,3,PatchFullFit,112.34296973028125,2.8425180157804717,40,0
284,3,Raw,165.83326309692848,4.185526721875487,40,0
284,3,Huber,151.27940470170515,3.7934033774957254,40,0
284,3,PatchOOF,115.60498232505499,4.2452931281858115,40,0
284,3,PatchHuberOOF,101.4407181966457,3.4824927443626277,40,0
284,3,PatchFullFit,114.32275875890674,4.297241733883868,36,0
285,3,Raw,157.10001002110855,3.0208341193346286,40,0
285,3,Huber,145.77693090376707,2.6482316148368055,40,0
285,3,PatchOOF,108.22940804014053,2.778398851991835,40,0
285,3,PatchHuberOOF,94.80403781554998,2.2338050698402365,40,0
285,3,PatchFullFit,106.70792139144224,2.800699010189771,40,0
286,3,Raw,158.78378838905869,2.5022333616333294,40,0
286,3,Huber,148.8047613914013,2.1567989607055416,40,0
286,3,PatchOOF,108.6739090747216,2.347788538846725,40,0
286,3,PatchHuberOOF,93.7471936271883,2.223774402229606,29,0
286,3,PatchFullFit,107.13927350863973,2.343807772144943,40,0
287,3,Raw,171.05809752922448,4.397638785172063,40,0
287,3,Huber,158.0850038561238,3.939393942947075,40,0
287,3,PatchOOF,119.53943734244905,4.247432495457079,30,0
287,3,PatchHuberOOF,102.55373523286845,3.5619363122071905,40,0
287,3,PatchFullFit,118.11070342453257,4.253373808742959,31,0
288,3,Raw,171.48020920575064,3.8734597077867363,40,0
288,3,Huber,157.014585252346,4.25922292998582,14,0
288,3,PatchOOF,120.37734705208229,3.1701061657410743,40,0
288,3,PatchHuberOOF,104.23085002468329,2.85468446653213,40,0
288,3,PatchFullFit,119.03756166459567,3.2020808347754715,40,0
289,3,Raw,173.00843258092084,4.069751279660671,40,0
289,3,Huber,157.4859362768606,3.005169187141897,40,0
289,3,PatchOOF,119.62304889161972,3.3157537429538686,40,0
289,3,PatchHuberOOF,101.67916689022444,2.519736074966094,40,0
289,3,PatchFullFit,119.52419944039063,3.450497511078385,38,0
290,3,Raw,176.14123755856463,4.8036604273259,31,0
290,3,Huber,162.1776402637298,4.277068544085089,40,0
290,3,PatchOOF,125.22337176981368,3.709631010054173,26,0
290,3,PatchHuberOOF,110.28606211749944,3.6299230500536654,40,0
290,3,PatchFullFit,123.60720713024126,3.7230592372169458,28,0
291,3,Raw,174.27115266137977,5.158034084039303,32,0
291,3,Huber,159.07139636722283,4.851516622489505,25,0
291,3,PatchOOF,123.75853281933651,4.516072350281416,40,0
291,3,PatchHuberOOF,110.27656273277472,4.701901110236304,40,0
291,3,PatchFullFit,122.60949465548526,4.485377453104481,40,0
292,3,Raw,165.91727412863062,3.745568680862332,35,0
292,3,Huber,151.24927204669484,3.483306189313382,40,0
292,3,PatchOOF,116.98228799918952,3.0150339308984786,40,0
292,3,PatchHuberOOF,104.9302051189313,3.389345522919903,40,0
292,3,PatchFullFit,115.5858894709985,3.020315489449411,40,0
293,3,Raw,159.2311359614502,4.167686565128917,28,0
293,3,Huber,148.56935932869794,4.018348608539498,40,0
293,3,PatchOOF,113.5429229048322,4.135277134297331,37,0
293,3,PatchHuberOOF,105.62235884982158,4.126656315363608,40,0
293,3,PatchFullFit,112.2042199933669,4.216906066055772,33,0
294,3,Raw,154.2334710388763,3.1332934107359525,40,0
294,3,Huber,141.96583576127173,2.738995947872291,40,0
294,3,PatchOOF,110.65354994849739,4.064842510367017,40,0
294,3,PatchHuberOOF,97.32882703893364,3.617812048477063,40,0
294,3,PatchFullFit,109.6361057165285,4.157174486838262,40,0
295,3,Raw,159.51733986491897,3.9858667097025817,38,0
295,3,Huber,148.29362805108332,3.3492209285419015,40,0
295,3,PatchOOF,117.16233531836698,4.532618671478938,39,0
295,3,PatchHuberOOF,102.33022347643049,4.066254942967826,32,0
295,3,PatchFullFit,116.2040400179282,4.555136975743403,40,0
296,3,Raw,165.15891266490954,4.703030534249073,34,0
296,3,Huber,154.3151453587438,4.281311400829811,40,0
296,3,PatchOOF,119.91358692567952,5.1346257198482945,34,0
296,3,PatchHuberOOF,105.2612841806636,4.807831585924979,40,0
296,3,PatchFullFit,118.93640722684046,5.1159848297134305,35,0
297,3,Raw,166.9593868323557,3.9644416050079805,40,0
297,3,Huber,154.80261026932078,3.2884868380767287,40,0
297,3,PatchOOF,121.61219715549306,4.1775659396387255,39,0
297,3,PatchHuberOOF,104.80251291583875,3.821138885483988,40,0
297,3,PatchFullFit,120.51008873658961,4.112406761288646,40,0
298,3,Raw,169.93148012513444,4.104807568912924,40,0
298,3,Huber,156.46163193080122,3.0982504518267064,40,0
298,3,PatchOOF,125.86013553713413,3.7547242793507043,40,0
298,3,PatchHuberOOF,108.61592313845676,3.259194542964367,40,0
298,3,PatchFullFit,124.46202840060567,3.7342670949538417,40,0
299,3,Raw,174.83160258803946,4.9129443853169175,40,0
299,3,Huber,160.48123206801984,4.2432484419000005,40,0
299,3,PatchOOF,129.56865985619464,4.538256424605447,40,0
299,3,PatchHuberOOF,112.27950294654931,4.3306369868794885,40,0
299,3,PatchFullFit,128.24201275163702,4.486485505351045,40,0
300,3,Raw,173.27841526841158,4.0326235440912965,40,0
300,3,Huber,156.63643118648685,3.2285932124258037,40,0
300,3,PatchOOF,129.47419001693845,4.2172559894583985,36,0
300,3,PatchHuberOOF,110.35830351425204,4.035215578041355,40,0
300,3,PatchFullFit,128.49812194220308,4.201806276961587,35,0
301,3,Raw,167.310165979794,3.114341374188799,40,0
301,3,Huber,153.6266381050139,2.5412207107294726,40,0
301,3,PatchOOF,122.6735959537002,3.193961056696267,40,0
301,3,PatchHuberOOF,108.01074437081225,3.331213199766795,40,0
301,3,PatchFullFit,121.454556259476,3.211959350645384,40,0
302,3,Raw,166.8503087931298,3.9389760988939484,33,0
302,3,Huber,154.34574215941146,3.7870934481461576,40,0
302,3,PatchOOF,123.9305745377144,4.896962476582149,31,0
302,3,PatchHuberOOF,108.89559851311859,4.682592967813658,40,0
302,3,PatchFullFit,122.68821142542942,4.8665180828990735,37,0
303,3,Raw,163.45474572980507,3.499655119320381,40,0
303,3,Huber,149.40850083419664,3.3606372880440984,40,0
303,3,PatchOOF,121.28107167742633,4.354736606651877,30,0
303,3,PatchHuberOOF,106.7723840686511,4.491220794001782,40,0
303,3,PatchFullFit,120.60550922957816,4.402146650955444,32,0
304,3,Raw,158.11114558873066,2.735103443448227,40,0
304,3,Huber,145.5773090622963,2.2092979839089306,40,0
304,3,PatchOOF,117.26692551223526,3.9243153908327657,40,0
304,3,PatchHuberOOF,104.52219031425157,3.636540514333122,40,0
304,3,PatchFullFit,116.31091497842665,3.953210874509966,40,0
305,3,Raw,165.33065612602093,4.050060752918694,40,0
305,3,Huber,152.19391847917694,3.5623620564010965,40,0
305,3,PatchOOF,124.9662339396078,5.318257276299164,40,0
305,3,PatchHuberOOF,111.17182247281417,5.192574198453861,40,0
305,3,PatchFullFit,124.37994957199464,5.369972929129601,40,0
306,3,Raw,165.99884288179572,3.9102236866477478,40,0
306,3,Huber,153.44715966576445,3.080578651323371,40,0
306,3,PatchOOF,125.54815532538669,4.93635199942401,40,0
306,3,PatchHuberOOF,113.88723573920785,4.656798489059901,40,0
306,3,PatchFullFit,124.97872312256057,5.053424080210986,40,0
307,3,Raw,171.92132600705872,5.142376369072396,26,0
307,3,Huber,157.60810310686782,4.280086878991827,40,0
307,3,PatchOOF,128.74286069079602,5.804579049110261,31,0
307,3,PatchHuberOOF,114.48500952335812,5.675332505870198,40,0
307,3,PatchFullFit,128.13355835533326,5.851495748398619,33,0
308,3,Raw,168.59092057530876,3.8948515832069384,40,0
308,3,Huber,156.8262192957856,3.2840594604846958,40,0
308,3,PatchOOF,126.63710666793868,4.878175804462185,34,0
308,3,PatchHuberOOF,114.27282859639577,4.5487881227990155,40,0
308,3,PatchFullFit,126.10511825872537,4.967276224802801,36,0
309,3,Raw,174.3921906232281,4.574058985511761,38,0
309,3,Huber,161.27879446248835,4.109867394229468,40,0
309,3,PatchOOF,132.7896825689206,5.049268605829252,38,0
309,3,PatchHuberOOF,119.69854962408078,4.988440199352971,40,0
309,3,PatchFullFit,132.53289000463974,5.106482390542901,40,0
310,3,Raw,174.0074545379087,5.361564184275831,38,0
310,3,Huber,161.63383074018242,4.756387068029556,40,0
310,3,PatchOOF,129.94269268707032,5.62717729539435,35,0
310,3,PatchHuberOOF,120.56236071183747,5.454151959355002,40,0
310,3,PatchFullFit,129.2851678245824,5.694367469882638,31,0
311,3,Raw,172.592187034783,4.1414772378422,40,0
311,3,Huber,159.42116135974567,3.6885767722089837,40,0
311,3,PatchOOF,127.78455976306164,4.370128415036198,40,0
311,3,PatchHuberOOF,118.22742647760369,4.2273327152375035,40,0
311,3,PatchFullFit,127.30320036949685,4.447970756936301,40,0
312,3,Raw,171.88605070046552,4.723690270889762,35,0
312,3,Huber,158.68028400179335,4.642570888500007,40,0
312,3,PatchOOF,126.59071350839585,5.371189910877371,31,0
312,3,PatchHuberOOF,119.50404093389373,4.846742707624738,40,0
312,3,PatchFullFit,126.40922151445336,5.434181244442554,31,0
313,3,Raw,165.0725285519483,3.79174452535588,40,0
313,3,Huber,154.56520269248608,3.538771333812304,40,0
313,3,PatchOOF,124.11249144100911,3.901244527849602,40,0
313,3,PatchHuberOOF,117.45129327797707,3.7222708600985834,40,0
313,3,PatchFullFit,124.27491884981656,3.9505140398333243,40,0
314,3,Raw,170.51316487948654,3.8520614596680525,40,0
314,3,Huber,158.53563902168074,3.3299018245095438,40,0
314,3,PatchOOF,131.03733287041337,3.6755499047933133,40,0
314,3,PatchHuberOOF,113.93200221579025,3.885077298154642,21,0
314,3,PatchFullFit,131.06146661339312,3.761398697804496,40,0
315,4,Raw,174.7263179279266,4.321842621350403,40,0
315,4,Huber,161.32733384595838,3.3281820012499224,40,0
315,4,PatchOOF,133.36725044166408,3.7235983096357548,40,0
315,4,PatchHuberOOF,121.82226984298963,3.0596598847018397,40,0
315,4,PatchFullFit,135.4000724806328,3.538524056471815,40,0
316,4,Raw,180.83454129646958,5.800503391430165,30,0
316,4,Huber,166.2483412260992,4.938211935235288,32,0
316,4,PatchOOF,138.05190909048318,5.763870733479828,32,0
316,4,PatchHuberOOF,124.61269941545186,5.104903369469884,40,0
316,4,PatchFullFit,139.4561465812657,5.734590682119768,30,0
317,4,Raw,181.7616946850981,5.455316489172315,40,0
317,4,Huber,165.66429029133815,4.672347531242207,40,0
317,4,PatchOOF,140.52839557071846,4.934991680046737,40,0
317,4,PatchHuberOOF,124.66584569677907,4.445440323096292,40,0
317,4,PatchFullFit,141.44553120132565,4.773802547716223,40,0
318,4,Raw,180.80941721024192,5.028036628607429,40,0
318,4,Huber,164.62419825580528,4.1323241474616115,40,0
318,4,PatchOOF,140.64053790212876,4.683054358938858,40,0
318,4,PatchHuberOOF,125.20791419588225,4.939562341351949,40,0
318,4,PatchFullFit,140.7638199752554,4.485229544860952,40,0
319,4,Raw,179.8432803735201,4.436061319170383,40,0
319,4,Huber,163.52231667124747,3.8145288730665836,40,0
319,4,PatchOOF,141.8035527753248,4.011484721995764,40,0
319,4,PatchHuberOOF,125.74425457878874,4.063047805294035,40,0
319,4,PatchFullFit,142.4875665188782,3.952522848131872,40,0
320,4,Raw,177.5215198557649,3.561990597351169,40,0
320,4,Huber,160.17169089177293,2.8685968197742078,40,0
320,4,PatchOOF,138.12655800798925,3.0076127567511812,40,0
320,4,PatchHuberOOF,121.29236021014954,3.5576026918001613,40,0
320,4,PatchFullFit,138.9037016441471,2.9639657394224947,40,0
321,4,Raw,174.91936687287313,4.740934790274351,30,0
321,4,Huber,158.62315619528576,4.342899139900062,40,0
321,4,PatchOOF,137.47276954084197,4.3437852719325525,36,0
321,4,PatchHuberOOF,123.10811790327402,4.760909325962363,40,0
321,4,PatchFullFit,137.96299454450386,4.347577587432724,36,0
322,4,Raw,170.1190241095422,4.386008229153086,35,0
322,4,Huber,154.79366259635543,3.8259685569767123,40,0
322,4,PatchOOF,132.25905835923103,4.270172528285701,40,0
322,4,PatchHuberOOF,118.33421580813132,4.323294503353035,40,0
322,4,PatchFullFit,132.37962419398912,4.299104347535854,40,0
323,4,Raw,162.58334042441473,3.665730024092529,40,0
323,4,Huber,148.15007706590396,2.954026926266095,40,0
323,4,PatchOOF,125.29974265452113,4.534765312382781,31,0
323,4,PatchHuberOOF,109.70508895692228,3.6206831667671415,40,0
323,4,PatchFullFit,125.16759839232061,4.4885786613782965,30,0
324,4,Raw,167.4526019740487,3.8801941959700352,40,0
324,4,Huber,151.92480737577375,2.848061703534217,40,0
324,4,PatchOOF,129.01001337597515,3.7054957570770304,40,0
324,4,PatchHuberOOF,108.32284352568746,3.266096171420479,40,0
324,4,PatchFullFit,128.6047665902773,3.7734067893757004,40,0
325,4,Raw,170.32493612899174,3.8669448139031406,40,0
325,4,Huber,154.05688383141057,2.709053625966508,40,0
325,4,PatchOOF,130.22087700237046,3.5524040360090687,40,0
325,4,PatchHuberOOF,108.94839765461373,2.729552609536175,40,0
325,4,PatchFullFit,130.1814543233305,3.5866382960288092,40,0
326,4,Raw,176.55526568841591,5.481183560094456,25,0
326,4,Huber,161.1754642918815,4.5671180049188305,40,0
326,4,PatchOOF,133.36338734021763,4.811042698807342,31,0
326,4,PatchHuberOOF,111.27779063244569,3.977281777733212,40,0
326,4,PatchFullFit,132.95428622232515,4.810764689751702,30,0
327,4,Raw,178.97536996749153,5.347319008632143,37,0
327,4,Huber,163.72272252684112,4.285257088941029,40,0
327,4,PatchOOF,131.64099429460862,4.323869749406707,34,0
327,4,PatchHuberOOF,111.89994698808489,3.404316503874765,40,0
327,4,PatchFullFit,131.43836577867913,4.375107873603244,34,0
328,4,Raw,176.08523745403318,4.878094643893996,40,0
328,4,Huber,164.17473623924815,4.259530362586597,40,0
328,4,PatchOOF,129.71216175726016,3.319611365047653,40,0
328,4,PatchHuberOOF,112.40204271156885,2.2790518768106813,40,0
328,4,PatchFullFit,129.82494085936318,3.3301087739997506,40,0
329,4,Raw,173.19362978581455,3.6157138612637776,40,0
329,4,Huber,159.711074161439,3.1442577198069004,40,0
329,4,PatchOOF,127.66699899819167,2.2802836300715077,40,0
329,4,PatchHuberOOF,109.30754322214958,1.3462376296461278,40,0
329,4,PatchFullFit,127.41897317874587,2.2567654206473184,40,0
330,4,Raw,169.2182700607005,2.6516789456245777,40,0
330,4,Huber,155.21973289687512,2.2123645893834434,40,0
330,4,PatchOOF,118.61856909225456,1.5654503660717416,40,0
330,4,PatchHuberOOF,101.38079351397354,0.991756908613874,40,0
330,4,PatchFullFit,118.3831130854424,1.5634248148576964,40,0
331,4,Raw,168.70341494856763,3.791575266236527,38,0
331,4,Huber,156.07030254541826,3.6616479613430015,40,0
331,4,PatchOOF,117.61919963829571,3.058490931281808,39,0
331,4,PatchHuberOOF,100.04197740254459,2.4430198818486604,40,0
331,4,PatchFullFit,117.26615755161362,3.0246207527635844,39,0
332,4,Raw,165.30863182146277,3.2580107809517056,34,0
332,4,Huber,154.0263392197743,3.1144491258554177,40,0
332,4,PatchOOF,114.25154618098189,2.6505032180652983,33,0
332,4,PatchHuberOOF,94.4652378598135,1.9206770646000515,40,0
332,4,PatchFullFit,113.63471223091011,2.613477827186542,31,0
333,4,Raw,155.51411520437,2.7726143218286983,40,0
333,4,Huber,145.88222318130656,2.754305872398044,40,0
333,4,PatchOOF,99.81255055352564,2.8447384336973114,39,0
333,4,PatchHuberOOF,86.18475999857036,2.484964396493723,40,0
333,4,PatchFullFit,99.55045614693213,2.7797232893479653,40,0
334,4,Raw,156.30598999204085,2.171933975885345,40,0
334,4,Huber,147.03889234401228,2.034598850313641,40,0
334,4,PatchOOF,102.52017378150819,1.960728169266518,40,0
334,4,PatchHuberOOF,87.48447103666074,1.864885921641396,40,0
334,4,PatchFullFit,101.74337140841708,1.9508093277377654,40,0
335,4,Raw,158.57210821952847,2.052227458587955,40,0
335,4,Huber,148.47769818119332,1.7780782970312046,40,0
335,4,PatchOOF,105.7552155551268,1.8339443928077421,40,0
335,4,PatchHuberOOF,87.62071052863658,1.5595819945640885,40,0
335,4,PatchFullFit,105.38661196370091,1.8127292990789161,40,0
336,4,Raw,169.3486535785327,3.8644443019668913,40,0
336,4,Huber,156.20104319676793,3.5864431341976695,40,0
336,4,PatchOOF,112.7958150779975,3.0767059561301933,36,0
336,4,PatchHuberOOF,93.80173849177588,2.7255493170048832,28,0
336,4,PatchFullFit,112.59753520155188,3.0990546113400286,37,0
337,4,Raw,171.02305603248018,3.8882738496335163,40,0
337,4,Huber,158.77748713132362,3.547297125922258,40,0
337,4,PatchOOF,114.32448905938836,2.8308332693730884,40,0
337,4,PatchHuberOOF,96.68182221431377,2.620825558333943,40,0
337,4,PatchFullFit,114.07377919170307,2.7745495033869285,40,0
338,4,Raw,170.52881439255833,3.676216092720478,40,0
338,4,Huber,158.45633826314335,3.253359279042595,40,0
338,4,PatchOOF,112.89899599043413,2.601505513083509,40,0
338,4,PatchHuberOOF,97.0301892381761,2.277616749706664,40,0
338,4,PatchFullFit,112.4955314336716,2.5523834471669757,40,0
339,4,Raw,168.84566532510192,3.2743703670274162,40,0
339,4,Huber,156.0184906831803,2.6610711465415458,40,0
339,4,PatchOOF,113.12870939294079,2.671011332276376,40,0
339,4,PatchHuberOOF,98.23426817326676,2.084310549244941,40,0
339,4,PatchFullFit,113.01802466223829,2.649461291086724,40,0
340,4,Raw,171.62110241327554,3.32189981669612,40,0
340,4,Huber,157.0689052266467,2.5041180511898062,40,0
340,4,PatchOOF,117.52568714875511,2.371677989355683,40,0
340,4,PatchHuberOOF,102.29800893821313,1.7155938885590252,40,0
340,4,PatchFullFit,117.50069221933128,2.408381478318302,40,0
341,4,Raw,171.16789055116132,4.232693399948831,40,0
341,4,Huber,159.13596453685707,4.130704181234356,40,0
341,4,PatchOOF,117.46244495266406,3.7991508992431773,34,0
341,4,PatchHuberOOF,104.61021796458249,3.4393464911453497,40,0
341,4,PatchFullFit,117.12006828954233,3.6969646510909557,35,0
342,4,Raw,168.89005852093388,3.9463997827012083,40,0
342,4,Huber,156.7280729744063,3.7191854428551716,40,0
342,4,PatchOOF,115.89725777712239,3.619632578609938,40,0
342,4,PatchHuberOOF,104.52364414597791,2.9984116668194045,40,0
342,4,PatchFullFit,116.00560026333608,3.635809849812025,40,0
343,4,Raw,164.60575391629868,3.6605300881310905,40,0
343,4,Huber,152.0125667555605,3.4069016909653524,40,0
343,4,PatchOOF,114.51102165532411,3.6009205625713885,40,0
343,4,PatchHuberOOF,101.68183816100907,2.8242098110056144,40,0
343,4,PatchFullFit,114.03240911454095,3.547907688606531,40,0
344,4,Raw,161.1709729747096,2.9316669028397984,40,0
344,4,Huber,150.1002590471483,2.613461317246192,40,0
344,4,PatchOOF,110.72245534440341,2.8384670548557795,40,0
344,4,PatchHuberOOF,98.56895461296612,2.1524853099164525,40,0
344,4,PatchFullFit,110.35259389389599,2.85966510037148,40,0
345,4,Raw,163.05431825948077,2.8514105612732035,40,0
345,4,Huber,152.8180538043268,2.4663450554864315,40,0
345,4,PatchOOF,110.1717526302942,2.5453607609749036,40,0
345,4,PatchHuberOOF,98.18835454577302,1.9942778519856066,40,0
345,4,PatchFullFit,109.42392154065072,2.5279190872927693,40,0
346,4,Raw,173.3426388030158,4.589604850171928,35,0
346,4,Huber,161.4504722479737,3.9465228135935764,40,0
346,4,PatchOOF,120.61919248495539,4.363561939188827,40,0
346,4,PatchHuberOOF,103.9410231061434,3.7250957732549885,40,0
346,4,PatchFullFit,119.64168900243935,4.459486239681554,32,0
347,4,Raw,176.35718937471745,4.618019581675989,40,0
347,4,Huber,163.78182469147762,4.009914428900841,40,0
347,4,PatchOOF,121.33795961991578,3.981268379830601,37,0
347,4,PatchHuberOOF,106.73102940714968,3.327772718875646,40,0
347,4,PatchFullFit,120.54380637704233,3.884236345277726,38,0
348,4,Raw,176.47986691651855,4.394452550334208,40,0
348,4,Huber,162.23338044105878,3.4759170010067106,40,0
348,4,PatchOOF,121.25068041956388,3.4032830650128685,35,0
348,4,PatchHuberOOF,105.59509508310747,2.639171102812149,40,0
348,4,PatchFullFit,121.44823992367604,3.387003695499585,39,0
349,4,Raw,173.9927517540952,3.986356898808091,40,0
349,4,Huber,160.92570871365444,3.1063865428204855,40,0
349,4,PatchOOF,123.72485120537365,3.599950429166507,33,0
349,4,PatchHuberOOF,109.24860173116622,2.2307281572895565,40,0
349,4,PatchFullFit,123.56571876110657,3.6347869727428144,38,0
350,4,Raw,172.88148827307583,3.4847416357988106,40,0
350,4,Huber,158.49111173799096,2.8184148260768773,40,0
350,4,PatchOOF,117.85484603776507,2.107727459352476,40,0
350,4,PatchHuberOOF,107.85860307208047,1.9596631459284743,40,0
350,4,PatchFullFit,117.42729459928276,2.1165644426387917,40,0
351,4,Raw,171.83727703042388,4.495345528037686,27,0
351,4,Huber,157.35274775707472,4.1257240848633945,40,0
351,4,PatchOOF,118.4571383131392,3.5844949845845253,30,0
351,4,PatchHuberOOF,108.60355535345664,3.7315721492448324,40,0
351,4,PatchFullFit,118.49027818610395,3.657714493004401,31,0
352,4,Raw,166.19492098149604,3.833318960626821,39,0
352,4,Huber,153.38319404747716,3.570175000709556,32,0
352,4,PatchOOF,117.21383679157483,3.1551018469998002,40,0
352,4,PatchHuberOOF,109.69672904967854,3.5335000947925517,40,0
352,4,PatchFullFit,117.11473713250082,3.192783924789378,40,0
353,4,Raw,160.95233465065365,3.342725559826593,40,0
353,4,Huber,149.44595449206145,3.090158231870446,40,0
353,4,PatchOOF,114.87918838852464,3.17380906659677,40,0
353,4,PatchHuberOOF,106.92634966935093,3.316432013564656,40,0
353,4,PatchFullFit,114.56293381524289,3.2035110559432263,40,0
354,4,Raw,155.26263626476873,2.9663485454878415,40,0
354,4,Huber,144.37807365371145,2.455697648286005,40,0
354,4,PatchOOF,111.83361662473156,3.6480768131415164,40,0
354,4,PatchHuberOOF,101.50063394098905,3.374209801857261,40,0
354,4,PatchFullFit,111.24161813063549,3.641446371044897,40,0
355,4,Raw,158.50933618194532,2.7605459174326707,40,0
355,4,Huber,148.018419762775,1.9842496627724844,40,0
355,4,PatchOOF,115.17941938949706,3.134763581155812,40,0
355,4,PatchHuberOOF,103.29476353927241,2.7786331682680436,40,0
355,4,PatchFullFit,114.58597604064144,3.1344181946923224,40,0
356,4,Raw,165.47901272871647,4.343815275519645,40,0
356,4,Huber,153.39030564961683,3.606374577097984,40,0
356,4,PatchOOF,120.5249232226169,4.554064598790761,40,0
356,4,PatchHuberOOF,106.74905387744874,4.2716239148945,40,0
356,4,PatchFullFit,120.76430665384642,4.596260285694582,40,0
357,4,Raw,165.83365276758332,4.084533516442024,40,0
357,4,Huber,154.70915542736725,3.420699753478886,40,0
357,4,PatchOOF,120.11742161285858,4.140532623353048,40,0
357,4,PatchHuberOOF,104.86135497716671,3.7852332482139346,40,0
357,4,PatchFullFit,119.91420347441988,4.176314390454217,40,0
358,4,Raw,169.63934942716384,3.762212842350414,40,0
358,4,Huber,155.9170830493866,3.157427970510545,40,0
358,4,PatchOOF,122.96281000754942,3.658495547698725,40,0
358,4,PatchHuberOOF,106.85184928691989,3.4353517376705107,40,0
358,4,PatchFullFit,123.32197035172227,3.741547084778768,40,0
359,4,Raw,170.3557516662295,3.867689847370476,40,0
359,4,Huber,157.8924079095667,3.0510141493147525,40,0
359,4,PatchOOF,124.59848461517377,3.2084742000368784,40,0
359,4,PatchHuberOOF,109.29412237668397,2.670574507611877,40,0
359,4,PatchFullFit,124.5285860611102,3.2269276607817834,40,0
360,4,Raw,168.63546543291588,3.366109447756951,40,0
360,4,Huber,155.5764177908474,2.2932674744629553,40,0
360,4,PatchOOF,123.11407728631586,3.2260691525660663,40,0
360,4,PatchHuberOOF,107.72190889006228,2.550317283078359,40,0
