traj,order,scan,cos_global,cos_patch,cos_full
ii,450,450,0.6183739273488854,0.9077209434535745,0.47207077506996126
ii,451,451,0.643599254635903,0.903648505559513,0.4354215193766817
ii,452,452,0.6277612959409004,0.9115652795166383,0.4428554046232523
ii,453,453,0.6471485204981323,0.9039694299059754,0.41205815552411107
ii,454,454,0.6362007533886354,0.9161255973747323,0.43190622013727564
ii,455,455,0.6499631870504397,0.9207659602427984,0.4356086276005185
ii,456,456,0.6277458831894687,0.921300714497652,0.4584482421525969
ii,457,457,0.6344087158448163,0.9095415195842174,0.43978772448799447
ii,458,458,0.6485022802184881,0.9224060356147595,0.45656919888603453
ii,459,459,0.624133292732805,0.9012543230270772,0.423641445592748
ii,460,460,0.6386832310458241,0.8987324652712348,0.4089055046950823
ii,461,461,0.6514622907626777,0.9054036578178037,0.42241138866893496
ii,462,462,0.6708997499228396,0.9074104413047476,0.44577685231452474
ii,463,463,0.7002656196529786,0.9041091629378828,0.44798763776889294
ii,464,464,0.7703990143036455,0.8986703837674728,0.4667159310869224
ii,465,465,0.8357979475189165,0.8605153690730065,0.4404284859637933
ii,466,466,0.8989510403586481,0.7299479498766566,0.3467863628801384
ii,467,467,0.9198594312181996,0.6673936803064253,0.3106614325059675
ii,468,468,0.9221066127648966,0.6501349082132376,0.3076044822721946
ii,469,469,0.9251027432943958,0.6779214076137826,0.25001128256678057
ii,470,470,0.7897445580999142,0.7805263351653473,0.4007250142021984
ii,471,471,0.7656669323760269,0.8213010414377725,0.4491139616764908
ii,472,472,0.8972750536586347,0.7043022170421106,0.3498312847339918
ii,473,473,0.9632644832405955,0.6047520808346154,0.29880433743260837
ii,474,474,0.9605880322606463,0.6139881467994547,0.33579218883725975
ii,475,475,0.9511403018844109,0.6225812723811031,0.3942591066626675
ii,476,476,0.9695723296433236,0.6521106292282941,0.3823012208798731
ii,477,477,0.9142328677543382,0.8178562455157686,0.6523106019426637
ii,478,478,0.8596077819812039,0.9045189194159075,0.7993671747557364
ii,479,479,0.8320233546095889,0.9486497093836844,0.8933597149170128
ii,480,480,0.8098564906614328,0.9804372014066078,0.954153860196675
ii,481,481,0.796490686846388,0.9899566308029872,0.986901449684864
ii,482,482,0.8026905192078994,0.9939885289488772,0.9945601876348139
ii,483,483,0.80449303397599,0.9956113639728814,0.977095430800426
ii,484,484,0.8097757125350071,0.9972283413356668,0.9767751408337537
ii,485,485,0.8098447536104219,0.9983807998502349,0.9752680887194858
ii,486,486,0.8171231502429829,0.9984223197931705,0.9758222589163595
ii,487,487,0.8265376044360002,0.9990929521350975,0.9776202504370232
ii,488,488,0.8340875284302224,0.9987759818300121,0.9814539770345274
ii,489,489,0.824864457760353,0.9964338224167976,0.9702579725383821
ii,490,490,0.8196952741109762,0.9921364101087009,0.9710679733758212
ii,491,491,0.8246535596329506,0.9936834496261762,0.9727098426072369
ii,492,492,0.8241353055888926,0.9923529947845406,0.974010772362954
ii,493,493,0.8305847311278641,0.9904575618240461,0.973079581626958
ii,494,494,0.8442342594317489,0.9922437435142637,0.9715275622591563
ii,495,495,0.8666105548240489,0.9938487022619821,0.9745976700027695
ii,496,496,0.8894111341342728,0.9947542637872202,0.975300687050452
ii,497,497,0.9184157256032175,0.9968012220844861,0.9762733830955146
ii,498,498,0.9665322889572785,0.9895461840030789,0.9677086490332218
ii,499,499,0.9921728501014455,0.9683505474034202,0.9325104888865001
ii,500,500,0.9963115818403436,0.9594718816696582,0.8083606933078504
ii,501,501,0.9845962802978316,0.9923738418481888,0.7449060748994083
ii,502,502,0.9448140186356115,0.9942720311996632,0.44339761172574904
ii,503,503,0.8734499976104072,0.9607468720441221,0.3502638499020565
ii,504,504,0.8322433249006495,0.9189574118791977,0.37516645536622023
ii,505,505,0.7002522636461429,0.7978144056930877,0.48339006798749473
ii,506,506,0.6606908265074471,0.8236974894245334,0.5980751001136504
ii,507,507,0.5763990892907039,0.7646841775976694,0.5981085210235687
ii,508,508,0.6146301545282831,0.7741904907831738,0.5643962608292379
ii,509,509,0.5569868972841968,0.7328120062203494,0.6188439732587631
ii,510,510,0.6586339717278765,0.7778261860559286,0.456110872101432
ii,602,602,0.8256531079463821,0.9089350490502601,0.6659618021850654
ii,603,603,0.8409024123013404,0.9148481241899246,0.6663901622974419
ii,604,604,0.7778055228788627,0.8805385191797406,0.6859217485556401
ii,605,605,0.7664154557712228,0.8804281864827423,0.7233940994955947
ii,606,606,0.7277309431218305,0.8606397066618385,0.6832556308705889
ii,607,607,0.7074445578797667,0.8666138655944324,0.771115807354872
ii,608,608,0.7597534672333524,0.9153864940325893,0.7215581576878631
ii,609,609,0.6992238697149239,0.8703278311350753,0.7868359003993064
ii,610,610,0.6532008110596625,0.8572129081489085,0.7671570240230824
ii,611,611,0.7382461558569366,0.9195440572232335,0.7252257917373185
ii,612,612,0.7652627727575212,0.9322141704375841,0.6139100671825525
ii,613,613,0.7246836966495622,0.9220126563514333,0.7008267995542486
ii,614,614,0.8244839832805938,0.9783537767099735,0.6656542563483335
ii,615,615,0.8811874535127794,0.967584759613881,0.4487356475381675
ii,616,616,0.8712459652166064,0.9657203475686668,0.47966727560591366
ii,617,617,0.8953457555858396,0.9808165605486376,0.5048723532775252
ii,618,618,0.8996397000863412,0.9812280478371804,0.472054417481976
ii,619,619,0.8740622376504228,0.9286885974363275,0.36664303009100246
ii,620,620,0.8859425270681627,0.9532764726637362,0.4337867913952691
ii,621,621,0.8884172905659503,0.9223125555697838,0.3550459571891541
ii,622,622,0.9557004769200231,0.8906521497353025,0.3113400302795596
ii,623,623,0.9357305530745278,0.8438022692382209,0.23437405372812029
