g0_huber,g0_ls,g0_trim,g0_selfnull_et,M0_raw_p2p,M1_raw_p2l,M2_raw_huber,M3_global_corr,M4_patch_corr,M5_full_corr,T0_raw,est_gtstart,est_warmstart,oracle,scan,range_m,in_support
90.77361416741566,118.01566583271574,83.95277565964622,9.027231622811333e-14,118.01566583271574,114.07996670997149,90.77361416741566,111.4990205783296,73.89560193188024,48.282235625115604,118.01566583271574,48.28225636885556,48.15412174145633,48.282235625115604,37,18.649212205386647,False
89.00634962711047,115.46812403298749,84.25116515543667,9.053860682492399e-14,115.46812403298749,112.53752081518157,89.00634962711047,109.93379958834143,70.64429674378063,50.575837619691576,115.46812403298749,50.57688749491528,51.20220627758423,50.575837619691576,38,18.6175267049505,False
88.20795589259191,113.48220181985603,83.02976087685543,2.0816681711721685e-14,113.48220181985603,110.0384940153039,88.20795589259191,107.55888981467841,68.0842628869015,49.49988618559438,113.48220181985603,49.50870506243965,49.66113807542392,49.4998861855938,39,18.585854464464397,False
86.81120749564758,109.59553030020697,82.15631342365246,5.2423389366526493e-14,109.59553030020697,106.5059906200614,86.81120749564758,103.03972526893445,63.053178496212055,48.53103471214545,109.59553030020697,48.531099275430634,49.18855075121806,48.53103471214611,40,18.554360131609883,False
88.63997906268803,111.36218966306197,83.39169559866889,8.68055350044861e-14,111.36218966306197,110.06419633958225,88.63997906268803,104.1829883982161,65.21907634232585,51.197796996236185,111.36218966306197,51.2012155599906,51.48202320098472,51.1977969962363,41,18.523007379775727,False
89.75046377013837,109.06961094455603,85.25513175673639,5.485677294651097e-15,109.06961094455603,108.24052699034245,89.75046377013837,102.6506920277713,61.3402357402577,52.772308624301346,109.06961094455603,55.72000818820886,55.73468956697869,52.772308624301346,42,18.48841630334392,False
87.45883913494349,106.06583803086976,82.57200545513838,1.1707857449236672e-13,106.06583803086976,107.16508552941906,87.45883913494349,98.56819853120903,58.97068161518094,55.72934360988835,106.06583803086976,55.73038639942931,55.84559442300789,55.72934360988835,43,18.453358293053363,False
89.68194140063434,106.04906989570982,85.47284423440163,6.202849401334395e-14,106.04906989570982,109.48189595684262,89.68194140063434,98.19700560537835,58.70650179958131,60.81721058208173,106.04906989570982,60.817663749528116,60.911380037025836,60.817210582082296,44,18.41809386482069,False
90.5330573709063,107.55670952499078,87.65553183694522,1.9908845244446634e-13,107.55670952499078,109.42009440893986,90.5330573709063,100.28394901999545,59.46986925842624,56.576367133690155,107.55670952499078,56.57926229078375,56.9934139307614,56.576367133690155,45,18.38250993184579,False
90.69241853451778,108.47644550862277,87.98789458482318,4.112028810692855e-14,108.47644550862277,110.36135573868077,90.69241853451778,101.14902917390687,58.81736661812657,56.17012617902295,108.47644550862277,59.94370961419351,60.016830619666585,56.17012617902295,46,18.347012532427065,False
89.38477298758956,106.73394047364084,86.6146600317647,9.197715881672926e-14,106.73394047364084,108.58073739694402,89.38477298758956,99.24654175767593,58.611170217201426,59.86221192510221,106.73394047364084,59.863758525150295,59.941112863175704,59.86221192510221,47,18.31111660672581,False
88.12039053918794,103.26385108109652,85.1182946513744,1.8111044797400617e-14,103.26385108109652,104.53666789557178,88.12039053918794,95.77538419610504,56.32981658905064,60.19279225036567,103.26385108109652,60.1960481773945,60.4807068334567,60.19279225036567,48,18.274961425914995,False
87.70595926221785,101.07963007387124,85.9094087210794,7.194921154484747e-14,101.07963007387124,102.50156870742276,87.70595926221785,94.04642331740548,52.8630922146299,60.48056314163921,101.07963007387124,60.482629844050834,60.56270573094037,60.48056314163815,49,18.238552551780664,False
