method,et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,iters,traj,order,scan,view,ndist,in_support,nearest_d
M3_global_corr,234.47209690974032,14.835792565831566,0.2360149154498252,1.5130433548113076,1.4706671962109177,13,iii,632,632,oracle,1.104583241854238,False,1.104583241854238
M4_patch_corr,229.69290561541854,13.650322172813686,0.22475642394412165,1.5130433548113076,1.473098819408838,4,iii,632,632,oracle,1.104583241854238,False,1.104583241854238
M5_full_corr,160.3505876420091,0.0,1.7109747727587123,1.5130433548113076,1.5113199153743453,1,iii,632,632,oracle,1.104583241854238,False,1.104583241854238
M0_raw_p2p,215.93771746248,13.707703057858378,0.22116803233068433,1.1978257612309509,1.166010994208153,40,iii,633,633,oracle,1.1078547486376458,False,1.1078547486376458
M1_raw_p2l,121.31497517600081,0.0,0.9276779323648785,1.1978257612309509,1.1946127935960662,1,iii,633,633,oracle,1.1078547486376458,False,1.1078547486376458
M2_raw_huber,30.44786579352569,0.823461835957671,0.06880032985640183,1.1978257612309509,1.194410251786252,40,iii,633,633,oracle,1.1078547486376458,False,1.1078547486376458
M3_global_corr,197.7786394636699,13.707920263886752,0.19986431116054937,1.1978257612309509,1.166226845246919,40,iii,633,633,oracle,1.1078547486376458,False,1.1078547486376458
M4_patch_corr,204.447542762318,14.033960992818374,0.18824419288725158,1.1978257612309509,1.1669289262768516,5,iii,633,633,oracle,1.1078547486376458,False,1.1078547486376458
M5_full_corr,159.13127436839966,0.0,1.406941516316799,1.1978257612309509,1.1972565531631028,1,iii,633,633,oracle,1.1078547486376458,False,1.1078547486376458
M0_raw_p2p,268.53442074546683,14.845558057474339,0.2770143115209935,1.5272728318144282,1.4787293490299984,12,iii,634,634,oracle,1.1111354557795763,False,1.1111354557795765
M1_raw_p2l,123.51725869653386,0.0,1.1403447483914075,1.5272728318144282,1.5221902284472975,1,iii,634,634,oracle,1.1111354557795763,False,1.1111354557795765
M2_raw_huber,29.983127219490623,0.8144169724885413,0.0889115425532354,1.5272728318144282,1.523144801909088,40,iii,634,634,oracle,1.1111354557795763,False,1.1111354557795765
M3_global_corr,250.500453100997,14.854322072642017,0.2556806408906185,1.5272728318144282,1.4789012008574838,12,iii,634,634,oracle,1.1111354557795763,False,1.1111354557795765
M4_patch_corr,248.17783419559143,13.813526121725712,0.2431395968734891,1.5272728318144282,1.4820060201309622,4,iii,634,634,oracle,1.1111354557795763,False,1.1111354557795765
M5_full_corr,161.25388749468314,0.0,1.7766088928972448,1.5272728318144282,1.5275937291193438,1,iii,634,634,oracle,1.1111354557795763,False,1.1111354557795765
M0_raw_p2p,284.7757875272092,14.75992193950856,0.3214971641309048,1.707454110063399,1.644353041486342,4,iii,635,635,oracle,1.1144580900587653,False,1.1144580900587655
M1_raw_p2l,134.95008409314553,0.0,1.377779405010023,1.707454110063399,1.7018496910273448,1,iii,635,635,oracle,1.1144580900587653,False,1.1144580900587655
M2_raw_huber,29.703641488718002,0.6987251549830029,0.09213536038263948,1.707454110063399,1.7025956667333881,40,iii,635,635,oracle,1.1144580900587653,False,1.1144580900587655
M3_global_corr,266.51892821760174,14.710530927347262,0.3006381298410376,1.707454110063399,1.644660837832843,4,iii,635,635,oracle,1.1144580900587653,False,1.1144580900587655
M4_patch_corr,261.07662091092567,13.84564879530156,0.28852046010278176,1.707454110063399,1.6477296716305665,3,iii,635,635,oracle,1.1144580900587653,False,1.1144580900587655
M5_full_corr,160.8645151698548,0.0,2.2489679161607428,1.707454110063399,1.706470832989027,1,iii,635,635,oracle,1.1144580900587653,False,1.1144580900587655
M0_raw_p2p,332.9265711619923,14.416858621574313,0.4096809566530234,2.2511586449549847,2.155888066005836,3,iii,636,636,oracle,1.1178066643311961,False,1.1178066643311961
M1_raw_p2l,134.50710489589315,0.0,1.8102994165496353,2.2511586449549847,2.24286305201064,1,iii,636,636,oracle,1.1178066643311961,False,1.1178066643311961
M2_raw_huber,31.316398601062023,0.8136039158603984,0.13011238788558327,2.2511586449549847,2.244627823639833,40,iii,636,636,oracle,1.1178066643311961,False,1.1178066643311961
M3_global_corr,317.1129630011074,14.332084142042616,0.3894161507309842,2.2511586449549847,2.156670813015471,3,iii,636,636,oracle,1.1178066643311961,False,1.1178066643311961
M4_patch_corr,280.20940969418734,10.355642629989651,0.37620914616461304,2.2511586449549847,2.168403358568446,2,iii,636,636,oracle,1.1178066643311961,False,1.1178066643311961
M5_full_corr,162.04271927476202,0.0,2.9160355049391815,2.2511586449549847,2.2502381923930184,1,iii,636,636,oracle,1.1178066643311961,False,1.1178066643311961
M0_raw_p2p,316.4918618090141,13.984633948194592,0.3886439774548131,2.073217063789513,1.9871569714618211,3,iii,637,637,oracle,1.1211805792089835,False,1.1211805792089835
M1_raw_p2l,133.13095572624027,0.0,1.6361159961432106,2.073217063789513,2.0657719076919925,1,iii,637,637,oracle,1.1211805792089835,False,1.1211805792089835
M2_raw_huber,31.00180856984907,0.7436196072314347,0.1215587037070674,2.073217063789513,2.0671175483742683,40,iii,637,637,oracle,1.1211805792089835,False,1.1211805792089835
M3_global_corr,300.5002008631868,13.882388906760413,0.36778847959509137,2.073217063789513,1.9878501060521168,3,iii,637,637,oracle,1.1211805792089835,False,1.1211805792089835
M4_patch_corr,317.2255230359761,14.946725476143426,0.3547715624445408,2.073217063789513,1.9868900570059345,3,iii,637,637,oracle,1.1211805792089835,False,1.1211805792089835
M5_full_corr,161.26378746027936,0.0,2.6932446498747464,2.073217063789513,2.073112780593463,1,iii,637,637,oracle,1.1211805792089835,False,1.1211805792089835
M0_raw_p2p,313.3698359400515,10.806227671014845,0.45927347535562496,2.4894324150007763,2.3854640572036225,2,iii,638,638,oracle,1.1246088995953396,False,1.1246088995953396
M1_raw_p2l,134.5164930046951,0.0,1.9552577804693918,2.4894324150007763,2.4798542311574208,1,iii,638,638,oracle,1.1246088995953396,False,1.1246088995953396
M2_raw_huber,31.482640438227357,0.8425326654017848,0.14248111886218062,2.4894324150007763,2.4822261531160406,40,iii,638,638,oracle,1.1246088995953396,False,1.1246088995953396
M3_global_corr,302.6899284821147,10.696242977949815,0.43869739519789724,2.4894324150007763,2.3864651028554413,2,iii,638,638,oracle,1.1246088995953396,False,1.1246088995953396
M4_patch_corr,309.2978910702247,10.66796778853453,0.4249688049708044,2.4894324150007763,2.3867528081419467,2,iii,638,638,oracle,1.1246088995953396,False,1.1246088995953396
M5_full_corr,163.76012994721273,0.0,3.2499686576225115,2.4894324150007763,2.4899419057360648,1,iii,638,638,oracle,1.1246088995953396,False,1.1246088995953396
M0_raw_p2p,340.56452593873917,11.739304662726965,0.5143498031217615,2.807585507573309,2.6787903040413097,2,iii,639,639,oracle,1.1280996384194213,False,1.1280996384194213
M1_raw_p2l,132.4766949079324,0.0,2.1634953009861437,2.807585507573309,2.796647312829032,1,iii,639,639,oracle,1.1280996384194213,False,1.1280996384194213
M2_raw_huber,31.09284962071663,0.8632909886531407,0.1633462340622521,2.807585507573309,2.7989572964012797,40,iii,639,639,oracle,1.1280996384194213,False,1.1280996384194213
M3_global_corr,329.8680684263601,11.613682118642469,0.4928114709000898,2.807585507573309,2.680103258826818,2,iii,639,639,oracle,1.1280996384194213,False,1.1280996384194213
M4_patch_corr,335.0919430878878,11.387910039081877,0.47769809761177295,2.807585507573309,2.680633916635787,2,iii,639,639,oracle,1.1280996384194213,False,1.1280996384194213
M5_full_corr,164.39606954639333,0.0,3.577241298337559,2.807585507573309,2.8098691130700693,1,iii,639,639,oracle,1.1280996384194213,False,1.1280996384194213
M0_raw_p2p,348.4543178205146,11.626294993488456,0.5330040924774297,2.8584011400216554,2.7219367891187813,2,iii,640,640,oracle,1.1316092218165834,False,1.1316092218165834
M1_raw_p2l,137.73977662156253,0.0,3.238240297720163,2.8584011400216554,2.846032496704384,1,iii,640,640,oracle,1.1316092218165834,False,1.1316092218165834
M2_raw_huber,31.6784024084937,0.767194863419131,0.15820842419226575,2.8584011400216554,2.849443846252312,40,iii,640,640,oracle,1.1316092218165834,False,1.1316092218165834
M3_global_corr,337.6671821912541,11.506493672723783,0.5117875264367397,2.8584011400216554,2.723294847339116,2,iii,640,640,oracle,1.1316092218165834,False,1.1316092218165834
M4_patch_corr,342.9061945431683,11.373493863490646,0.4977221036458117,2.8584011400216554,2.7237098429476183,2,iii,640,640,oracle,1.1316092218165834,False,1.1316092218165834
M5_full_corr,166.23447293296132,0.0,3.7214049711150263,2.8584011400216554,2.8623205449278584,1,iii,640,640,oracle,1.1316092218165834,False,1.1316092218165834
M0_raw_p2p,331.0774356885632,11.072814135601837,0.4931290066410097,2.594753160007068,2.476355373517335,2,iii,641,641,oracle,1.1351546014121017,False,1.1351546014121017
M1_raw_p2l,135.75724598803524,0.0,6.51365587117557,2.594753160007068,2.582869563013875,1,iii,641,641,oracle,1.1351546014121017,False,1.1351546014121017
M2_raw_huber,31.4954170130907,0.8376218354592078,0.15632120077231917,2.594753160007068,2.5863780684789006,40,iii,641,641,oracle,1.1351546014121017,False,1.1351546014121017
M3_global_corr,320.3400174904566,10.946548019700538,0.47188629759547945,2.594753160007068,2.477549673855142,2,iii,641,641,oracle,1.1351546014121017,False,1.1351546014121017
M4_patch_corr,326.36016446992966,10.559379066447214,0.4550773178428033,2.594753160007068,2.4781965886179687,2,iii,641,641,oracle,1.1351546014121017,False,1.1351546014121017
M5_full_corr,166.58284756236594,0.0,3.2538480343594625,2.594753160007068,2.601255130910717,1,iii,641,641,oracle,1.1351546014121017,False,1.1351546014121017
M0_raw_p2p,305.69638413569436,12.753012152418064,0.3736270953560641,1.8666065672914802,1.7885752723415786,3,iii,642,642,oracle,1.1387033826427526,False,1.1387033826427526
M1_raw_p2l,137.06323031625232,0.0,3.0250578770983063,1.8666065672914802,1.8575738751371658,1,iii,642,642,oracle,1.1387033826427526,False,1.1387033826427526
M2_raw_huber,31.893993481023326,0.9283122802503858,0.12866314325233366,1.8666065672914802,1.860101355461415,40,iii,642,642,oracle,1.1387033826427526,False,1.1387033826427526
M3_global_corr,313.4673519282169,14.302704542939576,0.35299529982008054,1.8666065672914802,1.7854606956325816,4,iii,642,642,oracle,1.1387033826427526,False,1.1387033826427526
M4_patch_corr,309.09283492206316,13.588424816192736,0.33673726542768284,1.8666065672914802,1.7890949396822415,3,iii,642,642,oracle,1.1387033826427526,False,1.1387033826427526
M5_full_corr,164.31637574905164,0.0,2.3360990172926956,1.8666065672914802,1.8706869100897245,1,iii,642,642,oracle,1.1387033826427526,False,1.1387033826427526
M0_raw_p2p,325.89336982448066,13.156935717690136,0.3979299579682839,1.9943715597305662,1.9058402812449011,3,iii,643,643,oracle,1.1422955429539805,False,1.1422955429539805
M1_raw_p2l,135.45096384023935,0.0,4.436076447320997,1.9943715597305662,1.984466594398014,1,iii,643,643,oracle,1.1422955429539805,False,1.1422955429539805
M2_raw_huber,31.935169138479367,0.9523087097254926,0.1360261660761441,1.9943715597305662,1.9875071139892544,40,iii,643,643,oracle,1.1422955429539805,False,1.1422955429539805
M3_global_corr,311.55578136488293,13.07701737677693,0.37741303839721224,1.9943715597305662,1.9063714789297526,3,iii,643,643,oracle,1.1422955429539805,False,1.1422955429539805
M4_patch_corr,329.830058709721,13.755122881531069,0.3599389634277143,1.9943715597305662,1.906421556608906,3,iii,643,643,oracle,1.1422955429539805,False,1.1422955429539805
M5_full_corr,165.72805764599423,0.0,2.4781219014943408,1.9943715597305662,1.9997668657659624,1,iii,643,643,oracle,1.1422955429539805,False,1.1422955429539805
M0_raw_p2p,318.22313662707285,10.305634767754828,0.46677372137945167,2.3683473848923255,2.261112509566189,2,iii,644,644,oracle,1.14591229386984,False,1.1459122938698403
M1_raw_p2l,136.421747987594,0.0,17.826225076158284,2.3683473848923255,2.3563570245245593,1,iii,644,644,oracle,1.14591229386984,False,1.1459122938698403
M2_raw_huber,31.520623149913426,0.872769265853893,0.15870526864384224,2.3683473848923255,2.3607658921317274,40,iii,644,644,oracle,1.14591229386984,False,1.1459122938698403
M3_global_corr,307.6958184897189,10.18658763892894,0.44556258602796167,2.3683473848923255,2.2620942597747242,2,iii,644,644,oracle,1.14591229386984,False,1.1459122938698403
M4_patch_corr,314.2126684314014,9.262621784925006,0.42667457947655396,2.3683473848923255,2.2631781739771255,2,iii,644,644,oracle,1.14591229386984,False,1.1459122938698403
M5_full_corr,167.52523869949303,0.0,2.9142974893428972,2.3683473848923255,2.37707093756796,1,iii,644,644,oracle,1.14591229386984,False,1.1459122938698403
M0_raw_p2p,326.3797853517578,10.380634204149663,0.48344446958491893,2.403782620645393,2.2898456685344666,2,iii,645,645,oracle,1.149576542664468,False,1.149576542664468
M1_raw_p2l,140.00969386754278,0.0,26.083466821217577,2.403782620645393,2.3904948433437547,1,iii,645,645,oracle,1.149576542664468,False,1.149576542664468
M2_raw_huber,31.840037527064283,0.9700833632713989,0.16707070573073196,2.403782620645393,2.395814301033938,40,iii,645,645,oracle,1.149576542664468,False,1.149576542664468
M3_global_corr,315.8077013220568,10.26071828156182,0.4627211886911919,2.403782620645393,2.2909766276258776,2,iii,645,645,oracle,1.149576542664468,False,1.149576542664468
M4_patch_corr,322.25815968827186,9.105802831698774,0.4424426479942625,2.403782620645393,2.2920805171128964,2,iii,645,645,oracle,1.149576542664468,False,1.149576542664468
M5_full_corr,171.69896431735697,0.0,3.0021742976423527,2.403782620645393,2.415235927806753,1,iii,645,645,oracle,1.149576542664468,False,1.149576542664468
M0_raw_p2p,373.0766115350544,11.77539718281468,0.5941391549857519,2.990268361093166,2.824961112666606,2,iii,646,646,oracle,1.1532273946262646,False,1.1532273946262646
M1_raw_p2l,139.1988988161534,0.0,15.441793940210445,2.990268361093166,2.9731086634280817,1,iii,646,646,oracle,1.1532273946262646,False,1.1532273946262646
M2_raw_huber,31.50604642003064,0.8990529142023951,0.20627221018098643,2.990268361093166,2.9801560783007313,40,iii,646,646,oracle,1.1532273946262646,False,1.1532273946262646
M3_global_corr,362.7081500576826,11.643604137139693,0.5728321412253704,2.990268361093166,2.826705272023998,2,iii,646,646,oracle,1.1532273946262646,False,1.1532273946262646
M4_patch_corr,365.4970373083584,10.11679378188337,0.5498245891306468,2.990268361093166,2.8286313581183196,2,iii,646,646,oracle,1.1532273946262646,False,1.1532273946262646
M5_full_corr,177.8015217591533,0.0,3.6412957749768355,2.990268361093166,3.009847072877563,1,iii,646,646,oracle,1.1532273946262646,False,1.1532273946262646
M0_raw_p2p,300.00000000000006,0.0,0.713060306870676,3.6180061993906016,3.4766104422430715,1,iii,647,647,oracle,1.1568998798555836,False,1.1568998798555836
M1_raw_p2l,140.44665967264916,0.0,3.9572236475167197,3.6180061993906016,3.5929853829550735,1,iii,647,647,oracle,1.1568998798555836,False,1.1568998798555836
M2_raw_huber,31.195375073432604,0.8362301038157522,0.23990999253885298,3.6180061993906016,3.605676690041443,40,iii,647,647,oracle,1.1568998798555836,False,1.1568998798555836
M3_global_corr,300.00000000000006,0.0,0.6915503230271793,3.6180061993906016,3.476259788053382,1,iii,647,647,oracle,1.1568998798555836,False,1.1568998798555836
M4_patch_corr,300.0,0.0,0.666909403537661,3.6180061993906016,3.476160013475558,1,iii,647,647,oracle,1.1568998798555836,False,1.1568998798555836
M5_full_corr,184.9917337961048,0.0,4.24669590915201,3.6180061993906016,3.650575628191598,1,iii,647,647,oracle,1.1568998798555836,False,1.1568998798555836
M0_raw_p2p,300.0,0.0,0.9757786298837299,4.977775805224568,4.765353354422456,1,iii,648,648,oracle,1.1606080579836733,False,1.1606080579836733
M1_raw_p2l,149.08804486326068,0.0,4.596254404823652,4.977775805224568,4.9412660503004435,1,iii,648,648,oracle,1.1606080579836733,False,1.1606080579836733
M2_raw_huber,32.61768745044852,0.7940474020572025,0.34917725069549993,4.977775805224568,4.959095702855076,40,iii,648,648,oracle,1.1606080579836733,False,1.1606080579836733
M3_global_corr,300.0,0.0,0.9531121019831069,4.977775805224568,4.765129339773529,1,iii,648,648,oracle,1.1606080579836733,False,1.1606080579836733
M4_patch_corr,300.00000000000006,0.0,0.9231450484623466,4.977775805224568,4.765115074226865,1,iii,648,648,oracle,1.1606080579836733,False,1.1606080579836733
M5_full_corr,201.16505466571047,0.0,5.894022269433823,4.977775805224568,5.0422612679129015,1,iii,648,648,oracle,1.1606080579836733,False,1.1606080579836733
M0_raw_p2p,299.99999999999994,0.0,1.1135856926055316,5.66741233335682,5.417947036839322,1,iii,649,649,oracle,1.1643535924153179,False,1.164353592415318
M1_raw_p2l,134.7388048929471,0.0,11.32088538165211,5.66741233335682,5.629102176040055,1,iii,649,649,oracle,1.1643535924153179,False,1.164353592415318
M2_raw_huber,32.66710736634613,0.8409066957061928,0.3871673134178381,5.66741233335682,5.646413394494273,40,iii,649,649,oracle,1.1643535924153179,False,1.164353592415318
